#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
            1492        1.162765        1.180507      0.00565093
            1493        1.162006        1.180495     0.005647159
            1494        1.161273        1.180482     0.005643394
            1495        1.160567        1.180469     0.005639635
            1496        1.159892        1.180455     0.005635882
            1497        1.159247        1.180441     0.005632135
            1498        1.158635        1.180426     0.005628394
            1499        1.158056        1.180411     0.005624659
            1500        1.157511        1.180396      0.00562093
            1501        1.157001        1.180381     0.005617206
            1502        1.156528        1.180365     0.005613489
            1503        1.156092        1.180349     0.005609777
            1504        1.155694        1.180332     0.005606072
            1505        1.155333        1.180316     0.005602371
            1506        1.155011        1.180299     0.005598676
            1507        1.154729        1.180282     0.005594987
            1508        1.154486        1.180265     0.005591303
            1509        1.154281        1.180247     0.005587624
            1510        1.154116         1.18023      0.00558395
            1511        1.153989        1.180213     0.005580282
            1512          1.1539        1.180195     0.005576618
            1513        1.153849        1.180178      0.00557296
            1514        1.153836        1.180161     0.005569306
            1515        1.153859        1.180143     0.005565657
            1516        1.153917        1.180126     0.005562013
            1517        1.154008        1.180109     0.005558373
            1518        1.154132        1.180092     0.005554737
            1519        1.154287        1.180075     0.005551107
            1520        1.154472        1.180058      0.00554748
            1521        1.154685        1.180041     0.005543858
            1522        1.154924        1.180025      0.00554024
            1523        1.155189        1.180008     0.005536626
            1524        1.155476        1.179992     0.005533017
            1525        1.155785        1.179976     0.005529411
            1526        1.156113        1.179961      0.00552581
            1527        1.156458        1.179945     0.005522213
            1528        1.156819         1.17993     0.005518619
            1529        1.157194        1.179915      0.00551503
            1530         1.15758        1.179901     0.005511445
            1531        1.157977        1.179886     0.005507864
            1532        1.158382        1.179872     0.005504286
            1533        1.158792        1.179859     0.005500713
            1534        1.159207        1.179845     0.005497143
            1535        1.159624        1.179832     0.005493578
            1536        1.160042        1.179819     0.005490017
            1537        1.160458        1.179806     0.005486459
            1538        1.160871        1.179794     0.005482906
            1539         1.16128        1.179782     0.005479356
            1540        1.161683         1.17977     0.005475811
            1541        1.162078        1.179759     0.005472269
            1542        1.162465        1.179748     0.005468732
            1543        1.162842        1.179737     0.005465199
            1544        1.163207        1.179726      0.00546167
            1545         1.16356        1.179715     0.005458145
            1546          1.1639        1.179705     0.005454624
            1547        1.164225        1.179695     0.005451107
            1548        1.164536        1.179685     0.005447594
            1549        1.164832        1.179676     0.005444086
            1550        1.165111        1.179666     0.005440582
            1551        1.165374        1.179657     0.005437082
            1552        1.165619        1.179648     0.005433586
            1553        1.165847        1.179639     0.005430095
            1554        1.166056        1.179631     0.005426607
            1555        1.166247        1.179622     0.005423124
            1556         1.16642        1.179613     0.005419646
            1557        1.166573        1.179605     0.005416171
            1558        1.166708        1.179597     0.005412701
            1559        1.166824        1.179589     0.005409236
            1560        1.166922        1.179581     0.005405774
            1561        1.167001        1.179572     0.005402317
            1562        1.167062        1.179564     0.005398865
            1563        1.167105        1.179556     0.005395416
            1564         1.16713        1.179549     0.005391972
            1565        1.167138        1.179541     0.005388533
            1566        1.167128        1.179533     0.005385098
            1567        1.167102        1.179525     0.005381667
            1568        1.167059        1.179517     0.005378241
            1569        1.167002        1.179509     0.005374819
            1570        1.166929        1.179501     0.005371401
            1571        1.166842        1.179493     0.005367988
            1572        1.166742        1.179485      0.00536458
            1573         1.16663        1.179476     0.005361176
            1574        1.166505        1.179468     0.005357776
            1575        1.166369         1.17946      0.00535438
            1576        1.166222        1.179452      0.00535099
            1577        1.166067        1.179443     0.005347603
            1578        1.165903        1.179434     0.005344221
            1579        1.165732        1.179426     0.005340844
            1580        1.165554        1.179417     0.005337471
            1581        1.165372        1.179408     0.005334102
            1582        1.165186        1.179399     0.005330738
            1583        1.164996         1.17939     0.005327378
            1584        1.164806        1.179381     0.005324023
            1585        1.164614        1.179371     0.005320672
            1586        1.164423        1.179362     0.005317326
            1587        1.164234        1.179353     0.005313984
            1588        1.164049        1.179343     0.005310646
            1589        1.163867        1.179333     0.005307313
            1590        1.163692        1.179323     0.005303984
            1591        1.163524        1.179313     0.005300659
            1592        1.163364        1.179303     0.005297339
            1593        1.163215        1.179293     0.005294024
            1594        1.163077        1.179283     0.005290712
            1595        1.162952        1.179273     0.005287405
            1596        1.162841        1.179263     0.005284102
            1597        1.162745        1.179252     0.005280804
            1598        1.162665        1.179242     0.005277509
            1599        1.162603        1.179231     0.005274219
            1600        1.162559        1.179221     0.005270933
            1601        1.162535        1.179211     0.005267651
            1602         1.16253          1.1792     0.005264373
            1603        1.162545         1.17919     0.005261099
            1604        1.162581        1.179179     0.005257829
            1605         1.16264        1.179169     0.005254563
            1606        1.162721        1.179159     0.005251302
            1607        1.162825        1.179149     0.005248044
            1608        1.162953        1.179139      0.00524479
            1609        1.163105        1.179129     0.005241539
            1610        1.163281        1.179119     0.005238293
            1611         1.16348        1.179109      0.00523505
            1612        1.163704          1.1791     0.005231812
            1613        1.163951         1.17909     0.005228577
            1614        1.164222        1.179081     0.005225345
            1615        1.164516        1.179072     0.005222117
            1616        1.164832        1.179063     0.005218893
            1617         1.16517        1.179055     0.005215673
            1618         1.16553        1.179046     0.005212456
            1619        1.165911        1.179038     0.005209243
            1620        1.166312         1.17903     0.005206033
            1621        1.166731        1.179023     0.005202827
            1622        1.167168        1.179015     0.005199625
            1623        1.167622        1.179008     0.005196426
            1624        1.168091        1.179002      0.00519323
            1625        1.168574        1.178995     0.005190038
            1626        1.169069        1.178989      0.00518685
            1627        1.169576        1.178983     0.005183665
            1628        1.170093        1.178978     0.005180484
            1629        1.170619        1.178973     0.005177306
            1630        1.171153        1.178968     0.005174132
            1631        1.171692        1.178963     0.005170962
            1632        1.172236        1.178959     0.005167795
            1633        1.172782        1.178956     0.005164632
            1634        1.173329        1.178952     0.005161472
            1635        1.173876        1.178949     0.005158316
            1636        1.174423        1.178946     0.005155164
            1637        1.174968        1.178944     0.005152016
            1638        1.175509        1.178942     0.005148871
            1639        1.176044         1.17894     0.005145729
            1640        1.176573        1.178938     0.005142592
            1641        1.177095        1.178937     0.005139458
            1642        1.177608        1.178937     0.005136328
            1643        1.178112        1.178936     0.005133202
            1644        1.178605        1.178936      0.00513008
            1645        1.179087        1.178936     0.005126961
            1646        1.179558        1.178936     0.005123846
            1647        1.180015        1.178937     0.005120736
            1648        1.180459        1.178938     0.005117628
            1649         1.18089        1.178939     0.005114525
            1650        1.181306         1.17894     0.005111426
            1651        1.181707        1.178942      0.00510833
            1652        1.182093        1.178944     0.005105238
            1653        1.182463        1.178946      0.00510215
            1654        1.182817        1.178949     0.005099066
            1655        1.183155        1.178951     0.005095985
            1656        1.183477        1.178954     0.005092909
            1657        1.183785        1.178957     0.005089836
            1658        1.184078         1.17896     0.005086767
            1659        1.184354        1.178963     0.005083702
            1660        1.184616        1.178966     0.005080641
            1661        1.184862         1.17897     0.005077583
            1662        1.185093        1.178974     0.005074529
            1663         1.18531        1.178978     0.005071479
            1664        1.185513        1.178981     0.005068433
            1665        1.185703        1.178985     0.005065391
            1666         1.18588         1.17899     0.005062352
            1667        1.186046        1.178994     0.005059317
            1668        1.186201        1.178998     0.005056286
            1669        1.186345        1.179003     0.005053258
            1670        1.186479        1.179007     0.005050234
            1671        1.186604        1.179012     0.005047214
            1672         1.18672        1.179016     0.005044197
            1673        1.186828        1.179021     0.005041184
            1674         1.18693        1.179026     0.005038175
            1675        1.187026         1.17903     0.005035169
            1676        1.187116        1.179035     0.005032167
            1677        1.187202         1.17904     0.005029169
            1678        1.187284        1.179045     0.005026174
            1679        1.187363         1.17905     0.005023183
            1680        1.187439        1.179055     0.005020196
            1681        1.187514         1.17906     0.005017212
            1682        1.187589        1.179065     0.005014232
            1683        1.187664         1.17907     0.005011255
            1684         1.18774        1.179075     0.005008282
            1685        1.187818         1.17908     0.005005312
            1686        1.187898        1.179086     0.005002346
            1687        1.187982        1.179091     0.004999384
            1688         1.18807        1.179096     0.004996425
            1689        1.188162        1.179102     0.004993469
            1690         1.18826        1.179107     0.004990518
            1691        1.188365        1.179113     0.004987569
            1692        1.188477        1.179118     0.004984625
            1693        1.188596        1.179124     0.004981684
            1694        1.188723        1.179129     0.004978746
            1695        1.188861        1.179135     0.004975812
            1696        1.189007        1.179141     0.004972882
            1697        1.189164        1.179147     0.004969955
            1698        1.189332        1.179153     0.004967031
            1699         1.18951        1.179159     0.004964112
            1700        1.189701        1.179165     0.004961195
            1701        1.189904        1.179171     0.004958283
            1702         1.19012        1.179178     0.004955374
            1703        1.190349        1.179184     0.004952468
            1704         1.19059        1.179191     0.004949566
            1705        1.190845        1.179198     0.004946668
            1706        1.191114        1.179205     0.004943774
            1707        1.191397        1.179212     0.004940883
            1708        1.191694        1.179219     0.004937995
            1709        1.192006        1.179227     0.004935111
            1710        1.192333        1.179235     0.004932231
            1711        1.192675        1.179242     0.004929355
            1712        1.193031         1.17925     0.004926482
            1713        1.193403        1.179259     0.004923613
            1714        1.193788        1.179267     0.004920748
            1715        1.194188        1.179276     0.004917886
            1716        1.194602        1.179285     0.004915029
            1717         1.19503        1.179294     0.004912175
            1718        1.195471        1.179303     0.004909324
            1719        1.195925        1.179313     0.004906478
            1720        1.196392        1.179323     0.004903635
            1721        1.196871        1.179333     0.004900797
            1722        1.197362        1.179344     0.004897962
            1723        1.197863        1.179354     0.004895131
            1724        1.198375        1.179365     0.004892304
            1725        1.198897        1.179377     0.004889481
            1726        1.199426        1.179388     0.004886662
            1727        1.199963          1.1794     0.004883847
            1728        1.200508        1.179413     0.004881036
            1729        1.201059        1.179425     0.004878229
            1730        1.201615        1.179438     0.004875426
            1731        1.202175        1.179451     0.004872627
            1732        1.202738        1.179464     0.004869832
            1733        1.203303        1.179478     0.004867042
            1734        1.203868        1.179492     0.004864255
            1735        1.204432        1.179507     0.004861473
            1736        1.204995        1.179521     0.004858695
            1737        1.205553        1.179536     0.004855921
            1738        1.206107        1.179552     0.004853151
            1739        1.206655        1.179567     0.004850385
            1740        1.207196        1.179583     0.004847623
            1741        1.207729        1.179599     0.004844866
            1742        1.208252        1.179616     0.004842113
            1743        1.208764        1.179632     0.004839364
            1744        1.209263        1.179649     0.004836619
            1745        1.209748        1.179667     0.004833878
            1746        1.210217        1.179684     0.004831141
            1747        1.210671        1.179702     0.004828408
            1748        1.211106         1.17972     0.004825679
            1749        1.211523        1.179738     0.004822954
            1750        1.211919        1.179756     0.004820233
            1751        1.212293        1.179775     0.004817516
            1752        1.212643        1.179794     0.004814803
            1753        1.212969        1.179813     0.004812094
            1754        1.213271        1.179832     0.004809388
            1755        1.213546        1.179851     0.004806686
            1756        1.213794         1.17987     0.004803987
            1757        1.214013         1.17989     0.004801293
            1758        1.214202        1.179909     0.004798601
            1759        1.214361        1.179929     0.004795913
            1760        1.214489        1.179948     0.004793228
            1761        1.214585        1.179968     0.004790547
            1762        1.214647        1.179988     0.004787868
            1763        1.214676        1.180008     0.004785193
            1764        1.214671        1.180027     0.004782521
            1765        1.214631        1.180047     0.004779851
            1766        1.214556        1.180066     0.004777185
            1767        1.214447        1.180086     0.004774521
            1768        1.214301        1.180105     0.004771859
            1769        1.214119        1.180124     0.004769201
            1770          1.2139        1.180143     0.004766544
            1771        1.213644        1.180162      0.00476389
            1772        1.213351        1.180181     0.004761239
            1773        1.213022          1.1802     0.004758589
            1774        1.212656        1.180218     0.004755942
            1775        1.212252        1.180236     0.004753297
            1776        1.211812        1.180254     0.004750654
            1777        1.211334        1.180271     0.004748013
            1778         1.21082        1.180288     0.004745373
            1779         1.21027        1.180305     0.004742736
            1780        1.209683        1.180322       0.0047401
            1781        1.209061        1.180338     0.004737466
            1782        1.208403        1.180354     0.004734834
            1783        1.207709        1.180369     0.004732203
            1784         1.20698        1.180384     0.004729574
            1785        1.206215        1.180398     0.004726947
            1786        1.205415        1.180412     0.004724321
            1787        1.204581        1.180426     0.004721696
            1788        1.203712        1.180439     0.004719073
            1789         1.20281        1.180451     0.004716452
            1790        1.201873        1.180463     0.004713832
            1791        1.200903        1.180475     0.004711214
            1792        1.199901        1.180486     0.004708598
            1793        1.198865        1.180496     0.004705983
            1794        1.197797        1.180506      0.00470337
            1795        1.196696        1.180515     0.004700758
            1796        1.195562        1.180523     0.004698148
            1797        1.194397        1.180531      0.00469554
            1798        1.193199        1.180538     0.004692934
            1799         1.19197        1.180544     0.004690329
            1800        1.190708         1.18055     0.004687727
            1801        1.189414        1.180555     0.004685127
            1802        1.188087        1.180559     0.004682529
            1803        1.186727        1.180562     0.004679933
            1804        1.185335        1.180565     0.004677339
            1805         1.18391        1.180567     0.004674748
            1806        1.182451        1.180568      0.00467216
            1807         1.18096        1.180568     0.004669575
            1808        1.179434        1.180567     0.004666992
            1809        1.177873        1.180566     0.004664412
            1810        1.176279        1.180564     0.004661836
            1811        1.174649         1.18056     0.004659263
            1812        1.172984        1.180556     0.004656693
            1813        1.171282        1.180551     0.004654128
            1814        1.169544        1.180545     0.004651566
            1815        1.167768        1.180538     0.004649008
            1816        1.165953         1.18053     0.004646455
            1817          1.1641        1.180521     0.004643907
            1818        1.162206        1.180511     0.004641363
            1819        1.160272          1.1805     0.004638825
            1820        1.158296        1.180487     0.004636292
            1821        1.156279        1.180474     0.004633765
            1822        1.154218         1.18046     0.004631245
            1823        1.152113        1.180444      0.00462873
            1824        1.149965        1.180427     0.004626223
            1825        1.147771         1.18041     0.004623722
            1826        1.145532         1.18039      0.00462123
            1827        1.143245         1.18037     0.004618745
            1828        1.140912        1.180348     0.004616269
            1829        1.138531        1.180326     0.004613801
            1830        1.136102        1.180301     0.004611344
            1831        1.133623        1.180276     0.004608896
            1832        1.131096        1.180249     0.004606458
            1833        1.128519        1.180221     0.004604031
            1834        1.125893        1.180191     0.004601616
            1835        1.123217         1.18016     0.004599213
            1836        1.120492        1.180128     0.004596823
            1837        1.117717        1.180094     0.004594446
            1838        1.114894        1.180058     0.004592084
            1839        1.112021        1.180021     0.004589736
            1840          1.1091        1.179983     0.004587403
            1841         1.10613        1.179943     0.004585087
            1842        1.103112        1.179901     0.004582787
            1843        1.100048        1.179858     0.004580505
            1844        1.096937        1.179813     0.004578242
            1845        1.093782        1.179766     0.004575998
            1846        1.090585        1.179718     0.004573774
            1847        1.087344        1.179668     0.004571571
            1848        1.084063        1.179616      0.00456939
            1849        1.080742        1.179562     0.004567232
            1850        1.077385        1.179507     0.004565097
            1851        1.073992         1.17945     0.004562987
            1852        1.070567        1.179391     0.004560901
            1853        1.067111        1.179331     0.004558843
            1854        1.063628        1.179268     0.004556811
            1855        1.060122        1.179204     0.004554807
            1856        1.056593        1.179138     0.004552832
            1857        1.053046         1.17907     0.004550887
            1858        1.049483           1.179     0.004548972
            1859        1.045909        1.178929     0.004547088
            1860        1.042327        1.178855     0.004545236
            1861        1.038742         1.17878     0.004543417
            1862        1.035159        1.178703     0.004541632
            1863        1.031581        1.178624     0.004539881
            1864        1.028014        1.178543     0.004538164
            1865        1.024461        1.178461     0.004536483
            1866        1.020928        1.178376     0.004534837
            1867         1.01742         1.17829     0.004533228
            1868        1.013941        1.178202     0.004531655
            1869        1.010498        1.178112     0.004530118
            1870        1.007095        1.178021     0.004528619
            1871        1.003738        1.177928     0.004527156
            1872        1.000431        1.177833     0.004525731
            1873       0.9971811        1.177736     0.004524342
            1874       0.9939919        1.177638      0.00452299
            1875        0.990869        1.177539     0.004521674
            1876       0.9878176        1.177438     0.004520395
            1877       0.9848426        1.177335     0.004519151
            1878        0.981949        1.177231     0.004517942
            1879        0.979141        1.177126     0.004516768
            1880       0.9764231        1.177019     0.004515626
            1881       0.9737993        1.176911     0.004514518
            1882       0.9712735        1.176802     0.004513441
            1883       0.9688492        1.176691     0.004512395
            1884       0.9665297         1.17658     0.004511379
            1885       0.9643181        1.176467     0.004510391
            1886       0.9622166        1.176353     0.004509429
            1887       0.9602271        1.176239     0.004508494
            1888       0.9583512        1.176123     0.004507583
            1889       0.9565908        1.176007     0.004506695
            1890       0.9549469         1.17589     0.004505828
            1891       0.9534202        1.175773      0.00450498
            1892       0.9520112        1.175654     0.004504151
            1893       0.9507196        1.175535     0.004503339
            1894       0.9495451        1.175416     0.004502542
            1895       0.9484877        1.175296     0.004501758
            1896       0.9475463        1.175176     0.004500986
            1897       0.9467203        1.175056     0.004500224
            1898       0.9460087        1.174935     0.004499471
            1899       0.9454099        1.174814     0.004498725
            1900       0.9449224        1.174693     0.004497984
            1901       0.9445447        1.174572     0.004497247
            1902       0.9442754        1.174451     0.004496512
            1903       0.9441132         1.17433     0.004495778
            1904       0.9440565        1.174209     0.004495043
            1905       0.9441038        1.174088     0.004494306
            1906       0.9442537        1.173968     0.004493565
            1907       0.9445051        1.173847      0.00449282
            1908       0.9448568        1.173727     0.004492068
            1909       0.9453072        1.173608     0.004491308
            1910       0.9458555        1.173489     0.004490539
            1911       0.9465007         1.17337      0.00448976
            1912       0.9472424        1.173252     0.004488969
            1913       0.9480797        1.173134     0.004488166
            1914       0.9490121        1.173017     0.004487348
            1915       0.9500389          1.1729     0.004486515
            1916       0.9511598        1.172785     0.004485666
            1917       0.9523746         1.17267     0.004484799
            1918       0.9536831        1.172555     0.004483914
            1919       0.9550852        1.172442     0.004483009
            1920       0.9565808         1.17233     0.004482084
            1921         0.95817        1.172218     0.004481137
            1922       0.9598524        1.172108     0.004480168
            1923       0.9616281        1.171998     0.004479175
            1924       0.9634967         1.17189     0.004478157
            1925       0.9654582        1.171783     0.004477115
            1926       0.9675121        1.171677     0.004476046
            1927       0.9696579        1.171572     0.004474951
            1928        0.971895        1.171468     0.004473828
            1929        0.974223        1.171366     0.004472677
            1930        0.976641        1.171265     0.004471498
            1931       0.9791482        1.171165     0.004470289
            1932       0.9817438        1.171067      0.00446905
            1933       0.9844266        1.170971     0.004467781
            1934       0.9871951        1.170876     0.004466481
            1935       0.9900477        1.170782     0.004465151
            1936        0.992983        1.170691     0.004463788
            1937       0.9959995          1.1706     0.004462395
            1938       0.9990949        1.170512      0.00446097
            1939        1.002266        1.170425     0.004459513
            1940        1.005511         1.17034     0.004458024
            1941        1.008826        1.170257     0.004456504
            1942         1.01221        1.170176     0.004454952
            1943        1.015658        1.170096     0.004453369
            1944        1.019168        1.170018     0.004451755
            1945        1.022737        1.169943      0.00445011
            1946        1.026359        1.169869     0.004448435
            1947        1.030033        1.169797      0.00444673
            1948        1.033753        1.169727     0.004444996
            1949        1.037515        1.169659     0.004443233
            1950        1.041315        1.169594     0.004441442
            1951        1.045148         1.16953     0.004439623
            1952        1.049011        1.169468     0.004437778
            1953        1.052897        1.169408     0.004435907
            1954        1.056803        1.169351     0.004434011
            1955        1.060723        1.169295     0.004432091
            1956        1.064653        1.169242     0.004430148
            1957        1.068588         1.16919     0.004428183
            1958        1.072523        1.169141     0.004426197
            1959        1.076452        1.169094      0.00442419
            1960        1.080371        1.169048     0.004422165
            1961        1.084275        1.169005     0.004420121
            1962        1.088159        1.168964      0.00441806
            1963        1.092018        1.168925     0.004415983
            1964        1.095848        1.168887     0.004413891
            1965        1.099644        1.168852     0.004411786
            1966          1.1034        1.168819     0.004409667
            1967        1.107113        1.168788     0.004407537
            1968        1.110778        1.168758     0.004405396
            1969        1.114391         1.16873     0.004403245
            1970        1.117946        1.168705     0.004401086
            1971        1.121442        1.168681     0.004398918
            1972        1.124873        1.168658     0.004396743
            1973        1.128236        1.168638     0.004394563
            1974        1.131528        1.168619     0.004392377
            1975        1.134745        1.168602     0.004390186
            1976        1.137885        1.168586     0.004387992
            1977        1.140943        1.168572     0.004385795
            1978        1.143918         1.16856     0.004383595
            1979        1.146807        1.168549     0.004381394
            1980        1.149607        1.168539     0.004379192
            1981        1.152317        1.168531     0.004376989
            1982        1.154934        1.168524     0.004374786
            1983        1.157456        1.168519     0.004372583
            1984        1.159881        1.168514     0.004370381
            1985         1.16221        1.168511     0.004368181
            1986        1.164439        1.168509     0.004365982
            1987        1.166569        1.168508     0.004363785
            1988        1.168598        1.168508     0.004361589
            1989        1.170525        1.168509     0.004359397
            1990        1.172351        1.168511     0.004357206
            1991        1.174074        1.168514     0.004355019
            1992        1.175696        1.168518     0.004352834
            1993        1.177215        1.168522     0.004350652
            1994        1.178632        1.168527     0.004348473
            1995        1.179947        1.168533     0.004346297
            1996        1.181161        1.168539     0.004344125
            1997        1.182274        1.168546     0.004341955
            1998        1.183288        1.168553     0.004339788
            1999        1.184203        1.168561     0.004337624
            2000         1.18502        1.168569     0.004335463
            2001        1.185742        1.168578     0.004333305
            2002        1.186368        1.168587     0.004331149
            2003        1.186901        1.168596     0.004328997
            2004        1.187342        1.168605     0.004326847
            2005        1.187693        1.168615     0.004324699
            2006        1.187955        1.168625     0.004322554
            2007        1.188131        1.168634     0.004320411
            2008        1.188223        1.168644     0.004318271
            2009        1.188233        1.168654     0.004316132
            2010        1.188162        1.168664     0.004313996
            2011        1.188014        1.168673     0.004311861
            2012        1.187789        1.168683     0.004309729
            2013         1.18749        1.168692     0.004307598
            2014        1.187119        1.168701     0.004305469
            2015        1.186678         1.16871     0.004303341
            2016         1.18617        1.168719     0.004301215
            2017        1.185597        1.168727     0.004299091
            2018        1.184961        1.168735     0.004296968
            2019        1.184263        1.168743     0.004294847
            2020        1.183507         1.16875     0.004292727
            2021        1.182693        1.168757     0.004290608
            2022        1.181825        1.168763     0.004288491
            2023        1.180904        1.168769     0.004286375
            2024        1.179932        1.168775     0.004284261
            2025        1.178911         1.16878     0.004282149
            2026        1.177843        1.168784     0.004280037
            2027        1.176729        1.168788     0.004277928
            2028        1.175571        1.168792     0.004275819
            2029         1.17437        1.168794     0.004273713
            2030        1.173127        1.168797     0.004271608
            2031        1.171845        1.168798     0.004269505
            2032        1.170525        1.168799     0.004267404
            2033        1.169167        1.168799     0.004265305
            2034        1.167773        1.168799     0.004263208
            2035        1.166344        1.168797     0.004261113
            2036        1.164882        1.168796     0.004259021
            2037        1.163386        1.168793     0.004256931
            2038        1.161858        1.168789     0.004254844
            2039        1.160299        1.168785     0.004252759
            2040        1.158709         1.16878     0.004250677
            2041         1.15709        1.168775     0.004248598
            2042        1.155443        1.168768     0.004246523
            2043        1.153768        1.168761      0.00424445
            2044        1.152066        1.168753     0.004242382
            2045        1.150338        1.168744     0.004240317
            2046        1.148585        1.168734     0.004238256
            2047        1.146807        1.168723     0.004236199
            2048        1.145005        1.168711     0.004234146
            2049        1.143181        1.168699     0.004232098
            2050        1.141334        1.168686     0.004230055
            2051        1.139467        1.168671     0.004228016
            2052        1.137581        1.168656     0.004225983
            2053        1.135677         1.16864     0.004223955
            2054        1.133756        1.168623     0.004221933
            2055        1.131821        1.168605     0.004219916
            2056        1.129871        1.168586     0.004217906
            2057         1.12791        1.168567     0.004215902
            2058        1.125938        1.168546     0.004213904
            2059        1.123957        1.168524     0.004211913
            2060         1.12197        1.168502     0.004209929
            2061        1.119979        1.168478     0.004207952
            2062        1.117985        1.168454     0.004205983
            2063        1.115991        1.168428     0.004204021
            2064           1.114        1.168402     0.004202067
            2065        1.112013        1.168375     0.004200121
            2066        1.110034        1.168346     0.004198183
            2067        1.108064        1.168317     0.004196253
            2068        1.106106        1.168287     0.004194331
            2069        1.104164        1.168256     0.004192419
            2070        1.102239        1.168224     0.004190515
            2071        1.100336        1.168191     0.004188619
            2072        1.098456        1.168158     0.004186733
            2073        1.096604        1.168123     0.004184856
            2074        1.094782        1.168088     0.004182987
            2075        1.092994        1.168052     0.004181128
            2076        1.091244        1.168015     0.004179278
            2077        1.089533        1.167977     0.004177436
            2078        1.087866        1.167938     0.004175604
            2079        1.086246        1.167899      0.00417378
            2080        1.084677        1.167859     0.004171966
            2081        1.083161        1.167818     0.004170159
            2082        1.081702        1.167777     0.004168361
            2083        1.080303        1.167735     0.004166572
            2084        1.078967        1.167692      0.00416479
            2085        1.077697        1.167649     0.004163016
            2086        1.076495        1.167606      0.00416125
            2087        1.075365        1.167561     0.004159491
            2088         1.07431        1.167517     0.004157739
            2089        1.073331        1.167472     0.004155993
            2090        1.072431        1.167426     0.004154253
            2091        1.071613         1.16738     0.004152519
            2092         1.07088        1.167334      0.00415079
            2093        1.070232        1.167288     0.004149066
            2094        1.069673        1.167241     0.004147347
            2095        1.069204        1.167194     0.004145631
            2096        1.068825        1.167147     0.004143919
            2097         1.06854          1.1671     0.004142209
            2098        1.068348        1.167053     0.004140503
            2099         1.06825        1.167006     0.004138798
            2100        1.068248        1.166959     0.004137094
            2101        1.068341        1.166912     0.004135391
            2102         1.06853        1.166865     0.004133688
            2103        1.068816        1.166819     0.004131986
            2104        1.069197        1.166772     0.004130282
            2105        1.069672        1.166726     0.004128578
            2106        1.070243        1.166681     0.004126872
            2107        1.070907        1.166635     0.004125163
            2108        1.071663         1.16659     0.004123452
            2109         1.07251        1.166545     0.004121739
            2110        1.073448        1.166501     0.004120021
            2111        1.074473        1.166458       0.0041183
            2112        1.075585        1.166415     0.004116575
            2113        1.076781        1.166372     0.004114845
            2114         1.07806         1.16633     0.004113111
            2115        1.079417        1.166289     0.004111372
            2116        1.080851        1.166249     0.004109627
            2117         1.08236        1.166209     0.004107877
            2118        1.083941        1.166171     0.004106121
            2119         1.08559        1.166133     0.004104359
            2120        1.087304        1.166095     0.004102591
            2121        1.089081        1.166059     0.004100818
            2122        1.090916        1.166024     0.004099038
            2123        1.092806        1.165989     0.004097253
            2124        1.094747        1.165956     0.004095461
            2125        1.096737        1.165923     0.004093663
            2126        1.098772        1.165891     0.004091859
            2127        1.100847        1.165861      0.00409005
            2128         1.10296        1.165831     0.004088235
            2129        1.105107        1.165803     0.004086414
            2130        1.107284        1.165775     0.004084588
            2131        1.109487        1.165749     0.004082756
            2132        1.111713        1.165724      0.00408092
            2133        1.113957        1.165699     0.004079079
            2134        1.116218        1.165676     0.004077233
            2135         1.11849        1.165654     0.004075384
            2136         1.12077        1.165633      0.00407353
            2137        1.123054        1.165613     0.004071672
            2138         1.12534        1.165594     0.004069812
            2139        1.127624        1.165576     0.004067948
            2140        1.129901         1.16556     0.004066081
            2141         1.13217        1.165544     0.004064212
            2142        1.134426         1.16553      0.00406234
            2143        1.136667        1.165516     0.004060467
            2144        1.138889        1.165504     0.004058592
            2145        1.141089        1.165492     0.004056716
            2146        1.143263        1.165482     0.004054839
            2147         1.14541        1.165473     0.004052961
            2148        1.147526        1.165464     0.004051083
            2149        1.149609        1.165457     0.004049204
            2150        1.151656        1.165451     0.004047326
            2151        1.153664        1.165445     0.004045448
            2152        1.155631         1.16544     0.004043571
            2153        1.157555        1.165437     0.004041694
            2154        1.159433        1.165434     0.004039819
            2155        1.161263        1.165432     0.004037945
            2156        1.163043        1.165431     0.004036072
            2157        1.164771        1.165431     0.004034201
            2158        1.166445        1.165431     0.004032331
            2159        1.168064        1.165432     0.004030464
            2160        1.169626        1.165434     0.004028599
            2161        1.171128        1.165437     0.004026735
            2162        1.172571         1.16544     0.004024874
            2163        1.173952        1.165444     0.004023015
            2164        1.175271        1.165449     0.004021159
            2165        1.176526        1.165454     0.004019305
            2166        1.177716        1.165459     0.004017453
            2167        1.178841        1.165466     0.004015604
            2168          1.1799        1.165472     0.004013757
            2169        1.180892        1.165479     0.004011913
            2170        1.181816        1.165487     0.004010071
            2171        1.182673        1.165495     0.004008232
            2172        1.183462        1.165503     0.004006395
            2173        1.184183        1.165512      0.00400456
            2174        1.184835        1.165521     0.004002728
            2175        1.185419         1.16553     0.004000898
            2176        1.185937        1.165539     0.003999071
            2177        1.186386        1.165549     0.003997245
            2178        1.186769        1.165558     0.003995422
            2179        1.187086        1.165568       0.0039936
            2180        1.187336        1.165578     0.003991781
            2181        1.187522        1.165588     0.003989963
            2182        1.187643        1.165599     0.003988148
            2183        1.187701        1.165609     0.003986334
            2184        1.187696        1.165619     0.003984521
