#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
            1493        0.756113       0.7975742     0.004023027
            1494       0.7596738       0.7975488     0.004020415
            1495       0.7632584       0.7975259     0.004017791
            1496        0.766863       0.7975054     0.004015157
            1497        0.770483       0.7974873     0.004012516
            1498       0.7741145       0.7974717     0.004009868
            1499       0.7777535       0.7974585     0.004007214
            1500       0.7813971       0.7974478     0.004004557
            1501       0.7850428       0.7974396     0.004001898
            1502       0.7886864       0.7974337     0.003999237
            1503       0.7923233       0.7974303     0.003996578
            1504       0.7959495       0.7974294     0.003993921
            1505       0.7995615       0.7974308     0.003991267
            1506        0.803156       0.7974346     0.003988619
            1507       0.8067301       0.7974407     0.003985977
            1508       0.8102804       0.7974493     0.003983343
            1509       0.8138034       0.7974601     0.003980718
            1510        0.817296       0.7974732     0.003978103
            1511       0.8207551       0.7974886       0.0039755
            1512       0.8241773       0.7975063      0.00397291
            1513       0.8275597       0.7975262     0.003970334
            1514       0.8308992       0.7975482     0.003967773
            1515       0.8341926       0.7975724     0.003965228
            1516       0.8374366       0.7975987     0.003962699
            1517       0.8406284       0.7976271     0.003960188
            1518       0.8437656       0.7976574     0.003957696
            1519       0.8468452       0.7976898     0.003955223
            1520       0.8498648       0.7977242      0.00395277
            1521       0.8528217       0.7977604     0.003950337
            1522       0.8557131       0.7977985     0.003947925
            1523        0.858537       0.7978383     0.003945535
            1524       0.8612906         0.79788     0.003943165
            1525       0.8639715       0.7979233     0.003940818
            1526       0.8665779       0.7979683     0.003938492
            1527       0.8691083       0.7980149     0.003936188
            1528       0.8715596        0.798063     0.003933907
            1529         0.87393       0.7981126     0.003931647
            1530       0.8762176       0.7981637     0.003929408
            1531       0.8784211       0.7982161     0.003927191
            1532       0.8805388       0.7982698     0.003924996
            1533       0.8825683       0.7983248      0.00392282
            1534       0.8845076        0.798381     0.003920665
            1535       0.8863549       0.7984383      0.00391853
            1536       0.8881088       0.7984967     0.003916414
            1537       0.8897683       0.7985561     0.003914316
            1538        0.891332       0.7986164     0.003912236
            1539       0.8927992       0.7986776     0.003910172
            1540       0.8941693       0.7987396     0.003908125
            1541       0.8954417       0.7988024     0.003906092
            1542       0.8966158       0.7988658     0.003904074
            1543        0.897691       0.7989298      0.00390207
            1544        0.898666       0.7989944     0.003900077
            1545       0.8995402       0.7990595     0.003898095
            1546       0.9003133        0.799125     0.003896124
            1547       0.9009848       0.7991909     0.003894162
            1548       0.9015552        0.799257     0.003892208
            1549       0.9020247       0.7993233     0.003890261
            1550       0.9023924       0.7993898     0.003888319
            1551       0.9026583       0.7994564     0.003886382
            1552       0.9028232        0.799523     0.003884449
            1553       0.9028881       0.7995896     0.003882517
            1554       0.9028529        0.799656     0.003880588
            1555        0.902718       0.7997223     0.003878658
            1556       0.9024845       0.7997883     0.003876728
            1557       0.9021537       0.7998541     0.003874795
            1558       0.9017257       0.7999195      0.00387286
            1559       0.9012011       0.7999844      0.00387092
            1560       0.9005812       0.8000489     0.003868976
            1561        0.899868       0.8001129     0.003867026
            1562        0.899063       0.8001762     0.003865069
            1563       0.8981672       0.8002389     0.003863105
            1564       0.8971816       0.8003009     0.003861132
            1565       0.8961081       0.8003621      0.00385915
            1566       0.8949484       0.8004225     0.003857158
            1567       0.8937046        0.800482     0.003855156
            1568       0.8923782       0.8005407     0.003853143
            1569       0.8909723       0.8005983     0.003851118
            1570       0.8894894       0.8006549     0.003849082
            1571       0.8879304       0.8007105     0.003847032
            1572       0.8862972       0.8007649      0.00384497
            1573       0.8845926       0.8008182     0.003842895
            1574        0.882819       0.8008703     0.003840807
            1575       0.8809787       0.8009212     0.003838705
            1576       0.8790754       0.8009707      0.00383659
            1577       0.8771118        0.801019     0.003834461
            1578       0.8750899        0.801066     0.003832318
            1579       0.8730129       0.8011115     0.003830162
            1580       0.8708836       0.8011557     0.003827992
            1581       0.8687042       0.8011984     0.003825809
            1582       0.8664788       0.8012397     0.003823614
            1583       0.8642103       0.8012795     0.003821405
            1584       0.8619011       0.8013177     0.003819184
            1585       0.8595546       0.8013545     0.003816951
            1586       0.8571736       0.8013897     0.003814707
            1587       0.8547612       0.8014233     0.003812451
            1588       0.8523201       0.8014554     0.003810185
            1589       0.8498538       0.8014858     0.003807909
            1590        0.847366       0.8015147     0.003805624
            1591       0.8448594       0.8015419     0.003803329
            1592       0.8423376       0.8015675     0.003801027
            1593        0.839804       0.8015915     0.003798716
            1594       0.8372614       0.8016139     0.003796399
            1595       0.8347132       0.8016347     0.003794076
            1596       0.8321627       0.8016538     0.003791747
            1597       0.8296131       0.8016713     0.003789413
            1598       0.8270671       0.8016872     0.003787075
            1599        0.824528       0.8017015     0.003784733
            1600       0.8219995       0.8017142     0.003782389
            1601       0.8194852       0.8017253     0.003780043
            1602       0.8169883       0.8017348     0.003777695
            1603       0.8145117       0.8017428     0.003775347
            1604       0.8120588       0.8017492     0.003772999
            1605       0.8096318       0.8017541     0.003770651
            1606       0.8072334       0.8017575     0.003768305
            1607       0.8048665       0.8017595      0.00376596
            1608       0.8025342       0.8017599     0.003763618
            1609       0.8002393        0.801759     0.003761279
            1610       0.7979848       0.8017566     0.003758944
            1611        0.795774       0.8017529     0.003756613
            1612       0.7936097       0.8017479     0.003754285
            1613       0.7914945       0.8017415     0.003751963
            1614       0.7894309       0.8017339     0.003749646
            1615       0.7874206        0.801725     0.003747335
            1616       0.7854658        0.801715      0.00374503
            1617       0.7835687       0.8017037     0.003742731
            1618       0.7817308       0.8016914     0.003740438
            1619       0.7799543        0.801678     0.003738152
            1620       0.7782412       0.8016635     0.003735872
            1621       0.7765939        0.801648     0.003733599
            1622       0.7750137       0.8016316     0.003731334
            1623       0.7735021       0.8016143     0.003729075
            1624       0.7720606       0.8015961     0.003726823
            1625       0.7706906       0.8015771     0.003724578
            1626       0.7693927       0.8015573      0.00372234
            1627       0.7681684       0.8015368     0.003720109
            1628       0.7670192       0.8015156     0.003717884
            1629       0.7659458       0.8014937     0.003715666
            1630       0.7649485       0.8014713     0.003713454
            1631       0.7640272       0.8014483     0.003711248
            1632       0.7631829       0.8014249     0.003709048
            1633       0.7624159        0.801401     0.003706854
            1634       0.7617262       0.8013767     0.003704665
            1635       0.7611133       0.8013521     0.003702481
            1636       0.7605773       0.8013272     0.003700302
            1637       0.7601181        0.801302     0.003698127
            1638       0.7597355       0.8012766     0.003695956
            1639        0.759429       0.8012511     0.003693789
            1640       0.7591976       0.8012255     0.003691626
            1641       0.7590402       0.8011997     0.003689466
            1642       0.7589556        0.801174     0.003687309
            1643       0.7589425       0.8011483     0.003685154
            1644       0.7590002       0.8011227     0.003683002
            1645       0.7591278       0.8010972     0.003680851
            1646       0.7593238       0.8010718     0.003678702
            1647       0.7595863       0.8010466     0.003676555
            1648       0.7599136       0.8010216     0.003674409
            1649       0.7603038       0.8009969     0.003672264
            1650        0.760756       0.8009725     0.003670119
            1651       0.7612688       0.8009485     0.003667975
            1652       0.7618398       0.8009248     0.003665831
            1653       0.7624666       0.8009016     0.003663687
            1654        0.763147       0.8008787     0.003661543
            1655       0.7638784       0.8008564     0.003659399
            1656       0.7646591       0.8008345     0.003657254
            1657       0.7654869       0.8008132     0.003655109
            1658       0.7663599       0.8007924     0.003652964
            1659       0.7672752       0.8007722     0.003650818
            1660       0.7682294       0.8007526     0.003648671
            1661       0.7692211       0.8007336     0.003646524
            1662       0.7702483       0.8007153     0.003644376
            1663       0.7713081       0.8006976     0.003642227
            1664       0.7723974       0.8006806     0.003640078
            1665       0.7735147       0.8006643     0.003637929
            1666       0.7746579       0.8006487     0.003635779
            1667       0.7758242       0.8006338     0.003633628
            1668       0.7770113       0.8006196     0.003631477
            1669       0.7782168       0.8006062     0.003629326
            1670       0.7794389       0.8005935     0.003627175
            1671       0.7806751       0.8005816     0.003625024
            1672       0.7819241       0.8005704     0.003622873
            1673        0.783184         0.80056     0.003620722
            1674       0.7844524       0.8005504     0.003618572
            1675        0.785727       0.8005416     0.003616423
            1676       0.7870064       0.8005335     0.003614274
            1677       0.7882885       0.8005262     0.003612126
            1678       0.7895714       0.8005197     0.003609979
            1679       0.7908535       0.8005139     0.003607834
            1680       0.7921336       0.8005089      0.00360569
            1681       0.7934106       0.8005047     0.003603547
            1682       0.7946823       0.8005012     0.003601407
            1683        0.795947       0.8004985     0.003599268
            1684       0.7972038       0.8004966     0.003597131
            1685       0.7984517       0.8004953     0.003594996
            1686       0.7996895       0.8004949     0.003592864
            1687        0.800917       0.8004951     0.003590734
            1688       0.8021331       0.8004961     0.003588607
            1689       0.8033369       0.8004978     0.003586483
            1690       0.8045282       0.8005002     0.003584362
            1691       0.8057071       0.8005032     0.003582243
            1692       0.8068722        0.800507     0.003580128
            1693        0.808022       0.8005114     0.003578016
            1694       0.8091559       0.8005165     0.003575908
            1695       0.8102737       0.8005223     0.003573803
            1696       0.8113754       0.8005287     0.003571701
            1697       0.8124613       0.8005357     0.003569603
            1698       0.8135302       0.8005434     0.003567509
            1699       0.8145817       0.8005516     0.003565419
            1700       0.8156161       0.8005605     0.003563333
            1701       0.8166336         0.80057     0.003561251
            1702        0.817634         0.80058     0.003559172
            1703       0.8186177       0.8005906     0.003557098
            1704       0.8195849       0.8006017     0.003555028
            1705       0.8205358       0.8006134     0.003552962
            1706       0.8214707       0.8006256     0.003550901
            1707       0.8223901       0.8006384     0.003548843
            1708       0.8232944       0.8006517      0.00354679
            1709       0.8241838       0.8006654     0.003544742
            1710       0.8250584       0.8006797     0.003542697
            1711        0.825919       0.8006944     0.003540658
            1712       0.8267657       0.8007097     0.003538622
            1713       0.8275991       0.8007254     0.003536591
            1714         0.82842       0.8007415     0.003534565
            1715       0.8292287       0.8007581     0.003532543
            1716       0.8300267       0.8007752     0.003530526
            1717       0.8308143       0.8007927     0.003528513
            1718       0.8315906       0.8008106     0.003526504
            1719       0.8323567        0.800829     0.003524501
            1720       0.8331127       0.8008477     0.003522501
            1721       0.8338582       0.8008669     0.003520507
            1722       0.8345941       0.8008865     0.003518517
            1723       0.8353205       0.8009065     0.003516532
            1724       0.8360373       0.8009269     0.003514551
            1725       0.8367444       0.8009476     0.003512575
            1726       0.8374419       0.8009688     0.003510603
            1727         0.83813       0.8009903     0.003508637
            1728        0.838809       0.8010122     0.003506674
            1729       0.8394786       0.8010344     0.003504717
            1730       0.8401381        0.801057     0.003502764
            1731       0.8407879         0.80108     0.003500815
            1732       0.8414285       0.8011033     0.003498872
            1733       0.8420592       0.8011269     0.003496933
            1734       0.8426784       0.8011509     0.003494998
            1735       0.8432859       0.8011752     0.003493068
            1736       0.8438811       0.8011998     0.003491142
            1737       0.8444637       0.8012247     0.003489221
            1738       0.8450326       0.8012499     0.003487305
            1739       0.8455863       0.8012754     0.003485393
            1740       0.8461244       0.8013011     0.003483485
            1741       0.8466459       0.8013272     0.003481581
            1742       0.8471507       0.8013535     0.003479682
            1743       0.8476372         0.80138     0.003477787
            1744       0.8481038       0.8014068     0.003475896
            1745       0.8485502       0.8014338     0.003474009
            1746       0.8489744       0.8014611     0.003472126
            1747       0.8493749       0.8014885     0.003470247
            1748       0.8497504       0.8015161     0.003468372
            1749       0.8500993       0.8015439       0.0034665
            1750       0.8504203       0.8015718     0.003464631
            1751       0.8507126       0.8015999     0.003462766
            1752       0.8509753       0.8016281     0.003460905
            1753        0.851207       0.8016563     0.003459046
            1754       0.8514056       0.8016847      0.00345719
            1755       0.8515696       0.8017131     0.003455337
            1756       0.8516979       0.8017416     0.003453487
            1757       0.8517896       0.8017701     0.003451639
            1758       0.8518441       0.8017986     0.003449793
            1759       0.8518601        0.801827     0.003447949
            1760       0.8518361       0.8018554     0.003446107
            1761       0.8517701       0.8018838     0.003444266
            1762       0.8516615        0.801912     0.003442428
            1763       0.8515093       0.8019402      0.00344059
            1764       0.8513122       0.8019682     0.003438753
            1765       0.8510698        0.801996     0.003436918
            1766       0.8507809       0.8020236     0.003435082
            1767       0.8504449        0.802051     0.003433248
            1768       0.8500608       0.8020782     0.003431413
            1769       0.8496278        0.802105     0.003429579
            1770       0.8491454       0.8021316     0.003427744
            1771       0.8486134       0.8021579     0.003425909
            1772       0.8480321       0.8021838     0.003424074
            1773       0.8474013       0.8022093     0.003422237
            1774       0.8467203       0.8022343       0.0034204
            1775       0.8459904        0.802259     0.003418562
            1776       0.8452117       0.8022832     0.003416723
            1777       0.8443836       0.8023069     0.003414882
            1778       0.8435066         0.80233      0.00341304
            1779        0.842581       0.8023527     0.003411197
            1780       0.8416074       0.8023747     0.003409351
            1781       0.8405863       0.8023962     0.003407505
            1782       0.8395187        0.802417     0.003405656
            1783       0.8384057       0.8024372     0.003403806
            1784       0.8372478       0.8024567     0.003401954
            1785       0.8360463       0.8024755       0.0034001
            1786       0.8348023       0.8024936     0.003398244
            1787       0.8335166        0.802511     0.003396387
            1788       0.8321902       0.8025276     0.003394528
            1789        0.830825       0.8025434     0.003392668
            1790       0.8294229       0.8025584     0.003390805
            1791       0.8279846       0.8025726     0.003388942
            1792       0.8265115        0.802586     0.003387077
            1793       0.8250055       0.8025985     0.003385211
            1794       0.8234687       0.8026101     0.003383344
            1795       0.8219021       0.8026209     0.003381476
            1796       0.8203075       0.8026307     0.003379608
            1797       0.8186873       0.8026396     0.003377739
            1798       0.8170439       0.8026477      0.00337587
            1799       0.8153784       0.8026547     0.003374001
            1800       0.8136927       0.8026609     0.003372132
            1801       0.8119889        0.802666     0.003370264
            1802       0.8102694       0.8026703     0.003368396
            1803       0.8085362       0.8026735     0.003366529
            1804       0.8067911       0.8026758     0.003364664
            1805       0.8050363       0.8026771       0.0033628
            1806       0.8032736       0.8026774     0.003360938
            1807       0.8015058       0.8026768     0.003359078
            1808       0.7997354       0.8026752     0.003357221
            1809       0.7979644       0.8026726     0.003355366
            1810       0.7961947        0.802669     0.003353514
            1811       0.7944284       0.8026644     0.003351665
            1812        0.792668       0.8026589      0.00334982
            1813       0.7909161       0.8026524     0.003347979
            1814       0.7891748        0.802645     0.003346141
            1815       0.7874465       0.8026366     0.003344308
            1816       0.7857336       0.8026273      0.00334248
            1817       0.7840392       0.8026171     0.003340656
            1818       0.7823657        0.802606     0.003338837
            1819       0.7807149       0.8025939     0.003337023
            1820       0.7790886        0.802581     0.003335214
            1821       0.7774888       0.8025672     0.003333411
            1822       0.7759175       0.8025526     0.003331614
            1823       0.7743767       0.8025371     0.003329822
            1824       0.7728682       0.8025209     0.003328036
            1825       0.7713941       0.8025038     0.003326256
            1826       0.7699567        0.802486     0.003324483
            1827       0.7685582       0.8024674     0.003322715
            1828       0.7672005       0.8024481     0.003320953
            1829       0.7658848       0.8024281     0.003319198
            1830       0.7646125       0.8024075     0.003317448
            1831        0.763386       0.8023862     0.003315705
            1832        0.762208       0.8023642     0.003313967
            1833       0.7610796       0.8023417     0.003312236
            1834       0.7600012       0.8023186      0.00331051
            1835       0.7589741        0.802295     0.003308791
            1836       0.7579995       0.8022709     0.003307076
            1837       0.7570796       0.8022463     0.003305368
            1838       0.7562159       0.8022212     0.003303664
            1839       0.7554089       0.8021958     0.003301966
            1840       0.7546595       0.8021699     0.003300272
            1841       0.7539691       0.8021438     0.003298583
            1842       0.7533388       0.8021173     0.003296899
            1843       0.7527695       0.8020905     0.003295219
            1844       0.7522618       0.8020635     0.003293543
            1845       0.7518159       0.8020362      0.00329187
            1846        0.751432       0.8020088     0.003290201
            1847       0.7511105       0.8019813     0.003288535
            1848       0.7508514       0.8019536     0.003286872
            1849       0.7506545       0.8019259     0.003285212
            1850       0.7505196       0.8018981     0.003283553
            1851       0.7504464       0.8018703     0.003281897
            1852       0.7504348       0.8018425     0.003280242
            1853       0.7504852       0.8018148     0.003278589
            1854       0.7505969       0.8017872     0.003276937
            1855       0.7507693       0.8017597     0.003275286
            1856        0.751002       0.8017323     0.003273636
            1857        0.751294       0.8017051     0.003271985
            1858       0.7516443       0.8016782     0.003270335
            1859        0.752052       0.8016515     0.003268685
            1860       0.7525159       0.8016251     0.003267034
            1861       0.7530361        0.801599     0.003265383
            1862       0.7536114       0.8015732     0.003263731
            1863       0.7542392       0.8015478     0.003262078
            1864       0.7549187       0.8015228     0.003260424
            1865       0.7556486       0.8014982     0.003258769
            1866       0.7564261        0.801474     0.003257112
            1867       0.7572488       0.8014503     0.003255453
            1868       0.7581148       0.8014271     0.003253793
            1869       0.7590229       0.8014045     0.003252131
            1870       0.7599712       0.8013823     0.003250468
            1871       0.7609579       0.8013607     0.003248802
            1872        0.761982       0.8013397     0.003247135
            1873       0.7630405       0.8013192     0.003245466
            1874       0.7641301       0.8012994     0.003243795
            1875       0.7652492       0.8012801     0.003242122
            1876       0.7663958       0.8012615     0.003240447
            1877       0.7675676       0.8012436      0.00323877
            1878       0.7687621       0.8012263     0.003237092
            1879       0.7699766       0.8012097     0.003235412
            1880        0.771209       0.8011937      0.00323373
            1881       0.7724564       0.8011784     0.003232047
            1882       0.7737174       0.8011638     0.003230362
            1883       0.7749902       0.8011499     0.003228677
            1884       0.7762708       0.8011367      0.00322699
            1885        0.777557       0.8011242     0.003225302
            1886        0.778847       0.8011124     0.003223614
            1887       0.7801385       0.8011013     0.003221925
            1888       0.7814285       0.8010909     0.003220235
            1889       0.7827142       0.8010811     0.003218545
            1890       0.7839938       0.8010721     0.003216855
            1891       0.7852646       0.8010637     0.003215164
            1892       0.7865244       0.8010561     0.003213474
            1893       0.7877711        0.801049     0.003211784
            1894       0.7890025       0.8010427     0.003210095
            1895       0.7902167        0.801037     0.003208406
            1896       0.7914118       0.8010319     0.003206718
            1897       0.7925863       0.8010274     0.003205031
            1898       0.7937381       0.8010236     0.003203344
            1899       0.7948656       0.8010204     0.003201659
            1900       0.7959674       0.8010177     0.003199975
            1901       0.7970418       0.8010156     0.003198292
            1902       0.7980868       0.8010141     0.003196611
            1903       0.7991022       0.8010131     0.003194932
            1904       0.8000875       0.8010126     0.003193254
            1905       0.8010407       0.8010126     0.003191577
            1906       0.8019607       0.8010131     0.003189903
            1907       0.8028457       0.8010141      0.00318823
            1908       0.8036949       0.8010155      0.00318656
            1909       0.8045071       0.8010173     0.003184891
            1910       0.8052816       0.8010195     0.003183224
            1911       0.8060182       0.8010221      0.00318156
            1912       0.8067161       0.8010251     0.003179897
            1913       0.8073748       0.8010284     0.003178236
            1914        0.807994       0.8010321     0.003176578
            1915       0.8085737        0.801036     0.003174922
            1916       0.8091142       0.8010402     0.003173267
            1917       0.8096146       0.8010447     0.003171615
            1918       0.8100747       0.8010494     0.003169965
            1919       0.8104954       0.8010543     0.003168317
            1920       0.8108773       0.8010594     0.003166671
            1921       0.8112198       0.8010647     0.003165027
            1922       0.8115235       0.8010702     0.003163385
            1923        0.811789       0.8010757     0.003161745
            1924       0.8120159       0.8010814     0.003160107
            1925       0.8122047       0.8010872      0.00315847
            1926       0.8123563       0.8010931     0.003156836
            1927       0.8124713        0.801099     0.003155203
            1928       0.8125502       0.8011049     0.003153572
            1929       0.8125937       0.8011109     0.003151943
            1930       0.8126034       0.8011168     0.003150315
            1931       0.8125802       0.8011228      0.00314869
            1932       0.8125249       0.8011287     0.003147065
            1933       0.8124385       0.8011345     0.003145443
            1934       0.8123215       0.8011403     0.003143822
            1935       0.8121744        0.801146     0.003142202
            1936       0.8119982       0.8011516     0.003140584
            1937       0.8117942       0.8011571     0.003138968
            1938       0.8115633       0.8011625     0.003137352
            1939       0.8113068       0.8011677     0.003135739
            1940       0.8110263       0.8011728     0.003134127
            1941       0.8107227       0.8011777     0.003132516
            1942        0.810397       0.8011824     0.003130906
            1943       0.8100504        0.801187     0.003129298
            1944       0.8096844       0.8011914     0.003127692
            1945          0.8093       0.8011955     0.003126086
            1946       0.8088985       0.8011995     0.003124482
            1947       0.8084815       0.8012032      0.00312288
            1948       0.8080497       0.8012068     0.003121279
            1949        0.807604         0.80121     0.003119679
            1950       0.8071457       0.8012131     0.003118081
            1951       0.8066757       0.8012159     0.003116484
            1952        0.806195       0.8012184     0.003114888
            1953       0.8057044       0.8012207     0.003113294
            1954       0.8052052       0.8012228     0.003111701
            1955       0.8046991       0.8012246      0.00311011
            1956       0.8041871       0.8012261     0.003108521
            1957       0.8036695       0.8012273     0.003106932
            1958       0.8031475       0.8012283     0.003105346
            1959       0.8026224        0.801229     0.003103761
            1960       0.8020949       0.8012295     0.003102177
            1961       0.8015659       0.8012296     0.003100595
            1962       0.8010364       0.8012295     0.003099015
            1963       0.8005076       0.8012292     0.003097436
            1964       0.7999798       0.8012285     0.003095859
            1965       0.7994541       0.8012276     0.003094284
            1966       0.7989324       0.8012264      0.00309271
            1967       0.7984148        0.801225     0.003091138
            1968       0.7979014       0.8012233     0.003089568
            1969       0.7973927       0.8012214     0.003087999
            1970       0.7968887       0.8012192     0.003086433
            1971       0.7963899       0.8012167     0.003084868
            1972       0.7958973        0.801214     0.003083305
            1973        0.795411       0.8012111     0.003081743
            1974       0.7949315       0.8012079     0.003080184
            1975       0.7944598       0.8012045     0.003078626
            1976       0.7939958       0.8012009      0.00307707
            1977       0.7935401        0.801197     0.003075516
            1978       0.7930932       0.8011929     0.003073964
            1979       0.7926543       0.8011886     0.003072414
            1980       0.7922247        0.801184     0.003070865
            1981       0.7918041       0.8011793     0.003069319
            1982       0.7913911       0.8011744     0.003067774
            1983       0.7909858       0.8011692     0.003066232
            1984       0.7905886       0.8011639     0.003064691
            1985       0.7901994       0.8011584     0.003063152
            1986       0.7898186       0.8011527     0.003061615
            1987       0.7894471       0.8011468      0.00306008
            1988       0.7890841       0.8011407     0.003058546
            1989        0.788729       0.8011345     0.003057015
            1990       0.7883819       0.8011281     0.003055485
            1991       0.7880423       0.8011215     0.003053958
            1992       0.7877098       0.8011147     0.003052432
            1993       0.7873844       0.8011079     0.003050908
            1994       0.7870662       0.8011008     0.003049387
            1995       0.7867558       0.8010936     0.003047866
            1996       0.7864535       0.8010863     0.003046348
            1997       0.7861594       0.8010788     0.003044832
            1998       0.7858731       0.8010712     0.003043318
            1999       0.7855938       0.8010635     0.003041805
            2000        0.785322       0.8010556     0.003040294
            2001       0.7850579       0.8010476     0.003038785
            2002       0.7848013       0.8010395     0.003037278
            2003       0.7845527       0.8010313     0.003035773
            2004       0.7843125       0.8010229      0.00303427
            2005       0.7840806       0.8010145     0.003032768
            2006       0.7838572       0.8010059     0.003031268
            2007       0.7836428       0.8009973      0.00302977
            2008       0.7834382       0.8009885     0.003028274
            2009       0.7832432       0.8009797      0.00302678
            2010       0.7830576       0.8009708     0.003025287
            2011       0.7828821       0.8009618     0.003023796
            2012       0.7827173       0.8009527     0.003022307
            2013       0.7825641       0.8009436     0.003020819
            2014       0.7824232       0.8009344     0.003019333
            2015       0.7822938       0.8009251     0.003017849
            2016       0.7821764       0.8009158     0.003016366
            2017       0.7820718       0.8009065     0.003014885
            2018       0.7819799       0.8008971     0.003013406
            2019       0.7819011       0.8008877     0.003011928
            2020       0.7818354       0.8008783     0.003010452
            2021       0.7817825       0.8008688     0.003008977
            2022       0.7817432       0.8008593     0.003007504
            2023        0.781718       0.8008499     0.003006032
            2024        0.781707       0.8008404     0.003004562
            2025       0.7817107        0.800831     0.003003093
            2026       0.7817287       0.8008216     0.003001625
            2027       0.7817612       0.8008121     0.003000159
            2028        0.781808       0.8008028     0.002998694
            2029        0.781869       0.8007934     0.002997231
            2030       0.7819444       0.8007842     0.002995769
            2031       0.7820334       0.8007749     0.002994308
            2032       0.7821365       0.8007658     0.002992849
            2033       0.7822547       0.8007567      0.00299139
            2034       0.7823873       0.8007476     0.002989933
            2035       0.7825335       0.8007387     0.002988477
            2036       0.7826931       0.8007298     0.002987023
            2037       0.7828663        0.800721     0.002985569
            2038       0.7830531       0.8007124     0.002984117
            2039       0.7832539       0.8007038     0.002982666
            2040       0.7834687       0.8006954     0.002981216
            2041       0.7836972        0.800687     0.002979767
            2042       0.7839391       0.8006788     0.002978319
            2043       0.7841939       0.8006708     0.002976872
            2044       0.7844611       0.8006628     0.002975426
            2045       0.7847412        0.800655     0.002973981
            2046       0.7850348       0.8006474     0.002972537
            2047       0.7853422       0.8006399     0.002971095
            2048       0.7856629       0.8006326     0.002969653
            2049       0.7859969       0.8006255     0.002968212
            2050       0.7863446       0.8006185     0.002966772
            2051       0.7867072       0.8006117     0.002965334
            2052       0.7870852       0.8006051     0.002963896
            2053       0.7874772       0.8005987     0.002962459
            2054       0.7878829       0.8005925     0.002961023
            2055       0.7883026       0.8005866     0.002959588
            2056       0.7887372       0.8005808     0.002958155
            2057       0.7891873       0.8005753     0.002956722
            2058       0.7896534         0.80057      0.00295529
            2059       0.7901366       0.8005649     0.002953859
            2060       0.7906378       0.8005601     0.002952429
            2061       0.7911569       0.8005555        0.002951
            2062       0.7916936       0.8005512     0.002949572
            2063       0.7922482       0.8005472     0.002948145
            2064       0.7928219       0.8005434     0.002946719
            2065       0.7934154         0.80054     0.002945294
            2066       0.7940294       0.8005368      0.00294387
            2067        0.794665        0.800534     0.002942447
            2068       0.7953231       0.8005315     0.002941025
            2069        0.796004       0.8005293     0.002939605
            2070       0.7967085       0.8005274     0.002938185
            2071       0.7974372        0.800526     0.002936767
            2072       0.7981908       0.8005248      0.00293535
            2073       0.7989701       0.8005241     0.002933934
            2074       0.7997759       0.8005237     0.002932519
            2075       0.8006091       0.8005238     0.002931106
            2076        0.801471       0.8005242     0.002929694
            2077       0.8023627       0.8005251     0.002928284
            2078       0.8032839       0.8005264     0.002926875
            2079       0.8042351       0.8005282     0.002925467
            2080       0.8052172       0.8005305     0.002924062
            2081       0.8062309       0.8005332     0.002922658
            2082       0.8072771       0.8005364     0.002921256
            2083       0.8083558       0.8005402     0.002919856
            2084        0.809467       0.8005445     0.002918458
            2085       0.8106108       0.8005493     0.002917062
            2086       0.8117875       0.8005547     0.002915669
            2087       0.8129981       0.8005607     0.002914278
            2088       0.8142427       0.8005672      0.00291289
            2089       0.8155214       0.8005744     0.002911504
            2090       0.8168342       0.8005821     0.002910121
            2091       0.8181803       0.8005906     0.002908742
            2092       0.8195594       0.8005996     0.002907365
            2093       0.8209715       0.8006094     0.002905993
            2094       0.8224164       0.8006198     0.002904624
            2095       0.8238927       0.8006309     0.002903258
            2096       0.8253993       0.8006427     0.002901897
            2097       0.8269351       0.8006552      0.00290054
            2098       0.8285002       0.8006685     0.002899188
            2099       0.8300939       0.8006825     0.002897841
            2100       0.8317143       0.8006973     0.002896499
            2101       0.8333604       0.8007129     0.002895162
            2102       0.8350303       0.8007292      0.00289383
            2103        0.836721       0.8007463     0.002892505
            2104       0.8384306       0.8007642     0.002891186
            2105       0.8401572       0.8007829     0.002889873
            2106       0.8418993       0.8008024     0.002888567
            2107        0.843655       0.8008228     0.002887267
            2108       0.8454221       0.8008439     0.002885975
            2109       0.8471988       0.8008659      0.00288469
            2110       0.8489824       0.8008887     0.002883413
            2111       0.8507704       0.8009124     0.002882144
            2112       0.8525606       0.8009368     0.002880883
            2113       0.8543497       0.8009621     0.002879631
            2114       0.8561341       0.8009882     0.002878387
            2115       0.8579111       0.8010151     0.002877152
            2116       0.8596781       0.8010428     0.002875926
            2117       0.8614323       0.8010714     0.002874709
            2118       0.8631715       0.8011007     0.002873501
            2119       0.8648931       0.8011308     0.002872303
            2120       0.8665935       0.8011617     0.002871114
            2121       0.8682693       0.8011933     0.002869934
            2122       0.8699184       0.8012257     0.002868765
            2123       0.8715378       0.8012588     0.002867604
            2124       0.8731253       0.8012926     0.002866454
            2125       0.8746789       0.8013272     0.002865313
            2126       0.8761952       0.8013624     0.002864182
            2127       0.8776707       0.8013983      0.00286306
            2128       0.8791028       0.8014348     0.002861947
            2129       0.8804894       0.8014719     0.002860844
            2130       0.8818277       0.8015096     0.002859749
            2131       0.8831154       0.8015479     0.002858664
            2132       0.8843507       0.8015868     0.002857587
