#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
            1513        1.135798        1.064179     0.000669588
            1514        1.135988        1.064226    0.0006708234
            1515        1.136174        1.064274    0.0006720596
            1516        1.136356        1.064321    0.0006732961
            1517        1.136533        1.064369    0.0006745329
            1518        1.136707        1.064416    0.0006757698
            1519        1.136877        1.064464    0.0006770064
            1520        1.137042        1.064512    0.0006782428
            1521        1.137203         1.06456    0.0006794786
            1522         1.13736        1.064608    0.0006807136
            1523        1.137512        1.064655    0.0006819477
            1524         1.13766        1.064703    0.0006831807
            1525        1.137804        1.064751    0.0006844122
            1526        1.137943        1.064799    0.0006856423
            1527        1.138077        1.064847    0.0006868706
            1528        1.138207        1.064895    0.0006880969
            1529        1.138332        1.064943    0.0006893211
            1530        1.138453        1.064991    0.0006905429
            1531        1.138569        1.065039    0.0006917621
            1532         1.13868        1.065087    0.0006929786
            1533        1.138786        1.065135    0.0006941922
            1534        1.138888        1.065184    0.0006954026
            1535        1.138985        1.065232    0.0006966096
            1536        1.139077         1.06528    0.0006978131
            1537        1.139164        1.065328    0.0006990129
            1538        1.139247        1.065376    0.0007002087
            1539        1.139324        1.065424    0.0007014005
            1540        1.139397        1.065472    0.0007025879
            1541        1.139465         1.06552    0.0007037708
            1542        1.139528        1.065568    0.0007049491
            1543        1.139586        1.065616    0.0007061224
            1544        1.139639        1.065664    0.0007072908
            1545        1.139688        1.065712    0.0007084539
            1546        1.139731         1.06576    0.0007096116
            1547         1.13977        1.065807    0.0007107638
            1548        1.139804        1.065855    0.0007119102
            1549        1.139833        1.065903    0.0007130508
            1550        1.139857        1.065951    0.0007141852
            1551        1.139876        1.065998    0.0007153134
            1552         1.13989        1.066046    0.0007164352
            1553          1.1399        1.066094    0.0007175505
            1554        1.139905        1.066141    0.0007186591
            1555        1.139905        1.066189    0.0007197608
            1556        1.139901        1.066236    0.0007208555
            1557        1.139892        1.066283    0.0007219431
            1558        1.139878         1.06633    0.0007230234
            1559         1.13986        1.066378    0.0007240963
            1560        1.139837        1.066425    0.0007251617
            1561        1.139809        1.066472    0.0007262194
            1562        1.139777        1.066519    0.0007272693
            1563        1.139741        1.066565    0.0007283113
            1564          1.1397        1.066612    0.0007293452
            1565        1.139655        1.066659     0.000730371
            1566        1.139606        1.066705    0.0007313885
            1567        1.139552        1.066752    0.0007323977
            1568        1.139494        1.066798    0.0007333984
            1569        1.139432        1.066845    0.0007343905
            1570        1.139366        1.066891     0.000735374
            1571        1.139296        1.066937    0.0007363488
            1572        1.139222        1.066983    0.0007373147
            1573        1.139144        1.067029    0.0007382717
            1574        1.139062        1.067075    0.0007392198
            1575        1.138977         1.06712    0.0007401588
            1576        1.138887        1.067166    0.0007410886
            1577        1.138795        1.067211    0.0007420093
            1578        1.138698        1.067256    0.0007429207
            1579        1.138598        1.067302    0.0007438229
            1580        1.138495        1.067347    0.0007447156
            1581        1.138389        1.067392     0.000745599
            1582        1.138279        1.067436    0.0007464729
            1583        1.138166        1.067481    0.0007473374
            1584         1.13805        1.067526    0.0007481923
            1585        1.137931         1.06757    0.0007490377
            1586        1.137809        1.067614    0.0007498735
            1587        1.137685        1.067659    0.0007506998
            1588        1.137557        1.067703    0.0007515164
            1589        1.137427        1.067746    0.0007523234
            1590        1.137295         1.06779    0.0007531207
            1591         1.13716        1.067834    0.0007539084
            1592        1.137022        1.067877    0.0007546865
            1593        1.136883        1.067921    0.0007554549
            1594        1.136741        1.067964    0.0007562137
            1595        1.136597        1.068007    0.0007569629
            1596        1.136452         1.06805    0.0007577024
            1597        1.136304        1.068092    0.0007584324
            1598        1.136155        1.068135    0.0007591528
            1599        1.136004        1.068177    0.0007598637
            1600        1.135852         1.06822     0.000760565
            1601        1.135698        1.068262    0.0007612569
            1602        1.135543        1.068304    0.0007619393
            1603        1.135387        1.068346    0.0007626124
            1604        1.135229        1.068387     0.000763276
            1605        1.135071        1.068429    0.0007639304
            1606        1.134912         1.06847    0.0007645755
            1607        1.134752        1.068512    0.0007652115
            1608        1.134592        1.068553    0.0007658383
            1609        1.134432        1.068594     0.000766456
            1610        1.134271        1.068634    0.0007670648
            1611         1.13411        1.068675    0.0007676646
            1612        1.133949        1.068716    0.0007682556
            1613        1.133788        1.068756    0.0007688378
            1614        1.133628        1.068796    0.0007694114
            1615        1.133468        1.068836    0.0007699763
            1616        1.133309        1.068876    0.0007705328
            1617        1.133151        1.068916    0.0007710809
            1618        1.132994        1.068955    0.0007716207
            1619        1.132838        1.068995    0.0007721523
            1620        1.132684        1.069034    0.0007726759
            1621        1.132531        1.069073    0.0007731915
            1622         1.13238        1.069112    0.0007736992
            1623        1.132231        1.069151    0.0007741993
            1624        1.132084         1.06919    0.0007746918
            1625        1.131939        1.069229    0.0007751769
            1626        1.131798        1.069267    0.0007756546
            1627        1.131659        1.069305    0.0007761253
            1628        1.131523        1.069344    0.0007765889
            1629        1.131391        1.069382    0.0007770457
            1630        1.131262         1.06942    0.0007774958
            1631        1.131138        1.069458    0.0007779394
            1632        1.131017        1.069495    0.0007783766
            1633        1.130901        1.069533    0.0007788077
            1634        1.130789         1.06957    0.0007792329
            1635        1.130683        1.069608    0.0007796522
            1636        1.130581        1.069645    0.0007800659
            1637        1.130485        1.069682    0.0007804743
            1638        1.130395        1.069719    0.0007808774
            1639        1.130311        1.069756    0.0007812756
            1640        1.130233        1.069793     0.000781669
            1641        1.130161         1.06983    0.0007820578
            1642        1.130097        1.069867    0.0007824423
            1643        1.130039        1.069903    0.0007828227
            1644        1.129989         1.06994    0.0007831993
            1645        1.129947        1.069976    0.0007835722
            1646        1.129912        1.070013    0.0007839418
            1647        1.129886        1.070049    0.0007843082
            1648        1.129868        1.070085    0.0007846718
            1649        1.129858        1.070122    0.0007850327
            1650        1.129858        1.070158    0.0007853913
            1651        1.129866        1.070194    0.0007857478
            1652        1.129884         1.07023    0.0007861025
            1653        1.129911        1.070266    0.0007864556
            1654        1.129948        1.070302    0.0007868075
            1655        1.129995        1.070338    0.0007871583
            1656        1.130052        1.070374    0.0007875085
            1657        1.130118         1.07041    0.0007878582
            1658        1.130195        1.070446    0.0007882077
            1659        1.130283        1.070483    0.0007885574
            1660        1.130381        1.070519    0.0007889075
            1661        1.130489        1.070555    0.0007892583
            1662        1.130608        1.070591      0.00078961
            1663        1.130737        1.070627    0.0007899631
            1664        1.130877        1.070663    0.0007903177
            1665        1.131028          1.0707    0.0007906742
            1666        1.131189        1.070736    0.0007910328
            1667         1.13136        1.070772    0.0007913938
            1668        1.131542        1.070809    0.0007917576
            1669        1.131735        1.070845    0.0007921243
            1670        1.131937        1.070882    0.0007924942
            1671         1.13215        1.070918    0.0007928677
            1672        1.132372        1.070955    0.0007932449
            1673        1.132604        1.070992    0.0007936262
            1674        1.132846        1.071029    0.0007940118
            1675        1.133097        1.071066    0.0007944019
            1676        1.133357        1.071103    0.0007947969
            1677        1.133626         1.07114    0.0007951969
            1678        1.133903        1.071178    0.0007956022
            1679        1.134189        1.071215     0.000796013
            1680        1.134483        1.071253    0.0007964295
            1681        1.134785        1.071291    0.0007968519
            1682        1.135094        1.071329    0.0007972805
            1683         1.13541        1.071367    0.0007977155
            1684        1.135732        1.071405    0.0007981569
            1685        1.136062        1.071443    0.0007986051
            1686        1.136397        1.071482    0.0007990601
            1687        1.136738        1.071521    0.0007995222
            1688        1.137084        1.071559    0.0007999914
            1689        1.137435        1.071598     0.000800468
            1690        1.137791        1.071638     0.000800952
            1691        1.138151        1.071677    0.0008014436
            1692        1.138515        1.071716    0.0008019429
            1693        1.138883        1.071756    0.0008024499
            1694        1.139253        1.071796    0.0008029648
            1695        1.139626        1.071836    0.0008034877
            1696        1.140002        1.071876    0.0008040185
            1697        1.140379        1.071917    0.0008045575
            1698        1.140758        1.071957    0.0008051045
            1699        1.141139        1.071998    0.0008056597
            1700         1.14152        1.072039     0.000806223
            1701        1.141902         1.07208    0.0008067945
            1702        1.142284        1.072121    0.0008073742
            1703        1.142666        1.072162    0.0008079621
            1704        1.143048        1.072204    0.0008085582
            1705        1.143428        1.072246    0.0008091623
            1706        1.143808        1.072288    0.0008097746
            1707        1.144187         1.07233    0.0008103949
            1708        1.144564        1.072372    0.0008110232
            1709        1.144938        1.072415    0.0008116594
            1710        1.145311        1.072457    0.0008123034
            1711        1.145682          1.0725    0.0008129553
            1712         1.14605        1.072543    0.0008136148
            1713        1.146414        1.072586    0.0008142819
            1714        1.146776        1.072629    0.0008149564
            1715        1.147135        1.072673    0.0008156383
            1716        1.147489        1.072716    0.0008163275
            1717        1.147841         1.07276    0.0008170237
            1718        1.148188        1.072804    0.0008177269
            1719        1.148531        1.072848     0.000818437
            1720         1.14887        1.072892    0.0008191537
            1721        1.149205        1.072937     0.000819877
            1722        1.149534        1.072981    0.0008206067
            1723         1.14986        1.073026    0.0008213426
            1724         1.15018        1.073071    0.0008220845
            1725        1.150496        1.073115    0.0008228323
            1726        1.150806         1.07316    0.0008235858
            1727        1.151111        1.073206    0.0008243448
            1728        1.151411        1.073251    0.0008251092
            1729        1.151706        1.073296    0.0008258788
            1730        1.151995        1.073342    0.0008266533
            1731        1.152279        1.073387    0.0008274326
            1732        1.152557        1.073433    0.0008282165
            1733         1.15283        1.073479    0.0008290048
            1734        1.153097        1.073525    0.0008297973
            1735        1.153358        1.073571    0.0008305938
            1736        1.153613        1.073617    0.0008313941
            1737        1.153863        1.073663     0.000832198
            1738        1.154106        1.073709    0.0008330053
            1739        1.154344        1.073756    0.0008338158
            1740        1.154576        1.073802    0.0008346293
            1741        1.154802        1.073849    0.0008354456
            1742        1.155022        1.073895    0.0008362645
            1743        1.155236        1.073942    0.0008370858
            1744        1.155444        1.073989    0.0008379093
            1745        1.155646        1.074036    0.0008387348
            1746        1.155842        1.074082    0.0008395621
            1747        1.156033        1.074129     0.000840391
            1748        1.156217        1.074176    0.0008412213
            1749        1.156396        1.074223    0.0008420528
            1750        1.156568         1.07427    0.0008428853
            1751        1.156735        1.074317    0.0008437186
            1752        1.156896        1.074365    0.0008445526
            1753        1.157051        1.074412     0.000845387
            1754          1.1572        1.074459    0.0008462216
            1755        1.157344        1.074506    0.0008470563
            1756        1.157482        1.074553    0.0008478909
            1757        1.157614        1.074601    0.0008487252
            1758        1.157741        1.074648     0.000849559
            1759        1.157862        1.074695    0.0008503922
            1760        1.157978        1.074743    0.0008512245
            1761        1.158089         1.07479    0.0008520559
            1762        1.158194        1.074837    0.0008528861
            1763        1.158294        1.074885     0.000853715
            1764        1.158388        1.074932    0.0008545425
            1765        1.158478        1.074979    0.0008553683
            1766        1.158563        1.075027    0.0008561924
            1767        1.158642        1.075074    0.0008570145
            1768        1.158717        1.075121    0.0008578346
            1769        1.158787        1.075169    0.0008586524
            1770        1.158852        1.075216     0.000859468
            1771        1.158913        1.075263     0.000860281
            1772        1.158969         1.07531    0.0008610915
            1773        1.159021        1.075358    0.0008618992
            1774        1.159069        1.075405    0.0008627042
            1775        1.159112        1.075452    0.0008635061
            1776        1.159152        1.075499    0.0008643051
            1777        1.159187        1.075546    0.0008651008
            1778        1.159219        1.075593    0.0008658933
            1779        1.159247         1.07564    0.0008666825
            1780        1.159272        1.075687    0.0008674682
            1781        1.159293        1.075734    0.0008682503
            1782        1.159311        1.075781    0.0008690289
            1783        1.159325        1.075828    0.0008698038
            1784        1.159337        1.075875    0.0008705749
            1785        1.159346        1.075921    0.0008713422
            1786        1.159352        1.075968    0.0008721056
            1787        1.159355        1.076015     0.000872865
            1788        1.159356        1.076061    0.0008736205
            1789        1.159355        1.076108    0.0008743719
            1790        1.159351        1.076154    0.0008751193
            1791        1.159345        1.076201    0.0008758625
            1792        1.159338        1.076247    0.0008766016
            1793        1.159328        1.076294    0.0008773364
            1794        1.159317         1.07634    0.0008780671
            1795        1.159305        1.076386    0.0008787936
            1796        1.159291        1.076432    0.0008795158
            1797        1.159276        1.076478    0.0008802337
            1798         1.15926        1.076524    0.0008809474
            1799        1.159242         1.07657    0.0008816569
            1800        1.159225        1.076616     0.000882362
            1801        1.159206        1.076662    0.0008830629
            1802        1.159187        1.076708    0.0008837596
            1803        1.159167        1.076754     0.000884452
            1804        1.159147        1.076799    0.0008851402
            1805        1.159127        1.076845    0.0008858242
            1806        1.159107        1.076891     0.000886504
            1807        1.159087        1.076936    0.0008871797
            1808        1.159067        1.076981    0.0008878512
            1809        1.159047        1.077027    0.0008885186
            1810        1.159028        1.077072     0.000889182
            1811        1.159008        1.077117    0.0008898413
            1812         1.15899        1.077163    0.0008904966
            1813        1.158972        1.077208     0.000891148
            1814        1.158955        1.077253    0.0008917954
            1815        1.158938        1.077298     0.000892439
            1816        1.158922        1.077343    0.0008930787
            1817        1.158907        1.077388    0.0008937146
            1818        1.158893        1.077432    0.0008943468
            1819        1.158879        1.077477    0.0008949753
            1820        1.158867        1.077522    0.0008956001
            1821        1.158855        1.077567    0.0008962213
            1822        1.158845        1.077611     0.000896839
            1823        1.158835        1.077656    0.0008974531
            1824        1.158827          1.0777    0.0008980637
            1825         1.15882        1.077745    0.0008986709
            1826        1.158813        1.077789    0.0008992748
            1827        1.158808        1.077833    0.0008998753
            1828        1.158803        1.077878    0.0009004725
            1829          1.1588        1.077922    0.0009010664
            1830        1.158797        1.077966    0.0009016572
            1831        1.158796         1.07801    0.0009022448
            1832        1.158795        1.078054    0.0009028292
            1833        1.158795        1.078098    0.0009034106
            1834        1.158796        1.078142    0.0009039889
            1835        1.158797        1.078186    0.0009045642
            1836          1.1588         1.07823    0.0009051364
            1837        1.158803        1.078274    0.0009057058
            1838        1.158806        1.078318    0.0009062722
            1839         1.15881        1.078362    0.0009068357
            1840        1.158815        1.078406    0.0009073964
            1841         1.15882        1.078449    0.0009079542
            1842        1.158825        1.078493    0.0009085092
            1843        1.158831        1.078536    0.0009090614
            1844        1.158836         1.07858    0.0009096108
            1845        1.158842        1.078623    0.0009101575
            1846        1.158849        1.078667    0.0009107014
            1847        1.158855         1.07871    0.0009112426
            1848        1.158861        1.078754    0.0009117811
            1849        1.158867        1.078797    0.0009123169
            1850        1.158873         1.07884    0.0009128499
            1851        1.158879        1.078884    0.0009133804
            1852        1.158885        1.078927    0.0009139081
            1853        1.158891         1.07897    0.0009144332
            1854        1.158896        1.079013    0.0009149556
            1855        1.158902        1.079056    0.0009154753
            1856        1.158906        1.079099    0.0009159925
            1857        1.158911        1.079142    0.0009165069
            1858        1.158915        1.079185    0.0009170188
            1859        1.158919        1.079228     0.000917528
            1860        1.158923        1.079271    0.0009180346
            1861        1.158927        1.079314    0.0009185386
            1862         1.15893        1.079356    0.0009190399
            1863        1.158933        1.079399    0.0009195387
            1864        1.158936        1.079442    0.0009200349
            1865        1.158938        1.079484    0.0009205285
            1866        1.158941        1.079527    0.0009210195
            1867        1.158943        1.079569    0.0009215079
            1868        1.158946        1.079612    0.0009219938
            1869        1.158948        1.079654    0.0009224771
            1870        1.158951        1.079697    0.0009229579
            1871        1.158954        1.079739    0.0009234362
            1872        1.158958        1.079781    0.0009239121
            1873        1.158961        1.079824    0.0009243854
            1874        1.158966        1.079866    0.0009248564
            1875        1.158971        1.079908    0.0009253249
            1876        1.158977         1.07995     0.000925791
            1877        1.158984        1.079992    0.0009262548
            1878        1.158991        1.080035    0.0009267163
            1879           1.159        1.080077    0.0009271755
            1880        1.159011        1.080119    0.0009276325
            1881        1.159023         1.08016    0.0009280873
            1882        1.159036        1.080202      0.00092854
            1883        1.159052        1.080244    0.0009289906
            1884        1.159069        1.080286    0.0009294392
            1885        1.159088        1.080328    0.0009298858
            1886         1.15911         1.08037    0.0009303305
            1887        1.159134        1.080411    0.0009307734
            1888        1.159161        1.080453    0.0009312146
            1889        1.159191        1.080495     0.000931654
            1890        1.159223        1.080536    0.0009320918
            1891        1.159259        1.080578    0.0009325281
            1892        1.159298         1.08062     0.000932963
            1893        1.159341        1.080661    0.0009333965
            1894        1.159387        1.080703    0.0009338287
            1895        1.159437        1.080744    0.0009342598
            1896        1.159491        1.080786    0.0009346897
            1897         1.15955        1.080827    0.0009351187
            1898        1.159612        1.080869    0.0009355469
            1899        1.159679         1.08091    0.0009359743
            1900        1.159751        1.080952     0.000936401
            1901        1.159827        1.080993    0.0009368272
            1902        1.159908        1.081035     0.000937253
            1903        1.159994        1.081076    0.0009376784
            1904        1.160086        1.081118    0.0009381037
            1905        1.160182        1.081159    0.0009385289
            1906        1.160284        1.081201    0.0009389542
            1907        1.160392        1.081242    0.0009393796
            1908        1.160505        1.081284    0.0009398054
            1909        1.160623        1.081326    0.0009402316
            1910        1.160747        1.081367    0.0009406584
            1911        1.160877        1.081409    0.0009410858
            1912        1.161013         1.08145    0.0009415142
            1913        1.161155        1.081492    0.0009419434
            1914        1.161303        1.081534    0.0009423738
            1915        1.161456        1.081575    0.0009428054
            1916        1.161616        1.081617    0.0009432384
            1917        1.161781        1.081659    0.0009436729
            1918        1.161953        1.081701     0.000944109
            1919         1.16213        1.081743    0.0009445468
            1920        1.162314        1.081785    0.0009449866
            1921        1.162503        1.081827    0.0009454284
            1922        1.162698        1.081869    0.0009458724
            1923        1.162899        1.081911    0.0009463186
            1924        1.163106        1.081953    0.0009467673
            1925        1.163318        1.081996    0.0009472185
            1926        1.163536        1.082038    0.0009476723
            1927         1.16376         1.08208     0.000948129
            1928        1.163989        1.082123    0.0009485885
            1929        1.164223        1.082165    0.0009490511
            1930        1.164462        1.082208    0.0009495168
            1931        1.164707        1.082251    0.0009499858
            1932        1.164956        1.082293    0.0009504581
            1933         1.16521        1.082336    0.0009509338
            1934        1.165469        1.082379    0.0009514132
            1935        1.165733        1.082422    0.0009518962
            1936        1.166001        1.082466    0.0009523829
            1937        1.166273        1.082509    0.0009528735
            1938        1.166549        1.082552    0.0009533681
            1939        1.166829        1.082596    0.0009538667
            1940        1.167113        1.082639    0.0009543693
            1941          1.1674        1.082683    0.0009548762
            1942         1.16769        1.082727    0.0009553873
            1943        1.167984        1.082771    0.0009559027
            1944        1.168281        1.082815    0.0009564224
            1945         1.16858        1.082859    0.0009569467
            1946        1.168882        1.082903    0.0009574754
            1947        1.169186        1.082947    0.0009580086
            1948        1.169493        1.082992    0.0009585465
            1949        1.169801        1.083036    0.0009590889
            1950        1.170111        1.083081     0.000959636
            1951        1.170423        1.083126    0.0009601878
            1952        1.170736         1.08317    0.0009607443
            1953        1.171051        1.083215    0.0009613056
            1954        1.171366        1.083261    0.0009618716
            1955        1.171682        1.083306    0.0009624423
            1956        1.171998        1.083351    0.0009630178
            1957        1.172315        1.083397    0.0009635981
            1958        1.172632        1.083442    0.0009641831
            1959         1.17295        1.083488    0.0009647729
            1960        1.173266        1.083534    0.0009653675
            1961        1.173583         1.08358    0.0009659667
            1962        1.173899        1.083626    0.0009665707
            1963        1.174214        1.083672    0.0009671793
            1964        1.174528        1.083718    0.0009677925
            1965         1.17484        1.083764    0.0009684104
            1966        1.175152        1.083811    0.0009690328
            1967        1.175462        1.083857    0.0009696597
            1968         1.17577        1.083904     0.000970291
            1969        1.176077        1.083951    0.0009709268
            1970        1.176381        1.083998     0.000971567
            1971        1.176684        1.084045    0.0009722114
            1972        1.176984        1.084092      0.00097286
            1973        1.177281        1.084139    0.0009735128
            1974        1.177576        1.084187    0.0009741697
            1975        1.177868        1.084234    0.0009748306
            1976        1.178158        1.084282    0.0009754954
            1977        1.178444        1.084329     0.000976164
            1978        1.178727        1.084377    0.0009768364
            1979        1.179007        1.084425    0.0009775125
            1980        1.179283        1.084473    0.0009781921
            1981        1.179556        1.084521    0.0009788751
            1982        1.179825        1.084569    0.0009795616
            1983        1.180091        1.084617    0.0009802513
            1984        1.180352        1.084665    0.0009809441
            1985         1.18061        1.084714    0.0009816401
            1986        1.180863        1.084762    0.0009823389
            1987        1.181113         1.08481    0.0009830406
            1988        1.181358        1.084859     0.000983745
            1989        1.181598        1.084908     0.000984452
            1990        1.181835        1.084956    0.0009851615
            1991        1.182067        1.085005    0.0009858734
            1992        1.182294        1.085054    0.0009865875
            1993        1.182516        1.085103    0.0009873037
            1994        1.182734        1.085152    0.0009880219
            1995        1.182947        1.085201    0.0009887419
            1996        1.183155         1.08525    0.0009894637
            1997        1.183358        1.085299    0.0009901871
            1998        1.183556        1.085348     0.000990912
            1999        1.183749        1.085397    0.0009916382
            2000        1.183937        1.085447    0.0009923656
            2001         1.18412        1.085496    0.0009930941
            2002        1.184297        1.085545    0.0009938235
            2003        1.184469        1.085595    0.0009945537
            2004        1.184636        1.085644    0.0009952846
            2005        1.184797        1.085694    0.0009960161
            2006        1.184953        1.085743    0.0009967479
            2007        1.185104        1.085793      0.00099748
            2008        1.185249        1.085842    0.0009982122
            2009        1.185389        1.085892    0.0009989444
            2010        1.185522        1.085941    0.0009996764
            2011        1.185651        1.085991     0.001000408
            2012        1.185773         1.08604     0.001001139
            2013         1.18589         1.08609      0.00100187
            2014        1.186002         1.08614       0.0010026
            2015        1.186107        1.086189     0.001003329
            2016        1.186207        1.086239     0.001004057
            2017        1.186301        1.086289     0.001004784
            2018        1.186389        1.086338      0.00100551
            2019        1.186471        1.086388     0.001006235
            2020        1.186547        1.086437     0.001006957
            2021        1.186618        1.086487     0.001007678
            2022        1.186682        1.086536     0.001008398
            2023        1.186741        1.086586     0.001009115
            2024        1.186793        1.086635      0.00100983
            2025         1.18684        1.086685     0.001010543
            2026         1.18688        1.086734     0.001011254
            2027        1.186915        1.086784     0.001011962
            2028        1.186943        1.086833     0.001012667
            2029        1.186966        1.086883      0.00101337
            2030        1.186982        1.086932      0.00101407
            2031        1.186992        1.086981     0.001014767
            2032        1.186996         1.08703      0.00101546
            2033        1.186994         1.08708     0.001016151
            2034        1.186985        1.087129     0.001016837
            2035        1.186971        1.087178     0.001017521
            2036         1.18695        1.087227       0.0010182
            2037        1.186923        1.087276     0.001018876
            2038         1.18689        1.087325     0.001019548
            2039         1.18685        1.087373     0.001020215
            2040        1.186805        1.087422     0.001020879
            2041        1.186753        1.087471     0.001021538
            2042        1.186695        1.087519     0.001022193
            2043        1.186631        1.087568     0.001022843
            2044         1.18656        1.087616     0.001023489
            2045        1.186483        1.087665     0.001024129
            2046          1.1864        1.087713     0.001024765
            2047        1.186311        1.087761     0.001025396
            2048        1.186215        1.087809     0.001026022
            2049        1.186114        1.087857     0.001026642
            2050        1.186006        1.087905     0.001027257
            2051        1.185891        1.087953     0.001027866
            2052        1.185771           1.088      0.00102847
            2053        1.185645        1.088048     0.001029068
            2054        1.185512        1.088095     0.001029661
            2055        1.185373        1.088143     0.001030247
            2056        1.185229         1.08819     0.001030828
            2057        1.185078        1.088237     0.001031402
            2058        1.184921        1.088284     0.001031971
            2059        1.184759        1.088331     0.001032532
            2060         1.18459        1.088378     0.001033088
            2061        1.184416        1.088424     0.001033637
            2062        1.184236        1.088471      0.00103418
            2063         1.18405        1.088517     0.001034716
            2064        1.183858        1.088563     0.001035245
            2065        1.183661        1.088609     0.001035767
            2066        1.183459        1.088655     0.001036283
            2067        1.183251        1.088701     0.001036792
            2068        1.183038        1.088747     0.001037293
            2069         1.18282        1.088792     0.001037788
            2070        1.182596        1.088837     0.001038276
            2071        1.182368        1.088883     0.001038756
            2072        1.182135        1.088928     0.001039229
            2073        1.181897        1.088972     0.001039695
            2074        1.181655        1.089017     0.001040154
            2075        1.181408        1.089062     0.001040605
            2076        1.181157        1.089106     0.001041049
            2077        1.180902         1.08915     0.001041486
            2078        1.180644        1.089194     0.001041915
            2079        1.180381        1.089238     0.001042336
            2080        1.180115        1.089282      0.00104275
            2081        1.179845        1.089325     0.001043157
            2082        1.179573        1.089369     0.001043556
            2083        1.179297        1.089412     0.001043948
            2084        1.179019        1.089455     0.001044332
            2085        1.178739        1.089498     0.001044709
            2086        1.178456         1.08954     0.001045078
            2087        1.178172        1.089583      0.00104544
            2088        1.177885        1.089625     0.001045794
            2089        1.177598        1.089667     0.001046141
            2090        1.177309        1.089709     0.001046481
            2091        1.177019        1.089751     0.001046813
            2092        1.176729        1.089792     0.001047138
            2093        1.176438        1.089834     0.001047456
            2094        1.176148        1.089875     0.001047766
            2095        1.175858        1.089916     0.001048069
            2096        1.175569        1.089957     0.001048366
            2097         1.17528        1.089998     0.001048655
            2098        1.174993        1.090038     0.001048938
            2099        1.174708        1.090078     0.001049213
            2100        1.174425        1.090119     0.001049482
            2101        1.174144        1.090159     0.001049744
            2102        1.173866        1.090198         0.00105
            2103        1.173591        1.090238     0.001050249
            2104        1.173319        1.090278     0.001050492
            2105        1.173051        1.090317     0.001050729
            2106        1.172787        1.090356     0.001050959
            2107        1.172528        1.090395     0.001051184
            2108        1.172273        1.090434     0.001051403
            2109        1.172023        1.090473     0.001051615
            2110        1.171779        1.090511     0.001051823
            2111        1.171541        1.090549     0.001052025
            2112        1.171309        1.090588     0.001052221
            2113        1.171084        1.090626     0.001052413
            2114        1.170865        1.090664     0.001052599
            2115        1.170653        1.090702     0.001052781
            2116        1.170449        1.090739     0.001052958
            2117        1.170252        1.090777      0.00105313
            2118        1.170064        1.090814     0.001053298
            2119        1.169883        1.090852     0.001053461
            2120        1.169711        1.090889     0.001053621
            2121        1.169548        1.090926     0.001053777
            2122        1.169394        1.090963     0.001053929
            2123        1.169249           1.091     0.001054077
            2124        1.169114        1.091037     0.001054222
            2125        1.168988        1.091073     0.001054364
            2126        1.168872         1.09111     0.001054503
            2127        1.168765        1.091146     0.001054639
            2128        1.168669        1.091183     0.001054773
            2129        1.168583        1.091219     0.001054904
            2130        1.168508        1.091255     0.001055032
            2131        1.168442        1.091292     0.001055159
            2132        1.168387        1.091328     0.001055283
            2133        1.168343        1.091364     0.001055406
            2134        1.168309          1.0914     0.001055527
            2135        1.168286        1.091436     0.001055647
            2136        1.168273        1.091472     0.001055765
            2137        1.168271        1.091508     0.001055883
            2138         1.16828        1.091544     0.001055999
            2139        1.168298         1.09158     0.001056115
            2140        1.168328        1.091615      0.00105623
            2141        1.168367        1.091651     0.001056345
            2142        1.168417        1.091687      0.00105646
            2143        1.168477        1.091723     0.001056574
            2144        1.168546        1.091759     0.001056689
            2145        1.168626        1.091795     0.001056804
            2146        1.168715        1.091831     0.001056919
            2147        1.168813        1.091866     0.001057035
            2148        1.168921        1.091902     0.001057151
            2149        1.169038        1.091938     0.001057268
            2150        1.169163        1.091974     0.001057387
            2151        1.169298         1.09201     0.001057506
            2152         1.16944        1.092046     0.001057626
            2153        1.169591        1.092082     0.001057748
            2154         1.16975        1.092118     0.001057872
            2155        1.169916        1.092154     0.001057997
            2156         1.17009         1.09219     0.001058123
            2157         1.17027        1.092227     0.001058252
            2158        1.170458        1.092263     0.001058382
            2159        1.170652        1.092299     0.001058514
            2160        1.170852        1.092335     0.001058649
            2161        1.171058        1.092372     0.001058786
            2162         1.17127        1.092408     0.001058925
            2163        1.171487        1.092445     0.001059066
            2164         1.17171        1.092482      0.00105921
            2165        1.171937        1.092518     0.001059356
            2166        1.172169        1.092555     0.001059505
            2167        1.172404        1.092592     0.001059657
            2168        1.172644        1.092629     0.001059811
            2169        1.172888        1.092666     0.001059968
            2170        1.173134        1.092703     0.001060128
            2171        1.173384         1.09274     0.001060291
            2172        1.173637        1.092777     0.001060457
            2173        1.173892        1.092815     0.001060626
            2174        1.174149        1.092852     0.001060797
            2175        1.174409         1.09289     0.001060972
            2176         1.17467        1.092927      0.00106115
            2177        1.174933        1.092965     0.001061331
            2178        1.175196        1.093003     0.001061515
            2179        1.175461         1.09304     0.001061702
            2180        1.175727        1.093078     0.001061893
            2181        1.175993        1.093116     0.001062086
            2182        1.176259        1.093154     0.001062283
            2183        1.176526        1.093193     0.001062482
            2184        1.176792        1.093231     0.001062685
            2185        1.177058        1.093269     0.001062891
            2186        1.177324        1.093308       0.0010631
            2187        1.177589        1.093346     0.001063312
            2188        1.177853        1.093385     0.001063527
