#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
             707        -4.93572        -5.24077       0.0163768
             708        -4.93613        -5.24034       0.0163593
             709        -4.93631        -5.23991       0.0163418
             710        -4.93627        -5.23949       0.0163244
             711        -4.93661        -5.23906        0.016307
             712        -4.93733        -5.23864       0.0162896
             713        -4.93811        -5.23822       0.0162722
             714        -4.93897         -5.2378       0.0162548
             715         -4.9396        -5.23738       0.0162374
             716        -4.94045        -5.23696         0.01622
             717        -4.94107        -5.23655       0.0162027
             718         -4.9422        -5.23614       0.0161853
             719        -4.94309        -5.23573       0.0161679
             720         -4.9442        -5.23533       0.0161505
             721        -4.94552        -5.23493       0.0161331
             722         -4.9466        -5.23453       0.0161157
             723        -4.94803        -5.23413       0.0160983
             724        -4.94922        -5.23374       0.0160809
             725        -4.95046        -5.23335       0.0160634
             726         -4.9519        -5.23296        0.016046
             727        -4.95323        -5.23258       0.0160285
             728        -4.95461        -5.23219       0.0160111
             729        -4.95633        -5.23182       0.0159936
             730        -4.95825        -5.23144       0.0159761
             731        -4.95974        -5.23107       0.0159585
             732        -4.96158         -5.2307        0.015941
             733        -4.96359        -5.23034       0.0159234
             734        -4.96518        -5.22997       0.0159058
             735         -4.9668        -5.22962       0.0158882
             736        -4.96844        -5.22926       0.0158706
             737        -4.96995        -5.22891       0.0158529
             738        -4.97163        -5.22856       0.0158353
             739        -4.97348        -5.22822       0.0158176
             740        -4.97504        -5.22787       0.0157999
             741        -4.97676        -5.22754       0.0157822
             742        -4.97864         -5.2272       0.0157645
             743        -4.98037        -5.22687       0.0157468
             744        -4.98211        -5.22654       0.0157291
             745         -4.9843        -5.22621       0.0157113
             746        -4.98619        -5.22589       0.0156936
             747        -4.98793        -5.22557       0.0156758
             748        -4.99012        -5.22526        0.015658
             749        -4.99184        -5.22495       0.0156402
             750        -4.99355        -5.22464       0.0156224
             751        -4.99556        -5.22433       0.0156046
             752         -4.9971        -5.22403       0.0155867
             753        -4.99908        -5.22373       0.0155689
             754        -5.00074        -5.22344       0.0155511
             755        -5.00223        -5.22314       0.0155332
             756        -5.00401        -5.22285       0.0155154
             757        -5.00607        -5.22257       0.0154975
             758        -5.00795        -5.22228       0.0154797
             759        -5.00966          -5.222       0.0154618
             760        -5.01104        -5.22173        0.015444
             761         -5.0127        -5.22145       0.0154261
             762        -5.01418        -5.22118       0.0154083
             763        -5.01579        -5.22091       0.0153904
             764        -5.01736        -5.22064       0.0153726
             765         -5.0189        -5.22038       0.0153547
             766        -5.02011        -5.22012       0.0153369
             767         -5.0216        -5.21986       0.0153191
             768         -5.0235         -5.2196       0.0153013
             769        -5.02461        -5.21935       0.0152835
             770        -5.02599         -5.2191       0.0152657
             771        -5.02703        -5.21885       0.0152479
             772        -5.02834         -5.2186       0.0152302
             773        -5.02945        -5.21836       0.0152125
             774        -5.03068        -5.21812       0.0151947
             775        -5.03172        -5.21788        0.015177
             776        -5.03272        -5.21764       0.0151593
             777        -5.03353         -5.2174       0.0151417
             778        -5.03475        -5.21717        0.015124
             779        -5.03577        -5.21693       0.0151064
             780        -5.03675         -5.2167       0.0150888
             781        -5.03768        -5.21647       0.0150712
             782        -5.03902        -5.21625       0.0150537
             783        -5.04016        -5.21602       0.0150361
             784         -5.0411         -5.2158       0.0150186
             785        -5.04183        -5.21558       0.0150011
             786        -5.04267        -5.21536       0.0149836
             787        -5.04345        -5.21514       0.0149662
             788        -5.04403        -5.21492       0.0149488
             789        -5.04455         -5.2147       0.0149314
             790        -5.04501        -5.21449        0.014914
             791        -5.04557        -5.21428       0.0148967
             792        -5.04531        -5.21406       0.0148794
             793        -5.04559        -5.21385       0.0148622
             794        -5.04581        -5.21364        0.014845
             795        -5.04582        -5.21343       0.0148278
             796        -5.04576        -5.21322       0.0148107
             797        -5.04624        -5.21301       0.0147936
             798         -5.0462         -5.2128       0.0147765
             799         -5.0461        -5.21259       0.0147595
             800        -5.04622        -5.21238       0.0147425
             801        -5.04598        -5.21217       0.0147256
             802        -5.04567        -5.21197       0.0147087
             803        -5.04513        -5.21176       0.0146918
             804        -5.04499        -5.21155        0.014675
             805        -5.04462        -5.21134       0.0146582
             806        -5.04388        -5.21114       0.0146415
             807        -5.04322        -5.21093       0.0146249
             808        -5.04235        -5.21072       0.0146082
             809        -5.04201        -5.21051       0.0145917
             810        -5.04146         -5.2103       0.0145751
             811        -5.04039        -5.21009       0.0145587
             812        -5.03942        -5.20988       0.0145423
             813        -5.03838        -5.20967       0.0145259
             814        -5.03714        -5.20946       0.0145096
             815        -5.03555        -5.20925       0.0144934
             816        -5.03435        -5.20903       0.0144772
             817        -5.03327        -5.20882       0.0144611
             818        -5.03168         -5.2086        0.014445
             819        -5.03052        -5.20838        0.014429
             820        -5.02916        -5.20816       0.0144131
             821        -5.02763        -5.20794       0.0143972
             822        -5.02607        -5.20772       0.0143814
             823        -5.02464         -5.2075       0.0143656
             824         -5.0232        -5.20728       0.0143499
             825         -5.0219        -5.20705       0.0143343
             826        -5.02044        -5.20683       0.0143187
             827        -5.01914         -5.2066       0.0143032
             828        -5.01844        -5.20637       0.0142878
             829        -5.01701        -5.20614       0.0142723
             830        -5.01589        -5.20591        0.014257
             831         -5.0145        -5.20568       0.0142417
             832        -5.01328        -5.20545       0.0142265
             833        -5.01179        -5.20522       0.0142113
             834        -5.01034        -5.20499       0.0141962
             835        -5.00893        -5.20475       0.0141811
             836        -5.00786        -5.20452       0.0141661
             837          -5.007        -5.20428       0.0141511
             838        -5.00573        -5.20404       0.0141362
             839        -5.00483        -5.20381       0.0141214
             840        -5.00382        -5.20357       0.0141066
             841        -5.00288        -5.20333       0.0140918
             842        -5.00184        -5.20309       0.0140771
             843        -5.00132        -5.20285       0.0140624
             844        -5.00056        -5.20261       0.0140478
             845        -4.99986        -5.20237       0.0140332
             846        -4.99892        -5.20213       0.0140187
             847        -4.99834        -5.20189       0.0140042
             848        -4.99797        -5.20165       0.0139898
             849        -4.99751        -5.20141       0.0139754
             850        -4.99709        -5.20117        0.013961
             851        -4.99658        -5.20093       0.0139467
             852        -4.99611        -5.20069       0.0139324
             853        -4.99629        -5.20045       0.0139181
             854        -4.99621        -5.20021       0.0139038
             855        -4.99632        -5.19997       0.0138896
             856        -4.99616        -5.19973       0.0138754
             857        -4.99602         -5.1995       0.0138613
             858        -4.99591        -5.19926       0.0138472
             859        -4.99581        -5.19902       0.0138331
             860        -4.99588        -5.19878        0.013819
             861        -4.99595        -5.19855        0.013805
             862        -4.99588        -5.19831       0.0137909
             863        -4.99581        -5.19808        0.013777
             864        -4.99573        -5.19785        0.013763
             865        -4.99564        -5.19761       0.0137491
             866         -4.9957        -5.19738       0.0137352
             867        -4.99543        -5.19715       0.0137213
             868        -4.99559        -5.19691       0.0137075
             869        -4.99528        -5.19668       0.0136937
             870        -4.99555        -5.19645       0.0136799
             871        -4.99503        -5.19622       0.0136661
             872        -4.99478        -5.19599       0.0136524
             873        -4.99465        -5.19576       0.0136387
             874        -4.99479        -5.19553        0.013625
             875        -4.99458         -5.1953       0.0136114
             876        -4.99389        -5.19507       0.0135978
             877        -4.99346        -5.19484       0.0135842
             878        -4.99299        -5.19461       0.0135707
             879        -4.99188        -5.19438       0.0135572
             880        -4.99118        -5.19415       0.0135438
             881        -4.99059        -5.19392       0.0135304
             882        -4.99012        -5.19368        0.013517
             883        -4.98946        -5.19345       0.0135037
             884        -4.98861        -5.19322       0.0134904
             885        -4.98787        -5.19299       0.0134772
             886        -4.98711        -5.19276        0.013464
             887        -4.98646        -5.19252       0.0134508
             888        -4.98548        -5.19229       0.0134377
             889        -4.98462        -5.19206       0.0134246
             890        -4.98358        -5.19182       0.0134115
             891        -4.98252        -5.19159       0.0133985
             892        -4.98128        -5.19135       0.0133856
             893        -4.98033        -5.19112       0.0133727
             894        -4.97905        -5.19088       0.0133598
             895        -4.97822        -5.19064        0.013347
             896        -4.97737         -5.1904       0.0133342
             897        -4.97621        -5.19016       0.0133215
             898        -4.97488        -5.18992       0.0133088
             899        -4.97356        -5.18968       0.0132962
             900        -4.97252        -5.18944       0.0132836
             901        -4.97149         -5.1892       0.0132711
             902        -4.97031        -5.18896       0.0132586
             903        -4.96912        -5.18871       0.0132461
             904        -4.96764        -5.18847       0.0132338
             905        -4.96677        -5.18823       0.0132214
             906         -4.9656        -5.18798       0.0132091
             907        -4.96429        -5.18773       0.0131968
             908        -4.96329        -5.18749       0.0131846
             909         -4.9623        -5.18724       0.0131724
             910        -4.96147        -5.18699       0.0131603
             911        -4.96035        -5.18674       0.0131482
             912        -4.95924        -5.18649       0.0131361
             913        -4.95815        -5.18624       0.0131241
             914        -4.95723        -5.18599       0.0131122
             915        -4.95617        -5.18574       0.0131002
             916        -4.95528        -5.18549       0.0130884
             917         -4.9547        -5.18524       0.0130765
             918        -4.95399        -5.18498       0.0130647
             919          -4.953        -5.18473       0.0130529
             920        -4.95217        -5.18448       0.0130412
             921        -4.95122        -5.18423       0.0130295
             922        -4.95028        -5.18397       0.0130178
             923        -4.94951        -5.18372       0.0130062
             924        -4.94876        -5.18346       0.0129946
             925        -4.94803        -5.18321        0.012983
             926        -4.94748        -5.18296       0.0129715
             927        -4.94649         -5.1827         0.01296
             928        -4.94552        -5.18244       0.0129486
             929        -4.94472        -5.18219       0.0129372
             930        -4.94395        -5.18193       0.0129258
             931         -4.9435        -5.18168       0.0129144
             932        -4.94278        -5.18142       0.0129031
             933        -4.94223        -5.18116       0.0128919
             934        -4.94201        -5.18091       0.0128806
             935        -4.94167        -5.18065       0.0128694
             936         -4.9412         -5.1804       0.0128581
             937        -4.94077        -5.18014        0.012847
             938        -4.94051        -5.17988       0.0128358
             939        -4.94029        -5.17963       0.0128247
             940        -4.93965        -5.17937       0.0128136
             941        -4.93889        -5.17912       0.0128025
             942        -4.93892        -5.17886       0.0127915
             943        -4.93868        -5.17861       0.0127804
             944        -4.93849        -5.17835       0.0127694
             945        -4.93848         -5.1781       0.0127584
             946        -4.93791        -5.17785       0.0127475
             947        -4.93768        -5.17759       0.0127365
             948        -4.93765        -5.17734       0.0127256
             949         -4.9375        -5.17709       0.0127147
             950        -4.93754        -5.17684       0.0127038
             951        -4.93718        -5.17658        0.012693
             952         -4.9373        -5.17633       0.0126821
             953        -4.93732        -5.17608       0.0126713
             954        -4.93753        -5.17583       0.0126605
             955        -4.93808        -5.17558       0.0126497
             956        -4.93806        -5.17533       0.0126389
             957        -4.93823        -5.17509       0.0126281
             958        -4.93844        -5.17484       0.0126173
             959        -4.93898        -5.17459       0.0126066
             960        -4.93955        -5.17435       0.0125958
             961           -4.94         -5.1741       0.0125851
             962        -4.94063        -5.17386       0.0125743
             963        -4.94112        -5.17362       0.0125636
             964        -4.94149        -5.17338       0.0125529
             965        -4.94203        -5.17314       0.0125421
             966        -4.94258         -5.1729       0.0125314
             967        -4.94314        -5.17266       0.0125207
             968        -4.94386        -5.17243         0.01251
             969        -4.94413        -5.17219       0.0124993
             970        -4.94486        -5.17196       0.0124886
             971        -4.94528        -5.17172        0.012478
             972        -4.94569        -5.17149       0.0124673
             973        -4.94609        -5.17126       0.0124566
             974        -4.94663        -5.17103        0.012446
             975         -4.9473         -5.1708       0.0124353
             976         -4.9478        -5.17057       0.0124247
             977        -4.94813        -5.17034       0.0124141
             978        -4.94858        -5.17012       0.0124034
             979        -4.94945        -5.16989       0.0123928
             980        -4.94984        -5.16967       0.0123822
             981        -4.95034        -5.16944       0.0123716
             982         -4.9511        -5.16922        0.012361
             983        -4.95122          -5.169       0.0123504
             984        -4.95114        -5.16878       0.0123398
             985        -4.95132        -5.16856       0.0123293
             986        -4.95175        -5.16834       0.0123187
             987        -4.95183        -5.16812       0.0123082
             988        -4.95171         -5.1679       0.0122977
             989        -4.95183        -5.16768       0.0122872
             990         -4.9522        -5.16746       0.0122767
             991        -4.95205        -5.16724       0.0122663
             992        -4.95216        -5.16703       0.0122558
             993        -4.95174        -5.16681       0.0122454
             994        -4.95142        -5.16659        0.012235
             995        -4.95074        -5.16638       0.0122246
             996         -4.9506        -5.16616       0.0122143
             997        -4.95024        -5.16594       0.0122039
             998        -4.94997        -5.16573       0.0121936
             999        -4.94934        -5.16551       0.0121833
            1000        -4.94879        -5.16529       0.0121731
            1001        -4.94802        -5.16508       0.0121629
            1002        -4.94704        -5.16486       0.0121527
            1003        -4.94645        -5.16464       0.0121425
            1004        -4.94535        -5.16442       0.0121324
            1005        -4.94417         -5.1642       0.0121223
            1006        -4.94324        -5.16398       0.0121122
            1007        -4.94195        -5.16376       0.0121022
            1008         -4.9409        -5.16354       0.0120922
            1009        -4.93963        -5.16332       0.0120823
            1010        -4.93846         -5.1631       0.0120723
            1011        -4.93708        -5.16287       0.0120625
            1012         -4.9361        -5.16265       0.0120526
            1013        -4.93461        -5.16243       0.0120428
            1014        -4.93322         -5.1622       0.0120331
            1015        -4.93147        -5.16197       0.0120234
            1016        -4.92968        -5.16174       0.0120137
            1017        -4.92845        -5.16151       0.0120041
            1018        -4.92687        -5.16128       0.0119945
            1019        -4.92494        -5.16105        0.011985
            1020        -4.92298        -5.16082       0.0119755
            1021        -4.92113        -5.16058       0.0119661
            1022        -4.91925        -5.16035       0.0119567
            1023         -4.9175        -5.16011       0.0119474
            1024        -4.91541        -5.15987       0.0119381
            1025         -4.9136        -5.15963       0.0119289
            1026        -4.91162        -5.15939       0.0119197
            1027        -4.90947        -5.15915       0.0119106
            1028        -4.90731         -5.1589       0.0119015
            1029        -4.90514        -5.15865       0.0118925
            1030        -4.90341        -5.15841       0.0118835
            1031        -4.90168        -5.15816       0.0118746
            1032        -4.89965        -5.15791       0.0118657
            1033        -4.89717        -5.15765       0.0118569
            1034        -4.89485         -5.1574       0.0118482
            1035        -4.89268        -5.15714       0.0118395
            1036        -4.89068        -5.15689       0.0118309
            1037        -4.88869        -5.15663       0.0118223
            1038        -4.88672        -5.15637       0.0118138
            1039        -4.88476        -5.15611       0.0118053
            1040        -4.88282        -5.15584       0.0117969
            1041        -4.88121        -5.15558       0.0117885
            1042        -4.87948        -5.15532       0.0117801
            1043        -4.87761        -5.15505       0.0117719
            1044        -4.87593        -5.15478       0.0117636
            1045        -4.87442        -5.15451       0.0117554
            1046        -4.87264        -5.15424       0.0117473
            1047        -4.87074        -5.15397       0.0117392
            1048        -4.86902         -5.1537       0.0117311
            1049        -4.86718        -5.15343       0.0117231
            1050        -4.86566        -5.15315       0.0117151
            1051        -4.86388        -5.15288       0.0117072
            1052        -4.86213         -5.1526       0.0116994
            1053         -4.8604        -5.15233       0.0116915
            1054        -4.85885        -5.15205       0.0116838
            1055        -4.85718        -5.15177        0.011676
            1056        -4.85554        -5.15149       0.0116683
            1057        -4.85392        -5.15121       0.0116607
            1058        -4.85263        -5.15092       0.0116531
            1059        -4.85122        -5.15064       0.0116455
            1060        -4.84998        -5.15036        0.011638
            1061        -4.84876        -5.15007       0.0116305
            1062        -4.84727        -5.14979        0.011623
            1063         -4.8458         -5.1495       0.0116156
            1064        -4.84435        -5.14921       0.0116082
            1065        -4.84308        -5.14893       0.0116009
            1066        -4.84183        -5.14864       0.0115936
            1067        -4.84061        -5.14835       0.0115863
            1068        -4.83956        -5.14806       0.0115791
            1069        -4.83853        -5.14777       0.0115719
            1070        -4.83738        -5.14748       0.0115647
            1071        -4.83626        -5.14719       0.0115575
            1072        -4.83546         -5.1469       0.0115504
            1073        -4.83439        -5.14661       0.0115433
            1074        -4.83305        -5.14632       0.0115363
            1075        -4.83189        -5.14602       0.0115292
            1076        -4.83107        -5.14573       0.0115222
            1077        -4.83043        -5.14544       0.0115153
            1078        -4.82922        -5.14515       0.0115083
            1079        -4.82821        -5.14485       0.0115014
            1080        -4.82738        -5.14456       0.0114945
            1081        -4.82645        -5.14426       0.0114876
            1082        -4.82556        -5.14397       0.0114808
            1083        -4.82518        -5.14367        0.011474
            1084        -4.82469        -5.14338       0.0114672
            1085        -4.82395        -5.14309       0.0114604
            1086        -4.82326        -5.14279       0.0114536
            1087        -4.82263         -5.1425       0.0114469
            1088        -4.82206         -5.1422       0.0114401
            1089         -4.8217        -5.14191       0.0114334
            1090        -4.82186        -5.14161       0.0114267
            1091        -4.82162        -5.14132         0.01142
            1092        -4.82176        -5.14103       0.0114133
            1093        -4.82167        -5.14074       0.0114066
            1094        -4.82149        -5.14044       0.0113999
            1095        -4.82123        -5.14015       0.0113932
            1096         -4.8212        -5.13986       0.0113865
            1097        -4.82124        -5.13957       0.0113798
            1098         -4.8215        -5.13928       0.0113731
            1099          -4.822        -5.13899       0.0113665
            1100        -4.82257        -5.13871       0.0113598
            1101        -4.82322        -5.13842       0.0113531
            1102        -4.82379        -5.13813       0.0113464
            1103        -4.82445        -5.13785       0.0113396
            1104        -4.82518        -5.13757       0.0113329
            1105        -4.82599        -5.13728       0.0113261
            1106        -4.82687          -5.137       0.0113194
            1107        -4.82784        -5.13672       0.0113126
            1108        -4.82918        -5.13645       0.0113058
            1109         -4.8303        -5.13617        0.011299
            1110        -4.83134         -5.1359       0.0112921
            1111        -4.83291        -5.13562       0.0112853
            1112        -4.83426        -5.13535       0.0112784
            1113        -4.83567        -5.13508       0.0112714
            1114        -4.83731        -5.13482       0.0112645
            1115        -4.83886        -5.13455       0.0112575
            1116        -4.84018        -5.13429       0.0112505
            1117        -4.84172        -5.13402       0.0112435
            1118        -4.84318        -5.13376       0.0112364
            1119         -4.8453        -5.13351       0.0112294
            1120        -4.84733        -5.13325       0.0112222
            1121        -4.84896          -5.133       0.0112151
            1122        -4.85096        -5.13275       0.0112079
            1123        -4.85256         -5.1325       0.0112007
            1124        -4.85466        -5.13225       0.0111935
            1125        -4.85667          -5.132       0.0111862
            1126        -4.85887        -5.13176       0.0111789
            1127        -4.86128        -5.13152       0.0111716
            1128        -4.86372        -5.13128       0.0111642
            1129        -4.86637        -5.13105       0.0111568
            1130        -4.86875        -5.13082       0.0111493
            1131        -4.87116        -5.13059       0.0111418
            1132        -4.87362        -5.13036       0.0111343
            1133         -4.8758        -5.13014       0.0111267
            1134        -4.87847        -5.12991       0.0111191
            1135        -4.88102         -5.1297       0.0111115
            1136         -4.8836        -5.12948       0.0111038
            1137         -4.8862        -5.12926       0.0110961
            1138        -4.88912        -5.12905       0.0110884
            1139        -4.89207        -5.12885       0.0110806
            1140        -4.89504        -5.12864       0.0110728
            1141        -4.89788        -5.12844       0.0110649
            1142        -4.90073        -5.12824        0.011057
            1143        -4.90329        -5.12804       0.0110491
            1144        -4.90587        -5.12785       0.0110411
            1145        -4.90876        -5.12766       0.0110331
            1146        -4.91136        -5.12747       0.0110251
            1147        -4.91427        -5.12728       0.0110171
            1148        -4.91733         -5.1271        0.011009
            1149         -4.9201        -5.12692       0.0110009
            1150        -4.92303        -5.12674       0.0109928
            1151        -4.92581        -5.12657       0.0109846
            1152        -4.92874         -5.1264       0.0109764
            1153        -4.93153        -5.12623       0.0109682
            1154        -4.93462        -5.12606       0.0109599
            1155        -4.93741         -5.1259       0.0109517
            1156         -4.9402        -5.12574       0.0109434
            1157        -4.94284        -5.12558       0.0109351
            1158        -4.94563        -5.12542       0.0109267
            1159        -4.94857        -5.12527       0.0109184
            1160        -4.95151        -5.12512         0.01091
            1161         -4.9546        -5.12497       0.0109016
            1162        -4.95739        -5.12483       0.0108931
            1163        -4.96018        -5.12469       0.0108847
            1164        -4.96297        -5.12455       0.0108762
            1165        -4.96621        -5.12441       0.0108677
            1166        -4.96899        -5.12428       0.0108592
            1167        -4.97193        -5.12415       0.0108507
            1168        -4.97502        -5.12402       0.0108422
            1169        -4.97766         -5.1239       0.0108336
            1170         -4.9806        -5.12377       0.0108251
            1171        -4.98339        -5.12365       0.0108165
            1172        -4.98618        -5.12354       0.0108079
            1173        -4.98913        -5.12342       0.0107993
            1174        -4.99237        -5.12331       0.0107907
            1175        -4.99502         -5.1232        0.010782
            1176        -4.99812        -5.12309       0.0107734
            1177        -5.00076        -5.12299       0.0107647
            1178         -5.0034        -5.12289       0.0107561
            1179         -5.0065        -5.12279       0.0107474
            1180        -5.00944        -5.12269       0.0107387
            1181        -5.01253         -5.1226         0.01073
            1182        -5.01517        -5.12251       0.0107213
            1183        -5.01795        -5.12242       0.0107126
            1184        -5.02058        -5.12234       0.0107039
            1185        -5.02335        -5.12225       0.0106952
            1186        -5.02641        -5.12217       0.0106865
            1187        -5.02901        -5.12209       0.0106778
            1188        -5.03176        -5.12202       0.0106691
            1189        -5.03479        -5.12194       0.0106604
            1190        -5.03735        -5.12187       0.0106516
            1191        -5.03989         -5.1218       0.0106429
            1192        -5.04226        -5.12174       0.0106342
            1193        -5.04537        -5.12167       0.0106255
            1194          -5.048        -5.12161       0.0106168
            1195        -5.05045        -5.12155        0.010608
            1196        -5.05288        -5.12149       0.0105993
            1197        -5.05527        -5.12144       0.0105906
            1198        -5.05777        -5.12139       0.0105819
            1199        -5.06055        -5.12133       0.0105732
            1200        -5.06283        -5.12129       0.0105645
            1201        -5.06492        -5.12124       0.0105558
            1202        -5.06757        -5.12119       0.0105471
            1203        -5.07002        -5.12115       0.0105384
            1204        -5.07228        -5.12111       0.0105298
            1205        -5.07418        -5.12107       0.0105211
            1206        -5.07634        -5.12104       0.0105124
            1207        -5.07859          -5.121       0.0105038
            1208        -5.08079        -5.12097       0.0104952
            1209        -5.08293        -5.12094       0.0104865
            1210        -5.08502        -5.12091       0.0104779
            1211        -5.08689        -5.12088       0.0104693
            1212        -5.08885        -5.12085       0.0104607
            1213         -5.0906        -5.12083       0.0104521
            1214        -5.09229         -5.1208       0.0104435
            1215        -5.09391        -5.12078       0.0104349
            1216        -5.09562        -5.12076       0.0104264
            1217        -5.09712        -5.12074       0.0104178
            1218         -5.0984        -5.12072       0.0104093
            1219        -5.09991        -5.12071       0.0104008
            1220        -5.10106        -5.12069       0.0103922
            1221         -5.1023        -5.12067       0.0103837
            1222        -5.10303        -5.12066       0.0103753
            1223        -5.10414        -5.12065       0.0103668
            1224        -5.10489        -5.12063       0.0103583
            1225        -5.10558        -5.12062       0.0103499
            1226        -5.10636        -5.12061       0.0103414
            1227        -5.10724         -5.1206        0.010333
            1228        -5.10806        -5.12059       0.0103246
            1229        -5.10867        -5.12058       0.0103162
            1230        -5.10939        -5.12057       0.0103078
            1231        -5.11005        -5.12056       0.0102995
            1232        -5.11066        -5.12055       0.0102911
            1233        -5.11122        -5.12055       0.0102828
            1234        -5.11174        -5.12054       0.0102744
            1235        -5.11282        -5.12053       0.0102661
            1236        -5.11341        -5.12053       0.0102578
            1237        -5.11381        -5.12052       0.0102495
            1238        -5.11402        -5.12052       0.0102412
            1239         -5.1145        -5.12051        0.010233
            1240        -5.11495        -5.12051       0.0102247
            1241        -5.11537         -5.1205       0.0102165
            1242        -5.11546         -5.1205       0.0102083
            1243        -5.11598        -5.12049          0.0102
            1244        -5.11617        -5.12049       0.0101918
            1245         -5.1168        -5.12049       0.0101837
            1246         -5.1168        -5.12048       0.0101755
            1247        -5.11679        -5.12048       0.0101673
            1248        -5.11676        -5.12048       0.0101592
            1249        -5.11671        -5.12048        0.010151
            1250        -5.11726        -5.12047       0.0101429
            1251        -5.11734        -5.12047       0.0101348
            1252        -5.11711        -5.12047       0.0101267
            1253        -5.11718        -5.12047       0.0101186
            1254        -5.11708        -5.12046       0.0101106
            1255        -5.11713        -5.12046       0.0101025
            1256        -5.11718        -5.12046       0.0100945
            1257        -5.11707        -5.12045       0.0100864
            1258        -5.11725        -5.12045       0.0100784
            1259        -5.11713        -5.12045       0.0100704
            1260        -5.11715        -5.12045       0.0100624
            1261        -5.11733        -5.12044       0.0100544
            1262        -5.11734        -5.12044       0.0100465
            1263        -5.11766        -5.12044       0.0100385
            1264        -5.11782        -5.12044       0.0100306
            1265        -5.11782        -5.12044       0.0100227
            1266        -5.11782        -5.12043       0.0100147
            1267        -5.11781        -5.12043       0.0100068
            1268        -5.11764        -5.12043      0.00999894
            1269        -5.11762        -5.12043      0.00999106
            1270        -5.11759        -5.12042       0.0099832
            1271        -5.11785        -5.12042      0.00997534
            1272        -5.11765        -5.12042       0.0099675
            1273        -5.11759        -5.12042      0.00995967
            1274        -5.11798        -5.12042      0.00995185
            1275         -5.1176        -5.12041      0.00994405
            1276        -5.11766        -5.12041      0.00993626
            1277        -5.11725        -5.12041      0.00992848
            1278        -5.11698        -5.12041      0.00992071
            1279         -5.1167         -5.1204      0.00991295
            1280        -5.11656         -5.1204      0.00990521
            1281        -5.11625         -5.1204      0.00989747
            1282        -5.11593        -5.12039      0.00988975
            1283        -5.11544        -5.12039      0.00988205
            1284        -5.11524        -5.12039      0.00987435
            1285        -5.11548        -5.12038      0.00986667
            1286        -5.11555        -5.12038        0.009859
            1287        -5.11546        -5.12038      0.00985134
            1288        -5.11506        -5.12037      0.00984369
            1289        -5.11479        -5.12037      0.00983605
            1290        -5.11451        -5.12036      0.00982843
            1291        -5.11422        -5.12036      0.00982082
            1292        -5.11407        -5.12035      0.00981322
            1293        -5.11376        -5.12035      0.00980563
            1294        -5.11345        -5.12034      0.00979805
            1295        -5.11312        -5.12034      0.00979049
            1296        -5.11279        -5.12033      0.00978294
            1297        -5.11245        -5.12032       0.0097754
            1298        -5.11226        -5.12032      0.00976787
            1299        -5.11207        -5.12031      0.00976035
            1300        -5.11158        -5.12031      0.00975284
            1301        -5.11124         -5.1203      0.00974535
            1302        -5.11105        -5.12029      0.00973787
            1303        -5.11056        -5.12028       0.0097304
            1304        -5.11038        -5.12028      0.00972294
            1305        -5.11006        -5.12027      0.00971549
            1306        -5.10974        -5.12026      0.00970805
            1307        -5.10943        -5.12025      0.00970063
            1308        -5.10868        -5.12024      0.00969322
            1309        -5.10824        -5.12023      0.00968582
            1310        -5.10781        -5.12022      0.00967843
            1311        -5.10724        -5.12021      0.00967105
            1312        -5.10639         -5.1202      0.00966368
            1313         -5.1063        -5.12019      0.00965633
            1314        -5.10608        -5.12018      0.00964899
            1315        -5.10572        -5.12017      0.00964166
            1316        -5.10583        -5.12016      0.00963434
            1317        -5.10565        -5.12015      0.00962703
            1318        -5.10548        -5.12014      0.00961973
            1319        -5.10488        -5.12013      0.00961244
            1320        -5.10489        -5.12012      0.00960517
            1321        -5.10461         -5.1201       0.0095979
            1322        -5.10449        -5.12009      0.00959065
            1323        -5.10409        -5.12008      0.00958341
            1324        -5.10429        -5.12007      0.00957618
            1325        -5.10421        -5.12006      0.00956896
            1326        -5.10443        -5.12004      0.00956175
            1327        -5.10451        -5.12003      0.00955455
            1328        -5.10444        -5.12002      0.00954736
            1329        -5.10438        -5.12001      0.00954019
            1330        -5.10446           -5.12      0.00953302
            1331        -5.10425        -5.11999      0.00952587
            1332        -5.10418        -5.11997      0.00951872
            1333        -5.10427        -5.11996      0.00951159
            1334        -5.10389        -5.11995      0.00950447
            1335        -5.10381        -5.11994      0.00949735
            1336        -5.10343        -5.11993      0.00949025
            1337        -5.10334        -5.11991      0.00948316
            1338        -5.10324         -5.1199      0.00947608
            1339        -5.10282        -5.11989      0.00946902
            1340        -5.10285        -5.11988      0.00946196
            1341        -5.10272        -5.11986      0.00945491
            1342        -5.10287        -5.11985      0.00944787
            1343        -5.10271        -5.11984      0.00944085
            1344        -5.10194        -5.11982      0.00943383
            1345        -5.10175        -5.11981      0.00942683
            1346        -5.10155         -5.1198      0.00941983
            1347        -5.10119        -5.11978      0.00941285
            1348        -5.10096        -5.11977      0.00940588
            1349        -5.10072        -5.11975      0.00939892
            1350        -5.10031        -5.11974      0.00939197
            1351        -5.10005        -5.11973      0.00938502
            1352        -5.09962        -5.11971       0.0093781
            1353        -5.09918         -5.1197      0.00937118
            1354        -5.09903        -5.11968      0.00936427
            1355        -5.09887        -5.11967      0.00935737
            1356        -5.09825        -5.11965      0.00935048
