#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
            1493         1.69695         1.59487     0.000967934
            1494         1.69733         1.59494     0.000969713
            1495          1.6977         1.59501     0.000971497
            1496         1.69807         1.59508     0.000973288
            1497         1.69844         1.59515     0.000975084
            1498          1.6988         1.59521     0.000976885
            1499         1.69916         1.59528     0.000978691
            1500         1.69952         1.59535     0.000980503
            1501         1.69987         1.59542     0.000982318
            1502         1.70021         1.59549     0.000984139
            1503         1.70055         1.59556     0.000985963
            1504         1.70089         1.59563     0.000987792
            1505         1.70122          1.5957     0.000989624
            1506         1.70155         1.59577      0.00099146
            1507         1.70187         1.59584     0.000993298
            1508         1.70219         1.59591      0.00099514
            1509          1.7025         1.59598     0.000996984
            1510         1.70281         1.59606     0.000998831
            1511         1.70311         1.59613      0.00100068
            1512         1.70341          1.5962      0.00100253
            1513          1.7037         1.59627      0.00100438
            1514         1.70398         1.59634      0.00100624
            1515         1.70426         1.59641      0.00100809
            1516         1.70453         1.59648      0.00100994
            1517          1.7048         1.59655       0.0010118
            1518         1.70506         1.59662      0.00101365
            1519         1.70531          1.5967      0.00101551
            1520         1.70556         1.59677      0.00101736
            1521          1.7058         1.59684      0.00101922
            1522         1.70604         1.59691      0.00102107
            1523         1.70627         1.59698      0.00102292
            1524         1.70649         1.59705      0.00102477
            1525         1.70671         1.59713      0.00102662
            1526         1.70691          1.5972      0.00102846
            1527         1.70712         1.59727      0.00103031
            1528         1.70731         1.59734      0.00103215
            1529          1.7075         1.59741      0.00103398
            1530         1.70768         1.59749      0.00103581
            1531         1.70785         1.59756      0.00103764
            1532         1.70802         1.59763      0.00103947
            1533         1.70818          1.5977      0.00104129
            1534         1.70833         1.59778       0.0010431
            1535         1.70848         1.59785      0.00104491
            1536         1.70862         1.59792      0.00104672
            1537         1.70875         1.59799      0.00104852
            1538         1.70887         1.59806      0.00105031
            1539         1.70899         1.59814       0.0010521
            1540          1.7091         1.59821      0.00105388
            1541          1.7092         1.59828      0.00105566
            1542         1.70929         1.59835      0.00105742
            1543         1.70938         1.59842      0.00105918
            1544         1.70946          1.5985      0.00106094
            1545         1.70953         1.59857      0.00106268
            1546          1.7096         1.59864      0.00106442
            1547         1.70965         1.59871      0.00106615
            1548         1.70971         1.59878      0.00106787
            1549         1.70975         1.59885      0.00106958
            1550         1.70978         1.59893      0.00107128
            1551         1.70981           1.599      0.00107297
            1552         1.70984         1.59907      0.00107465
            1553         1.70985         1.59914      0.00107633
            1554         1.70986         1.59921      0.00107799
            1555         1.70986         1.59928      0.00107964
            1556         1.70985         1.59935      0.00108128
            1557         1.70984         1.59942      0.00108291
            1558         1.70982          1.5995      0.00108454
            1559         1.70979         1.59957      0.00108614
            1560         1.70975         1.59964      0.00108774
            1561         1.70971         1.59971      0.00108933
            1562         1.70967         1.59978       0.0010909
            1563         1.70961         1.59985      0.00109247
            1564         1.70955         1.59992      0.00109402
            1565         1.70948         1.59999      0.00109556
            1566         1.70941         1.60006      0.00109708
            1567         1.70933         1.60013       0.0010986
            1568         1.70924          1.6002       0.0011001
            1569         1.70915         1.60027      0.00110159
            1570         1.70905         1.60034      0.00110306
            1571         1.70894         1.60041      0.00110452
            1572         1.70883         1.60047      0.00110597
            1573         1.70872         1.60054      0.00110741
            1574         1.70859         1.60061      0.00110883
            1575         1.70846         1.60068      0.00111024
            1576         1.70833         1.60075      0.00111163
            1577         1.70819         1.60082      0.00111301
            1578         1.70805         1.60088      0.00111438
            1579          1.7079         1.60095      0.00111573
            1580         1.70774         1.60102      0.00111707
            1581         1.70758         1.60109       0.0011184
            1582         1.70742         1.60115      0.00111971
            1583         1.70725         1.60122      0.00112101
            1584         1.70708         1.60129      0.00112229
            1585          1.7069         1.60136      0.00112356
            1586         1.70671         1.60142      0.00112481
            1587         1.70653         1.60149      0.00112605
            1588         1.70634         1.60155      0.00112727
            1589         1.70614         1.60162      0.00112849
            1590         1.70594         1.60169      0.00112968
            1591         1.70574         1.60175      0.00113086
            1592         1.70553         1.60182      0.00113203
            1593         1.70532         1.60188      0.00113318
            1594         1.70511         1.60195      0.00113432
            1595          1.7049         1.60201      0.00113544
            1596         1.70468         1.60207      0.00113655
            1597         1.70446         1.60214      0.00113765
            1598         1.70423          1.6022      0.00113873
            1599         1.70401         1.60227       0.0011398
            1600         1.70378         1.60233      0.00114085
            1601         1.70355         1.60239      0.00114189
            1602         1.70331         1.60246      0.00114291
            1603         1.70308         1.60252      0.00114392
            1604         1.70284         1.60258      0.00114491
            1605         1.70261         1.60264       0.0011459
            1606         1.70237         1.60271      0.00114686
            1607         1.70213         1.60277      0.00114782
            1608         1.70189         1.60283      0.00114876
            1609         1.70165         1.60289      0.00114968
            1610         1.70141         1.60295       0.0011506
            1611         1.70116         1.60301       0.0011515
            1612         1.70092         1.60307      0.00115238
            1613         1.70068         1.60313      0.00115326
            1614         1.70044         1.60319      0.00115412
            1615          1.7002         1.60325      0.00115496
            1616         1.69996         1.60331       0.0011558
            1617         1.69973         1.60337      0.00115662
            1618         1.69949         1.60343      0.00115743
            1619         1.69926         1.60349      0.00115823
            1620         1.69903         1.60355      0.00115901
            1621          1.6988         1.60361      0.00115979
            1622         1.69857         1.60367      0.00116055
            1623         1.69835         1.60373       0.0011613
            1624         1.69813         1.60379      0.00116204
            1625         1.69791         1.60384      0.00116277
            1626          1.6977          1.6039      0.00116348
            1627         1.69749         1.60396      0.00116419
            1628         1.69728         1.60402      0.00116488
            1629         1.69709         1.60407      0.00116557
            1630         1.69689         1.60413      0.00116624
            1631         1.69671         1.60419      0.00116691
            1632         1.69653         1.60424      0.00116756
            1633         1.69635          1.6043      0.00116821
            1634         1.69618         1.60436      0.00116885
            1635         1.69602         1.60441      0.00116948
            1636         1.69587         1.60447       0.0011701
            1637         1.69573         1.60452      0.00117071
            1638         1.69559         1.60458      0.00117132
            1639         1.69547         1.60463      0.00117191
            1640         1.69535         1.60469       0.0011725
            1641         1.69524         1.60474      0.00117309
            1642         1.69514          1.6048      0.00117366
            1643         1.69506         1.60485      0.00117423
            1644         1.69498         1.60491       0.0011748
            1645         1.69492         1.60496      0.00117536
            1646         1.69487         1.60502      0.00117591
            1647         1.69483         1.60507      0.00117646
            1648          1.6948         1.60513      0.00117701
            1649         1.69479         1.60518      0.00117755
            1650         1.69479         1.60524      0.00117809
            1651          1.6948         1.60529      0.00117862
            1652         1.69483         1.60535      0.00117915
            1653         1.69487          1.6054      0.00117968
            1654         1.69492         1.60545      0.00118021
            1655         1.69499         1.60551      0.00118074
            1656         1.69508         1.60556      0.00118126
            1657         1.69518         1.60562      0.00118179
            1658         1.69529         1.60567      0.00118231
            1659         1.69542         1.60572      0.00118284
            1660         1.69557         1.60578      0.00118336
            1661         1.69573         1.60583      0.00118389
            1662         1.69591         1.60589      0.00118442
            1663         1.69611         1.60594      0.00118494
            1664         1.69632         1.60599      0.00118548
            1665         1.69654         1.60605      0.00118601
            1666         1.69678          1.6061      0.00118655
            1667         1.69704         1.60616      0.00118709
            1668         1.69731         1.60621      0.00118764
            1669          1.6976         1.60627      0.00118819
            1670         1.69791         1.60632      0.00118874
            1671         1.69822         1.60638       0.0011893
            1672         1.69856         1.60643      0.00118987
            1673         1.69891         1.60649      0.00119044
            1674         1.69927         1.60654      0.00119102
            1675         1.69965          1.6066       0.0011916
            1676         1.70004         1.60665       0.0011922
            1677         1.70044         1.60671       0.0011928
            1678         1.70085         1.60677       0.0011934
            1679         1.70128         1.60682      0.00119402
            1680         1.70172         1.60688      0.00119464
            1681         1.70218         1.60694      0.00119528
            1682         1.70264         1.60699      0.00119592
            1683         1.70311         1.60705      0.00119657
            1684          1.7036         1.60711      0.00119724
            1685         1.70409         1.60717      0.00119791
            1686          1.7046         1.60722      0.00119859
            1687         1.70511         1.60728      0.00119928
            1688         1.70563         1.60734      0.00119999
            1689         1.70615          1.6074       0.0012007
            1690         1.70669         1.60746      0.00120143
            1691         1.70723         1.60752      0.00120217
            1692         1.70777         1.60757      0.00120291
            1693         1.70832         1.60763      0.00120367
            1694         1.70888         1.60769      0.00120445
            1695         1.70944         1.60775      0.00120523
            1696            1.71         1.60781      0.00120603
            1697         1.71057         1.60787      0.00120684
            1698         1.71114         1.60794      0.00120766
            1699         1.71171           1.608      0.00120849
            1700         1.71228         1.60806      0.00120933
            1701         1.71285         1.60812      0.00121019
            1702         1.71343         1.60818      0.00121106
            1703           1.714         1.60824      0.00121194
            1704         1.71457         1.60831      0.00121284
            1705         1.71514         1.60837      0.00121374
            1706         1.71571         1.60843      0.00121466
            1707         1.71628         1.60849      0.00121559
            1708         1.71685         1.60856      0.00121653
            1709         1.71741         1.60862      0.00121749
            1710         1.71797         1.60869      0.00121846
            1711         1.71852         1.60875      0.00121943
            1712         1.71907         1.60881      0.00122042
            1713         1.71962         1.60888      0.00122142
            1714         1.72016         1.60894      0.00122243
            1715          1.7207         1.60901      0.00122346
            1716         1.72123         1.60907      0.00122449
            1717         1.72176         1.60914      0.00122554
            1718         1.72228         1.60921      0.00122659
            1719          1.7228         1.60927      0.00122766
            1720         1.72331         1.60934      0.00122873
            1721         1.72381         1.60941      0.00122982
            1722          1.7243         1.60947      0.00123091
            1723         1.72479         1.60954      0.00123201
            1724         1.72527         1.60961      0.00123313
            1725         1.72574         1.60967      0.00123425
            1726         1.72621         1.60974      0.00123538
            1727         1.72667         1.60981      0.00123652
            1728         1.72712         1.60988      0.00123766
            1729         1.72756         1.60994      0.00123882
            1730         1.72799         1.61001      0.00123998
            1731         1.72842         1.61008      0.00124115
            1732         1.72884         1.61015      0.00124232
            1733         1.72924         1.61022      0.00124351
            1734         1.72965         1.61029       0.0012447
            1735         1.73004         1.61036      0.00124589
            1736         1.73042         1.61043      0.00124709
            1737         1.73079         1.61049       0.0012483
            1738         1.73116         1.61056      0.00124951
            1739         1.73152         1.61063      0.00125072
            1740         1.73186          1.6107      0.00125194
            1741          1.7322         1.61077      0.00125317
            1742         1.73253         1.61084       0.0012544
            1743         1.73285         1.61091      0.00125563
            1744         1.73317         1.61098      0.00125686
            1745         1.73347         1.61105       0.0012581
            1746         1.73376         1.61112      0.00125934
            1747         1.73405         1.61119      0.00126059
            1748         1.73433         1.61126      0.00126183
            1749         1.73459         1.61133      0.00126308
            1750         1.73485         1.61141      0.00126433
            1751          1.7351         1.61148      0.00126558
            1752         1.73534         1.61155      0.00126683
            1753         1.73558         1.61162      0.00126808
            1754          1.7358         1.61169      0.00126933
            1755         1.73602         1.61176      0.00127058
            1756         1.73622         1.61183      0.00127184
            1757         1.73642          1.6119      0.00127309
            1758         1.73661         1.61197      0.00127434
            1759         1.73679         1.61204      0.00127559
            1760         1.73697         1.61211      0.00127684
            1761         1.73713         1.61218      0.00127808
            1762         1.73729         1.61226      0.00127933
            1763         1.73744         1.61233      0.00128057
            1764         1.73758          1.6124      0.00128181
            1765         1.73772         1.61247      0.00128305
            1766         1.73784         1.61254      0.00128429
            1767         1.73796         1.61261      0.00128552
            1768         1.73808         1.61268      0.00128675
            1769         1.73818         1.61275      0.00128798
            1770         1.73828         1.61282       0.0012892
            1771         1.73837         1.61289      0.00129042
            1772         1.73845         1.61297      0.00129164
            1773         1.73853         1.61304      0.00129285
            1774          1.7386         1.61311      0.00129406
            1775         1.73867         1.61318      0.00129526
            1776         1.73873         1.61325      0.00129646
            1777         1.73878         1.61332      0.00129765
            1778         1.73883         1.61339      0.00129884
            1779         1.73887         1.61346      0.00130002
            1780         1.73891         1.61353       0.0013012
            1781         1.73894          1.6136      0.00130238
            1782         1.73897         1.61367      0.00130354
            1783         1.73899         1.61374      0.00130471
            1784         1.73901         1.61381      0.00130586
            1785         1.73902         1.61388      0.00130701
            1786         1.73903         1.61395      0.00130816
            1787         1.73903         1.61402       0.0013093
            1788         1.73903         1.61409      0.00131043
            1789         1.73903         1.61416      0.00131156
            1790         1.73903         1.61423      0.00131268
            1791         1.73902          1.6143      0.00131379
            1792         1.73901         1.61437       0.0013149
            1793         1.73899         1.61444        0.001316
            1794         1.73898         1.61451       0.0013171
            1795         1.73896         1.61458      0.00131819
            1796         1.73894         1.61465      0.00131927
            1797         1.73891         1.61472      0.00132035
            1798         1.73889         1.61479      0.00132142
            1799         1.73886         1.61486      0.00132249
            1800         1.73884         1.61492      0.00132354
            1801         1.73881         1.61499      0.00132459
            1802         1.73878         1.61506      0.00132564
            1803         1.73875         1.61513      0.00132668
            1804         1.73872          1.6152      0.00132771
            1805         1.73869         1.61527      0.00132874
            1806         1.73866         1.61534      0.00132976
            1807         1.73863          1.6154      0.00133077
            1808          1.7386         1.61547      0.00133178
            1809         1.73857         1.61554      0.00133278
            1810         1.73854         1.61561      0.00133377
            1811         1.73851         1.61568      0.00133476
            1812         1.73848         1.61574      0.00133574
            1813         1.73846         1.61581      0.00133672
            1814         1.73843         1.61588      0.00133769
            1815         1.73841         1.61595      0.00133866
            1816         1.73838         1.61601      0.00133962
            1817         1.73836         1.61608      0.00134057
            1818         1.73834         1.61615      0.00134152
            1819         1.73832         1.61622      0.00134246
            1820          1.7383         1.61628       0.0013434
            1821         1.73828         1.61635      0.00134433
            1822         1.73827         1.61642      0.00134526
            1823         1.73825         1.61648      0.00134618
            1824         1.73824         1.61655       0.0013471
            1825         1.73823         1.61662      0.00134801
            1826         1.73822         1.61668      0.00134891
            1827         1.73821         1.61675      0.00134981
            1828          1.7382         1.61682      0.00135071
            1829          1.7382         1.61688       0.0013516
            1830          1.7382         1.61695      0.00135249
            1831         1.73819         1.61702      0.00135337
            1832         1.73819         1.61708      0.00135424
            1833         1.73819         1.61715      0.00135512
            1834         1.73819         1.61721      0.00135598
            1835          1.7382         1.61728      0.00135685
            1836          1.7382         1.61735       0.0013577
            1837          1.7382         1.61741      0.00135856
            1838         1.73821         1.61748      0.00135941
            1839         1.73822         1.61754      0.00136025
            1840         1.73822         1.61761      0.00136109
            1841         1.73823         1.61767      0.00136193
            1842         1.73824         1.61774      0.00136276
            1843         1.73825          1.6178      0.00136359
            1844         1.73825         1.61787      0.00136442
            1845         1.73826         1.61794      0.00136524
            1846         1.73827           1.618      0.00136605
            1847         1.73828         1.61807      0.00136686
            1848         1.73829         1.61813      0.00136767
            1849          1.7383          1.6182      0.00136848
            1850         1.73831         1.61826      0.00136927
            1851         1.73832         1.61833      0.00137007
            1852         1.73833         1.61839      0.00137086
            1853         1.73834         1.61845      0.00137165
            1854         1.73834         1.61852      0.00137243
            1855         1.73835         1.61858      0.00137321
            1856         1.73836         1.61865      0.00137399
            1857         1.73837         1.61871      0.00137476
            1858         1.73837         1.61878      0.00137553
            1859         1.73838         1.61884      0.00137629
            1860         1.73838         1.61891      0.00137705
            1861         1.73839         1.61897      0.00137781
            1862         1.73839         1.61903      0.00137856
            1863          1.7384          1.6191      0.00137931
            1864          1.7384         1.61916      0.00138005
            1865         1.73841         1.61923      0.00138079
            1866         1.73841         1.61929      0.00138153
            1867         1.73841         1.61935      0.00138226
            1868         1.73842         1.61942      0.00138299
            1869         1.73842         1.61948      0.00138372
            1870         1.73843         1.61955      0.00138444
            1871         1.73843         1.61961      0.00138515
            1872         1.73844         1.61967      0.00138587
            1873         1.73844         1.61974      0.00138658
            1874         1.73845          1.6198      0.00138728
            1875         1.73846         1.61986      0.00138799
            1876         1.73847         1.61993      0.00138869
            1877         1.73848         1.61999      0.00138938
            1878         1.73849         1.62005      0.00139007
            1879          1.7385         1.62011      0.00139076
            1880         1.73852         1.62018      0.00139145
            1881         1.73853         1.62024      0.00139213
            1882         1.73855          1.6203      0.00139281
            1883         1.73858         1.62037      0.00139349
            1884          1.7386         1.62043      0.00139416
            1885         1.73863         1.62049      0.00139483
            1886         1.73867         1.62055       0.0013955
            1887          1.7387         1.62062      0.00139616
            1888         1.73874         1.62068      0.00139682
            1889         1.73879         1.62074      0.00139748
            1890         1.73884          1.6208      0.00139814
            1891         1.73889         1.62087      0.00139879
            1892         1.73895         1.62093      0.00139944
            1893         1.73901         1.62099      0.00140009
            1894         1.73908         1.62105      0.00140074
            1895         1.73916         1.62112      0.00140139
            1896         1.73924         1.62118      0.00140203
            1897         1.73932         1.62124      0.00140268
            1898         1.73942          1.6213      0.00140332
            1899         1.73952         1.62137      0.00140396
            1900         1.73963         1.62143       0.0014046
            1901         1.73974         1.62149      0.00140524
            1902         1.73986         1.62155      0.00140588
            1903         1.73999         1.62161      0.00140652
            1904         1.74013         1.62168      0.00140716
            1905         1.74027         1.62174      0.00140779
            1906         1.74043          1.6218      0.00140843
            1907         1.74059         1.62186      0.00140907
            1908         1.74076         1.62193      0.00140971
            1909         1.74093         1.62199      0.00141035
            1910         1.74112         1.62205      0.00141099
            1911         1.74132         1.62211      0.00141163
            1912         1.74152         1.62218      0.00141227
            1913         1.74173         1.62224      0.00141292
            1914         1.74195          1.6223      0.00141356
            1915         1.74218         1.62236      0.00141421
            1916         1.74242         1.62243      0.00141486
            1917         1.74267         1.62249      0.00141551
            1918         1.74293         1.62255      0.00141616
            1919          1.7432         1.62261      0.00141682
            1920         1.74347         1.62268      0.00141748
            1921         1.74375         1.62274      0.00141814
            1922         1.74405          1.6228      0.00141881
            1923         1.74435         1.62287      0.00141948
            1924         1.74466         1.62293      0.00142015
            1925         1.74498         1.62299      0.00142083
            1926          1.7453         1.62306      0.00142151
            1927         1.74564         1.62312      0.00142219
            1928         1.74598         1.62318      0.00142288
            1929         1.74633         1.62325      0.00142358
            1930         1.74669         1.62331      0.00142428
            1931         1.74706         1.62338      0.00142498
            1932         1.74743         1.62344      0.00142569
            1933         1.74782          1.6235       0.0014264
            1934          1.7482         1.62357      0.00142712
            1935          1.7486         1.62363      0.00142784
            1936           1.749          1.6237      0.00142857
            1937         1.74941         1.62376      0.00142931
            1938         1.74982         1.62383      0.00143005
            1939         1.75024         1.62389       0.0014308
            1940         1.75067         1.62396      0.00143155
            1941          1.7511         1.62402      0.00143231
            1942         1.75154         1.62409      0.00143308
            1943         1.75198         1.62416      0.00143385
            1944         1.75242         1.62422      0.00143463
            1945         1.75287         1.62429      0.00143542
            1946         1.75332         1.62435      0.00143621
            1947         1.75378         1.62442      0.00143701
            1948         1.75424         1.62449      0.00143782
            1949          1.7547         1.62455      0.00143863
            1950         1.75517         1.62462      0.00143945
            1951         1.75563         1.62469      0.00144028
            1952          1.7561         1.62476      0.00144112
            1953         1.75658         1.62482      0.00144196
            1954         1.75705         1.62489      0.00144281
            1955         1.75752         1.62496      0.00144366
            1956           1.758         1.62503      0.00144453
            1957         1.75847         1.62509       0.0014454
            1958         1.75895         1.62516      0.00144627
            1959         1.75942         1.62523      0.00144716
            1960          1.7599          1.6253      0.00144805
            1961         1.76037         1.62537      0.00144895
            1962         1.76085         1.62544      0.00144986
            1963         1.76132         1.62551      0.00145077
            1964         1.76179         1.62558      0.00145169
            1965         1.76226         1.62565      0.00145262
            1966         1.76273         1.62572      0.00145355
            1967         1.76319         1.62579      0.00145449
            1968         1.76366         1.62586      0.00145544
            1969         1.76412         1.62593      0.00145639
            1970         1.76457           1.626      0.00145735
            1971         1.76503         1.62607      0.00145832
            1972         1.76548         1.62614      0.00145929
            1973         1.76592         1.62621      0.00146027
            1974         1.76636         1.62628      0.00146125
            1975          1.7668         1.62635      0.00146225
            1976         1.76724         1.62642      0.00146324
            1977         1.76767         1.62649      0.00146425
            1978         1.76809         1.62657      0.00146525
            1979         1.76851         1.62664      0.00146627
            1980         1.76892         1.62671      0.00146729
            1981         1.76933         1.62678      0.00146831
            1982         1.76974         1.62685      0.00146934
            1983         1.77014         1.62693      0.00147038
            1984         1.77053           1.627      0.00147142
            1985         1.77091         1.62707      0.00147246
            1986          1.7713         1.62714      0.00147351
            1987         1.77167         1.62722      0.00147456
            1988         1.77204         1.62729      0.00147562
            1989          1.7724         1.62736      0.00147668
            1990         1.77275         1.62743      0.00147774
            1991          1.7731         1.62751      0.00147881
            1992         1.77344         1.62758      0.00147988
            1993         1.77377         1.62765      0.00148096
            1994          1.7741         1.62773      0.00148203
            1995         1.77442          1.6278      0.00148311
            1996         1.77473         1.62787       0.0014842
            1997         1.77504         1.62795      0.00148528
            1998         1.77533         1.62802      0.00148637
            1999         1.77562          1.6281      0.00148746
            2000         1.77591         1.62817      0.00148855
            2001         1.77618         1.62824      0.00148964
            2002         1.77645         1.62832      0.00149074
            2003          1.7767         1.62839      0.00149183
            2004         1.77695         1.62847      0.00149293
            2005          1.7772         1.62854      0.00149402
            2006         1.77743         1.62861      0.00149512
            2007         1.77766         1.62869      0.00149622
            2008         1.77787         1.62876      0.00149732
            2009         1.77808         1.62884      0.00149842
            2010         1.77828         1.62891      0.00149951
            2011         1.77848         1.62899      0.00150061
            2012         1.77866         1.62906      0.00150171
            2013         1.77884         1.62914      0.00150281
            2014           1.779         1.62921       0.0015039
            2015         1.77916         1.62928      0.00150499
            2016         1.77931         1.62936      0.00150609
            2017         1.77945         1.62943      0.00150718
            2018         1.77958         1.62951      0.00150827
            2019         1.77971         1.62958      0.00150935
            2020         1.77982         1.62966      0.00151044
            2021         1.77993         1.62973      0.00151152
            2022         1.78002          1.6298       0.0015126
            2023         1.78011         1.62988      0.00151367
            2024         1.78019         1.62995      0.00151475
            2025         1.78026         1.63003      0.00151581
            2026         1.78032          1.6301      0.00151688
            2027         1.78037         1.63018      0.00151794
            2028         1.78041         1.63025        0.001519
            2029         1.78045         1.63032      0.00152006
            2030         1.78047          1.6304       0.0015211
            2031         1.78049         1.63047      0.00152215
            2032         1.78049         1.63055      0.00152319
            2033         1.78049         1.63062      0.00152423
            2034         1.78048         1.63069      0.00152526
            2035         1.78046         1.63077      0.00152628
            2036         1.78042         1.63084       0.0015273
            2037         1.78038         1.63091      0.00152831
            2038         1.78033         1.63099      0.00152932
            2039         1.78028         1.63106      0.00153032
            2040         1.78021         1.63113      0.00153132
            2041         1.78013         1.63121      0.00153231
            2042         1.78004         1.63128      0.00153329
            2043         1.77995         1.63135      0.00153426
            2044         1.77984         1.63142      0.00153523
            2045         1.77972          1.6315      0.00153619
            2046          1.7796         1.63157      0.00153715
            2047         1.77947         1.63164      0.00153809
            2048         1.77932         1.63171      0.00153903
            2049         1.77917         1.63179      0.00153996
            2050         1.77901         1.63186      0.00154089
            2051         1.77884         1.63193       0.0015418
            2052         1.77866           1.632      0.00154271
            2053         1.77847         1.63207       0.0015436
            2054         1.77827         1.63214      0.00154449
            2055         1.77806         1.63221      0.00154537
            2056         1.77784         1.63228      0.00154624
            2057         1.77762         1.63236       0.0015471
            2058         1.77738         1.63243      0.00154796
            2059         1.77714          1.6325       0.0015488
            2060         1.77689         1.63257      0.00154963
            2061         1.77662         1.63264      0.00155046
            2062         1.77635         1.63271      0.00155127
            2063         1.77607         1.63278      0.00155207
            2064         1.77579         1.63284      0.00155287
            2065         1.77549         1.63291      0.00155365
            2066         1.77519         1.63298      0.00155442
            2067         1.77488         1.63305      0.00155519
            2068         1.77456         1.63312      0.00155594
            2069         1.77423         1.63319      0.00155668
            2070         1.77389         1.63326      0.00155741
            2071         1.77355         1.63332      0.00155813
            2072          1.7732         1.63339      0.00155884
            2073         1.77285         1.63346      0.00155954
            2074         1.77248         1.63353      0.00156023
            2075         1.77211         1.63359      0.00156091
            2076         1.77174         1.63366      0.00156157
            2077         1.77135         1.63373      0.00156223
            2078         1.77097         1.63379      0.00156287
            2079         1.77057         1.63386       0.0015635
            2080         1.77017         1.63392      0.00156413
            2081         1.76977         1.63399      0.00156474
            2082         1.76936         1.63405      0.00156533
            2083         1.76895         1.63412      0.00156592
            2084         1.76853         1.63418       0.0015665
            2085         1.76811         1.63425      0.00156706
            2086         1.76768         1.63431      0.00156762
            2087         1.76726         1.63437      0.00156816
            2088         1.76683         1.63444      0.00156869
            2089          1.7664          1.6345      0.00156921
            2090         1.76596         1.63456      0.00156972
            2091         1.76553         1.63463      0.00157022
            2092         1.76509         1.63469      0.00157071
            2093         1.76466         1.63475      0.00157118
            2094         1.76422         1.63481      0.00157165
            2095         1.76379         1.63487       0.0015721
            2096         1.76335         1.63494      0.00157255
            2097         1.76292           1.635      0.00157298
            2098         1.76249         1.63506      0.00157341
            2099         1.76206         1.63512      0.00157382
            2100         1.76164         1.63518      0.00157422
            2101         1.76122         1.63524      0.00157462
            2102          1.7608          1.6353        0.001575
            2103         1.76039         1.63536      0.00157537
            2104         1.75998         1.63542      0.00157574
            2105         1.75958         1.63548      0.00157609
            2106         1.75918         1.63553      0.00157644
            2107         1.75879         1.63559      0.00157678
            2108         1.75841         1.63565       0.0015771
            2109         1.75804         1.63571      0.00157742
            2110         1.75767         1.63577      0.00157773
            2111         1.75731         1.63582      0.00157804
            2112         1.75696         1.63588      0.00157833
            2113         1.75663         1.63594      0.00157862
            2114          1.7563           1.636       0.0015789
            2115         1.75598         1.63605      0.00157917
            2116         1.75567         1.63611      0.00157944
            2117         1.75538         1.63617      0.00157969
            2118          1.7551         1.63622      0.00157995
            2119         1.75482         1.63628      0.00158019
            2120         1.75457         1.63633      0.00158043
            2121         1.75432         1.63639      0.00158067
            2122         1.75409         1.63644      0.00158089
            2123         1.75387          1.6365      0.00158112
            2124         1.75367         1.63655      0.00158133
            2125         1.75348         1.63661      0.00158155
            2126         1.75331         1.63666      0.00158175
            2127         1.75315         1.63672      0.00158196
            2128           1.753         1.63677      0.00158216
            2129         1.75287         1.63683      0.00158236
            2130         1.75276         1.63688      0.00158255
            2131         1.75266         1.63694      0.00158274
            2132         1.75258         1.63699      0.00158292
            2133         1.75251         1.63705      0.00158311
            2134         1.75246          1.6371      0.00158329
            2135         1.75243         1.63715      0.00158347
            2136         1.75241         1.63721      0.00158365
            2137         1.75241         1.63726      0.00158382
            2138         1.75242         1.63732        0.001584
            2139         1.75245         1.63737      0.00158417
            2140         1.75249         1.63742      0.00158435
            2141         1.75255         1.63748      0.00158452
            2142         1.75263         1.63753      0.00158469
            2143         1.75271         1.63758      0.00158486
            2144         1.75282         1.63764      0.00158503
            2145         1.75294         1.63769      0.00158521
            2146         1.75307         1.63775      0.00158538
            2147         1.75322          1.6378      0.00158555
            2148         1.75338         1.63785      0.00158573
            2149         1.75356         1.63791       0.0015859
            2150         1.75375         1.63796      0.00158608
            2151         1.75395         1.63802      0.00158626
            2152         1.75416         1.63807      0.00158644
            2153         1.75439         1.63812      0.00158662
            2154         1.75462         1.63818      0.00158681
            2155         1.75487         1.63823      0.00158699
            2156         1.75513         1.63829      0.00158718
            2157         1.75541         1.63834      0.00158738
            2158         1.75569         1.63839      0.00158757
            2159         1.75598         1.63845      0.00158777
            2160         1.75628          1.6385      0.00158797
            2161         1.75659         1.63856      0.00158818
            2162         1.75691         1.63861      0.00158839
            2163         1.75723         1.63867       0.0015886
            2164         1.75756         1.63872      0.00158881
            2165         1.75791         1.63878      0.00158903
            2166         1.75825         1.63883      0.00158926
            2167         1.75861         1.63889      0.00158949
            2168         1.75897         1.63894      0.00158972
            2169         1.75933           1.639      0.00158995
            2170          1.7597         1.63905      0.00159019
            2171         1.76008         1.63911      0.00159044
            2172         1.76046         1.63917      0.00159069
            2173         1.76084         1.63922      0.00159094
            2174         1.76122         1.63928       0.0015912
            2175         1.76161         1.63933      0.00159146
            2176           1.762         1.63939      0.00159173
            2177          1.7624         1.63945        0.001592
            2178         1.76279          1.6395      0.00159227
            2179         1.76319         1.63956      0.00159255
            2180         1.76359         1.63962      0.00159284
            2181         1.76399         1.63967      0.00159313
            2182         1.76439         1.63973      0.00159342
            2183         1.76479         1.63979      0.00159372
            2184         1.76519         1.63985      0.00159403
            2185         1.76559          1.6399      0.00159434
