#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
            1535       -3.350725       -3.348412    0.0001397213
            1536       -3.350572       -3.348413    0.0001396375
            1537       -3.350719       -3.348414    0.0001395547
            1538       -3.350561       -3.348416    0.0001394709
            1539       -3.350401       -3.348417    0.0001393862
            1540       -3.350088       -3.348418    0.0001392999
            1541       -3.349773       -3.348419    0.0001392123
            1542       -3.350061        -3.34842    0.0001391261
            1543       -3.350043       -3.348421    0.0001390399
            1544       -3.349874       -3.348422    0.0001389531
            1545       -3.350005       -3.348423    0.0001388669
            1546       -3.349832       -3.348424    0.0001387801
            1547        -3.34981       -3.348425    0.0001386932
            1548       -3.350089       -3.348426    0.0001386078
            1549       -3.350216       -3.348427    0.0001385232
            1550       -3.349889       -3.348428     0.000138437
            1551       -3.349562       -3.348429    0.0001383497
            1552       -3.349686        -3.34843    0.0001382629
            1553       -3.349658       -3.348431    0.0001381761
            1554        -3.34963       -3.348431    0.0001380894
            1555       -3.349753       -3.348432    0.0001380032
            1556       -3.349725       -3.348433     0.000137917
            1557       -3.349848       -3.348434    0.0001378314
            1558       -3.349821       -3.348435    0.0001377458
            1559       -3.349793       -3.348436    0.0001376602
            1560       -3.349765       -3.348437    0.0001375746
            1561       -3.349888       -3.348437    0.0001374896
            1562       -3.350164       -3.348439     0.000137406
            1563       -3.349835       -3.348439     0.000137321
            1564       -3.349809        -3.34844     0.000137236
            1565       -3.349783       -3.348441     0.000137151
            1566        -3.35006       -3.348442    0.0001370673
            1567       -3.349734       -3.348443    0.0001369823
            1568       -3.349408       -3.348444    0.0001368964
            1569       -3.349839       -3.348445     0.000136812
            1570       -3.349667       -3.348445    0.0001367271
            1571       -3.349344       -3.348446    0.0001366412
            1572       -3.349174       -3.348446    0.0001365551
            1573       -3.349004       -3.348447    0.0001364687
            1574       -3.349139       -3.348447    0.0001363828
            1575       -3.348972       -3.348447    0.0001362966
            1576       -3.348807       -3.348448    0.0001362103
            1577       -3.348946       -3.348448    0.0001361243
            1578       -3.348784       -3.348448    0.0001360382
            1579       -3.348775       -3.348448    0.0001359522
            1580       -3.348616       -3.348449    0.0001358662
            1581       -3.348308       -3.348448    0.0001357803
            1582       -3.348304       -3.348448    0.0001356945
            1583       -3.348301       -3.348448    0.0001356088
            1584         -3.3483       -3.348448    0.0001355232
            1585       -3.348452       -3.348448    0.0001354377
            1586       -3.348908       -3.348448    0.0001353526
            1587       -3.348761       -3.348449    0.0001352675
            1588       -3.348919       -3.348449    0.0001351826
            1589       -3.348928       -3.348449    0.0001350979
            1590       -3.348637       -3.348449     0.000135013
            1591       -3.349103        -3.34845    0.0001349287
            1592       -3.348967        -3.34845    0.0001348444
            1593       -3.349287       -3.348451    0.0001347607
            1594       -3.349305       -3.348451    0.0001346773
            1595       -3.349175       -3.348452    0.0001345936
            1596       -3.349349       -3.348452    0.0001345104
            1597       -3.349221       -3.348453    0.0001344271
            1598       -3.348644       -3.348453     0.000134343
            1599       -3.349125       -3.348453    0.0001342596
            1600       -3.349153       -3.348454    0.0001341764
            1601       -3.349635       -3.348454    0.0001340946
            1602       -3.349666       -3.348455    0.0001340131
            1603       -3.349698       -3.348456    0.0001339317
            1604       -3.349579       -3.348457    0.0001338501
            1605       -3.349462       -3.348457    0.0001337681
            1606       -3.349648       -3.348458    0.0001336869
            1607       -3.349684       -3.348459    0.0001336059
            1608       -3.349719        -3.34846    0.0001335251
            1609       -3.349453        -3.34846    0.0001334435
            1610       -3.349187       -3.348461    0.0001333614
            1611       -3.349223       -3.348461    0.0001332795
            1612       -3.349107       -3.348461    0.0001331974
            1613       -3.349142       -3.348462    0.0001331155
            1614       -3.349328       -3.348462    0.0001330341
            1615        -3.34921       -3.348463    0.0001329525
            1616       -3.349546       -3.348464    0.0001328719
            1617       -3.349427       -3.348464    0.0001327911
            1618       -3.349005       -3.348465    0.0001327094
            1619       -3.348885       -3.348465    0.0001326277
            1620       -3.348611       -3.348465    0.0001325459
            1621       -3.348637       -3.348465    0.0001324642
            1622       -3.348662       -3.348465    0.0001323825
            1623       -3.348534       -3.348465     0.000132301
            1624       -3.348857       -3.348465    0.0001322197
            1625       -3.348877       -3.348466    0.0001321386
            1626       -3.348894       -3.348466    0.0001320576
            1627       -3.349212       -3.348466    0.0001319772
            1628       -3.349225       -3.348467     0.000131897
            1629       -3.349236       -3.348467    0.0001318169
            1630       -3.349245       -3.348468    0.0001317369
            1631       -3.349252       -3.348468     0.000131657
            1632       -3.349256       -3.348469    0.0001315772
            1633       -3.349258       -3.348469    0.0001314975
            1634       -3.349107        -3.34847    0.0001314176
            1635       -3.348955        -3.34847    0.0001313376
            1636       -3.349254        -3.34847    0.0001312582
            1637       -3.349248       -3.348471    0.0001311788
            1638        -3.34924       -3.348471    0.0001310996
            1639       -3.348929       -3.348472    0.0001310199
            1640        -3.34907       -3.348472    0.0001309405
            1641       -3.349057       -3.348472    0.0001308612
            1642        -3.34874       -3.348472    0.0001307816
            1643       -3.348724       -3.348473    0.0001307021
            1644       -3.348254       -3.348472    0.0001306227
            1645       -3.348539       -3.348473    0.0001305433
            1646       -3.348822       -3.348473    0.0001304641
            1647       -3.348349       -3.348473    0.0001303849
            1648       -3.348026       -3.348472    0.0001303061
            1649       -3.348458       -3.348472    0.0001302271
            1650       -3.348436       -3.348472    0.0001301482
            1651        -3.34811       -3.348472    0.0001300695
            1652       -3.348086       -3.348472     0.000129991
            1653       -3.348214       -3.348472    0.0001299124
            1654       -3.348039       -3.348471    0.0001298342
            1655       -3.348318       -3.348471    0.0001297558
            1656       -3.348597       -3.348471    0.0001296774
            1657       -3.348726       -3.348472    0.0001295992
            1658       -3.348551       -3.348472    0.0001295211
            1659       -3.348377       -3.348472     0.000129443
            1660       -3.348354       -3.348472    0.0001293651
            1661       -3.348181       -3.348471    0.0001292873
            1662        -3.34831       -3.348471    0.0001292096
            1663        -3.34844       -3.348471    0.0001291319
            1664       -3.348571       -3.348471    0.0001290543
            1665       -3.348704       -3.348471    0.0001289768
            1666       -3.348837       -3.348472    0.0001288996
            1667       -3.348669       -3.348472    0.0001288223
            1668       -3.348653       -3.348472    0.0001287452
            1669       -3.348487       -3.348472     0.000128668
            1670       -3.348473       -3.348472     0.000128591
            1671       -3.348611       -3.348472     0.000128514
            1672       -3.348901       -3.348472    0.0001284374
            1673       -3.348589       -3.348472    0.0001283607
            1674       -3.348882       -3.348473    0.0001282842
            1675       -3.349025       -3.348473    0.0001282081
            1676       -3.349017       -3.348473     0.000128132
            1677       -3.349314       -3.348474    0.0001280566
            1678        -3.34946       -3.348474    0.0001279816
            1679       -3.349306       -3.348475    0.0001279063
            1680       -3.349304       -3.348475    0.0001278311
            1681       -3.349454       -3.348476    0.0001277564
            1682       -3.349455       -3.348476    0.0001276818
            1683       -3.349456       -3.348477    0.0001276073
            1684       -3.349005       -3.348477    0.0001275319
            1685       -3.348858       -3.348478    0.0001274564
            1686       -3.348863       -3.348478     0.000127381
            1687       -3.348869       -3.348478    0.0001273057
            1688       -3.348876       -3.348478    0.0001272305
            1689       -3.349186       -3.348479    0.0001271559
            1690       -3.349196       -3.348479    0.0001270813
            1691       -3.349055       -3.348479    0.0001270066
            1692       -3.349066        -3.34848     0.000126932
            1693       -3.348928        -3.34848    0.0001268573
            1694       -3.348791        -3.34848    0.0001267826
            1695       -3.348654        -3.34848    0.0001267078
            1696       -3.348669        -3.34848    0.0001266332
            1697       -3.348685       -3.348481    0.0001265586
            1698       -3.348399       -3.348481    0.0001264841
            1699       -3.348267        -3.34848    0.0001264097
            1700       -3.348437        -3.34848    0.0001263353
            1701       -3.348758       -3.348481    0.0001262612
            1702       -3.348777       -3.348481    0.0001261871
            1703       -3.348645       -3.348481     0.000126113
            1704       -3.348362       -3.348481    0.0001260391
            1705       -3.348383       -3.348481    0.0001259651
            1706       -3.348253       -3.348481    0.0001258914
            1707       -3.348425       -3.348481    0.0001258176
            1708       -3.348146        -3.34848    0.0001257441
            1709       -3.348621        -3.34848    0.0001256706
            1710       -3.348191        -3.34848    0.0001255972
            1711       -3.348364        -3.34848    0.0001255238
            1712       -3.348083        -3.34848    0.0001254507
            1713       -3.347954        -3.34848    0.0001253778
            1714       -3.348428        -3.34848    0.0001253047
            1715        -3.34845        -3.34848    0.0001252316
            1716        -3.34847        -3.34848    0.0001251587
            1717       -3.348641        -3.34848    0.0001250858
            1718       -3.348661        -3.34848     0.000125013
            1719        -3.34868        -3.34848    0.0001249404
            1720       -3.348547        -3.34848    0.0001248677
            1721       -3.348263        -3.34848    0.0001247952
            1722        -3.34828        -3.34848    0.0001247228
            1723       -3.348144        -3.34848    0.0001246506
            1724       -3.348007       -3.348479    0.0001245786
            1725        -3.34802       -3.348479    0.0001245067
            1726       -3.348031       -3.348479    0.0001244348
            1727       -3.348495       -3.348479    0.0001243627
            1728       -3.348505       -3.348479    0.0001242908
            1729       -3.348363       -3.348479    0.0001242189
            1730       -3.348368       -3.348479    0.0001241471
            1731       -3.348071       -3.348478    0.0001240756
            1732       -3.348073       -3.348478    0.0001240042
            1733       -3.348074       -3.348478    0.0001239329
            1734       -3.348073       -3.348478    0.0001238616
            1735        -3.34807       -3.348477    0.0001237904
            1736       -3.348065       -3.348477    0.0001237194
            1737       -3.348058       -3.348477    0.0001236484
            1738         -3.3482       -3.348477    0.0001235773
            1739        -3.34819       -3.348477    0.0001235064
            1740       -3.348178       -3.348476    0.0001234355
            1741       -3.348011       -3.348476    0.0001233649
            1742       -3.348146       -3.348476    0.0001232942
            1743       -3.348278       -3.348476    0.0001232236
            1744       -3.348257       -3.348476     0.000123153
            1745       -3.348084       -3.348476    0.0001230826
            1746        -3.34821       -3.348475    0.0001230122
            1747       -3.348334       -3.348475    0.0001229418
            1748       -3.347853       -3.348475     0.000122872
            1749       -3.347671       -3.348474    0.0001228026
            1750       -3.347789       -3.348474     0.000122733
            1751       -3.347905       -3.348474    0.0001226634
            1752       -3.348171       -3.348474    0.0001225935
            1753       -3.347983       -3.348473    0.0001225239
            1754       -3.348246       -3.348473    0.0001224541
            1755       -3.348507       -3.348473    0.0001223843
            1756       -3.348313       -3.348473    0.0001223147
            1757        -3.34842       -3.348473     0.000122245
            1758       -3.348374       -3.348473    0.0001221755
            1759       -3.347874       -3.348473    0.0001221065
            1760       -3.347977       -3.348472    0.0001220375
            1761       -3.347928       -3.348472    0.0001219686
            1762       -3.347726       -3.348472    0.0001219001
            1763       -3.347675       -3.348471    0.0001218318
            1764       -3.347169        -3.34847     0.000121765
            1765       -3.347118        -3.34847    0.0001216984
            1766       -3.346914       -3.348469    0.0001216327
            1767       -3.346407       -3.348468    0.0001215694
            1768       -3.346503       -3.348467    0.0001215057
            1769       -3.346448       -3.348465    0.0001214424
            1770       -3.346392       -3.348464    0.0001213794
            1771       -3.346337       -3.348463    0.0001213168
            1772       -3.346131       -3.348462    0.0001212555
            1773       -3.345925        -3.34846    0.0001211956
            1774       -3.346474       -3.348459    0.0001211324
            1775       -3.346569       -3.348458    0.0001210689
            1776       -3.346665       -3.348457    0.0001210049
            1777       -3.346912       -3.348456    0.0001209399
            1778       -3.346857       -3.348455    0.0001208753
            1779       -3.347105       -3.348455    0.0001208097
            1780       -3.346749       -3.348454    0.0001207456
            1781       -3.346544       -3.348453    0.0001206826
            1782       -3.346642       -3.348452    0.0001206191
            1783       -3.346739       -3.348451    0.0001205553
            1784       -3.346686        -3.34845    0.0001204918
            1785       -3.346634       -3.348449    0.0001204286
            1786       -3.346581       -3.348448    0.0001203657
            1787        -3.34653       -3.348446    0.0001203031
            1788        -3.34663       -3.348445    0.0001202401
            1789       -3.346579       -3.348444    0.0001201774
            1790       -3.346529       -3.348443    0.0001201151
            1791        -3.34648       -3.348442     0.000120053
            1792       -3.346733       -3.348441    0.0001199898
            1793       -3.346533        -3.34844    0.0001199276
            1794       -3.346635       -3.348439     0.000119865
            1795       -3.346586       -3.348438    0.0001198026
            1796       -3.346085       -3.348437    0.0001197431
            1797       -3.346188       -3.348436     0.000119683
            1798       -3.346291       -3.348434    0.0001196224
            1799       -3.346243       -3.348433    0.0001195621
            1800       -3.346497       -3.348432    0.0001195005
            1801       -3.346448       -3.348431    0.0001194392
            1802       -3.346399        -3.34843    0.0001193783
            1803       -3.346198       -3.348429    0.0001193185
            1804       -3.345847       -3.348427    0.0001192609
            1805       -3.345646       -3.348426    0.0001192048
            1806       -3.345596       -3.348424    0.0001191491
            1807       -3.345394       -3.348422     0.000119095
            1808        -3.34489        -3.34842    0.0001190451
            1809       -3.345291       -3.348419    0.0001189919
            1810       -3.345541       -3.348417    0.0001189367
            1811       -3.345337       -3.348415    0.0001188832
            1812       -3.345282       -3.348414    0.0001188302
            1813        -3.34568       -3.348412    0.0001187742
            1814       -3.345473       -3.348411    0.0001187198
            1815       -3.345415       -3.348409    0.0001186659
            1816       -3.345205       -3.348407    0.0001186136
            1817       -3.344844       -3.348405    0.0001185646
            1818       -3.344632       -3.348403    0.0001185175
            1819       -3.344721       -3.348401    0.0001184696
            1820       -3.344355       -3.348399    0.0001184254
            1821       -3.344442       -3.348397    0.0001183803
            1822       -3.344226       -3.348394    0.0001183375
            1823       -3.344159       -3.348392    0.0001182954
            1824       -3.344243        -3.34839    0.0001182524
            1825       -3.344023       -3.348387    0.0001182118
            1826       -3.343953       -3.348385     0.000118172
            1827       -3.344034       -3.348383    0.0001181313
            1828       -3.343962        -3.34838    0.0001180914
            1829        -3.34389       -3.348378    0.0001180524
            1830       -3.343817       -3.348375    0.0001180142
            1831       -3.343592       -3.348373    0.0001179786
            1832        -3.34382        -3.34837    0.0001179404
            1833       -3.343595       -3.348368    0.0001179048
            1834       -3.343219       -3.348365     0.000117874
            1835       -3.342994       -3.348362     0.000117846
            1836       -3.342769       -3.348359    0.0001178212
            1837       -3.342695       -3.348356    0.0001177974
            1838       -3.342471       -3.348353    0.0001177768
            1839       -3.342549       -3.348349    0.0001177551
            1840       -3.342627       -3.348346    0.0001177321
            1841       -3.342706       -3.348343     0.000117708
            1842       -3.342636        -3.34834    0.0001176849
            1843       -3.342719       -3.348337    0.0001176606
            1844        -3.34235       -3.348334    0.0001176415
            1845       -3.342285       -3.348331    0.0001176234
            1846        -3.34207       -3.348327    0.0001176086
            1847       -3.341858       -3.348324    0.0001175971
            1848       -3.341497        -3.34832    0.0001175915
            1849       -3.341441       -3.348316    0.0001175867
            1850       -3.341087       -3.348312     0.000117588
            1851       -3.341037       -3.348308    0.0001175902
            1852       -3.341445       -3.348305    0.0001175851
            1853       -3.341555       -3.348301     0.000117578
            1854       -3.341519       -3.348297    0.0001175715
            1855       -3.341637       -3.348294    0.0001175629
            1856       -3.341609        -3.34829    0.0001175548
            1857       -3.341434       -3.348286    0.0001175494
            1858       -3.341266       -3.348283    0.0001175469
            1859       -3.341103       -3.348279    0.0001175471
            1860       -3.341249       -3.348275    0.0001175446
            1861       -3.341704       -3.348272    0.0001175345
            1862       -3.342015       -3.348268    0.0001175194
            1863        -3.34218       -3.348265    0.0001175017
            1864       -3.342051       -3.348262     0.000117486
            1865       -3.342231       -3.348258    0.0001174675
            1866       -3.342117       -3.348255    0.0001174506
            1867       -3.342464       -3.348252    0.0001174287
            1868       -3.342517       -3.348249    0.0001174059
            1869       -3.342727       -3.348246    0.0001173803
            1870       -3.343399       -3.348243    0.0001173461
            1871       -3.343475       -3.348241    0.0001173111
            1872       -3.343559       -3.348238     0.000117275
            1873       -3.343499       -3.348236    0.0001172397
            1874       -3.343296       -3.348233    0.0001172068
            1875       -3.343403       -3.348231    0.0001171726
            1876       -3.343215       -3.348228    0.0001171406
            1877       -3.343035       -3.348225    0.0001171109
            1878       -3.343163       -3.348222    0.0001170795
            1879       -3.343146        -3.34822    0.0001170484
            1880       -3.343136       -3.348217    0.0001170174
            1881       -3.343736       -3.348215    0.0001169794
            1882        -3.34419       -3.348212    0.0001169368
            1883       -3.344196        -3.34821    0.0001168941
            1884       -3.344509       -3.348208    0.0001168486
            1885       -3.344523       -3.348206    0.0001168029
            1886       -3.344691       -3.348205    0.0001167559
            1887       -3.345012       -3.348203    0.0001167063
            1888       -3.345639       -3.348202    0.0001166524
            1889       -3.345814         -3.3482    0.0001165974
            1890       -3.345838       -3.348199    0.0001165425
            1891       -3.346166       -3.348198    0.0001164858
            1892       -3.346342       -3.348197    0.0001164283
            1893       -3.346518       -3.348196    0.0001163702
            1894       -3.346845       -3.348195     0.000116311
            1895       -3.347322       -3.348195    0.0001162505
            1896       -3.347343       -3.348194      0.00011619
            1897       -3.347817       -3.348194     0.000116129
            1898       -3.347987       -3.348194    0.0001160678
            1899       -3.348154       -3.348194    0.0001160067
            1900        -3.34847       -3.348194    0.0001159458
            1901       -3.348633       -3.348194     0.000115885
            1902       -3.348642       -3.348195    0.0001158243
            1903       -3.348801       -3.348195    0.0001157639
            1904       -3.348957       -3.348195    0.0001157038
            1905        -3.34896       -3.348196    0.0001156437
            1906       -3.349112       -3.348196     0.000115584
            1907       -3.349263       -3.348197    0.0001155248
            1908       -3.349562       -3.348198    0.0001154665
            1909       -3.349709       -3.348198    0.0001154087
            1910       -3.349703       -3.348199     0.000115351
            1911       -3.349848         -3.3482    0.0001152938
            1912        -3.34969       -3.348201    0.0001152362
            1913       -3.350135       -3.348202    0.0001151803
            1914       -3.350276       -3.348203    0.0001151253
            1915       -3.350266       -3.348204    0.0001150702
            1916       -3.350256       -3.348205    0.0001150151
            1917       -3.350699       -3.348206    0.0001149625
            1918        -3.35099       -3.348208    0.0001149117
            1919       -3.350677       -3.348209     0.000114859
            1920       -3.350968       -3.348211    0.0001148082
            1921       -3.350655       -3.348212    0.0001147555
            1922       -3.350643       -3.348213    0.0001147027
            1923        -3.35048       -3.348214    0.0001146492
            1924       -3.350468       -3.348215    0.0001145955
            1925       -3.350305       -3.348216    0.0001145412
            1926       -3.350443       -3.348218    0.0001144875
            1927        -3.35058       -3.348219    0.0001144347
            1928       -3.350716        -3.34822    0.0001143826
            1929       -3.350851       -3.348222    0.0001143315
            1930       -3.351136       -3.348223    0.0001142822
            1931       -3.350966       -3.348224    0.0001142319
            1932       -3.351248       -3.348226    0.0001141835
            1933       -3.351528       -3.348228    0.0001141372
            1934       -3.351503       -3.348229    0.0001140907
            1935       -3.351628       -3.348231    0.0001140453
            1936       -3.351598       -3.348233    0.0001139996
            1937       -3.351565       -3.348235    0.0001139537
            1938       -3.351679       -3.348236    0.0001139088
            1939       -3.352092       -3.348238    0.0001138674
            1940       -3.351896        -3.34824    0.0001138243
            1941       -3.351848       -3.348242    0.0001137809
            1942       -3.352097       -3.348244    0.0001137396
            1943        -3.35234       -3.348246    0.0001137006
            1944       -3.352579       -3.348248    0.0001136639
            1945       -3.352359       -3.348251    0.0001136251
            1946       -3.352133       -3.348253    0.0001135843
            1947       -3.352506       -3.348255    0.0001135469
            1948        -3.35272       -3.348257    0.0001135118
            1949       -3.352777       -3.348259    0.0001134772
            1950       -3.352676       -3.348262    0.0001134416
            1951       -3.352569       -3.348264     0.000113405
            1952       -3.352756       -3.348266    0.0001133702
            1953       -3.352483       -3.348268    0.0001133327
            1954       -3.352204        -3.34827    0.0001132926
            1955        -3.35237       -3.348272    0.0001132541
            1956       -3.352377       -3.348275    0.0001132156
            1957       -3.352528       -3.348277    0.0001131786
            1958       -3.352218       -3.348279    0.0001131387
            1959       -3.352506       -3.348281    0.0001131015
            1960       -3.352332       -3.348283    0.0001130627
            1961       -3.352756       -3.348285    0.0001130281
            1962       -3.352418       -3.348287    0.0001129901
            1963       -3.352374       -3.348289    0.0001129517
            1964       -3.352171       -3.348291    0.0001129115
            1965       -3.352264       -3.348293    0.0001128721
            1966        -3.35235       -3.348295    0.0001128336
            1967       -3.352278       -3.348297    0.0001127944
            1968       -3.352351         -3.3483    0.0001127559
            1969       -3.352418       -3.348302     0.000112718
            1970       -3.352176       -3.348304    0.0001126779
            1971        -3.35208       -3.348306     0.000112637
            1972       -3.351978       -3.348307    0.0001125953
            1973       -3.352173       -3.348309    0.0001125553
            1974       -3.352364       -3.348311     0.000112517
            1975       -3.352399       -3.348313    0.0001124791
            1976       -3.352278       -3.348315    0.0001124401
            1977       -3.352153       -3.348317    0.0001123999
            1978       -3.352326       -3.348319    0.0001123614
            1979       -3.352042       -3.348321    0.0001123203
            1980       -3.351906       -3.348323    0.0001122782
            1981       -3.351918       -3.348325    0.0001122362
            1982       -3.352078       -3.348327    0.0001121955
            1983       -3.352085       -3.348329     0.000112155
            1984       -3.351486        -3.34833    0.0001121097
            1985        -3.35164       -3.348332    0.0001120656
            1986        -3.35149       -3.348334    0.0001120205
            1987       -3.351188       -3.348335    0.0001119733
            1988       -3.350733       -3.348336    0.0001119235
            1989       -3.350429       -3.348337    0.0001118722
            1990       -3.349823       -3.348338    0.0001118185
            1991       -3.349821       -3.348339    0.0001117648
            1992       -3.349214       -3.348339    0.0001117095
            1993       -3.349061        -3.34834    0.0001116541
            1994       -3.349059        -3.34834    0.0001115987
            1995       -3.348756        -3.34834    0.0001115429
            1996       -3.348756        -3.34834    0.0001114872
            1997       -3.348607        -3.34834    0.0001114315
            1998       -3.348459       -3.348341    0.0001113757
            1999       -3.348312       -3.348341      0.00011132
            2000       -3.348016        -3.34834    0.0001112645
            2001       -3.347723        -3.34834    0.0001112093
            2002        -3.34728        -3.34834     0.000111155
            2003       -3.347294       -3.348339    0.0001111007
            2004       -3.347309       -3.348338    0.0001110465
            2005       -3.347176       -3.348338    0.0001109926
            2006       -3.347047       -3.348337    0.0001109391
            2007       -3.347222       -3.348337    0.0001108853
            2008       -3.347401       -3.348336     0.000110831
            2009       -3.347129       -3.348336    0.0001107775
            2010       -3.347162       -3.348335    0.0001107239
            2011       -3.346897       -3.348334    0.0001106712
            2012       -3.346785       -3.348334    0.0001106188
            2013       -3.346525       -3.348333    0.0001105675
            2014       -3.346269       -3.348332    0.0001105174
            2015       -3.345715        -3.34833    0.0001104701
            2016       -3.345617       -3.348329    0.0001104235
            2017       -3.345523       -3.348328    0.0001103776
            2018       -3.345431       -3.348326    0.0001103322
            2019        -3.34504       -3.348325    0.0001102896
            2020       -3.344501       -3.348323    0.0001102512
            2021       -3.344872       -3.348321    0.0001102099
            2022       -3.344792       -3.348319    0.0001101692
            2023       -3.344564       -3.348317    0.0001101304
            2024       -3.344793       -3.348316    0.0001100897
            2025       -3.344722       -3.348314    0.0001100497
            2026       -3.344653       -3.348312    0.0001100102
            2027       -3.344587        -3.34831    0.0001099712
            2028       -3.344674       -3.348308    0.0001099316
            2029       -3.344611       -3.348307    0.0001098926
            2030       -3.344552       -3.348305     0.000109854
            2031       -3.344494       -3.348303    0.0001098159
            2032       -3.344438       -3.348301    0.0001097783
            2033       -3.344988       -3.348299    0.0001097364
            2034       -3.344936       -3.348298    0.0001096949
            2035       -3.344885       -3.348296    0.0001096539
            2036       -3.344835       -3.348294    0.0001096132
            2037       -3.344485       -3.348292    0.0001095753
            2038       -3.344589       -3.348291    0.0001095366
            2039       -3.344543       -3.348289    0.0001094983
            2040       -3.344348       -3.348287    0.0001094617
            2041       -3.344305       -3.348285    0.0001094254
            2042       -3.343962       -3.348283    0.0001093923
            2043       -3.343921       -3.348281    0.0001093596
            2044        -3.34358       -3.348278    0.0001093303
            2045       -3.343391       -3.348276    0.0001093029
            2046       -3.343203       -3.348273    0.0001092776
            2047       -3.343016       -3.348271    0.0001092544
            2048       -3.342831       -3.348268    0.0001092334
            2049       -3.342798       -3.348266    0.0001092127
            2050       -3.342767       -3.348263    0.0001091923
            2051       -3.342738        -3.34826    0.0001091723
            2052       -3.342258       -3.348257    0.0001091583
            2053       -3.342536       -3.348254    0.0001091407
            2054       -3.342663       -3.348252    0.0001091215
            2055       -3.342643       -3.348249    0.0001091025
            2056       -3.342624       -3.348246    0.0001090838
            2057       -3.342155       -3.348243    0.0001090709
            2058       -3.342445       -3.348241    0.0001090543
            2059       -3.342133       -3.348238    0.0001090417
            2060       -3.342126       -3.348235    0.0001090291
            2061       -3.342123       -3.348232    0.0001090165
            2062       -3.342425       -3.348229        0.000109
            2063       -3.342881       -3.348226     0.000108978
            2064       -3.343039       -3.348224    0.0001089542
            2065        -3.34305       -3.348221    0.0001089302
            2066       -3.343064       -3.348219    0.0001089061
            2067       -3.342931       -3.348216    0.0001088834
            2068       -3.343105       -3.348214    0.0001088588
            2069       -3.343434       -3.348211    0.0001088307
            2070       -3.343314       -3.348209    0.0001088039
            2071       -3.343501       -3.348207    0.0001087751
            2072       -3.343541       -3.348204    0.0001087459
            2073       -3.343889       -3.348202    0.0001087133
            2074        -3.34409         -3.3482     0.000108679
            2075       -3.343994       -3.348198    0.0001086455
            2076       -3.343903       -3.348196    0.0001086129
            2077       -3.343968       -3.348194    0.0001085797
            2078       -3.343887       -3.348192    0.0001085472
            2079        -3.34351        -3.34819    0.0001085184
            2080       -3.343137       -3.348188    0.0001084934
            2081       -3.343372       -3.348185    0.0001084659
            2082       -3.343613       -3.348183    0.0001084361
            2083       -3.343707       -3.348181    0.0001084053
            2084       -3.344108       -3.348179    0.0001083709
            2085        -3.34421       -3.348177    0.0001083356
            2086       -3.344166       -3.348175    0.0001083007
            2087       -3.344278       -3.348173     0.000108265
            2088       -3.344544       -3.348171    0.0001082271
            2089       -3.344663        -3.34817    0.0001081883
            2090       -3.344483       -3.348168    0.0001081509
            2091       -3.344457       -3.348166    0.0001081137
            2092       -3.344587       -3.348165    0.0001080756
            2093       -3.344568       -3.348163    0.0001080376
            2094       -3.344702       -3.348161    0.0001079987
            2095       -3.344838        -3.34816    0.0001079588
            2096       -3.344977       -3.348158    0.0001079179
            2097       -3.345117       -3.348157    0.0001078762
            2098       -3.344957       -3.348155    0.0001078356
            2099       -3.344948       -3.348154     0.000107795
            2100       -3.345394       -3.348152    0.0001077517
            2101       -3.345538       -3.348151    0.0001077076
            2102       -3.345985        -3.34815    0.0001076613
            2103       -3.346279       -3.348149    0.0001076138
            2104       -3.346573       -3.348148    0.0001075652
            2105       -3.346866       -3.348148    0.0001075159
            2106       -3.346704       -3.348147     0.000107467
            2107       -3.346994       -3.348146    0.0001074174
            2108       -3.347433       -3.348146     0.000107367
            2109       -3.347265       -3.348146    0.0001073169
            2110       -3.347549       -3.348145    0.0001072664
            2111       -3.348435       -3.348146    0.0001072157
            2112        -3.34841       -3.348146     0.000107165
            2113       -3.348684       -3.348146    0.0001071145
            2114       -3.348652       -3.348146    0.0001070641
            2115        -3.34907       -3.348147    0.0001070144
            2116       -3.349183       -3.348147     0.000106965
            2117        -3.34914       -3.348148    0.0001069155
            2118       -3.349092       -3.348148    0.0001068659
            2119       -3.349341       -3.348149     0.000106817
            2120       -3.349434       -3.348149    0.0001067683
            2121       -3.349522        -3.34815    0.0001067199
            2122       -3.349303        -3.34815     0.000106671
            2123        -3.34938       -3.348151    0.0001066223
            2124       -3.349604       -3.348152    0.0001065743
            2125       -3.349974       -3.348153    0.0001065276
            2126       -3.349884       -3.348153    0.0001064806
            2127       -3.349639       -3.348154    0.0001064329
            2128        -3.34969       -3.348155    0.0001063853
            2129       -3.349887       -3.348156    0.0001063384
            2130       -3.349927       -3.348156    0.0001062918
            2131       -3.350112       -3.348157    0.0001062458
            2132       -3.349838       -3.348158    0.0001061989
            2133       -3.350013       -3.348159    0.0001061527
            2134       -3.350182        -3.34816    0.0001061072
            2135       -3.350346       -3.348161    0.0001060624
            2136       -3.350353       -3.348162    0.0001060178
            2137       -3.350506       -3.348163    0.0001059738
            2138       -3.350351       -3.348164    0.0001059292
            2139       -3.350343       -3.348165    0.0001058846
            2140        -3.35033       -3.348166    0.0001058399
            2141       -3.350463       -3.348167    0.0001057959
            2142        -3.35044       -3.348168    0.0001057519
            2143       -3.350412       -3.348169    0.0001057077
            2144       -3.350379        -3.34817    0.0001056634
