#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
            1514       -5.455255       -5.449572    0.0002434205
            1515       -5.455181       -5.449576     0.000243288
            1516       -5.455103       -5.449579    0.0002431549
            1517       -5.455021       -5.449583     0.000243021
            1518       -5.454611       -5.449586    0.0002428835
            1519       -5.454521       -5.449589    0.0002427454
            1520       -5.454104       -5.449592    0.0002426038
            1521       -5.453681       -5.449595    0.0002424592
            1522       -5.452609       -5.449597     0.000242308
            1523       -5.452504       -5.449599    0.0002421564
            1524        -5.45207       -5.449601    0.0002420029
            1525       -5.451959       -5.449602    0.0002418492
            1526       -5.451522       -5.449603     0.000241694
            1527       -5.451079       -5.449604    0.0002415376
            1528       -5.451282       -5.449605    0.0002413821
            1529       -5.451159       -5.449606    0.0002412263
            1530       -5.452003       -5.449608    0.0002410737
            1531       -5.452522        -5.44961    0.0002409238
            1532       -5.452714       -5.449612    0.0002407751
            1533       -5.452255       -5.449614    0.0002406242
            1534       -5.452118       -5.449615    0.0002404729
            1535       -5.451978       -5.449617    0.0002403211
            1536        -5.45216       -5.449619    0.0002401704
            1537       -5.452016        -5.44962    0.0002400192
            1538       -5.451872       -5.449622    0.0002398676
            1539       -5.451403       -5.449623    0.0002397145
            1540       -5.450285       -5.449623    0.0002395592
            1541       -5.449814       -5.449623    0.0002394038
            1542       -5.449665       -5.449623    0.0002392486
            1543       -5.449839       -5.449623    0.0002390935
            1544       -5.449687       -5.449623    0.0002389387
            1545       -5.449536       -5.449623     0.000238784
            1546        -5.44906       -5.449623    0.0002386299
            1547       -5.448584       -5.449622    0.0002384766
            1548       -5.448757       -5.449622    0.0002383232
            1549        -5.44828       -5.449621    0.0002381709
            1550       -5.448128        -5.44962    0.0002380192
            1551       -5.448948        -5.44962    0.0002378661
            1552       -5.449445       -5.449619    0.0002377129
            1553       -5.449619       -5.449619    0.0002375598
            1554       -5.449469       -5.449619    0.0002374069
            1555       -5.449321       -5.449619    0.0002372544
            1556       -5.449498       -5.449619    0.0002371019
            1557       -5.449676       -5.449619    0.0002369496
            1558       -5.449531       -5.449619    0.0002367975
            1559       -5.449388       -5.449619    0.0002366457
            1560       -5.449248       -5.449619    0.0002364941
            1561       -5.448462       -5.449618    0.0002363438
            1562       -5.448326       -5.449617    0.0002361939
            1563       -5.448514       -5.449616    0.0002360438
            1564       -5.448059       -5.449615     0.000235895
            1565       -5.447606       -5.449614    0.0002357478
            1566       -5.447803       -5.449613    0.0002356001
            1567       -5.447679       -5.449612     0.000235453
            1568       -5.447236        -5.44961    0.0002353077
            1569       -5.446797       -5.449608    0.0002351645
            1570       -5.446683       -5.449607    0.0002350221
            1571       -5.446895       -5.449605    0.0002348789
            1572       -5.446463       -5.449603     0.000234738
            1573       -5.446683       -5.449601    0.0002345961
            1574       -5.446259       -5.449599    0.0002344566
            1575       -5.446812       -5.449597    0.0002343144
            1576       -5.446074       -5.449595    0.0002341764
            1577        -5.44631       -5.449593    0.0002340372
            1578       -5.444932        -5.44959    0.0002339075
            1579       -5.445501       -5.449587    0.0002337737
            1580       -5.445749       -5.449585    0.0002336384
            1581        -5.44568       -5.449582    0.0002335037
            1582       -5.445291        -5.44958    0.0002333718
            1583       -5.446201       -5.449577    0.0002332342
            1584       -5.446468       -5.449576    0.0002330952
            1585        -5.44674       -5.449574     0.000232955
            1586       -5.445398       -5.449571     0.000232823
            1587       -5.445355       -5.449568    0.0002326914
            1588       -5.444346       -5.449565    0.0002325681
            1589       -5.443665       -5.449561    0.0002324514
            1590       -5.444285       -5.449558    0.0002323289
            1591        -5.44491       -5.449555    0.0002322012
            1592       -5.444892       -5.449552    0.0002320738
            1593       -5.445527        -5.44955    0.0002319419
            1594       -5.445194       -5.449547    0.0002318125
            1595       -5.444542       -5.449544    0.0002316884
            1596       -5.444867       -5.449541    0.0002315618
            1597       -5.444872       -5.449538    0.0002314352
            1598       -5.444559       -5.449535    0.0002313114
            1599       -5.444575       -5.449532    0.0002311875
            1600       -5.443948       -5.449528    0.0002310694
            1601       -5.443326       -5.449524    0.0002309575
            1602       -5.442709        -5.44952    0.0002308525
            1603        -5.44242       -5.449516     0.000230751
            1604       -5.442459       -5.449511    0.0002306491
            1605       -5.442825       -5.449507     0.000230543
            1606       -5.442872       -5.449503    0.0002304364
            1607         -5.4426       -5.449499    0.0002303331
            1608       -5.442332       -5.449494    0.0002302329
            1609        -5.44304        -5.44949    0.0002301248
            1610       -5.443753       -5.449487    0.0002300095
            1611       -5.443822       -5.449483    0.0002298936
            1612       -5.443572        -5.44948    0.0002297802
            1613       -5.443973       -5.449476    0.0002296631
            1614       -5.443729       -5.449473    0.0002295484
            1615       -5.443812       -5.449469     0.000229433
            1616       -5.443898       -5.449466     0.000229317
            1617       -5.443987       -5.449462    0.0002292002
            1618       -5.444403       -5.449459    0.0002290798
            1619       -5.445145       -5.449456    0.0002289538
            1620       -5.445568       -5.449454    0.0002288251
            1621       -5.445668       -5.449452    0.0002286958
            1622        -5.44577       -5.449449    0.0002285661
            1623       -5.446199       -5.449447    0.0002284341
            1624        -5.44663       -5.449446       0.0002283
            1625       -5.446738       -5.449444    0.0002281656
            1626       -5.447172       -5.449443    0.0002280295
            1627       -5.446638       -5.449441    0.0002278959
            1628       -5.447399        -5.44944    0.0002277593
            1629       -5.447513       -5.449438    0.0002276226
            1630       -5.447304       -5.449437    0.0002274867
            1631       -5.447096       -5.449436    0.0002273518
            1632       -5.446889       -5.449434    0.0002272178
            1633       -5.447328       -5.449433    0.0002270823
            1634       -5.447443       -5.449432    0.0002269466
            1635       -5.446911        -5.44943    0.0002268131
            1636       -5.447674       -5.449429     0.000226677
            1637       -5.448437       -5.449428    0.0002265393
            1638       -5.448875       -5.449428    0.0002264013
            1639       -5.449312       -5.449428    0.0002262631
            1640       -5.448776       -5.449428    0.0002261255
            1641       -5.448885       -5.449427     0.000225988
            1642       -5.448993       -5.449427    0.0002258505
            1643       -5.449422       -5.449427     0.000225713
            1644       -5.449851       -5.449427    0.0002255759
            1645        -5.44963       -5.449427    0.0002254388
            1646       -5.449406       -5.449427    0.0002253018
            1647       -5.449503       -5.449427     0.000225165
            1648       -5.449921       -5.449428    0.0002250286
            1649       -5.449043       -5.449428    0.0002248923
            1650       -5.449134       -5.449427     0.000224756
            1651       -5.448898       -5.449427    0.0002246201
            1652       -5.448981       -5.449427    0.0002244843
            1653       -5.449386       -5.449427    0.0002243485
            1654       -5.449462       -5.449427    0.0002242129
            1655       -5.450183       -5.449427    0.0002240779
            1656       -5.450255       -5.449428    0.0002239431
            1657       -5.450647       -5.449428    0.0002238092
            1658        -5.45071       -5.449429    0.0002236755
            1659       -5.451093        -5.44943    0.0002235429
            1660       -5.450501       -5.449431    0.0002234092
            1661       -5.450554       -5.449432    0.0002232757
            1662       -5.450927       -5.449432    0.0002231432
            1663       -5.450972       -5.449433    0.0002230109
            1664       -5.450367       -5.449434    0.0002228776
            1665       -5.450083       -5.449434    0.0002227441
            1666       -5.449794       -5.449435    0.0002226105
            1667       -5.449501       -5.449435     0.000222477
            1668        -5.44953       -5.449435    0.0002223436
            1669       -5.449231       -5.449434    0.0002222104
            1670       -5.449577       -5.449435    0.0002220774
            1671       -5.450243       -5.449435     0.000221945
            1672       -5.449936       -5.449435    0.0002218125
            1673       -5.449625       -5.449435    0.0002216799
            1674       -5.449959       -5.449436    0.0002215477
            1675       -5.449966       -5.449436    0.0002214157
            1676        -5.44997       -5.449436    0.0002212838
            1677       -5.449323       -5.449436    0.0002211518
            1678       -5.449322       -5.449436    0.0002210201
            1679       -5.449643       -5.449436    0.0002208884
            1680       -5.449314       -5.449436     0.000220757
            1681        -5.44963       -5.449436    0.0002206257
            1682        -5.44962       -5.449437    0.0002204945
            1683       -5.449285       -5.449436    0.0002203635
            1684       -5.449595       -5.449437    0.0002202327
            1685       -5.450227       -5.449437    0.0002201025
            1686       -5.450537       -5.449438    0.0002199729
            1687       -5.450844       -5.449439    0.0002198441
            1688       -5.451473        -5.44944    0.0002197172
            1689       -5.451454       -5.449441    0.0002195903
            1690       -5.451436       -5.449442    0.0002194636
            1691       -5.450769       -5.449443    0.0002193352
            1692        -5.45107       -5.449444    0.0002192077
            1693       -5.451693       -5.449445    0.0002190822
            1694       -5.452316       -5.449447    0.0002189594
            1695       -5.451969       -5.449448    0.0002188353
            1696       -5.451622        -5.44945      0.00021871
            1697       -5.451273       -5.449451    0.0002185838
            1698       -5.451246       -5.449452    0.0002184576
            1699       -5.450897       -5.449453    0.0002183307
            1700       -5.450548       -5.449453    0.0002182032
            1701       -5.450846       -5.449454    0.0002180765
            1702       -5.451145       -5.449455    0.0002179506
            1703        -5.45112       -5.449456    0.0002178248
            1704       -5.451419       -5.449457       0.0002177
            1705       -5.451719       -5.449459    0.0002175764
            1706        -5.45202        -5.44946     0.000217454
            1707       -5.451026       -5.449461    0.0002173286
            1708       -5.451004       -5.449462    0.0002172032
            1709       -5.450334       -5.449462    0.0002170767
            1710       -5.449342       -5.449462    0.0002169498
            1711       -5.448997       -5.449462    0.0002168232
            1712       -5.449301       -5.449462    0.0002166965
            1713       -5.449605       -5.449462    0.0002165701
            1714       -5.449911       -5.449462    0.0002164439
            1715       -5.449896       -5.449463    0.0002163178
            1716       -5.450204       -5.449463    0.0002161922
            1717       -5.450511       -5.449464    0.0002160671
            1718       -5.449524       -5.449464    0.0002159414
            1719       -5.449833       -5.449464    0.0002158158
            1720       -5.449494       -5.449464    0.0002156904
            1721       -5.448832       -5.449463    0.0002155654
            1722        -5.44817       -5.449463    0.0002154415
            1723       -5.448156       -5.449462    0.0002153178
            1724       -5.448141       -5.449461    0.0002151942
            1725        -5.44845       -5.449461    0.0002150703
            1726        -5.44876        -5.44946    0.0002149461
            1727       -5.448745        -5.44946     0.000214822
            1728       -5.448407       -5.449459    0.0002146986
            1729       -5.448068       -5.449458    0.0002145759
            1730       -5.448701       -5.449458    0.0002144523
            1731       -5.448364       -5.449457    0.0002143293
            1732       -5.447702       -5.449456     0.000214208
            1733       -5.448332       -5.449456    0.0002140854
            1734       -5.449285       -5.449456    0.0002139619
            1735       -5.448943       -5.449455    0.0002138388
            1736       -5.448924       -5.449455    0.0002137158
            1737        -5.44858       -5.449454    0.0002135934
            1738       -5.448881       -5.449454    0.0002134708
            1739        -5.44821       -5.449453    0.0002133492
            1740       -5.447862       -5.449452    0.0002132286
            1741       -5.448161       -5.449452    0.0002131074
            1742       -5.448134       -5.449451    0.0002129864
            1743       -5.448104        -5.44945    0.0002128656
            1744        -5.44775       -5.449449    0.0002127458
            1745       -5.447717       -5.449448    0.0002126262
            1746       -5.446711       -5.449447    0.0002125102
            1747       -5.446673       -5.449445    0.0002123944
            1748       -5.446309       -5.449443    0.0002122805
            1749       -5.446591       -5.449442    0.0002121654
            1750       -5.446873        -5.44944    0.0002120492
            1751        -5.44618       -5.449438    0.0002119363
            1752       -5.445486       -5.449436    0.0002118273
            1753       -5.445437       -5.449434    0.0002117188
            1754       -5.445385       -5.449431    0.0002116107
            1755       -5.445655       -5.449429     0.000211501
            1756       -5.446248       -5.449428    0.0002113884
            1757       -5.445544       -5.449425    0.0002112796
            1758       -5.445163       -5.449423    0.0002111733
            1759       -5.445427       -5.449421    0.0002110655
            1760       -5.445364       -5.449418    0.0002109581
            1761       -5.445625       -5.449416    0.0002108493
            1762       -5.445559       -5.449414     0.000210741
            1763       -5.445492       -5.449412    0.0002106332
            1764       -5.445749        -5.44941    0.0002105241
            1765       -5.446002       -5.449408    0.0002104137
            1766       -5.446255       -5.449406    0.0002103021
            1767       -5.446183       -5.449404     0.000210191
            1768        -5.44611       -5.449402    0.0002100803
            1769        -5.44636       -5.449401    0.0002099686
            1770       -5.446285       -5.449399    0.0002098574
            1771       -5.447183       -5.449398    0.0002097426
            1772       -5.447108       -5.449396    0.0002096282
            1773       -5.447357       -5.449395    0.0002095131
            1774       -5.446312       -5.449393    0.0002094023
            1775       -5.446238       -5.449392    0.0002092918
            1776       -5.446164        -5.44939    0.0002091819
            1777       -5.446091       -5.449388    0.0002090724
            1778       -5.445694       -5.449386    0.0002089651
            1779       -5.445298       -5.449384    0.0002088603
            1780        -5.44555       -5.449381    0.0002087541
            1781       -5.445805       -5.449379    0.0002086465
            1782       -5.445413       -5.449377    0.0002085413
            1783       -5.445669       -5.449375    0.0002084347
            1784       -5.445928       -5.449373    0.0002083268
            1785       -5.445864       -5.449371    0.0002082194
            1786       -5.446125       -5.449369    0.0002081107
            1787       -5.445741       -5.449367    0.0002080042
            1788       -5.446007       -5.449365    0.0002078963
            1789       -5.445628       -5.449363    0.0002077906
            1790       -5.445897       -5.449361    0.0002076836
            1791       -5.445845       -5.449359    0.0002075769
            1792       -5.444823       -5.449357    0.0002074765
            1793       -5.444453       -5.449354    0.0002073788
            1794       -5.444085       -5.449351     0.000207284
            1795       -5.444042       -5.449348    0.0002071896
            1796       -5.444003       -5.449345    0.0002070956
            1797       -5.443968       -5.449342     0.000207002
            1798       -5.443611       -5.449339    0.0002069114
            1799       -5.443904       -5.449336    0.0002068185
            1800       -5.443877       -5.449333    0.0002067258
            1801         -5.4445        -5.44933    0.0002066284
            1802       -5.444156       -5.449328    0.0002065337
            1803        -5.44349       -5.449324    0.0002064445
            1804       -5.443152       -5.449321    0.0002063585
            1805        -5.44314       -5.449317    0.0002062725
            1806       -5.443779       -5.449314    0.0002061811
            1807       -5.443775       -5.449311    0.0002060898
            1808       -5.443451       -5.449308    0.0002060013
            1809       -5.443452       -5.449305    0.0002059129
            1810       -5.443781       -5.449302    0.0002058217
            1811       -5.443466       -5.449299    0.0002057333
            1812       -5.444126       -5.449296    0.0002056395
            1813       -5.444466       -5.449293    0.0002055434
            1814       -5.444161        -5.44929    0.0002054495
            1815       -5.443536       -5.449287    0.0002053608
            1816       -5.443239       -5.449284    0.0002052747
            1817       -5.442947        -5.44928    0.0002051914
            1818       -5.442657       -5.449277    0.0002051108
            1819       -5.443017       -5.449273    0.0002050269
            1820       -5.443704        -5.44927    0.0002049371
            1821       -5.443423       -5.449267    0.0002048497
            1822       -5.443469       -5.449264     0.000204762
            1823       -5.443517       -5.449261    0.0002046739
            1824       -5.444216       -5.449258    0.0002045804
            1825       -5.443947       -5.449255     0.000204489
            1826       -5.444005       -5.449252    0.0002043972
            1827        -5.44439       -5.449249    0.0002043027
            1828       -5.444453       -5.449247    0.0002042078
            1829       -5.444518       -5.449244    0.0002041125
            1830       -5.444262       -5.449241    0.0002040191
            1831       -5.444334       -5.449239    0.0002039253
            1832       -5.444733       -5.449236    0.0002038288
            1833       -5.444808       -5.449234    0.0002037319
            1834       -5.444884       -5.449231    0.0002036346
            1835       -5.444963       -5.449229     0.000203537
            1836       -5.444722       -5.449227    0.0002034409
            1837       -5.444482       -5.449224    0.0002033466
            1838       -5.444243       -5.449221     0.000203254
            1839       -5.444653       -5.449219    0.0002031586
            1840       -5.444417       -5.449216     0.000203065
            1841       -5.445155       -5.449214    0.0002029667
            1842       -5.445246       -5.449212    0.0002028679
            1843       -5.445014        -5.44921    0.0002027706
            1844       -5.444783       -5.449207    0.0002026749
            1845       -5.445523       -5.449205    0.0002025749
            1846        -5.44497       -5.449203    0.0002024781
            1847       -5.445387       -5.449201     0.000202379
            1848       -5.445481       -5.449199    0.0002022795
            1849       -5.445898       -5.449197     0.000202178
            1850        -5.44599       -5.449195    0.0002020762
            1851       -5.446407       -5.449194    0.0002019726
            1852       -5.446824       -5.449193    0.0002018676
            1853       -5.446592       -5.449191    0.0002017635
            1854       -5.447332        -5.44919    0.0002016572
            1855       -5.447099       -5.449189    0.0002015516
            1856       -5.447512       -5.449188    0.0002014451
            1857       -5.446628       -5.449187    0.0002013413
            1858       -5.446714       -5.449185    0.0002012373
            1859       -5.446151       -5.449184    0.0002011357
            1860       -5.446884       -5.449183    0.0002010314
            1861       -5.446643       -5.449181     0.000200928
            1862       -5.446722        -5.44918    0.0002008244
            1863       -5.446153       -5.449178    0.0002007232
            1864       -5.445905       -5.449176    0.0002006232
            1865         -5.4463       -5.449175    0.0002005215
            1866       -5.446368       -5.449173    0.0002004197
            1867       -5.446757       -5.449172    0.0002003166
            1868       -5.446173       -5.449171    0.0002002158
            1869       -5.446558       -5.449169    0.0002001135
            1870       -5.446615       -5.449168    0.0002000112
            1871       -5.446348       -5.449166    0.0001999099
            1872         -5.4464       -5.449165    0.0001998086
            1873       -5.446447       -5.449163    0.0001997072
            1874       -5.447139       -5.449162    0.0001996036
            1875       -5.447181       -5.449161    0.0001994999
            1876       -5.447866       -5.449161    0.0001993947
            1877       -5.448224        -5.44916    0.0001992891
            1878       -5.447607       -5.449159    0.0001991847
            1879        -5.44731       -5.449158    0.0001990812
            1880       -5.447333       -5.449157    0.0001989776
            1881       -5.448325       -5.449157    0.0001988723
            1882        -5.44899       -5.449157    0.0001987667
            1883       -5.449002       -5.449157    0.0001986612
            1884       -5.449011       -5.449157    0.0001985557
            1885       -5.449017       -5.449156    0.0001984504
            1886       -5.448696       -5.449156    0.0001983453
            1887       -5.448694       -5.449156    0.0001982404
            1888       -5.449011       -5.449156    0.0001981354
            1889       -5.449326       -5.449156    0.0001980305
            1890       -5.449313       -5.449156    0.0001979258
            1891       -5.448973       -5.449156    0.0001978211
            1892       -5.448954       -5.449156    0.0001977166
            1893       -5.448607       -5.449156    0.0001976123
            1894       -5.448582       -5.449155    0.0001975082
            1895        -5.44823       -5.449155    0.0001974046
            1896        -5.44917       -5.449155    0.0001973005
            1897       -5.448813       -5.449155    0.0001971966
            1898       -5.448129       -5.449154    0.0001970934
            1899       -5.447767       -5.449153     0.000196991
            1900       -5.448374       -5.449153    0.0001968877
            1901        -5.44833       -5.449152    0.0001967846
            1902       -5.448287       -5.449152    0.0001966817
            1903       -5.448242       -5.449152    0.0001965789
            1904       -5.448193       -5.449151    0.0001964763
            1905       -5.448144       -5.449151    0.0001963739
            1906       -5.447768        -5.44915    0.0001962722
            1907       -5.448038       -5.449149    0.0001961702
            1908       -5.447982       -5.449149    0.0001960683
            1909       -5.447926       -5.449148    0.0001959666
            1910       -5.448517       -5.449148    0.0001958643
            1911       -5.448783       -5.449147    0.0001957619
            1912         -5.4484       -5.449147    0.0001956599
            1913       -5.448664       -5.449147    0.0001955578
            1914        -5.44893       -5.449147    0.0001954557
            1915        -5.44887       -5.449147    0.0001953537
            1916        -5.44881       -5.449146    0.0001952518
            1917       -5.448426       -5.449146    0.0001951503
            1918       -5.448691       -5.449146    0.0001950487
            1919       -5.448309       -5.449145    0.0001949475
            1920       -5.447926       -5.449145     0.000194847
            1921       -5.446572       -5.449143    0.0001947502
            1922       -5.447163       -5.449142    0.0001946516
            1923       -5.447105       -5.449141    0.0001945533
            1924       -5.446724        -5.44914    0.0001944562
            1925       -5.446344       -5.449139    0.0001943606
            1926       -5.446613       -5.449137    0.0001942641
            1927       -5.446882       -5.449136    0.0001941668
            1928       -5.446505       -5.449135    0.0001940709
            1929       -5.446131       -5.449133    0.0001939766
            1930       -5.445757       -5.449131    0.0001938839
            1931        -5.44571        -5.44913    0.0001937916
            1932       -5.445663       -5.449128    0.0001936996
            1933       -5.445617       -5.449126    0.0001936079
            1934       -5.445248       -5.449124    0.0001935182
            1935       -5.445528       -5.449122    0.0001934271
            1936        -5.44581        -5.44912    0.0001933348
            1937        -5.44577       -5.449119    0.0001932427
            1938       -5.445084       -5.449117    0.0001931542
            1939       -5.445372       -5.449115    0.0001930642
            1940       -5.444689       -5.449112    0.0001929782
            1941        -5.44498        -5.44911    0.0001928905
            1942       -5.444949       -5.449108    0.0001928031
            1943       -5.444919       -5.449106    0.0001927159
            1944       -5.445539       -5.449104    0.0001926255
            1945       -5.445513       -5.449102    0.0001925353
            1946       -5.445491         -5.4491    0.0001924453
            1947       -5.445468       -5.449099    0.0001923555
            1948       -5.445123       -5.449097    0.0001922676
            1949       -5.445752       -5.449095    0.0001921766
            1950       -5.446058       -5.449093    0.0001920844
            1951       -5.446042       -5.449092    0.0001919923
            1952       -5.446027        -5.44909    0.0001919004
            1953       -5.446338       -5.449089    0.0001918073
            1954       -5.446004       -5.449087    0.0001917156
            1955       -5.445995       -5.449086    0.0001916241
            1956        -5.44631       -5.449084    0.0001915314
            1957       -5.446627       -5.449083    0.0001914376
            1958       -5.446298       -5.449081    0.0001913451
            1959       -5.446618        -5.44908    0.0001912516
            1960        -5.44694       -5.449079    0.0001911571
            1961       -5.446292       -5.449078    0.0001910649
            1962       -5.445645       -5.449076    0.0001909755
            1963       -5.445646       -5.449074    0.0001908863
            1964        -5.44565       -5.449072     0.000190797
            1965       -5.446303       -5.449071    0.0001907051
            1966       -5.446957        -5.44907    0.0001906112
            1967       -5.447611       -5.449069    0.0001905157
            1968       -5.447941       -5.449069    0.0001904198
            1969       -5.447624       -5.449068    0.0001903245
            1970       -5.447308       -5.449067    0.0001902299
            1971       -5.446994       -5.449066    0.0001901363
            1972       -5.447003       -5.449065    0.0001900428
            1973       -5.447013       -5.449064    0.0001899493
            1974       -5.447025       -5.449063    0.0001898559
            1975       -5.446713       -5.449062    0.0001897635
            1976       -5.447374       -5.449061    0.0001896694
            1977       -5.447387        -5.44906    0.0001895753
            1978       -5.447399       -5.449059    0.0001894814
            1979       -5.448383       -5.449059    0.0001893859
            1980       -5.448397       -5.449058    0.0001892906
            1981       -5.448085       -5.449058    0.0001891957
            1982       -5.447773       -5.449057    0.0001891013
            1983       -5.447461       -5.449057    0.0001890077
            1984       -5.447797       -5.449056    0.0001889135
            1985       -5.446515       -5.449055    0.0001888226
            1986         -5.4475       -5.449054    0.0001887292
            1987       -5.447837       -5.449053    0.0001886352
            1988        -5.44882       -5.449053    0.0001885403
            1989       -5.448832       -5.449053    0.0001884456
            1990       -5.448843       -5.449053    0.0001883509
            1991       -5.449178       -5.449053    0.0001882563
            1992       -5.449188       -5.449053    0.0001881618
            1993       -5.448875       -5.449053    0.0001880674
            1994       -5.449535       -5.449053    0.0001879733
            1995       -5.450194       -5.449054    0.0001878799
            1996       -5.450207       -5.449054    0.0001877867
            1997       -5.450218       -5.449055    0.0001876936
            1998       -5.450229       -5.449055    0.0001876005
            1999       -5.449916       -5.449056    0.0001875072
            2000       -5.449604       -5.449056    0.0001874136
            2001       -5.449615       -5.449056    0.0001873202
            2002       -5.449951       -5.449057    0.0001872271
            2003       -5.450287       -5.449058    0.0001871347
            2004         -5.4503       -5.449058    0.0001870423
            2005       -5.449988       -5.449059    0.0001869496
            2006       -5.449678       -5.449059    0.0001868567
            2007       -5.449369       -5.449059    0.0001867636
            2008       -5.449383       -5.449059    0.0001866707
            2009       -5.449397       -5.449059    0.0001865778
            2010        -5.45006        -5.44906    0.0001864857
            2011       -5.450076        -5.44906    0.0001863936
            2012       -5.450094       -5.449061    0.0001863017
            2013       -5.450436       -5.449062    0.0001862104
            2014       -5.450453       -5.449062    0.0001861192
            2015       -5.451442       -5.449063    0.0001860306
            2016       -5.451462       -5.449065    0.0001859421
            2017       -5.451804       -5.449066    0.0001858549
            2018       -5.452471       -5.449068    0.0001857705
            2019       -5.452167       -5.449069    0.0001856848
            2020       -5.452186       -5.449071    0.0001855993
            2021       -5.451559       -5.449072    0.0001855115
            2022       -5.451257       -5.449073    0.0001854229
            2023       -5.451602       -5.449074    0.0001853355
            2024       -5.452271       -5.449076    0.0001852507
            2025       -5.452617       -5.449078    0.0001851674
            2026       -5.453286        -5.44908    0.0001850877
            2027       -5.453307       -5.449082    0.0001850081
            2028       -5.453328       -5.449084    0.0001849287
            2029       -5.453673       -5.449086    0.0001848514
            2030       -5.453694       -5.449088    0.0001847743
            2031       -5.453714       -5.449091    0.0001846974
            2032       -5.454383       -5.449093    0.0001846248
            2033       -5.454081       -5.449096    0.0001845503
            2034       -5.454102       -5.449098     0.000184476
            2035       -5.453798       -5.449101    0.0001843998
            2036       -5.454466       -5.449103    0.0001843281
            2037       -5.453839       -5.449106    0.0001842522
            2038       -5.453861       -5.449108    0.0001841766
            2039       -5.454206        -5.44911    0.0001841032
            2040       -5.454227       -5.449113    0.0001840301
            2041       -5.454894       -5.449116    0.0001839617
            2042       -5.454913       -5.449119    0.0001838935
            2043       -5.454932       -5.449121    0.0001838255
            2044       -5.454303       -5.449124    0.0001837531
            2045       -5.454647       -5.449127    0.0001836831
            2046       -5.454344       -5.449129     0.000183611
            2047       -5.454688       -5.449132    0.0001835414
            2048       -5.454384       -5.449134    0.0001834697
            2049       -5.454081       -5.449137     0.000183396
            2050       -5.454103       -5.449139    0.0001833226
            2051       -5.453802       -5.449142    0.0001832473
            2052       -5.453823       -5.449144    0.0001831722
            2053       -5.453843       -5.449146    0.0001830972
            2054       -5.453864       -5.449148    0.0001830225
            2055       -5.453239        -5.44915    0.0001829443
            2056       -5.452938       -5.449152    0.0001828646
            2057       -5.452962       -5.449154    0.0001827851
            2058       -5.453959       -5.449156    0.0001827112
            2059       -5.453986       -5.449159    0.0001826375
            2060       -5.454337       -5.449161    0.0001825661
            2061       -5.454039       -5.449164    0.0001824929
            2062        -5.45439       -5.449166     0.000182422
            2063       -5.454419       -5.449169    0.0001823513
            2064       -5.454448       -5.449171    0.0001822809
            2065       -5.454155       -5.449174    0.0001822086
            2066       -5.453864       -5.449176    0.0001821345
            2067       -5.453898       -5.449178    0.0001820608
            2068       -5.453932       -5.449181    0.0001819872
            2069       -5.454291       -5.449183     0.000181916
            2070       -5.454328       -5.449186    0.0001818451
            2071       -5.454688       -5.449188    0.0001817767
            2072       -5.454727       -5.449191    0.0001817087
            2073       -5.455091       -5.449194    0.0001816433
            2074       -5.455132       -5.449197    0.0001815783
            2075        -5.45647         -5.4492    0.0001815246
            2076       -5.457163       -5.449204    0.0001814777
            2077       -5.457207       -5.449208    0.0001814312
            2078       -5.456928       -5.449211    0.0001813819
            2079        -5.45665       -5.449215      0.00018133
            2080       -5.456374       -5.449219    0.0001812755
            2081       -5.456423       -5.449222    0.0001812214
            2082       -5.456148       -5.449225    0.0001811649
            2083       -5.456196       -5.449229    0.0001811088
            2084       -5.456245       -5.449232    0.0001810532
            2085       -5.456294       -5.449235     0.000180998
            2086       -5.455374       -5.449238    0.0001809352
            2087       -5.455425       -5.449241    0.0001808728
            2088       -5.455153       -5.449244    0.0001808083
            2089        -5.45488       -5.449247    0.0001807419
            2090       -5.454283       -5.449249    0.0001806715
            2091       -5.453685       -5.449251    0.0001805975
            2092       -5.455029       -5.449254    0.0001805323
            2093       -5.455078       -5.449257    0.0001804675
            2094       -5.454801        -5.44926    0.0001804007
            2095       -5.454199       -5.449262      0.00018033
            2096       -5.453919       -5.449264    0.0001802577
            2097       -5.453639       -5.449266    0.0001801838
            2098       -5.454005       -5.449268    0.0001801121
            2099       -5.454369       -5.449271    0.0001800427
            2100       -5.454085       -5.449273    0.0001799715
            2101       -5.453796       -5.449275    0.0001798987
            2102       -5.453828       -5.449278    0.0001798262
            2103        -5.45418        -5.44928    0.0001797558
            2104       -5.454206       -5.449282    0.0001796856
            2105       -5.454553       -5.449285    0.0001796177
            2106       -5.454898       -5.449287    0.0001795522
            2107       -5.454915        -5.44929    0.0001794868
            2108       -5.454606       -5.449293    0.0001794194
            2109       -5.454617       -5.449295    0.0001793521
            2110       -5.455596       -5.449298    0.0001792919
            2111       -5.455276       -5.449301    0.0001792294
            2112       -5.455275       -5.449304    0.0001791668
            2113       -5.455268       -5.449307    0.0001791043
            2114        -5.45461       -5.449309    0.0001790371
            2115       -5.454595       -5.449312    0.0001789699
            2116       -5.454252       -5.449314    0.0001789006
            2117       -5.453581       -5.449316    0.0001788274
            2118       -5.453231       -5.449318    0.0001787525
            2119         -5.4532        -5.44932    0.0001786776
            2120        -5.45284       -5.449321     0.000178601
            2121         -5.4528       -5.449323    0.0001785243
            2122       -5.452432       -5.449324    0.0001784462
