#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
            1507        -6.66412        -6.64571      0.00613627
            1508        -6.66908        -6.64572      0.00613222
            1509        -6.67496        -6.64574      0.00612819
            1510        -6.68048        -6.64577      0.00612417
            1511        -6.68593        -6.64579      0.00612018
            1512        -6.69198        -6.64582       0.0061162
            1513        -6.69731        -6.64586      0.00611226
            1514         -6.7016        -6.64589      0.00610833
            1515        -6.70647        -6.64593      0.00610443
            1516        -6.71126        -6.64598      0.00610055
            1517        -6.71596        -6.64602      0.00609671
            1518        -6.72026        -6.64607      0.00609289
            1519        -6.72479        -6.64612       0.0060891
            1520         -6.7289        -6.64618      0.00608533
            1521        -6.73291        -6.64624       0.0060816
            1522        -6.73618        -6.64629      0.00607789
            1523        -6.74031        -6.64636      0.00607421
            1524        -6.74401        -6.64642      0.00607057
            1525        -6.74792        -6.64649      0.00606695
            1526        -6.75139        -6.64656      0.00606336
            1527        -6.75474        -6.64663      0.00605981
            1528        -6.75862         -6.6467      0.00605628
            1529        -6.76205        -6.64678      0.00605279
            1530        -6.76633        -6.64685      0.00604934
            1531        -6.77015        -6.64693      0.00604593
            1532        -6.77352        -6.64702      0.00604255
            1533        -6.77611         -6.6471      0.00603919
            1534        -6.77888        -6.64719      0.00603586
            1535        -6.78151        -6.64727      0.00603257
            1536        -6.78432        -6.64736       0.0060293
            1537        -6.78667        -6.64745      0.00602606
            1538        -6.78887        -6.64755      0.00602284
            1539         -6.7906        -6.64764      0.00601964
            1540        -6.79154        -6.64773      0.00601646
            1541        -6.79298        -6.64783      0.00601329
            1542        -6.79459        -6.64792      0.00601015
            1543        -6.79638        -6.64802      0.00600702
            1544        -6.79769        -6.64812      0.00600391
            1545        -6.79885        -6.64821      0.00600082
            1546        -6.79953        -6.64831      0.00599774
            1547        -6.80006        -6.64841      0.00599466
            1548        -6.80109        -6.64851       0.0059916
            1549        -6.80132        -6.64861      0.00598855
            1550        -6.80172         -6.6487       0.0059855
            1551        -6.80293         -6.6488      0.00598246
            1552        -6.80368         -6.6489      0.00597944
            1553        -6.80395          -6.649      0.00597642
            1554        -6.80375         -6.6491      0.00597341
            1555         -6.8034         -6.6492      0.00597039
            1556        -6.80323         -6.6493      0.00596737
            1557        -6.80291         -6.6494      0.00596436
            1558        -6.80212         -6.6495      0.00596133
            1559        -6.80119         -6.6496       0.0059583
            1560        -6.80012        -6.64969      0.00595527
            1561        -6.79826        -6.64979      0.00595221
            1562        -6.79692        -6.64988      0.00594915
            1563        -6.79577        -6.64997      0.00594607
            1564        -6.79383        -6.65007      0.00594298
            1565        -6.79177        -6.65016      0.00593987
            1566        -6.79023        -6.65025      0.00593675
            1567        -6.78824        -6.65033      0.00593362
            1568         -6.7858        -6.65042      0.00593046
            1569        -6.78326        -6.65051      0.00592729
            1570        -6.78092        -6.65059      0.00592409
            1571        -6.77879        -6.65067      0.00592089
            1572        -6.77591        -6.65075      0.00591766
            1573        -6.77357        -6.65083      0.00591441
            1574        -6.77049         -6.6509      0.00591114
            1575        -6.76828        -6.65098      0.00590786
            1576        -6.76469        -6.65105      0.00590455
            1577        -6.76198        -6.65112      0.00590122
            1578        -6.75757        -6.65119      0.00589787
            1579        -6.75502        -6.65125       0.0058945
            1580        -6.75207        -6.65132      0.00589111
            1581        -6.74874        -6.65138      0.00588771
            1582        -6.74501        -6.65144      0.00588429
            1583        -6.74252         -6.6515      0.00588085
            1584        -6.73932        -6.65155       0.0058774
            1585        -6.73607        -6.65161      0.00587393
            1586        -6.73116        -6.65166      0.00587044
            1587         -6.7275         -6.6517      0.00586694
            1588        -6.72283        -6.65175      0.00586342
            1589        -6.71845        -6.65179      0.00585988
            1590        -6.71533        -6.65183      0.00585633
            1591         -6.7122        -6.65187      0.00585277
            1592         -6.7084         -6.6519       0.0058492
            1593        -6.70523        -6.65194      0.00584562
            1594        -6.70109        -6.65197      0.00584204
            1595        -6.69661          -6.652      0.00583844
            1596        -6.69311        -6.65202      0.00583484
            1597        -6.68929        -6.65204      0.00583123
            1598        -6.68516        -6.65207      0.00582762
            1599        -6.68137        -6.65208      0.00582401
            1600        -6.67695         -6.6521      0.00582039
            1601        -6.67255        -6.65211      0.00581677
            1602        -6.66819        -6.65212      0.00581314
            1603        -6.66419        -6.65213      0.00580952
            1604        -6.66055        -6.65214       0.0058059
            1605        -6.65727        -6.65214      0.00580229
            1606        -6.65372        -6.65214      0.00579867
            1607         -6.6499        -6.65214      0.00579506
            1608        -6.64613        -6.65213      0.00579146
            1609         -6.6434        -6.65213      0.00578786
            1610        -6.64073        -6.65212      0.00578427
            1611        -6.63748        -6.65211      0.00578069
            1612        -6.63399         -6.6521      0.00577712
            1613        -6.63121        -6.65209      0.00577355
            1614        -6.62787        -6.65207      0.00576999
            1615        -6.62494        -6.65206      0.00576644
            1616         -6.6221        -6.65204       0.0057629
            1617        -6.61934        -6.65202      0.00575938
            1618          -6.617          -6.652      0.00575586
            1619        -6.61508        -6.65197      0.00575235
            1620        -6.61293        -6.65195      0.00574885
            1621        -6.61056        -6.65192      0.00574536
            1622        -6.60829         -6.6519      0.00574188
            1623        -6.60645        -6.65187      0.00573841
            1624        -6.60472        -6.65184      0.00573495
            1625        -6.60277        -6.65181       0.0057315
            1626        -6.60126        -6.65178      0.00572806
            1627        -6.59889        -6.65175      0.00572463
            1628        -6.59793        -6.65171      0.00572121
            1629        -6.59643        -6.65168       0.0057178
            1630        -6.59473        -6.65164       0.0057144
            1631        -6.59314        -6.65161        0.005711
            1632        -6.59166        -6.65157      0.00570762
            1633        -6.59095        -6.65153      0.00570425
            1634        -6.59003         -6.6515      0.00570088
            1635        -6.58858        -6.65146      0.00569753
            1636        -6.58854        -6.65142      0.00569417
            1637        -6.58861        -6.65138      0.00569082
            1638        -6.58848        -6.65134      0.00568748
            1639        -6.58846         -6.6513      0.00568414
            1640        -6.58757        -6.65127       0.0056808
            1641        -6.58745        -6.65123      0.00567748
            1642        -6.58743        -6.65119      0.00567415
            1643        -6.58784        -6.65115      0.00567083
            1644        -6.58835        -6.65111      0.00566751
            1645        -6.58832        -6.65107      0.00566419
            1646        -6.58839        -6.65104      0.00566088
            1647        -6.58888          -6.651      0.00565757
            1648        -6.58979        -6.65096      0.00565426
            1649         -6.5895        -6.65092      0.00565095
            1650        -6.59027        -6.65089      0.00564764
            1651         -6.5908        -6.65085      0.00564434
            1652        -6.59174        -6.65081      0.00564104
            1653        -6.59309        -6.65078      0.00563773
            1654        -6.59418        -6.65074      0.00563443
            1655          -6.596        -6.65071      0.00563112
            1656        -6.59724        -6.65068      0.00562781
            1657        -6.59888        -6.65065       0.0056245
            1658        -6.60025        -6.65062      0.00562119
            1659        -6.60201        -6.65059      0.00561788
            1660        -6.60285        -6.65056      0.00561457
            1661        -6.60439        -6.65053      0.00561126
            1662         -6.6063        -6.65051      0.00560795
            1663        -6.60793        -6.65048      0.00560463
            1664        -6.60896        -6.65045      0.00560132
            1665        -6.61035        -6.65043      0.00559801
            1666        -6.61178        -6.65041       0.0055947
            1667        -6.61324        -6.65039      0.00559138
            1668        -6.61505        -6.65036      0.00558807
            1669        -6.61656        -6.65034      0.00558476
            1670        -6.61873        -6.65032      0.00558145
            1671        -6.62126        -6.65031      0.00557814
            1672        -6.62282        -6.65029      0.00557482
            1673         -6.6244        -6.65028      0.00557151
            1674        -6.62664        -6.65026       0.0055682
            1675        -6.62856        -6.65025      0.00556489
            1676        -6.63048        -6.65024      0.00556159
            1677        -6.63176        -6.65023      0.00555828
            1678        -6.63368        -6.65022      0.00555498
            1679        -6.63592        -6.65021      0.00555167
            1680        -6.63751         -6.6502      0.00554837
            1681        -6.63975        -6.65019      0.00554508
            1682        -6.64164        -6.65019      0.00554178
            1683        -6.64321        -6.65018      0.00553849
            1684         -6.6454        -6.65018       0.0055352
            1685        -6.64791        -6.65018      0.00553192
            1686        -6.65007        -6.65018      0.00552864
            1687        -6.65222        -6.65018      0.00552536
            1688        -6.65467        -6.65018      0.00552209
            1689        -6.65646        -6.65019      0.00551882
            1690        -6.65823        -6.65019      0.00551556
            1691        -6.65933         -6.6502       0.0055123
            1692        -6.66138         -6.6502      0.00550904
            1693        -6.66373        -6.65021      0.00550579
            1694        -6.66605        -6.65022      0.00550255
            1695        -6.66738        -6.65023      0.00549932
            1696        -6.66868        -6.65024      0.00549608
            1697        -6.66996        -6.65025      0.00549286
            1698        -6.67154        -6.65027      0.00548964
            1699        -6.67277        -6.65028      0.00548642
            1700        -6.67397        -6.65029      0.00548321
            1701         -6.6758        -6.65031      0.00548001
            1702         -6.6776        -6.65033      0.00547681
            1703        -6.67905        -6.65034      0.00547362
            1704         -6.6808        -6.65036      0.00547044
            1705        -6.68252        -6.65038      0.00546726
            1706        -6.68423         -6.6504       0.0054641
            1707        -6.68461        -6.65042      0.00546093
            1708        -6.68595        -6.65044      0.00545777
            1709        -6.68661        -6.65046      0.00545462
            1710        -6.68693        -6.65048      0.00545147
            1711        -6.68788         -6.6505      0.00544833
            1712        -6.68945        -6.65053       0.0054452
            1713          -6.691        -6.65055      0.00544207
            1714        -6.69254        -6.65057      0.00543895
            1715        -6.69374         -6.6506      0.00543583
            1716        -6.69524        -6.65063      0.00543273
            1717        -6.69673        -6.65065      0.00542963
            1718        -6.69691        -6.65068      0.00542654
            1719        -6.69837        -6.65071      0.00542345
            1720        -6.69916        -6.65074      0.00542037
            1721        -6.69962        -6.65076       0.0054173
            1722        -6.70006        -6.65079      0.00541423
            1723        -6.70114        -6.65082      0.00541116
            1724         -6.7022        -6.65085      0.00540811
            1725        -6.70357        -6.65088      0.00540506
            1726        -6.70492        -6.65091      0.00540202
            1727        -6.70594        -6.65095      0.00539898
            1728        -6.70662        -6.65098      0.00539595
            1729        -6.70729        -6.65101      0.00539293
            1730        -6.70891        -6.65104      0.00538992
            1731        -6.70955        -6.65108      0.00538691
            1732        -6.70984        -6.65111      0.00538391
            1733        -6.71142        -6.65115      0.00538091
            1734         -6.7133        -6.65118      0.00537793
            1735        -6.71387        -6.65122      0.00537495
            1736        -6.71475        -6.65125      0.00537198
            1737        -6.71528        -6.65129      0.00536901
            1738        -6.71643        -6.65133      0.00536605
            1739        -6.71659        -6.65137       0.0053631
            1740        -6.71705         -6.6514      0.00536015
            1741        -6.71813        -6.65144      0.00535721
            1742        -6.71886        -6.65148      0.00535427
            1743        -6.71956        -6.65152      0.00535134
            1744        -6.71991        -6.65156      0.00534842
            1745        -6.72054         -6.6516       0.0053455
            1746        -6.72017        -6.65164      0.00534258
            1747        -6.72074        -6.65168      0.00533967
            1748        -6.72093        -6.65172      0.00533676
            1749        -6.72174        -6.65176      0.00533386
            1750         -6.7225         -6.6518      0.00533097
            1751        -6.72225        -6.65184      0.00532808
            1752        -6.72195        -6.65188      0.00532518
            1753        -6.72225        -6.65192       0.0053223
            1754        -6.72249        -6.65196      0.00531942
            1755        -6.72301          -6.652      0.00531654
            1756        -6.72379        -6.65204      0.00531367
            1757        -6.72323        -6.65208       0.0053108
            1758        -6.72293        -6.65212      0.00530793
            1759        -6.72322        -6.65216      0.00530507
            1760        -6.72312         -6.6522      0.00530221
            1761        -6.72328        -6.65224      0.00529935
            1762        -6.72305        -6.65228      0.00529649
            1763        -6.72276        -6.65232      0.00529364
            1764        -6.72272        -6.65236      0.00529079
            1765        -6.72261         -6.6524      0.00528794
            1766        -6.72243        -6.65244       0.0052851
            1767        -6.72185        -6.65248      0.00528225
            1768         -6.7212        -6.65252      0.00527941
            1769         -6.7208        -6.65256      0.00527656
            1770           -6.72         -6.6526      0.00527372
            1771         -6.7201        -6.65263      0.00527088
            1772        -6.71916        -6.65267      0.00526804
            1773        -6.71846        -6.65271       0.0052652
            1774        -6.71639        -6.65274      0.00526235
            1775        -6.71522        -6.65278       0.0052595
            1776        -6.71398        -6.65281      0.00525666
            1777        -6.71267        -6.65285      0.00525381
            1778        -6.71095        -6.65288      0.00525095
            1779        -6.70917        -6.65291       0.0052481
            1780        -6.70796        -6.65294      0.00524524
            1781        -6.70668        -6.65297      0.00524238
            1782        -6.70469          -6.653      0.00523952
            1783        -6.70328        -6.65303      0.00523666
            1784         -6.7018        -6.65306      0.00523379
            1785        -6.69993        -6.65308      0.00523093
            1786        -6.69833        -6.65311      0.00522806
            1787        -6.69602        -6.65313      0.00522519
            1788        -6.69429        -6.65316      0.00522232
            1789        -6.69187        -6.65318      0.00521944
            1790        -6.69003         -6.6532      0.00521657
            1791        -6.68782        -6.65322      0.00521369
            1792        -6.68459        -6.65324      0.00521081
            1793        -6.68196        -6.65325      0.00520793
            1794        -6.67929        -6.65327      0.00520505
            1795         -6.6769        -6.65328      0.00520216
            1796        -6.67446        -6.65329      0.00519928
            1797          -6.672         -6.6533       0.0051964
            1798        -6.66918        -6.65331      0.00519351
            1799        -6.66697        -6.65332      0.00519063
            1800        -6.66442        -6.65332      0.00518775
            1801        -6.66248        -6.65333      0.00518488
            1802        -6.65956        -6.65333        0.005182
            1803        -6.65629        -6.65333      0.00517913
            1804        -6.65334        -6.65333      0.00517625
            1805        -6.65069        -6.65333      0.00517339
            1806        -6.64869        -6.65333      0.00517052
            1807        -6.64603        -6.65333      0.00516766
            1808        -6.64305        -6.65332      0.00516481
            1809         -6.6404        -6.65331      0.00516196
            1810        -6.63807        -6.65331      0.00515911
            1811        -6.63511         -6.6533      0.00515627
            1812        -6.63313        -6.65328      0.00515344
            1813        -6.63084        -6.65327      0.00515061
            1814        -6.62792        -6.65326      0.00514779
            1815        -6.62471        -6.65324      0.00514498
            1816        -6.62184        -6.65322      0.00514218
            1817        -6.61901        -6.65321      0.00513938
            1818        -6.61621        -6.65319      0.00513659
            1819        -6.61409        -6.65316      0.00513381
            1820        -6.61234        -6.65314      0.00513104
            1821        -6.60966        -6.65312      0.00512828
            1822        -6.60734        -6.65309      0.00512553
            1823        -6.60508        -6.65307      0.00512278
            1824        -6.60352        -6.65304      0.00512005
            1825        -6.60104        -6.65301      0.00511732
            1826        -6.59894        -6.65298       0.0051146
            1827        -6.59723        -6.65295       0.0051119
            1828        -6.59525        -6.65292       0.0051092
            1829        -6.59334        -6.65289      0.00510651
            1830        -6.59118        -6.65285      0.00510383
            1831        -6.58941        -6.65282      0.00510116
            1832        -6.58804        -6.65278       0.0050985
            1833        -6.58643        -6.65275      0.00509584
            1834        -6.58489        -6.65271       0.0050932
            1835        -6.58342        -6.65267      0.00509056
            1836        -6.58172        -6.65263      0.00508794
            1837         -6.5801        -6.65259      0.00508532
            1838        -6.57857        -6.65255      0.00508271
            1839        -6.57777        -6.65251      0.00508011
            1840        -6.57641        -6.65247      0.00507752
            1841        -6.57611        -6.65243      0.00507493
            1842        -6.57525        -6.65239      0.00507235
            1843        -6.57417        -6.65235      0.00506977
            1844        -6.57318         -6.6523      0.00506721
            1845        -6.57325        -6.65226      0.00506464
            1846        -6.57212        -6.65222      0.00506208
            1847        -6.57205        -6.65217      0.00505953
            1848        -6.57176        -6.65213      0.00505698
            1849        -6.57188        -6.65209      0.00505443
            1850        -6.57177        -6.65204      0.00505188
            1851        -6.57208          -6.652      0.00504934
            1852        -6.57248        -6.65196       0.0050468
            1853        -6.57232        -6.65191      0.00504426
            1854        -6.57323        -6.65187      0.00504171
            1855        -6.57325        -6.65183      0.00503917
            1856        -6.57401        -6.65179      0.00503663
            1857        -6.57357        -6.65174       0.0050341
            1858        -6.57418         -6.6517      0.00503156
            1859        -6.57423        -6.65166      0.00502903
            1860        -6.57566        -6.65162      0.00502649
            1861         -6.5762        -6.65158      0.00502395
            1862        -6.57714        -6.65154      0.00502141
            1863        -6.57751         -6.6515      0.00501887
            1864        -6.57828        -6.65146      0.00501633
            1865        -6.57977        -6.65142      0.00501379
            1866        -6.58101        -6.65138      0.00501125
            1867        -6.58263        -6.65135       0.0050087
            1868        -6.58335        -6.65131      0.00500615
            1869        -6.58509        -6.65128       0.0050036
            1870        -6.58657        -6.65124      0.00500104
            1871        -6.58779        -6.65121      0.00499848
            1872        -6.58937        -6.65117      0.00499592
            1873        -6.59101        -6.65114      0.00499336
            1874        -6.59333        -6.65111      0.00499079
            1875        -6.59505        -6.65108      0.00498822
            1876        -6.59746        -6.65105      0.00498564
            1877        -6.59958        -6.65103      0.00498306
            1878        -6.60075          -6.651      0.00498048
            1879        -6.60228        -6.65097      0.00497789
            1880        -6.60415        -6.65095      0.00497531
            1881        -6.60701        -6.65092      0.00497272
            1882        -6.60957         -6.6509      0.00497012
            1883        -6.61149        -6.65088      0.00496753
            1884        -6.61342        -6.65086      0.00496493
            1885        -6.61535        -6.65084      0.00496233
            1886        -6.61697        -6.65082      0.00495974
            1887         -6.6189        -6.65081      0.00495714
            1888        -6.62115        -6.65079      0.00495453
            1889         -6.6234        -6.65078      0.00495193
            1890         -6.6253        -6.65076      0.00494933
            1891        -6.62687        -6.65075      0.00494673
            1892        -6.62874        -6.65074      0.00494413
            1893        -6.63026        -6.65073      0.00494153
            1894        -6.63209        -6.65072      0.00493893
            1895        -6.63355        -6.65071      0.00493633
            1896        -6.63629         -6.6507      0.00493373
            1897        -6.63769         -6.6507      0.00493114
            1898        -6.63874        -6.65069      0.00492854
            1899        -6.64007        -6.65068      0.00492595
            1900        -6.64233        -6.65068      0.00492336
            1901        -6.64389        -6.65068      0.00492077
            1902        -6.64542        -6.65067      0.00491819
            1903        -6.64689        -6.65067       0.0049156
            1904        -6.64832        -6.65067      0.00491302
            1905         -6.6497        -6.65067      0.00491044
            1906        -6.65071        -6.65067      0.00490787
            1907        -6.65231        -6.65067      0.00490529
            1908        -6.65352        -6.65067      0.00490272
            1909        -6.65469        -6.65067      0.00490015
            1910        -6.65644        -6.65068      0.00489759
            1911        -6.65781        -6.65068      0.00489503
            1912        -6.65847        -6.65068      0.00489247
            1913        -6.65973        -6.65069      0.00488991
            1914        -6.66092        -6.65069      0.00488736
            1915        -6.66173         -6.6507      0.00488481
            1916        -6.66248        -6.65071      0.00488227
            1917        -6.66285        -6.65071      0.00487973
            1918         -6.6638        -6.65072      0.00487719
            1919        -6.66405        -6.65073      0.00487465
            1920        -6.66424        -6.65073      0.00487212
            1921         -6.6634        -6.65074      0.00486958
            1922        -6.66445        -6.65075      0.00486706
            1923        -6.66479        -6.65075      0.00486453
            1924        -6.66475        -6.65076      0.00486201
            1925        -6.66465        -6.65077      0.00485949
            1926        -6.66515        -6.65078      0.00485697
            1927        -6.66559        -6.65078      0.00485445
            1928        -6.66533        -6.65079      0.00485194
            1929        -6.66502         -6.6508      0.00484943
            1930        -6.66466        -6.65081      0.00484693
            1931        -6.66458        -6.65081      0.00484442
            1932        -6.66445        -6.65082      0.00484192
            1933        -6.66427        -6.65083      0.00483942
            1934        -6.66373        -6.65083      0.00483692
            1935        -6.66379        -6.65084      0.00483443
            1936        -6.66381        -6.65085      0.00483193
            1937        -6.66346        -6.65085      0.00482944
            1938        -6.66243        -6.65086      0.00482696
            1939        -6.66233        -6.65087      0.00482447
            1940        -6.66123        -6.65087      0.00482199
            1941        -6.66106        -6.65088       0.0048195
            1942        -6.66054        -6.65088      0.00481702
            1943        -6.65999        -6.65089      0.00481455
            1944        -6.66007        -6.65089      0.00481207
            1945        -6.65946         -6.6509       0.0048096
            1946        -6.65884         -6.6509      0.00480713
            1947        -6.65819         -6.6509      0.00480466
            1948         -6.6572        -6.65091       0.0048022
            1949        -6.65716        -6.65091      0.00479974
            1950        -6.65678        -6.65091      0.00479728
            1951        -6.65606        -6.65092      0.00479482
            1952        -6.65532        -6.65092      0.00479236
            1953        -6.65489        -6.65092      0.00478991
            1954        -6.65381        -6.65092      0.00478746
            1955        -6.65304        -6.65092      0.00478501
            1956        -6.65259        -6.65092      0.00478256
            1957        -6.65213        -6.65092      0.00478012
            1958        -6.65102        -6.65092      0.00477768
            1959        -6.65055        -6.65092      0.00477524
            1960        -6.65008        -6.65092       0.0047728
            1961        -6.64864        -6.65092      0.00477037
            1962         -6.6472        -6.65092      0.00476794
            1963        -6.64641        -6.65092      0.00476551
            1964        -6.64562        -6.65092      0.00476308
            1965        -6.64548        -6.65091      0.00476066
            1966        -6.64536        -6.65091      0.00475824
            1967        -6.64523        -6.65091      0.00475582
            1968        -6.64479         -6.6509      0.00475341
            1969        -6.64371         -6.6509      0.00475099
            1970        -6.64264         -6.6509      0.00474858
            1971        -6.64158        -6.65089      0.00474618
            1972        -6.64085        -6.65089      0.00474377
            1973        -6.64013        -6.65088      0.00474137
            1974        -6.63942        -6.65087      0.00473897
            1975         -6.6384        -6.65087      0.00473658
            1976        -6.63837        -6.65086      0.00473418
            1977         -6.6377        -6.65086      0.00473179
            1978        -6.63704        -6.65085      0.00472941
            1979        -6.63736        -6.65084      0.00472702
            1980        -6.63673        -6.65083      0.00472464
            1981        -6.63579        -6.65083      0.00472226
            1982        -6.63486        -6.65082      0.00471989
            1983        -6.63394        -6.65081      0.00471751
            1984        -6.63368         -6.6508      0.00471514
            1985        -6.63181        -6.65079      0.00471278
            1986        -6.63223        -6.65078      0.00471041
            1987        -6.63201        -6.65077      0.00470805
            1988        -6.63245        -6.65076      0.00470569
            1989        -6.63193        -6.65075      0.00470334
            1990        -6.63142        -6.65074      0.00470098
            1991        -6.63124        -6.65074      0.00469863
            1992        -6.63075        -6.65073      0.00469629
            1993        -6.62995        -6.65071      0.00469394
            1994        -6.63013         -6.6507       0.0046916
            1995        -6.63033        -6.65069      0.00468926
            1996        -6.62989        -6.65068      0.00468692
            1997        -6.62946        -6.65067      0.00468458
            1998        -6.62904        -6.65066      0.00468225
            1999        -6.62831        -6.65065      0.00467992
            2000        -6.62759        -6.65064       0.0046776
            2001         -6.6272        -6.65063      0.00467527
            2002        -6.62715        -6.65062      0.00467295
            2003        -6.62712         -6.6506      0.00467064
            2004        -6.62677        -6.65059      0.00466832
            2005        -6.62611        -6.65058      0.00466601
            2006        -6.62546        -6.65057       0.0046637
            2007        -6.62483        -6.65055      0.00466139
            2008        -6.62454        -6.65054      0.00465909
            2009        -6.62426        -6.65053      0.00465679
            2010        -6.62465        -6.65052      0.00465449
            2011         -6.6244         -6.6505      0.00465219
            2012        -6.62417        -6.65049       0.0046499
            2013        -6.62428        -6.65048      0.00464761
            2014        -6.62409        -6.65046      0.00464532
            2015        -6.62488        -6.65045      0.00464303
            2016        -6.62473        -6.65044      0.00464074
            2017        -6.62491        -6.65043      0.00463846
            2018        -6.62544        -6.65041      0.00463618
            2019        -6.62502         -6.6504       0.0046339
            2020        -6.62494        -6.65039      0.00463162
            2021        -6.62423        -6.65038      0.00462935
            2022        -6.62387        -6.65036      0.00462708
            2023        -6.62418        -6.65035      0.00462481
            2024        -6.62483        -6.65034      0.00462254
            2025        -6.62518        -6.65032      0.00462028
            2026        -6.62588        -6.65031      0.00461801
            2027        -6.62595         -6.6503      0.00461575
            2028        -6.62604        -6.65029      0.00461349
            2029        -6.62648        -6.65028      0.00461123
            2030        -6.62661        -6.65026      0.00460897
            2031        -6.62676        -6.65025      0.00460672
            2032        -6.62759        -6.65024      0.00460446
            2033        -6.62746        -6.65023      0.00460221
            2034        -6.62768        -6.65022      0.00459996
            2035         -6.6276        -6.65021      0.00459772
            2036        -6.62851         -6.6502      0.00459547
            2037        -6.62814        -6.65019      0.00459323
            2038        -6.62844        -6.65018      0.00459099
            2039        -6.62909        -6.65017      0.00458875
            2040        -6.62943        -6.65016      0.00458651
            2041        -6.63044        -6.65015      0.00458427
            2042        -6.63082        -6.65014      0.00458204
            2043        -6.63122        -6.65013       0.0045798
            2044        -6.63099        -6.65012      0.00457757
            2045        -6.63176        -6.65011      0.00457534
            2046         -6.6319         -6.6501      0.00457311
            2047         -6.6327        -6.65009      0.00457089
            2048        -6.63288        -6.65008      0.00456866
            2049        -6.63308        -6.65008      0.00456644
            2050        -6.63362        -6.65007      0.00456422
            2051        -6.63386        -6.65006        0.004562
            2052        -6.63445        -6.65005      0.00455979
            2053        -6.63506        -6.65004      0.00455757
            2054        -6.63569        -6.65004      0.00455536
            2055        -6.63569        -6.65003      0.00455315
            2056        -6.63604        -6.65002      0.00455094
            2057        -6.63674        -6.65002      0.00454873
            2058        -6.63844        -6.65001      0.00454652
            2059        -6.63919        -6.65001      0.00454432
            2060        -6.64029           -6.65      0.00454211
            2061        -6.64077           -6.65      0.00453991
            2062        -6.64193        -6.64999      0.00453771
            2063        -6.64279        -6.64999      0.00453551
            2064        -6.64368        -6.64999      0.00453332
            2065        -6.64428        -6.64998      0.00453112
            2066        -6.64491        -6.64998      0.00452893
            2067         -6.6459        -6.64998      0.00452674
            2068        -6.64692        -6.64998      0.00452455
            2069         -6.6483        -6.64998      0.00452236
            2070        -6.64939        -6.64998      0.00452018
            2071        -6.65084        -6.64998        0.004518
            2072        -6.65201        -6.64998      0.00451582
            2073        -6.65355        -6.64998      0.00451364
            2074         -6.6548        -6.64998      0.00451146
            2075        -6.65738        -6.64999      0.00450929
            2076        -6.65937        -6.64999      0.00450712
            2077        -6.66075           -6.65      0.00450495
            2078        -6.66185           -6.65      0.00450279
            2079          -6.663        -6.65001      0.00450063
            2080         -6.6642        -6.65001      0.00449847
            2081        -6.66577        -6.65002      0.00449631
            2082        -6.66706        -6.65003      0.00449416
            2083        -6.66873        -6.65004      0.00449201
            2084        -6.67045        -6.65005      0.00448987
            2085        -6.67221        -6.65006      0.00448773
            2086        -6.67306        -6.65007      0.00448559
            2087        -6.67492        -6.65008      0.00448345
            2088        -6.67652        -6.65009      0.00448133
            2089        -6.67816        -6.65011       0.0044792
            2090        -6.67953        -6.65012      0.00447708
            2091        -6.68096        -6.65014      0.00447496
            2092        -6.68437        -6.65015      0.00447285
            2093        -6.68654        -6.65017      0.00447075
            2094        -6.68843        -6.65019      0.00446865
            2095        -6.69004        -6.65021      0.00446656
            2096        -6.69202        -6.65023      0.00446447
            2097        -6.69404        -6.65025      0.00446239
            2098        -6.69676        -6.65027      0.00446032
            2099        -6.69951        -6.65029      0.00445826
            2100        -6.70166        -6.65032       0.0044562
            2101        -6.70384        -6.65034      0.00445415
            2102        -6.70637        -6.65037      0.00445211
            2103        -6.70926         -6.6504      0.00445009
            2104        -6.71185        -6.65043      0.00444807
            2105        -6.71479        -6.65046      0.00444606
            2106        -6.71775        -6.65049      0.00444406
            2107         -6.7204        -6.65052      0.00444208
            2108        -6.72274        -6.65056       0.0044401
            2109        -6.72542        -6.65059      0.00443814
            2110        -6.72907        -6.65063      0.00443619
            2111        -6.73143        -6.65067      0.00443425
            2112        -6.73412        -6.65071      0.00443233
            2113        -6.73679        -6.65075      0.00443042
            2114        -6.73881        -6.65079      0.00442852
            2115        -6.74146        -6.65083      0.00442663
            2116        -6.74377        -6.65088      0.00442476
            2117        -6.74573        -6.65092       0.0044229
            2118        -6.74799        -6.65097      0.00442105
            2119        -6.75054        -6.65102      0.00441921
            2120        -6.75273        -6.65106      0.00441739
            2121         -6.7552        -6.65111      0.00441558
            2122        -6.75731        -6.65116      0.00441378
            2123        -6.75937        -6.65121      0.00441199
            2124        -6.76138        -6.65127      0.00441022
            2125        -6.76235        -6.65132      0.00440846
            2126        -6.76457        -6.65137       0.0044067
            2127        -6.76704        -6.65143      0.00440497
            2128         -6.7688        -6.65148      0.00440324
            2129         -6.7708        -6.65154      0.00440153
            2130        -6.77241        -6.65159      0.00439983
            2131        -6.77524        -6.65165      0.00439815
            2132        -6.77766        -6.65171      0.00439648
            2133        -6.77999        -6.65177      0.00439483
            2134        -6.78191        -6.65183       0.0043932
            2135         -6.7831        -6.65189      0.00439157
            2136        -6.78484        -6.65196      0.00438995
            2137        -6.78648        -6.65202      0.00438835
            2138        -6.78673        -6.65208      0.00438675
            2139        -6.78786        -6.65214      0.00438516
            2140        -6.78855        -6.65221      0.00438357
            2141        -6.78947        -6.65227      0.00438199
