#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
            1515       0.0567652      0.05317049    3.355843e-05
            1516      0.05677414      0.05317286    3.362038e-05
            1517       0.0567829      0.05317524    3.368233e-05
            1518      0.05679146      0.05317762    3.374428e-05
            1519      0.05679983      0.05318001    3.380622e-05
            1520      0.05680801       0.0531824    3.386813e-05
            1521        0.056816      0.05318478    3.393001e-05
            1522      0.05682378      0.05318718    3.399186e-05
            1523      0.05683136      0.05318957    3.405365e-05
            1524      0.05683873      0.05319196    3.411538e-05
            1525       0.0568459      0.05319436    3.417705e-05
            1526      0.05685286      0.05319676    3.423864e-05
            1527      0.05685961      0.05319915    3.430014e-05
            1528      0.05686615      0.05320155    3.436154e-05
            1529      0.05687247      0.05320396    3.442284e-05
            1530      0.05687858      0.05320636    3.448403e-05
            1531      0.05688447      0.05320876    3.454509e-05
            1532      0.05689014      0.05321116    3.460601e-05
            1533      0.05689559      0.05321357     3.46668e-05
            1534      0.05690082      0.05321597    3.472743e-05
            1535      0.05690583      0.05321837     3.47879e-05
            1536      0.05691062      0.05322078    3.484821e-05
            1537      0.05691518      0.05322318    3.490833e-05
            1538      0.05691952      0.05322558    3.496827e-05
            1539      0.05692363      0.05322799    3.502801e-05
            1540      0.05692752      0.05323039    3.508754e-05
            1541      0.05693118      0.05323279    3.514686e-05
            1542      0.05693462      0.05323519    3.520596e-05
            1543      0.05693783      0.05323759    3.526483e-05
            1544      0.05694081      0.05323999    3.532346e-05
            1545      0.05694357      0.05324239    3.538184e-05
            1546       0.0569461      0.05324478    3.543996e-05
            1547       0.0569484      0.05324718    3.549783e-05
            1548      0.05695048      0.05324957    3.555542e-05
            1549      0.05695233      0.05325196    3.561273e-05
            1550      0.05695396      0.05325435    3.566975e-05
            1551      0.05695537      0.05325673    3.572648e-05
            1552      0.05695655      0.05325912    3.578291e-05
            1553      0.05695751       0.0532615    3.583902e-05
            1554      0.05695825      0.05326388    3.589482e-05
            1555      0.05695877      0.05326625     3.59503e-05
            1556      0.05695908      0.05326863    3.600545e-05
            1557      0.05695916        0.053271    3.606026e-05
            1558      0.05695903      0.05327337    3.611472e-05
            1559      0.05695869      0.05327573    3.616884e-05
            1560      0.05695814      0.05327809     3.62226e-05
            1561      0.05695737      0.05328045      3.6276e-05
            1562       0.0569564       0.0532828    3.632903e-05
            1563      0.05695522      0.05328515    3.638169e-05
            1564      0.05695383       0.0532875    3.643397e-05
            1565      0.05695224      0.05328984    3.648587e-05
            1566      0.05695046      0.05329217    3.653737e-05
            1567      0.05694847      0.05329451    3.658848e-05
            1568      0.05694629      0.05329684    3.663919e-05
            1569      0.05694392      0.05329916     3.66895e-05
            1570      0.05694136      0.05330148     3.67394e-05
            1571      0.05693861       0.0533038    3.678889e-05
            1572      0.05693567      0.05330611    3.683796e-05
            1573      0.05693256      0.05330841    3.688661e-05
            1574      0.05692926      0.05331071    3.693484e-05
            1575      0.05692579      0.05331301    3.698264e-05
            1576      0.05692214       0.0533153    3.703001e-05
            1577      0.05691833      0.05331758    3.707694e-05
            1578      0.05691435      0.05331986    3.712344e-05
            1579      0.05691021      0.05332214     3.71695e-05
            1580      0.05690591       0.0533244    3.721512e-05
            1581      0.05690146      0.05332667    3.726029e-05
            1582      0.05689686      0.05332892    3.730502e-05
            1583       0.0568921      0.05333117     3.73493e-05
            1584      0.05688721      0.05333342    3.739313e-05
            1585      0.05688217      0.05333566    3.743651e-05
            1586        0.056877      0.05333789    3.747944e-05
            1587      0.05687169      0.05334012    3.752191e-05
            1588      0.05686626      0.05334234    3.756392e-05
            1589       0.0568607      0.05334455    3.760548e-05
            1590      0.05685502      0.05334676    3.764659e-05
            1591      0.05684923      0.05334896    3.768724e-05
            1592      0.05684333      0.05335116    3.772743e-05
            1593      0.05683732      0.05335334    3.776716e-05
            1594      0.05683121      0.05335553    3.780644e-05
            1595        0.056825       0.0533577    3.784526e-05
            1596       0.0568187      0.05335987    3.788363e-05
            1597      0.05681232      0.05336203    3.792154e-05
            1598      0.05680585      0.05336419      3.7959e-05
            1599       0.0567993      0.05336634      3.7996e-05
            1600      0.05679268      0.05336848    3.803255e-05
            1601      0.05678599      0.05337061    3.806865e-05
            1602      0.05677924      0.05337274     3.81043e-05
            1603      0.05677244      0.05337486    3.813951e-05
            1604      0.05676558      0.05337697    3.817427e-05
            1605      0.05675868      0.05337908    3.820859e-05
            1606      0.05675174      0.05338118    3.824246e-05
            1607      0.05674476      0.05338327     3.82759e-05
            1608      0.05673776      0.05338536    3.830891e-05
            1609      0.05673074      0.05338744    3.834148e-05
            1610       0.0567237      0.05338951    3.837362e-05
            1611      0.05671666      0.05339158    3.840534e-05
            1612      0.05670961      0.05339364    3.843663e-05
            1613      0.05670258      0.05339569    3.846751e-05
            1614      0.05669555      0.05339773    3.849797e-05
            1615      0.05668855      0.05339977    3.852802e-05
            1616      0.05668157       0.0534018    3.855766e-05
            1617      0.05667464      0.05340382     3.85869e-05
            1618      0.05666775      0.05340584    3.861575e-05
            1619      0.05666091      0.05340785     3.86442e-05
            1620      0.05665413      0.05340986    3.867226e-05
            1621      0.05664742      0.05341185    3.869995e-05
            1622       0.0566408      0.05341384    3.872726e-05
            1623      0.05663426      0.05341583    3.875419e-05
            1624      0.05662783      0.05341781    3.878077e-05
            1625      0.05662151      0.05341978    3.880698e-05
            1626      0.05661531      0.05342174    3.883285e-05
            1627      0.05660924       0.0534237    3.885837e-05
            1628      0.05660331      0.05342565    3.888355e-05
            1629      0.05659754       0.0534276     3.89084e-05
            1630      0.05659193      0.05342954    3.893293e-05
            1631       0.0565865      0.05343148    3.895715e-05
            1632      0.05658125      0.05343341    3.898105e-05
            1633      0.05657621      0.05343533    3.900466e-05
            1634      0.05657138      0.05343725    3.902798e-05
            1635      0.05656677      0.05343917    3.905102e-05
            1636       0.0565624      0.05344108    3.907379e-05
            1637      0.05655829      0.05344298    3.909629e-05
            1638      0.05655443      0.05344488    3.911854e-05
            1639      0.05655086      0.05344677    3.914055e-05
            1640      0.05654757      0.05344867    3.916232e-05
            1641      0.05654458      0.05345055    3.918387e-05
            1642      0.05654191      0.05345243    3.920521e-05
            1643      0.05653957      0.05345431    3.922635e-05
            1644      0.05653756      0.05345619     3.92473e-05
            1645       0.0565359      0.05345806    3.926807e-05
            1646      0.05653461      0.05345993    3.928867e-05
            1647       0.0565337       0.0534618    3.930912e-05
            1648      0.05653317      0.05346366    3.932942e-05
            1649      0.05653304      0.05346552    3.934959e-05
            1650      0.05653332      0.05346738    3.936964e-05
            1651      0.05653402      0.05346924    3.938959e-05
            1652      0.05653515      0.05347109    3.940944e-05
            1653      0.05653672      0.05347295    3.942922e-05
            1654      0.05653874       0.0534748    3.944892e-05
            1655       0.0565412      0.05347666    3.946857e-05
            1656      0.05654413      0.05347851    3.948818e-05
            1657      0.05654753      0.05348036    3.950776e-05
            1658      0.05655141      0.05348221    3.952733e-05
            1659      0.05655576      0.05348406     3.95469e-05
            1660      0.05656059      0.05348592    3.956648e-05
            1661      0.05656591      0.05348777    3.958608e-05
            1662      0.05657172      0.05348963    3.960573e-05
            1663      0.05657802      0.05349148    3.962543e-05
            1664      0.05658481      0.05349334     3.96452e-05
            1665      0.05659209       0.0534952    3.966505e-05
            1666      0.05659986      0.05349707    3.968499e-05
            1667      0.05660811      0.05349893    3.970504e-05
            1668      0.05661685       0.0535008    3.972522e-05
            1669      0.05662606      0.05350268    3.974552e-05
            1670      0.05663575      0.05350455    3.976598e-05
            1671       0.0566459      0.05350643    3.978659e-05
            1672      0.05665652      0.05350832    3.980738e-05
            1673      0.05666758       0.0535102    3.982835e-05
            1674      0.05667909       0.0535121    3.984952e-05
            1675      0.05669103        0.053514    3.987089e-05
            1676       0.0567034       0.0535159    3.989249e-05
            1677      0.05671617      0.05351781    3.991432e-05
            1678      0.05672934      0.05351972     3.99364e-05
            1679       0.0567429      0.05352164    3.995872e-05
            1680      0.05675683      0.05352357    3.998131e-05
            1681      0.05677112       0.0535255    4.000418e-05
            1682      0.05678575      0.05352744    4.002732e-05
            1683      0.05680071      0.05352938    4.005076e-05
            1684      0.05681598      0.05353133    4.007451e-05
            1685      0.05683156      0.05353329    4.009856e-05
            1686      0.05684741      0.05353526    4.012292e-05
            1687      0.05686353      0.05353723    4.014761e-05
            1688      0.05687989      0.05353921    4.017264e-05
            1689      0.05689648       0.0535412      4.0198e-05
            1690      0.05691328      0.05354319     4.02237e-05
            1691      0.05693028       0.0535452    4.024976e-05
            1692      0.05694745      0.05354721    4.027616e-05
            1693      0.05696478      0.05354923    4.030293e-05
            1694      0.05698226      0.05355125    4.033006e-05
            1695      0.05699986      0.05355329    4.035755e-05
            1696      0.05701757      0.05355533    4.038542e-05
            1697      0.05703537      0.05355738    4.041365e-05
            1698      0.05705324      0.05355944    4.044226e-05
            1699      0.05707117      0.05356151    4.047124e-05
            1700      0.05708914      0.05356358    4.050059e-05
            1701      0.05710714      0.05356566    4.053033e-05
            1702      0.05712514      0.05356776    4.056043e-05
            1703      0.05714313      0.05356986    4.059091e-05
            1704      0.05716111      0.05357196    4.062177e-05
            1705      0.05717905      0.05357408      4.0653e-05
            1706      0.05719694       0.0535762     4.06846e-05
            1707      0.05721477      0.05357833    4.071656e-05
            1708      0.05723252      0.05358047    4.074889e-05
            1709      0.05725017      0.05358262    4.078159e-05
            1710      0.05726773      0.05358478    4.081464e-05
            1711      0.05728517      0.05358694    4.084804e-05
            1712      0.05730248      0.05358911     4.08818e-05
            1713      0.05731966      0.05359129     4.09159e-05
            1714      0.05733669      0.05359347    4.095034e-05
            1715      0.05735357      0.05359566    4.098511e-05
            1716      0.05737028      0.05359786    4.102021e-05
            1717      0.05738681      0.05360007    4.105563e-05
            1718      0.05740316      0.05360228    4.109137e-05
            1719      0.05741931       0.0536045    4.112742e-05
            1720      0.05743527      0.05360673    4.116377e-05
            1721      0.05745102      0.05360897    4.120041e-05
            1722      0.05746655      0.05361121    4.123734e-05
            1723      0.05748186      0.05361345    4.127455e-05
            1724      0.05749695       0.0536157    4.131204e-05
            1725       0.0575118      0.05361796    4.134978e-05
            1726      0.05752642      0.05362023    4.138778e-05
            1727      0.05754079       0.0536225    4.142603e-05
            1728      0.05755492      0.05362477    4.146452e-05
            1729       0.0575688      0.05362705    4.150323e-05
            1730      0.05758242      0.05362934    4.154217e-05
            1731      0.05759578      0.05363163    4.158132e-05
            1732      0.05760888      0.05363393    4.162067e-05
            1733      0.05762172      0.05363623    4.166022e-05
            1734       0.0576343      0.05363854    4.169995e-05
            1735      0.05764659      0.05364085    4.173985e-05
            1736      0.05765863      0.05364316    4.177992e-05
            1737      0.05767038      0.05364548    4.182015e-05
            1738      0.05768187       0.0536478    4.186053e-05
            1739      0.05769308      0.05365013    4.190104e-05
            1740      0.05770401      0.05365246    4.194168e-05
            1741      0.05771466      0.05365479    4.198244e-05
            1742      0.05772504      0.05365713    4.202331e-05
            1743      0.05773514      0.05365947    4.206428e-05
            1744      0.05774496      0.05366181    4.210534e-05
            1745       0.0577545      0.05366415    4.214648e-05
            1746      0.05776376       0.0536665     4.21877e-05
            1747      0.05777275      0.05366885    4.222898e-05
            1748      0.05778146      0.05367121    4.227031e-05
            1749      0.05778989      0.05367356    4.231168e-05
            1750      0.05779804      0.05367592    4.235309e-05
            1751      0.05780593      0.05367828    4.239453e-05
            1752      0.05781354      0.05368064    4.243599e-05
            1753      0.05782088        0.053683    4.247745e-05
            1754      0.05782795      0.05368536    4.251892e-05
            1755      0.05783475      0.05368773    4.256038e-05
            1756      0.05784129      0.05369009    4.260182e-05
            1757      0.05784756      0.05369246    4.264324e-05
            1758      0.05785358      0.05369482    4.268462e-05
            1759      0.05785934      0.05369719    4.272596e-05
            1760      0.05786484      0.05369956    4.276726e-05
            1761      0.05787009      0.05370193    4.280849e-05
            1762      0.05787509       0.0537043    4.284966e-05
            1763      0.05787985      0.05370666    4.289077e-05
            1764      0.05788436      0.05370903    4.293179e-05
            1765      0.05788864       0.0537114    4.297272e-05
            1766      0.05789268      0.05371377    4.301356e-05
            1767      0.05789649      0.05371614    4.305431e-05
            1768      0.05790007       0.0537185    4.309494e-05
            1769      0.05790343      0.05372087    4.313546e-05
            1770      0.05790657      0.05372323    4.317587e-05
            1771      0.05790949       0.0537256    4.321615e-05
            1772      0.05791221      0.05372796    4.325629e-05
            1773      0.05791472      0.05373032     4.32963e-05
            1774      0.05791703      0.05373268    4.333617e-05
            1775      0.05791915      0.05373504    4.337589e-05
            1776      0.05792108       0.0537374    4.341546e-05
            1777      0.05792283      0.05373975    4.345487e-05
            1778       0.0579244      0.05374211    4.349412e-05
            1779       0.0579258      0.05374446     4.35332e-05
            1780      0.05792703      0.05374681    4.357212e-05
            1781       0.0579281      0.05374915    4.361085e-05
            1782      0.05792902       0.0537515    4.364941e-05
            1783      0.05792979      0.05375384    4.368779e-05
            1784      0.05793042      0.05375618    4.372599e-05
            1785      0.05793091      0.05375852    4.376399e-05
            1786      0.05793127      0.05376086    4.380181e-05
            1787      0.05793151      0.05376319    4.383943e-05
            1788      0.05793163      0.05376553    4.387686e-05
            1789      0.05793165      0.05376785    4.391409e-05
            1790      0.05793155      0.05377018    4.395112e-05
            1791      0.05793137       0.0537725    4.398795e-05
            1792      0.05793109      0.05377482    4.402457e-05
            1793      0.05793073      0.05377714    4.406099e-05
            1794      0.05793029      0.05377946    4.409721e-05
            1795      0.05792979      0.05378177    4.413321e-05
            1796      0.05792922      0.05378408    4.416902e-05
            1797      0.05792859      0.05378638    4.420461e-05
            1798      0.05792791      0.05378869       4.424e-05
            1799      0.05792718      0.05379099    4.427518e-05
            1800      0.05792642      0.05379329    4.431015e-05
            1801      0.05792562      0.05379558    4.434491e-05
            1802      0.05792481      0.05379787    4.437947e-05
            1803      0.05792396      0.05380016    4.441382e-05
            1804      0.05792311      0.05380245    4.444796e-05
            1805      0.05792224      0.05380473     4.44819e-05
            1806      0.05792137      0.05380701    4.451563e-05
            1807       0.0579205      0.05380928    4.454916e-05
            1808      0.05791963      0.05381156     4.45825e-05
            1809      0.05791877      0.05381383    4.461563e-05
            1810      0.05791793       0.0538161    4.464856e-05
            1811       0.0579171      0.05381836    4.468129e-05
            1812       0.0579163      0.05382062    4.471383e-05
            1813      0.05791553      0.05382288    4.474618e-05
            1814      0.05791478      0.05382514    4.477833e-05
            1815      0.05791407      0.05382739     4.48103e-05
            1816      0.05791339      0.05382964    4.484208e-05
            1817      0.05791275      0.05383189    4.487367e-05
            1818      0.05791215      0.05383413    4.490508e-05
            1819      0.05791159      0.05383637     4.49363e-05
            1820      0.05791107      0.05383861    4.496735e-05
            1821      0.05791059      0.05384085    4.499822e-05
            1822      0.05791017      0.05384308    4.502892e-05
            1823      0.05790978      0.05384531    4.505944e-05
            1824      0.05790945      0.05384754    4.508979e-05
            1825      0.05790915      0.05384976    4.511998e-05
            1826      0.05790891      0.05385199    4.514999e-05
            1827      0.05790871      0.05385421    4.517985e-05
            1828      0.05790856      0.05385643    4.520954e-05
            1829      0.05790845      0.05385864    4.523907e-05
            1830      0.05790838      0.05386085    4.526844e-05
            1831      0.05790836      0.05386306    4.529766e-05
            1832      0.05790837      0.05386527    4.532672e-05
            1833      0.05790843      0.05386748    4.535563e-05
            1834      0.05790852      0.05386968    4.538439e-05
            1835      0.05790864      0.05387188      4.5413e-05
            1836      0.05790879      0.05387408    4.544146e-05
            1837      0.05790898      0.05387628    4.546978e-05
            1838      0.05790919      0.05387847    4.549795e-05
            1839      0.05790942      0.05388066    4.552598e-05
            1840      0.05790968      0.05388285    4.555387e-05
            1841      0.05790994      0.05388504    4.558161e-05
            1842      0.05791023      0.05388723    4.560922e-05
            1843      0.05791053      0.05388941    4.563668e-05
            1844      0.05791084      0.05389159    4.566401e-05
            1845      0.05791116      0.05389377     4.56912e-05
            1846      0.05791148      0.05389595    4.571826e-05
            1847      0.05791181      0.05389812    4.574518e-05
            1848      0.05791213      0.05390029    4.577196e-05
            1849      0.05791246      0.05390246    4.579861e-05
            1850      0.05791278      0.05390463    4.582513e-05
            1851      0.05791308       0.0539068    4.585151e-05
            1852      0.05791338      0.05390896    4.587776e-05
            1853      0.05791367      0.05391112    4.590388e-05
            1854      0.05791396      0.05391328    4.592987e-05
            1855      0.05791422      0.05391544    4.595572e-05
            1856      0.05791447      0.05391759    4.598144e-05
            1857       0.0579147      0.05391974    4.600704e-05
            1858      0.05791492      0.05392189     4.60325e-05
            1859      0.05791511      0.05392404    4.605782e-05
            1860       0.0579153      0.05392619    4.608302e-05
            1861      0.05791547      0.05392833    4.610809e-05
            1862      0.05791563      0.05393047    4.613303e-05
            1863      0.05791577      0.05393261    4.615783e-05
            1864      0.05791591      0.05393475    4.618251e-05
            1865      0.05791603      0.05393688    4.620706e-05
            1866      0.05791614      0.05393902    4.623148e-05
            1867      0.05791625      0.05394115    4.625577e-05
            1868      0.05791636      0.05394327    4.627994e-05
            1869      0.05791648       0.0539454    4.630397e-05
            1870      0.05791659      0.05394752    4.632788e-05
            1871      0.05791672      0.05394964    4.635167e-05
            1872      0.05791686      0.05395176    4.637533e-05
            1873      0.05791701      0.05395388    4.639887e-05
            1874       0.0579172        0.053956    4.642228e-05
            1875      0.05791741      0.05395811    4.644558e-05
            1876      0.05791766      0.05396022    4.646875e-05
            1877      0.05791794      0.05396233    4.649181e-05
            1878      0.05791828      0.05396443    4.651475e-05
            1879      0.05791867      0.05396654    4.653757e-05
            1880      0.05791911      0.05396864    4.656029e-05
            1881      0.05791963      0.05397074    4.658289e-05
            1882      0.05792022      0.05397284    4.660538e-05
            1883      0.05792089      0.05397494    4.662777e-05
            1884      0.05792165      0.05397703    4.665006e-05
            1885      0.05792251      0.05397912    4.667224e-05
            1886      0.05792347      0.05398122    4.669433e-05
            1887      0.05792454      0.05398331    4.671632e-05
            1888      0.05792574      0.05398539    4.673822e-05
            1889      0.05792706      0.05398748    4.676004e-05
            1890      0.05792852      0.05398957    4.678176e-05
            1891      0.05793013      0.05399165    4.680341e-05
            1892      0.05793189      0.05399373    4.682499e-05
            1893       0.0579338      0.05399581    4.684649e-05
            1894      0.05793589      0.05399789    4.686792e-05
            1895      0.05793816      0.05399997    4.688929e-05
            1896      0.05794061      0.05400205     4.69106e-05
            1897      0.05794325      0.05400413    4.693185e-05
            1898      0.05794609      0.05400621    4.695306e-05
            1899      0.05794913      0.05400828    4.697422e-05
            1900      0.05795239      0.05401036    4.699534e-05
            1901      0.05795587      0.05401243    4.701643e-05
            1902      0.05795958      0.05401451    4.703749e-05
            1903      0.05796351      0.05401658    4.705852e-05
            1904      0.05796769      0.05401866    4.707954e-05
            1905       0.0579721      0.05402073    4.710054e-05
            1906      0.05797677      0.05402281    4.712154e-05
            1907      0.05798169      0.05402489    4.714254e-05
            1908      0.05798687      0.05402696    4.716354e-05
            1909       0.0579923      0.05402904    4.718455e-05
            1910      0.05799801      0.05403112    4.720559e-05
            1911      0.05800398       0.0540332    4.722664e-05
            1912      0.05801023      0.05403528    4.724772e-05
            1913      0.05801675      0.05403736    4.726884e-05
            1914      0.05802354      0.05403944    4.729001e-05
            1915      0.05803061      0.05404153    4.731121e-05
            1916      0.05803795      0.05404361    4.733248e-05
            1917      0.05804558       0.0540457     4.73538e-05
            1918      0.05805348      0.05404779    4.737519e-05
            1919      0.05806167      0.05404988    4.739666e-05
            1920      0.05807012      0.05405197     4.74182e-05
            1921      0.05807885      0.05405407    4.743983e-05
            1922      0.05808786      0.05405617    4.746155e-05
            1923      0.05809714      0.05405827    4.748336e-05
            1924      0.05810668      0.05406037    4.750528e-05
            1925      0.05811649      0.05406248    4.752731e-05
            1926      0.05812656      0.05406459    4.754945e-05
            1927      0.05813689       0.0540667    4.757172e-05
            1928      0.05814747      0.05406882    4.759411e-05
            1929      0.05815831      0.05407094    4.761663e-05
            1930      0.05816938      0.05407306    4.763928e-05
            1931      0.05818069      0.05407519    4.766208e-05
            1932      0.05819223      0.05407732    4.768502e-05
            1933        0.058204      0.05407946    4.770812e-05
            1934      0.05821599       0.0540816    4.773137e-05
            1935      0.05822819      0.05408374    4.775479e-05
            1936      0.05824059      0.05408589    4.777836e-05
            1937      0.05825319      0.05408804    4.780211e-05
            1938      0.05826598      0.05409019    4.782603e-05
            1939      0.05827895      0.05409235    4.785013e-05
            1940       0.0582921      0.05409452    4.787441e-05
            1941      0.05830541      0.05409669    4.789888e-05
            1942      0.05831888      0.05409886    4.792353e-05
            1943      0.05833249      0.05410104    4.794837e-05
            1944      0.05834624      0.05410323    4.797341e-05
            1945      0.05836013      0.05410541    4.799864e-05
            1946      0.05837413      0.05410761    4.802408e-05
            1947      0.05838825      0.05410981    4.804971e-05
            1948      0.05840247      0.05411201    4.807555e-05
            1949      0.05841678      0.05411422    4.810159e-05
            1950      0.05843117      0.05411643    4.812784e-05
            1951      0.05844565      0.05411865     4.81543e-05
            1952      0.05846018      0.05412088    4.818097e-05
            1953      0.05847478       0.0541231    4.820785e-05
            1954      0.05848942      0.05412534    4.823493e-05
            1955      0.05850409      0.05412758    4.826224e-05
            1956       0.0585188      0.05412982    4.828975e-05
            1957      0.05853352      0.05413207    4.831747e-05
            1958      0.05854825      0.05413433    4.834541e-05
            1959      0.05856298      0.05413659    4.837356e-05
            1960      0.05857771      0.05413886    4.840192e-05
            1961      0.05859241      0.05414113    4.843048e-05
            1962      0.05860709       0.0541434    4.845926e-05
            1963      0.05862174      0.05414568    4.848825e-05
            1964      0.05863634      0.05414797    4.851744e-05
            1965      0.05865089      0.05415026    4.854684e-05
            1966      0.05866538      0.05415256    4.857643e-05
            1967       0.0586798      0.05415486    4.860623e-05
            1968      0.05869415      0.05415717    4.863623e-05
            1969      0.05870841      0.05415948    4.866643e-05
            1970      0.05872258       0.0541618    4.869681e-05
            1971      0.05873665      0.05416412    4.872739e-05
            1972      0.05875062      0.05416644    4.875816e-05
            1973      0.05876447      0.05416877    4.878911e-05
            1974      0.05877821      0.05417111    4.882024e-05
            1975      0.05879182      0.05417345    4.885155e-05
            1976       0.0588053      0.05417579    4.888303e-05
            1977      0.05881863      0.05417814    4.891468e-05
            1978      0.05883183      0.05418049     4.89465e-05
            1979      0.05884487      0.05418285    4.897848e-05
            1980      0.05885775      0.05418521    4.901062e-05
            1981      0.05887047      0.05418758    4.904291e-05
            1982      0.05888303      0.05418994    4.907536e-05
            1983      0.05889542      0.05419232    4.910794e-05
            1984      0.05890762      0.05419469    4.914067e-05
            1985      0.05891965      0.05419707    4.917353e-05
            1986      0.05893148      0.05419946    4.920652e-05
            1987      0.05894313      0.05420185    4.923964e-05
            1988      0.05895458      0.05420424    4.927287e-05
            1989      0.05896583      0.05420663    4.930622e-05
            1990      0.05897687      0.05420903    4.933968e-05
            1991      0.05898771      0.05421143    4.937324e-05
            1992      0.05899833      0.05421383     4.94069e-05
            1993      0.05900875      0.05421624    4.944065e-05
            1994      0.05901894      0.05421865    4.947449e-05
            1995      0.05902891      0.05422106    4.950841e-05
            1996      0.05903867      0.05422347    4.954241e-05
            1997      0.05904819      0.05422589    4.957647e-05
            1998      0.05905748       0.0542283     4.96106e-05
            1999      0.05906653      0.05423072    4.964479e-05
            2000      0.05907535      0.05423315    4.967903e-05
            2001      0.05908394      0.05423557    4.971331e-05
            2002      0.05909228        0.054238    4.974763e-05
            2003      0.05910038      0.05424042    4.978199e-05
            2004      0.05910823      0.05424285    4.981638e-05
            2005      0.05911584      0.05424528    4.985078e-05
            2006       0.0591232      0.05424772     4.98852e-05
            2007       0.0591303      0.05425015    4.991963e-05
            2008      0.05913716      0.05425258    4.995406e-05
            2009      0.05914376      0.05425502    4.998849e-05
            2010       0.0591501      0.05425745    5.002291e-05
            2011      0.05915618      0.05425989    5.005731e-05
            2012      0.05916201      0.05426232    5.009169e-05
            2013      0.05916757      0.05426476    5.012604e-05
            2014      0.05917287       0.0542672    5.016036e-05
            2015       0.0591779      0.05426964    5.019464e-05
            2016      0.05918267      0.05427207    5.022886e-05
            2017      0.05918717      0.05427451    5.026304e-05
            2018       0.0591914      0.05427695    5.029715e-05
            2019      0.05919537      0.05427938     5.03312e-05
            2020      0.05919906      0.05428182    5.036517e-05
            2021      0.05920248      0.05428425    5.039907e-05
            2022      0.05920563      0.05428669    5.043288e-05
            2023      0.05920851      0.05428912     5.04666e-05
            2024       0.0592111      0.05429155    5.050022e-05
            2025      0.05921343      0.05429398    5.053374e-05
            2026      0.05921547      0.05429641    5.056715e-05
            2027      0.05921724      0.05429884    5.060044e-05
            2028      0.05921873      0.05430126    5.063361e-05
            2029      0.05921993      0.05430369    5.066666e-05
            2030      0.05922086      0.05430611    5.069956e-05
            2031       0.0592215      0.05430853    5.073233e-05
            2032      0.05922186      0.05431095    5.076496e-05
            2033      0.05922194      0.05431336    5.079743e-05
            2034      0.05922174      0.05431578    5.082974e-05
            2035      0.05922125      0.05431819    5.086189e-05
            2036      0.05922047       0.0543206    5.089387e-05
            2037      0.05921941        0.054323    5.092567e-05
            2038      0.05921806       0.0543254    5.095729e-05
            2039      0.05921642       0.0543278    5.098873e-05
            2040       0.0592145       0.0543302    5.101997e-05
            2041      0.05921229      0.05433259    5.105102e-05
            2042      0.05920979      0.05433498    5.108186e-05
            2043        0.059207      0.05433736    5.111249e-05
            2044      0.05920393      0.05433974    5.114291e-05
            2045      0.05920057      0.05434212    5.117311e-05
            2046      0.05919691      0.05434449    5.120308e-05
            2047      0.05919297      0.05434686    5.123282e-05
            2048      0.05918874      0.05434923    5.126232e-05
            2049      0.05918422      0.05435159    5.129158e-05
            2050      0.05917942      0.05435394     5.13206e-05
            2051      0.05917433      0.05435629    5.134937e-05
            2052      0.05916896      0.05435864    5.137788e-05
            2053       0.0591633      0.05436098    5.140612e-05
            2054      0.05915735      0.05436331    5.143411e-05
            2055      0.05915113      0.05436564    5.146182e-05
            2056      0.05914462      0.05436797    5.148926e-05
            2057      0.05913784      0.05437028    5.151641e-05
            2058      0.05913078       0.0543726    5.154329e-05
            2059      0.05912344      0.05437491    5.156987e-05
            2060      0.05911583      0.05437721    5.159617e-05
            2061      0.05910795       0.0543795    5.162216e-05
            2062       0.0590998      0.05438179    5.164786e-05
            2063      0.05909139      0.05438407    5.167325e-05
            2064      0.05908271      0.05438635    5.169834e-05
            2065      0.05907378      0.05438862    5.172311e-05
            2066       0.0590646      0.05439088    5.174757e-05
            2067      0.05905516      0.05439314    5.177172e-05
            2068      0.05904548      0.05439539    5.179554e-05
            2069      0.05903556      0.05439763    5.181903e-05
            2070       0.0590254      0.05439987     5.18422e-05
            2071      0.05901502       0.0544021    5.186505e-05
            2072       0.0590044      0.05440432    5.188756e-05
            2073      0.05899357      0.05440653    5.190973e-05
            2074      0.05898253      0.05440874    5.193157e-05
            2075      0.05897129      0.05441094    5.195307e-05
            2076      0.05895984      0.05441313    5.197423e-05
            2077      0.05894821      0.05441531    5.199506e-05
            2078       0.0589364      0.05441749    5.201553e-05
            2079      0.05892441      0.05441966    5.203567e-05
            2080      0.05891225      0.05442181    5.205546e-05
            2081      0.05889994      0.05442397     5.20749e-05
            2082      0.05888748      0.05442611      5.2094e-05
            2083      0.05887489      0.05442825    5.211276e-05
            2084      0.05886217      0.05443037    5.213116e-05
            2085      0.05884933      0.05443249    5.214923e-05
            2086       0.0588364       0.0544346    5.216694e-05
            2087      0.05882337      0.05443671    5.218431e-05
            2088      0.05881026       0.0544388    5.220134e-05
            2089      0.05879709      0.05444089    5.221803e-05
            2090      0.05878386      0.05444297    5.223437e-05
            2091      0.05877059      0.05444504    5.225038e-05
            2092       0.0587573       0.0544471    5.226605e-05
            2093      0.05874398      0.05444915    5.228138e-05
            2094      0.05873067       0.0544512    5.229638e-05
            2095      0.05871738      0.05445323    5.231105e-05
            2096      0.05870411      0.05445526    5.232539e-05
