#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
            1507         1.73209         1.77042      0.00839248
            1508         1.73173          1.7704      0.00838695
            1509         1.73142         1.77037      0.00838144
            1510         1.73117         1.77035      0.00837593
            1511         1.73098         1.77032      0.00837042
            1512         1.73085         1.77029      0.00836493
            1513         1.73077         1.77027      0.00835944
            1514         1.73075         1.77024      0.00835396
            1515         1.73079         1.77021      0.00834849
            1516         1.73088         1.77019      0.00834302
            1517         1.73101         1.77016      0.00833756
            1518          1.7312         1.77014      0.00833211
            1519         1.73143         1.77011      0.00832666
            1520         1.73171         1.77009      0.00832122
            1521         1.73203         1.77006      0.00831579
            1522         1.73239         1.77004      0.00831036
            1523         1.73278         1.77001      0.00830494
            1524         1.73321         1.76999      0.00829953
            1525         1.73368         1.76996      0.00829412
            1526         1.73417         1.76994      0.00828871
            1527         1.73469         1.76992      0.00828332
            1528         1.73523          1.7699      0.00827793
            1529         1.73579         1.76987      0.00827255
            1530         1.73637         1.76985      0.00826717
            1531         1.73697         1.76983       0.0082618
            1532         1.73757         1.76981      0.00825643
            1533         1.73819         1.76979      0.00825107
            1534         1.73881         1.76977      0.00824572
            1535         1.73944         1.76975      0.00824037
            1536         1.74006         1.76973      0.00823502
            1537         1.74069         1.76971      0.00822969
            1538         1.74131         1.76969      0.00822436
            1539         1.74192         1.76967      0.00821903
            1540         1.74252         1.76966      0.00821372
            1541         1.74312         1.76964       0.0082084
            1542          1.7437         1.76962       0.0082031
            1543         1.74426          1.7696       0.0081978
            1544         1.74481         1.76959       0.0081925
            1545         1.74534         1.76957      0.00818722
            1546         1.74585         1.76956      0.00818194
            1547         1.74634         1.76954      0.00817666
            1548          1.7468         1.76953      0.00817139
            1549         1.74725         1.76951      0.00816613
            1550         1.74767          1.7695      0.00816087
            1551         1.74806         1.76949      0.00815562
            1552         1.74843         1.76947      0.00815038
            1553         1.74877         1.76946      0.00814514
            1554         1.74908         1.76945      0.00813991
            1555         1.74937         1.76943      0.00813469
            1556         1.74963         1.76942      0.00812947
            1557         1.74986         1.76941      0.00812426
            1558         1.75006          1.7694      0.00811905
            1559         1.75024         1.76938      0.00811385
            1560         1.75038         1.76937      0.00810866
            1561          1.7505         1.76936      0.00810348
            1562         1.75059         1.76935       0.0080983
            1563         1.75066         1.76933      0.00809312
            1564         1.75069         1.76932      0.00808796
            1565         1.75071         1.76931       0.0080828
            1566         1.75069          1.7693      0.00807765
            1567         1.75065         1.76929       0.0080725
            1568         1.75059         1.76928      0.00806736
            1569          1.7505         1.76926      0.00806223
            1570         1.75039         1.76925       0.0080571
            1571         1.75026         1.76924      0.00805198
            1572         1.75011         1.76923      0.00804687
            1573         1.74994         1.76921      0.00804176
            1574         1.74976          1.7692      0.00803666
            1575         1.74955         1.76919      0.00803157
            1576         1.74933         1.76918      0.00802648
            1577          1.7491         1.76916       0.0080214
            1578         1.74885         1.76915      0.00801633
            1579          1.7486         1.76914      0.00801127
            1580         1.74833         1.76913      0.00800621
            1581         1.74806         1.76911      0.00800115
            1582         1.74778          1.7691      0.00799611
            1583         1.74749         1.76909      0.00799107
            1584         1.74721         1.76907      0.00798603
            1585         1.74692         1.76906      0.00798101
            1586         1.74664         1.76904      0.00797599
            1587         1.74635         1.76903      0.00797098
            1588         1.74607         1.76901      0.00796597
            1589          1.7458           1.769      0.00796097
            1590         1.74554         1.76898      0.00795598
            1591         1.74529         1.76897      0.00795099
            1592         1.74505         1.76896      0.00794601
            1593         1.74482         1.76894      0.00794104
            1594         1.74462         1.76892      0.00793607
            1595         1.74443         1.76891      0.00793111
            1596         1.74426         1.76889      0.00792615
            1597         1.74412         1.76888      0.00792121
            1598           1.744         1.76886      0.00791626
            1599          1.7439         1.76885      0.00791133
            1600         1.74384         1.76883       0.0079064
            1601          1.7438         1.76882      0.00790148
            1602         1.74379          1.7688      0.00789656
            1603         1.74382         1.76878      0.00789165
            1604         1.74387         1.76877      0.00788674
            1605         1.74396         1.76875      0.00788185
            1606         1.74408         1.76874      0.00787695
            1607         1.74424         1.76872      0.00787207
            1608         1.74443         1.76871      0.00786718
            1609         1.74466         1.76869      0.00786231
            1610         1.74492         1.76868      0.00785744
            1611         1.74522         1.76866      0.00785258
            1612         1.74556         1.76865      0.00784772
            1613         1.74593         1.76864      0.00784286
            1614         1.74633         1.76862      0.00783802
            1615         1.74677         1.76861      0.00783318
            1616         1.74725         1.76859      0.00782834
            1617         1.74776         1.76858      0.00782351
            1618          1.7483         1.76857      0.00781868
            1619         1.74887         1.76856      0.00781386
            1620         1.74947         1.76855      0.00780905
            1621          1.7501         1.76853      0.00780424
            1622         1.75075         1.76852      0.00779944
            1623         1.75143         1.76851      0.00779464
            1624         1.75214          1.7685      0.00778985
            1625         1.75286         1.76849      0.00778506
            1626          1.7536         1.76848      0.00778027
            1627         1.75436         1.76847       0.0077755
            1628         1.75514         1.76847      0.00777073
            1629         1.75593         1.76846      0.00776596
            1630         1.75673         1.76845       0.0077612
            1631         1.75754         1.76845      0.00775644
            1632         1.75835         1.76844      0.00775169
            1633         1.75917         1.76843      0.00774695
            1634         1.75999         1.76843      0.00774221
            1635         1.76081         1.76842      0.00773747
            1636         1.76163         1.76842      0.00773275
            1637         1.76245         1.76842      0.00772802
            1638         1.76326         1.76841      0.00772331
            1639         1.76407         1.76841      0.00771859
            1640         1.76486         1.76841      0.00771389
            1641         1.76564         1.76841      0.00770919
            1642         1.76641          1.7684      0.00770449
            1643         1.76717          1.7684       0.0076998
            1644         1.76791          1.7684      0.00769512
            1645         1.76863          1.7684      0.00769044
            1646         1.76934          1.7684      0.00768577
            1647         1.77002         1.76841       0.0076811
            1648         1.77069         1.76841      0.00767644
            1649         1.77133         1.76841      0.00767179
            1650         1.77196         1.76841      0.00766714
            1651         1.77256         1.76841      0.00766249
            1652         1.77314         1.76842      0.00765786
            1653         1.77369         1.76842      0.00765322
            1654         1.77422         1.76842       0.0076486
            1655         1.77473         1.76843      0.00764398
            1656         1.77522         1.76843      0.00763936
            1657         1.77568         1.76844      0.00763475
            1658         1.77612         1.76844      0.00763015
            1659         1.77653         1.76844      0.00762555
            1660         1.77692         1.76845      0.00762096
            1661         1.77729         1.76846      0.00761637
            1662         1.77764         1.76846      0.00761179
            1663         1.77796         1.76847      0.00760722
            1664         1.77827         1.76847      0.00760265
            1665         1.77855         1.76848      0.00759809
            1666         1.77882         1.76848      0.00759353
            1667         1.77907         1.76849      0.00758898
            1668          1.7793          1.7685      0.00758443
            1669         1.77952          1.7685      0.00757989
            1670         1.77972         1.76851      0.00757535
            1671         1.77991         1.76852      0.00757082
            1672         1.78008         1.76852       0.0075663
            1673         1.78024         1.76853      0.00756178
            1674         1.78039         1.76854      0.00755726
            1675         1.78054         1.76855      0.00755275
            1676         1.78067         1.76855      0.00754825
            1677          1.7808         1.76856      0.00754375
            1678         1.78093         1.76857      0.00753926
            1679         1.78104         1.76857      0.00753477
            1680         1.78116         1.76858      0.00753029
            1681         1.78127         1.76859      0.00752582
            1682         1.78138          1.7686      0.00752135
            1683          1.7815         1.76861      0.00751688
            1684         1.78161         1.76861      0.00751242
            1685         1.78173         1.76862      0.00750797
            1686         1.78185         1.76863      0.00750352
            1687         1.78197         1.76864      0.00749908
            1688          1.7821         1.76864      0.00749464
            1689         1.78224         1.76865       0.0074902
            1690         1.78239         1.76866      0.00748578
            1691         1.78255         1.76867      0.00748135
            1692         1.78272         1.76868      0.00747694
            1693         1.78289         1.76869      0.00747253
            1694         1.78309         1.76869      0.00746812
            1695         1.78329          1.7687      0.00746372
            1696         1.78351         1.76871      0.00745932
            1697         1.78375         1.76872      0.00745493
            1698           1.784         1.76873      0.00745055
            1699         1.78427         1.76874      0.00744617
            1700         1.78455         1.76875      0.00744179
            1701         1.78486         1.76876      0.00743742
            1702         1.78518         1.76877      0.00743306
            1703         1.78552         1.76878       0.0074287
            1704         1.78589         1.76879      0.00742435
            1705         1.78627          1.7688         0.00742
            1706         1.78667         1.76881      0.00741566
            1707         1.78709         1.76882      0.00741132
            1708         1.78754         1.76883      0.00740699
            1709         1.78801         1.76884      0.00740267
            1710          1.7885         1.76885      0.00739835
            1711         1.78901         1.76886      0.00739403
            1712         1.78955         1.76888      0.00738972
            1713          1.7901         1.76889      0.00738542
            1714         1.79068          1.7689      0.00738112
            1715         1.79128         1.76891      0.00737683
            1716          1.7919         1.76893      0.00737254
            1717         1.79255         1.76894      0.00736826
            1718         1.79321         1.76896      0.00736399
            1719         1.79389         1.76897      0.00735972
            1720         1.79459         1.76898      0.00735545
            1721         1.79531           1.769       0.0073512
            1722         1.79604         1.76902      0.00734694
            1723          1.7968         1.76903       0.0073427
            1724         1.79756         1.76905      0.00733846
            1725         1.79834         1.76907      0.00733422
            1726         1.79914         1.76908      0.00732999
            1727         1.79994          1.7691      0.00732577
            1728         1.80076         1.76912      0.00732155
            1729         1.80159         1.76914      0.00731734
            1730         1.80242         1.76916      0.00731314
            1731         1.80326         1.76918      0.00730894
            1732         1.80411          1.7692      0.00730475
            1733         1.80495         1.76922      0.00730056
            1734          1.8058         1.76924      0.00729638
            1735         1.80665         1.76926      0.00729221
            1736         1.80749         1.76928      0.00728804
            1737         1.80833          1.7693      0.00728388
            1738         1.80916         1.76933      0.00727973
            1739         1.80998         1.76935      0.00727558
            1740         1.81079         1.76937      0.00727144
            1741         1.81159          1.7694       0.0072673
            1742         1.81238         1.76942      0.00726317
            1743         1.81315         1.76945      0.00725905
            1744         1.81389         1.76947      0.00725493
            1745         1.81462          1.7695      0.00725082
            1746         1.81533         1.76953      0.00724671
            1747         1.81601         1.76955      0.00724261
            1748         1.81666         1.76958      0.00723852
            1749         1.81728         1.76961      0.00723443
            1750         1.81788         1.76963      0.00723035
            1751         1.81844         1.76966      0.00722627
            1752         1.81896         1.76969       0.0072222
            1753         1.81945         1.76972      0.00721814
            1754         1.81991         1.76975      0.00721408
            1755         1.82032         1.76978      0.00721003
            1756         1.82069         1.76981      0.00720598
            1757         1.82102         1.76983      0.00720194
            1758          1.8213         1.76986       0.0071979
            1759         1.82154         1.76989      0.00719387
            1760         1.82173         1.76992      0.00718984
            1761         1.82188         1.76995      0.00718582
            1762         1.82197         1.76998       0.0071818
            1763         1.82201         1.77001      0.00717779
            1764         1.82201         1.77004      0.00717378
            1765         1.82195         1.77007      0.00716978
            1766         1.82183          1.7701      0.00716578
            1767         1.82167         1.77013      0.00716178
            1768         1.82145         1.77016      0.00715779
            1769         1.82118         1.77019       0.0071538
            1770         1.82085         1.77022      0.00714982
            1771         1.82047         1.77024      0.00714584
            1772         1.82003         1.77027      0.00714186
            1773         1.81953          1.7703      0.00713788
            1774         1.81898         1.77033      0.00713391
            1775         1.81838         1.77035      0.00712995
            1776         1.81772         1.77038      0.00712598
            1777           1.817         1.77041      0.00712202
            1778         1.81623         1.77043      0.00711806
            1779          1.8154         1.77046       0.0071141
            1780         1.81452         1.77048      0.00711015
            1781         1.81359         1.77051       0.0071062
            1782          1.8126         1.77053      0.00710225
            1783         1.81156         1.77055       0.0070983
            1784         1.81047         1.77058      0.00709436
            1785         1.80932          1.7706      0.00709042
            1786         1.80812         1.77062      0.00708648
            1787         1.80687         1.77064      0.00708254
            1788         1.80557         1.77066      0.00707861
            1789         1.80421         1.77068      0.00707468
            1790         1.80281          1.7707      0.00707075
            1791         1.80136         1.77071      0.00706682
            1792         1.79985         1.77073       0.0070629
            1793          1.7983         1.77074      0.00705897
            1794          1.7967         1.77076      0.00705505
            1795         1.79504         1.77077      0.00705114
            1796         1.79334         1.77078      0.00704722
            1797          1.7916          1.7708      0.00704331
            1798          1.7898         1.77081       0.0070394
            1799         1.78795         1.77082      0.00703549
            1800         1.78606         1.77082      0.00703159
            1801         1.78412         1.77083      0.00702769
            1802         1.78213         1.77084      0.00702379
            1803         1.78009         1.77084       0.0070199
            1804           1.778         1.77085      0.00701601
            1805         1.77586         1.77085      0.00701212
            1806         1.77368         1.77085      0.00700824
            1807         1.77144         1.77085      0.00700436
            1808         1.76915         1.77085      0.00700049
            1809         1.76681         1.77085      0.00699662
            1810         1.76442         1.77085      0.00699275
            1811         1.76197         1.77084      0.00698889
            1812         1.75948         1.77083      0.00698504
            1813         1.75692         1.77083      0.00698119
            1814         1.75432         1.77082      0.00697735
            1815         1.75165         1.77081      0.00697351
            1816         1.74893         1.77079      0.00696968
            1817         1.74615         1.77078      0.00696586
            1818         1.74331         1.77077      0.00696205
            1819         1.74041         1.77075      0.00695824
            1820         1.73744         1.77073      0.00695444
            1821         1.73442         1.77071      0.00695065
            1822         1.73133         1.77069      0.00694687
            1823         1.72817         1.77067       0.0069431
            1824         1.72495         1.77064      0.00693933
            1825         1.72166         1.77061      0.00693558
            1826          1.7183         1.77059      0.00693184
            1827         1.71487         1.77056      0.00692812
            1828         1.71137         1.77052       0.0069244
            1829          1.7078         1.77049       0.0069207
            1830         1.70415         1.77045      0.00691702
            1831         1.70043         1.77041      0.00691334
            1832         1.69664         1.77037      0.00690969
            1833         1.69278         1.77033      0.00690605
            1834         1.68884         1.77029      0.00690242
            1835         1.68483         1.77024      0.00689882
            1836         1.68074         1.77019      0.00689523
            1837         1.67658         1.77014      0.00689167
            1838         1.67234         1.77009      0.00688813
            1839         1.66803         1.77003       0.0068846
            1840         1.66365         1.76997       0.0068811
            1841         1.65919         1.76991      0.00687763
            1842         1.65467         1.76985      0.00687418
            1843         1.65007         1.76979      0.00687076
            1844         1.64541         1.76972      0.00686736
            1845         1.64067         1.76965        0.006864
            1846         1.63588         1.76958      0.00686066
            1847         1.63102          1.7695      0.00685736
            1848         1.62609         1.76942      0.00685409
            1849         1.62111         1.76934      0.00685085
            1850         1.61608         1.76926      0.00684765
            1851         1.61099         1.76918      0.00684448
            1852         1.60585         1.76909      0.00684135
            1853         1.60067           1.769      0.00683826
            1854         1.59544          1.7689      0.00683522
            1855         1.59018         1.76881      0.00683221
            1856         1.58489         1.76871      0.00682925
            1857         1.57957         1.76861      0.00682633
            1858         1.57422          1.7685      0.00682346
            1859         1.56886         1.76839      0.00682063
            1860         1.56349         1.76828      0.00681785
            1861         1.55811         1.76817      0.00681513
            1862         1.55274         1.76805      0.00681245
            1863         1.54737         1.76794      0.00680982
            1864         1.54202         1.76781      0.00680725
            1865         1.53669         1.76769      0.00680472
            1866         1.53139         1.76756      0.00680226
            1867         1.52613         1.76744      0.00679984
            1868         1.52091          1.7673      0.00679748
            1869         1.51575         1.76717      0.00679518
            1870         1.51064         1.76703      0.00679293
            1871         1.50561         1.76689      0.00679073
            1872         1.50065         1.76675       0.0067886
            1873         1.49577          1.7666      0.00678651
            1874         1.49099         1.76646      0.00678449
            1875          1.4863         1.76631      0.00678251
            1876         1.48173         1.76616      0.00678059
            1877         1.47726           1.766      0.00677873
            1878         1.47292         1.76585      0.00677691
            1879         1.46871         1.76569      0.00677515
            1880         1.46463         1.76553      0.00677344
            1881          1.4607         1.76537      0.00677178
            1882         1.45691          1.7652      0.00677016
            1883         1.45327         1.76504      0.00676859
            1884         1.44979         1.76487      0.00676707
            1885         1.44648          1.7647      0.00676559
            1886         1.44332         1.76453      0.00676414
            1887         1.44034         1.76436      0.00676274
            1888         1.43753         1.76419      0.00676137
            1889         1.43489         1.76401      0.00676004
            1890         1.43242         1.76384      0.00675874
            1891         1.43013         1.76366      0.00675747
            1892         1.42802         1.76348      0.00675623
            1893         1.42608          1.7633      0.00675501
            1894         1.42432         1.76312      0.00675381
            1895         1.42273         1.76294      0.00675264
            1896         1.42132         1.76276      0.00675148
            1897         1.42008         1.76258      0.00675034
            1898         1.41901          1.7624      0.00674921
            1899         1.41811         1.76222      0.00674809
            1900         1.41738         1.76204      0.00674698
            1901         1.41682         1.76186      0.00674587
            1902         1.41641         1.76168      0.00674477
            1903         1.41617          1.7615      0.00674367
            1904         1.41608         1.76131      0.00674256
            1905         1.41616         1.76113      0.00674146
            1906         1.41638         1.76095      0.00674035
            1907         1.41676         1.76077      0.00673923
            1908         1.41729         1.76059       0.0067381
            1909         1.41796         1.76041      0.00673696
            1910         1.41878         1.76023      0.00673581
            1911         1.41975         1.76005      0.00673464
            1912         1.42086         1.75988      0.00673345
            1913         1.42212          1.7597      0.00673225
            1914         1.42352         1.75953      0.00673102
            1915         1.42506         1.75935      0.00672977
            1916         1.42674         1.75918       0.0067285
            1917         1.42856           1.759       0.0067272
            1918         1.43052         1.75883      0.00672587
            1919         1.43263         1.75866      0.00672451
            1920         1.43487         1.75849      0.00672313
            1921         1.43725         1.75833      0.00672171
            1922         1.43978         1.75816      0.00672025
            1923         1.44244           1.758      0.00671876
            1924         1.44525         1.75783      0.00671724
            1925         1.44819         1.75767      0.00671567
            1926         1.45127         1.75751      0.00671407
            1927         1.45449         1.75736      0.00671243
            1928         1.45784          1.7572      0.00671074
            1929         1.46133         1.75705      0.00670902
            1930         1.46496          1.7569      0.00670725
            1931         1.46872         1.75675      0.00670543
            1932         1.47262          1.7566      0.00670358
            1933         1.47664         1.75646      0.00670167
            1934         1.48079         1.75631      0.00669972
            1935         1.48507         1.75617      0.00669773
            1936         1.48947         1.75604      0.00669568
            1937           1.494          1.7559      0.00669359
            1938         1.49864         1.75577      0.00669145
            1939          1.5034         1.75564      0.00668927
            1940         1.50827         1.75551      0.00668704
            1941         1.51324         1.75539      0.00668476
            1942         1.51831         1.75526      0.00668243
            1943         1.52349         1.75514      0.00668005
            1944         1.52875         1.75503      0.00667763
            1945          1.5341         1.75491      0.00667517
            1946         1.53954          1.7548      0.00667265
            1947         1.54505          1.7547       0.0066701
            1948         1.55063         1.75459      0.00666749
            1949         1.55627         1.75449      0.00666485
            1950         1.56197         1.75439      0.00666216
            1951         1.56772         1.75429      0.00665943
            1952         1.57352          1.7542      0.00665667
            1953         1.57935         1.75411      0.00665386
            1954          1.5852         1.75403      0.00665102
            1955         1.59108         1.75394      0.00664814
            1956         1.59698         1.75386      0.00664522
            1957         1.60288         1.75379      0.00664227
            1958         1.60878         1.75371       0.0066393
            1959         1.61468         1.75364      0.00663629
            1960         1.62056         1.75357      0.00663325
            1961         1.62641         1.75351      0.00663018
            1962         1.63224         1.75345      0.00662709
            1963         1.63803         1.75339      0.00662397
            1964         1.64377         1.75333      0.00662084
            1965         1.64947         1.75328      0.00661768
            1966          1.6551         1.75323       0.0066145
            1967         1.66067         1.75318      0.00661131
            1968         1.66617         1.75314      0.00660809
            1969         1.67159          1.7531      0.00660487
            1970         1.67692         1.75306      0.00660163
            1971         1.68216         1.75302      0.00659838
            1972         1.68731         1.75299      0.00659512
            1973         1.69235         1.75296      0.00659184
            1974         1.69729         1.75293      0.00658857
            1975         1.70212          1.7529      0.00658528
            1976         1.70683         1.75288      0.00658199
            1977         1.71141         1.75286      0.00657869
            1978         1.71588         1.75284      0.00657539
            1979         1.72021         1.75282      0.00657209
            1980         1.72441         1.75281      0.00656879
            1981         1.72848          1.7528      0.00656548
            1982          1.7324         1.75279      0.00656218
            1983         1.73618         1.75278      0.00655887
            1984         1.73982         1.75277      0.00655557
            1985         1.74331         1.75277      0.00655227
            1986         1.74666         1.75276      0.00654897
            1987         1.74985         1.75276      0.00654568
            1988          1.7529         1.75276      0.00654238
            1989         1.75579         1.75276       0.0065391
            1990         1.75853         1.75277      0.00653581
            1991         1.76111         1.75277      0.00653253
            1992         1.76354         1.75278      0.00652925
            1993         1.76582         1.75278      0.00652598
            1994         1.76795         1.75279      0.00652271
            1995         1.76992          1.7528      0.00651945
            1996         1.77174         1.75281      0.00651619
            1997         1.77341         1.75282      0.00651293
            1998         1.77493         1.75283      0.00650968
            1999          1.7763         1.75284      0.00650644
            2000         1.77753         1.75285      0.00650319
            2001         1.77861         1.75287      0.00649996
            2002         1.77955         1.75288      0.00649672
            2003         1.78035         1.75289       0.0064935
            2004         1.78101         1.75291      0.00649027
            2005         1.78154         1.75292      0.00648705
            2006         1.78193         1.75294      0.00648383
            2007          1.7822         1.75295      0.00648062
            2008         1.78233         1.75297      0.00647741
            2009         1.78235         1.75298       0.0064742
            2010         1.78224           1.753      0.00647099
            2011         1.78202         1.75301      0.00646779
            2012         1.78168         1.75302      0.00646459
            2013         1.78124         1.75304       0.0064614
            2014         1.78068         1.75305       0.0064582
            2015         1.78002         1.75307      0.00645501
            2016         1.77925         1.75308      0.00645182
            2017         1.77839         1.75309      0.00644864
            2018         1.77744          1.7531      0.00644545
            2019         1.77639         1.75311      0.00644227
            2020         1.77526         1.75313      0.00643909
            2021         1.77404         1.75314      0.00643591
            2022         1.77274         1.75315      0.00643274
            2023         1.77136         1.75315      0.00642956
            2024          1.7699         1.75316      0.00642639
            2025         1.76837         1.75317      0.00642322
            2026         1.76676         1.75318      0.00642006
            2027         1.76509         1.75318      0.00641689
            2028         1.76336         1.75319      0.00641373
            2029         1.76155         1.75319      0.00641057
            2030         1.75969         1.75319      0.00640741
            2031         1.75777          1.7532      0.00640426
            2032         1.75579          1.7532      0.00640111
            2033         1.75375          1.7532      0.00639796
            2034         1.75166          1.7532      0.00639481
            2035         1.74952          1.7532      0.00639167
            2036         1.74732         1.75319      0.00638853
            2037         1.74508         1.75319       0.0063854
            2038         1.74279         1.75318      0.00638227
            2039         1.74045         1.75318      0.00637914
            2040         1.73806         1.75317      0.00637602
            2041         1.73564         1.75316       0.0063729
            2042         1.73316         1.75315      0.00636978
            2043         1.73065         1.75314      0.00636668
            2044          1.7281         1.75313      0.00636357
            2045         1.72551         1.75312      0.00636048
            2046         1.72288          1.7531      0.00635738
            2047         1.72021         1.75308       0.0063543
            2048         1.71751         1.75307      0.00635122
            2049         1.71477         1.75305      0.00634815
            2050           1.712         1.75303      0.00634508
            2051          1.7092         1.75301      0.00634202
            2052         1.70637         1.75298      0.00633897
            2053         1.70352         1.75296      0.00633593
            2054         1.70063         1.75293       0.0063329
            2055         1.69773         1.75291      0.00632987
            2056         1.69481         1.75288      0.00632686
            2057         1.69186         1.75285      0.00632385
            2058         1.68891         1.75282      0.00632086
            2059         1.68594         1.75279      0.00631787
            2060         1.68296         1.75275      0.00631489
            2061         1.67997         1.75272      0.00631193
            2062         1.67698         1.75268      0.00630897
            2063         1.67399         1.75264      0.00630603
            2064           1.671          1.7526       0.0063031
            2065         1.66802         1.75256      0.00630018
            2066         1.66505         1.75252      0.00629727
            2067          1.6621         1.75248      0.00629438
            2068         1.65916         1.75243       0.0062915
            2069         1.65625         1.75238      0.00628863
            2070         1.65336         1.75234      0.00628577
            2071          1.6505         1.75229      0.00628293
            2072         1.64768         1.75224       0.0062801
            2073         1.64491         1.75218      0.00627728
            2074         1.64217         1.75213      0.00627448
            2075         1.63949         1.75208      0.00627169
            2076         1.63687         1.75202      0.00626892
            2077          1.6343         1.75197      0.00626615
            2078          1.6318         1.75191      0.00626341
            2079         1.62937         1.75185      0.00626067
            2080         1.62701         1.75179      0.00625795
            2081         1.62474         1.75173      0.00625524
            2082         1.62255         1.75167      0.00625254
            2083         1.62045          1.7516      0.00624986
            2084         1.61845         1.75154      0.00624719
            2085         1.61655         1.75147      0.00624452
            2086         1.61474         1.75141      0.00624188
            2087         1.61305         1.75134      0.00623924
            2088         1.61146         1.75128      0.00623661
            2089            1.61         1.75121      0.00623399
            2090         1.60865         1.75114      0.00623138
            2091         1.60742         1.75107      0.00622878
            2092         1.60632           1.751      0.00622619
            2093         1.60535         1.75093       0.0062236
            2094         1.60451         1.75086      0.00622102
            2095         1.60381         1.75079      0.00621845
            2096         1.60324         1.75072      0.00621588
            2097         1.60281         1.75065      0.00621331
            2098         1.60252         1.75058      0.00621075
            2099         1.60238         1.75051       0.0062082
            2100         1.60237         1.75044      0.00620564
            2101         1.60251         1.75037      0.00620309
            2102          1.6028          1.7503      0.00620053
            2103         1.60322         1.75023      0.00619798
            2104         1.60379         1.75016      0.00619542
            2105         1.60451         1.75009      0.00619287
            2106         1.60536         1.75002      0.00619031
            2107         1.60636         1.74995      0.00618775
            2108         1.60749         1.74989      0.00618518
            2109         1.60877         1.74982      0.00618261
            2110         1.61017         1.74975      0.00618003
            2111         1.61171         1.74969      0.00617745
            2112         1.61338         1.74962      0.00617486
            2113         1.61517         1.74956      0.00617227
            2114         1.61709          1.7495      0.00616967
            2115         1.61913         1.74943      0.00616706
            2116         1.62128         1.74937      0.00616444
            2117         1.62354         1.74931      0.00616181
            2118         1.62591         1.74926      0.00615918
            2119         1.62838          1.7492      0.00615654
            2120         1.63096         1.74914      0.00615389
            2121         1.63362         1.74909      0.00615123
            2122         1.63637         1.74904      0.00614856
            2123         1.63921         1.74898      0.00614588
            2124         1.64212         1.74893      0.00614319
            2125         1.64511         1.74888      0.00614049
            2126         1.64816         1.74884      0.00613779
            2127         1.65127         1.74879      0.00613507
            2128         1.65444         1.74875      0.00613235
            2129         1.65766          1.7487      0.00612962
            2130         1.66093         1.74866      0.00612688
            2131         1.66423         1.74862      0.00612413
            2132         1.66757         1.74859      0.00612138
            2133         1.67094         1.74855      0.00611862
            2134         1.67433         1.74851      0.00611585
            2135         1.67773         1.74848      0.00611308
            2136         1.68115         1.74845      0.00611029
            2137         1.68458         1.74842      0.00610751
            2138         1.68801         1.74839      0.00610472
            2139         1.69144         1.74836      0.00610192
            2140         1.69485         1.74834      0.00609912
            2141         1.69825         1.74832      0.00609632
            2142         1.70164         1.74829      0.00609351
            2143           1.705         1.74827       0.0060907
            2144         1.70833         1.74826      0.00608789
            2145         1.71163         1.74824      0.00608507
            2146          1.7149         1.74822      0.00608226
            2147         1.71811         1.74821      0.00607944
            2148         1.72129          1.7482      0.00607662
            2149         1.72441         1.74819      0.00607381
            2150         1.72748         1.74818      0.00607099
            2151          1.7305         1.74817      0.00606817
            2152         1.73345         1.74816      0.00606536
            2153         1.73633         1.74816      0.00606254
            2154         1.73915         1.74815      0.00605973
            2155          1.7419         1.74815      0.00605692
            2156         1.74457         1.74815      0.00605411
            2157         1.74716         1.74815       0.0060513
            2158         1.74967         1.74815       0.0060485
            2159          1.7521         1.74815       0.0060457
            2160         1.75444         1.74815       0.0060429
            2161         1.75669         1.74816       0.0060401
            2162         1.75886         1.74816      0.00603731
            2163         1.76093         1.74817      0.00603452
            2164         1.76291         1.74817      0.00603174
            2165         1.76479         1.74818      0.00602896
            2166         1.76657         1.74819      0.00602618
            2167         1.76826          1.7482      0.00602341
            2168         1.76985         1.74821      0.00602064
            2169         1.77134         1.74822      0.00601787
            2170         1.77272         1.74823      0.00601511
            2171         1.77401         1.74824      0.00601235
            2172         1.77519         1.74825      0.00600959
            2173         1.77627         1.74827      0.00600684
            2174         1.77725         1.74828      0.00600409
            2175         1.77813         1.74829      0.00600135
            2176          1.7789         1.74831      0.00599861
            2177         1.77958         1.74832      0.00599587
            2178         1.78015         1.74834      0.00599313
            2179         1.78063         1.74835       0.0059904
            2180           1.781         1.74837      0.00598767
            2181         1.78128         1.74838      0.00598495
            2182         1.78146          1.7484      0.00598222
            2183         1.78155         1.74841       0.0059795
            2184         1.78154         1.74843      0.00597678
            2185         1.78145         1.74844      0.00597407
            2186         1.78126         1.74846      0.00597135
            2187         1.78098         1.74847      0.00596864
            2188         1.78062         1.74849      0.00596593
            2189         1.78017          1.7485      0.00596322
            2190         1.77965         1.74852      0.00596052
            2191         1.77904         1.74853      0.00595781
            2192         1.77835         1.74854      0.00595511
            2193         1.77759         1.74856      0.00595241
            2194         1.77676         1.74857      0.00594971
            2195         1.77586         1.74858      0.00594701
            2196         1.77489         1.74859      0.00594432
            2197         1.77386         1.74861      0.00594162
            2198         1.77277         1.74862      0.00593893
            2199         1.77162         1.74863      0.00593624
