#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
            1520          1.2748         1.19659      0.00592916
            1521         1.27923         1.19664      0.00592551
            1522         1.28357          1.1967      0.00592189
            1523         1.28781         1.19676       0.0059183
            1524         1.29194         1.19682      0.00591475
            1525         1.29596         1.19688      0.00591123
            1526         1.29987         1.19695      0.00590774
            1527         1.30366         1.19702      0.00590428
            1528         1.30734         1.19709      0.00590086
            1529         1.31089         1.19717      0.00589747
            1530         1.31433         1.19725      0.00589411
            1531         1.31763         1.19732      0.00589079
            1532         1.32081          1.1974      0.00588749
            1533         1.32385         1.19749      0.00588423
            1534         1.32676         1.19757        0.005881
            1535         1.32953         1.19766       0.0058778
            1536         1.33216         1.19775      0.00587462
            1537         1.33465         1.19783      0.00587147
            1538           1.337         1.19792      0.00586835
            1539          1.3392         1.19802      0.00586526
            1540         1.34125         1.19811      0.00586219
            1541         1.34316          1.1982      0.00585914
            1542         1.34492          1.1983      0.00585611
            1543         1.34654         1.19839       0.0058531
            1544           1.348         1.19849      0.00585012
            1545         1.34931         1.19859      0.00584714
            1546         1.35047         1.19869      0.00584419
            1547         1.35148         1.19879      0.00584124
            1548         1.35233         1.19889      0.00583831
            1549         1.35304         1.19898      0.00583539
            1550         1.35359         1.19908      0.00583248
            1551         1.35399         1.19918      0.00582957
            1552         1.35423         1.19928      0.00582667
            1553         1.35433         1.19938      0.00582378
            1554         1.35428         1.19948      0.00582088
            1555         1.35408         1.19958      0.00581799
            1556         1.35373         1.19968      0.00581509
            1557         1.35323         1.19978      0.00581219
            1558         1.35259         1.19988      0.00580929
            1559          1.3518         1.19998      0.00580638
            1560         1.35087         1.20007      0.00580346
            1561          1.3498         1.20017      0.00580054
            1562         1.34859         1.20026       0.0057976
            1563         1.34725         1.20036      0.00579466
            1564         1.34577         1.20045       0.0057917
            1565         1.34416         1.20054      0.00578873
            1566         1.34242         1.20063      0.00578574
            1567         1.34056         1.20072      0.00578273
            1568         1.33857         1.20081      0.00577971
            1569         1.33646          1.2009      0.00577668
            1570         1.33423         1.20098      0.00577362
            1571          1.3319         1.20107      0.00577055
            1572         1.32945         1.20115      0.00576746
            1573         1.32689         1.20123      0.00576434
            1574         1.32423         1.20131      0.00576121
            1575         1.32147         1.20138      0.00575806
            1576         1.31861         1.20146      0.00575488
            1577         1.31567         1.20153      0.00575169
            1578         1.31263          1.2016      0.00574848
            1579         1.30952         1.20167      0.00574524
            1580         1.30633         1.20173      0.00574199
            1581         1.30306          1.2018      0.00573871
            1582         1.29972         1.20186      0.00573542
            1583         1.29632         1.20192      0.00573211
            1584         1.29285         1.20198      0.00572878
            1585         1.28933         1.20203      0.00572543
            1586         1.28576         1.20208      0.00572206
            1587         1.28214         1.20213      0.00571868
            1588         1.27848         1.20218      0.00571528
            1589         1.27478         1.20223      0.00571186
            1590         1.27105         1.20227      0.00570844
            1591         1.26729         1.20231      0.00570499
            1592         1.26351         1.20235      0.00570154
            1593         1.25971         1.20239      0.00569807
            1594         1.25589         1.20242       0.0056946
            1595         1.25207         1.20245      0.00569111
            1596         1.24824         1.20248      0.00568762
            1597         1.24442         1.20251      0.00568412
            1598          1.2406         1.20253      0.00568061
            1599         1.23679         1.20255       0.0056771
            1600           1.233         1.20257      0.00567358
            1601         1.22923         1.20259      0.00567006
            1602         1.22548          1.2026      0.00566654
            1603         1.22177         1.20261      0.00566302
            1604         1.21809         1.20262       0.0056595
            1605         1.21445         1.20263      0.00565598
            1606         1.21085         1.20264      0.00565246
            1607          1.2073         1.20264      0.00564894
            1608          1.2038         1.20264      0.00564543
            1609         1.20036         1.20264      0.00564192
            1610         1.19698         1.20263      0.00563842
            1611         1.19366         1.20263      0.00563492
            1612         1.19041         1.20262      0.00563143
            1613         1.18724         1.20261      0.00562795
            1614         1.18415          1.2026      0.00562447
            1615         1.18113         1.20259        0.005621
            1616          1.1782         1.20257      0.00561754
            1617         1.17535         1.20256       0.0056141
            1618          1.1726         1.20254      0.00561066
            1619         1.16993         1.20252      0.00560723
            1620         1.16736          1.2025      0.00560381
            1621         1.16489         1.20247       0.0056004
            1622         1.16252         1.20245        0.005597
            1623         1.16025         1.20242      0.00559361
            1624         1.15809         1.20239      0.00559023
            1625         1.15604         1.20237      0.00558687
            1626         1.15409         1.20234      0.00558351
            1627         1.15225         1.20231      0.00558016
            1628         1.15053         1.20227      0.00557683
            1629         1.14892         1.20224       0.0055735
            1630         1.14742         1.20221      0.00557018
            1631         1.14604         1.20217      0.00556687
            1632         1.14477         1.20214      0.00556357
            1633         1.14362          1.2021      0.00556028
            1634         1.14259         1.20207        0.005557
            1635         1.14167         1.20203      0.00555372
            1636         1.14087         1.20199      0.00555045
            1637         1.14018         1.20195      0.00554719
            1638          1.1396         1.20191      0.00554393
            1639         1.13914         1.20188      0.00554068
            1640          1.1388         1.20184      0.00553744
            1641         1.13856          1.2018       0.0055342
            1642         1.13843         1.20176      0.00553096
            1643         1.13841         1.20172      0.00552773
            1644          1.1385         1.20168       0.0055245
            1645         1.13869         1.20165      0.00552128
            1646         1.13899         1.20161      0.00551805
            1647         1.13938         1.20157      0.00551483
            1648         1.13987         1.20153      0.00551161
            1649         1.14046          1.2015       0.0055084
            1650         1.14113         1.20146      0.00550518
            1651          1.1419         1.20142      0.00550196
            1652         1.14276         1.20139      0.00549875
            1653          1.1437         1.20135      0.00549553
            1654         1.14472         1.20132      0.00549231
            1655         1.14582         1.20128       0.0054891
            1656         1.14699         1.20125      0.00548588
            1657         1.14823         1.20122      0.00548266
            1658         1.14954         1.20119      0.00547945
            1659         1.15091         1.20116      0.00547623
            1660         1.15234         1.20113      0.00547301
            1661         1.15383          1.2011      0.00546979
            1662         1.15537         1.20107      0.00546656
            1663         1.15696         1.20105      0.00546334
            1664          1.1586         1.20102      0.00546012
            1665         1.16027           1.201      0.00545689
            1666         1.16199         1.20097      0.00545367
            1667         1.16374         1.20095      0.00545044
            1668         1.16552         1.20093      0.00544722
            1669         1.16733         1.20091      0.00544399
            1670         1.16916         1.20089      0.00544076
            1671         1.17101         1.20087      0.00543754
            1672         1.17289         1.20086      0.00543431
            1673         1.17478         1.20084      0.00543108
            1674         1.17668         1.20083      0.00542786
            1675         1.17859         1.20081      0.00542463
            1676         1.18051          1.2008      0.00542141
            1677         1.18243         1.20079      0.00541819
            1678         1.18436         1.20078      0.00541497
            1679         1.18628         1.20077      0.00541175
            1680          1.1882         1.20076      0.00540853
            1681         1.19012         1.20076      0.00540532
            1682         1.19202         1.20075      0.00540211
            1683         1.19392         1.20075       0.0053989
            1684         1.19581         1.20074       0.0053957
            1685         1.19768         1.20074      0.00539249
            1686         1.19953         1.20074       0.0053893
            1687         1.20138         1.20074       0.0053861
            1688          1.2032         1.20074      0.00538291
            1689         1.20501         1.20075      0.00537972
            1690         1.20679         1.20075      0.00537654
            1691         1.20856         1.20075      0.00537337
            1692         1.21031         1.20076      0.00537019
            1693         1.21203         1.20077      0.00536702
            1694         1.21373         1.20077      0.00536386
            1695         1.21541         1.20078       0.0053607
            1696         1.21706         1.20079      0.00535755
            1697         1.21869          1.2008      0.00535441
            1698          1.2203         1.20082      0.00535126
            1699         1.22187         1.20083      0.00534813
            1700         1.22342         1.20084        0.005345
            1701         1.22495         1.20085      0.00534188
            1702         1.22645         1.20087      0.00533876
            1703         1.22793         1.20089      0.00533565
            1704         1.22938          1.2009      0.00533254
            1705          1.2308         1.20092      0.00532944
            1706         1.23221         1.20094      0.00532635
            1707         1.23359         1.20096      0.00532326
            1708         1.23494         1.20098      0.00532019
            1709         1.23628           1.201      0.00531711
            1710         1.23759         1.20102      0.00531405
            1711         1.23888         1.20104      0.00531099
            1712         1.24015         1.20106      0.00530793
            1713          1.2414         1.20109      0.00530489
            1714         1.24263         1.20111      0.00530185
            1715         1.24384         1.20114      0.00529881
            1716         1.24504         1.20116      0.00529579
            1717         1.24622         1.20119      0.00529277
            1718         1.24739         1.20122      0.00528976
            1719         1.24854         1.20124      0.00528675
            1720         1.24967         1.20127      0.00528375
            1721         1.25079          1.2013      0.00528076
            1722         1.25189         1.20133      0.00527778
            1723         1.25298         1.20136       0.0052748
            1724         1.25406         1.20139      0.00527183
            1725         1.25512         1.20142      0.00526886
            1726         1.25616         1.20145      0.00526591
            1727          1.2572         1.20149      0.00526295
            1728         1.25821         1.20152      0.00526001
            1729         1.25922         1.20155      0.00525708
            1730         1.26021         1.20159      0.00525415
            1731         1.26118         1.20162      0.00525122
            1732         1.26214         1.20165      0.00524831
            1733         1.26309         1.20169       0.0052454
            1734         1.26402         1.20173       0.0052425
            1735         1.26493         1.20176       0.0052396
            1736         1.26582          1.2018      0.00523671
            1737          1.2667         1.20184      0.00523383
            1738         1.26755         1.20187      0.00523096
            1739         1.26838         1.20191      0.00522809
            1740         1.26919         1.20195      0.00522523
            1741         1.26997         1.20199      0.00522237
            1742         1.27073         1.20203      0.00521952
            1743         1.27146         1.20207      0.00521668
            1744         1.27216         1.20211      0.00521384
            1745         1.27283         1.20215      0.00521101
            1746         1.27346         1.20219      0.00520819
            1747         1.27406         1.20223      0.00520537
            1748         1.27463         1.20227      0.00520256
            1749         1.27515         1.20232      0.00519975
            1750         1.27563         1.20236      0.00519695
            1751         1.27607          1.2024      0.00519415
            1752         1.27646         1.20244      0.00519136
            1753         1.27681         1.20248      0.00518857
            1754         1.27711         1.20253      0.00518579
            1755         1.27735         1.20257      0.00518301
            1756         1.27755         1.20261      0.00518023
            1757         1.27768         1.20266      0.00517746
            1758         1.27777          1.2027      0.00517469
            1759         1.27779         1.20274      0.00517192
            1760         1.27775         1.20278      0.00516916
            1761         1.27766         1.20283       0.0051664
            1762         1.27749         1.20287      0.00516364
            1763         1.27726         1.20291      0.00516088
            1764         1.27697         1.20295      0.00515813
            1765          1.2766         1.20299      0.00515538
            1766         1.27617         1.20304      0.00515262
            1767         1.27567         1.20308      0.00514987
            1768         1.27509         1.20312      0.00514712
            1769         1.27444         1.20316      0.00514437
            1770         1.27372          1.2032      0.00514162
            1771         1.27292         1.20324      0.00513886
            1772         1.27205         1.20328      0.00513611
            1773          1.2711         1.20331      0.00513336
            1774         1.27008         1.20335       0.0051306
            1775         1.26899         1.20339      0.00512784
            1776         1.26782         1.20342      0.00512508
            1777         1.26658         1.20346      0.00512232
            1778         1.26526          1.2035      0.00511956
            1779         1.26387         1.20353      0.00511679
            1780         1.26241         1.20356      0.00511403
            1781         1.26088         1.20359      0.00511126
            1782         1.25928         1.20363      0.00510848
            1783         1.25761         1.20366      0.00510571
            1784         1.25587         1.20369      0.00510293
            1785         1.25407         1.20371      0.00510015
            1786          1.2522         1.20374      0.00509737
            1787         1.25027         1.20377      0.00509458
            1788         1.24829         1.20379      0.00509179
            1789         1.24624         1.20382        0.005089
            1790         1.24413         1.20384      0.00508621
            1791         1.24198         1.20386      0.00508341
            1792         1.23977         1.20388      0.00508062
            1793         1.23751          1.2039      0.00507782
            1794          1.2352         1.20392      0.00507502
            1795         1.23285         1.20393      0.00507221
            1796         1.23046         1.20395      0.00506941
            1797         1.22803         1.20396      0.00506661
            1798         1.22557         1.20397       0.0050638
            1799         1.22307         1.20398        0.005061
            1800         1.22054         1.20399       0.0050582
            1801         1.21798           1.204       0.0050554
            1802          1.2154         1.20401      0.00505259
            1803          1.2128         1.20401      0.00504979
            1804         1.21019         1.20401        0.005047
            1805         1.20755         1.20402       0.0050442
            1806         1.20491         1.20402      0.00504141
            1807         1.20226         1.20402      0.00503862
            1808          1.1996         1.20401      0.00503583
            1809         1.19695         1.20401      0.00503305
            1810         1.19429           1.204      0.00503027
            1811         1.19164           1.204       0.0050275
            1812           1.189         1.20399      0.00502473
            1813         1.18637         1.20398      0.00502197
            1814         1.18376         1.20397      0.00501921
            1815         1.18117         1.20395      0.00501646
            1816          1.1786         1.20394      0.00501372
            1817         1.17606         1.20393      0.00501098
            1818         1.17355         1.20391      0.00500826
            1819         1.17107         1.20389      0.00500553
            1820         1.16863         1.20387      0.00500282
            1821         1.16623         1.20385      0.00500012
            1822         1.16388         1.20383      0.00499742
            1823         1.16157         1.20381      0.00499473
            1824          1.1593         1.20378      0.00499205
            1825         1.15709         1.20376      0.00498938
            1826         1.15494         1.20373      0.00498672
            1827         1.15284          1.2037      0.00498407
            1828          1.1508         1.20367      0.00498143
            1829         1.14883         1.20364       0.0049788
            1830         1.14692         1.20361      0.00497617
            1831         1.14508         1.20358      0.00497356
            1832         1.14331         1.20355      0.00497095
            1833         1.14162         1.20351      0.00496835
            1834            1.14         1.20348      0.00496577
            1835         1.13846         1.20344      0.00496319
            1836           1.137         1.20341      0.00496061
            1837         1.13562         1.20337      0.00495805
            1838         1.13432         1.20333       0.0049555
            1839         1.13311         1.20329      0.00495295
            1840         1.13199         1.20325      0.00495041
            1841         1.13095         1.20322      0.00494788
            1842         1.13001         1.20318      0.00494535
            1843         1.12915         1.20314      0.00494283
            1844         1.12839          1.2031      0.00494031
            1845         1.12772         1.20305      0.00493781
            1846         1.12715         1.20301       0.0049353
            1847         1.12667         1.20297       0.0049328
            1848         1.12628         1.20293      0.00493031
            1849         1.12598         1.20289      0.00492782
            1850         1.12578         1.20285      0.00492533
            1851         1.12567         1.20281      0.00492285
            1852         1.12565         1.20276      0.00492036
            1853         1.12573         1.20272      0.00491788
            1854          1.1259         1.20268      0.00491541
            1855         1.12615         1.20264      0.00491293
            1856          1.1265          1.2026      0.00491045
            1857         1.12694         1.20256      0.00490798
            1858         1.12747         1.20252       0.0049055
            1859         1.12808         1.20248      0.00490303
            1860         1.12877         1.20244      0.00490055
            1861         1.12955          1.2024      0.00489807
            1862         1.13042         1.20236       0.0048956
            1863         1.13136         1.20232      0.00489312
            1864         1.13238         1.20228      0.00489064
            1865         1.13347         1.20225      0.00488815
            1866         1.13464         1.20221      0.00488567
            1867         1.13587         1.20218      0.00488318
            1868         1.13717         1.20214      0.00488069
            1869         1.13853         1.20211       0.0048782
            1870         1.13996         1.20207       0.0048757
            1871         1.14144         1.20204       0.0048732
            1872         1.14297         1.20201       0.0048707
            1873         1.14456         1.20198       0.0048682
            1874          1.1462         1.20195      0.00486569
            1875         1.14787         1.20192      0.00486318
            1876         1.14959         1.20189      0.00486067
            1877         1.15135         1.20187      0.00485815
            1878         1.15314         1.20184      0.00485564
            1879         1.15496         1.20181      0.00485312
            1880         1.15681         1.20179      0.00485059
            1881         1.15868         1.20177      0.00484807
            1882         1.16058         1.20175      0.00484554
            1883         1.16249         1.20172      0.00484302
            1884         1.16441         1.20171      0.00484049
            1885         1.16634         1.20169      0.00483795
            1886         1.16827         1.20167      0.00483542
            1887         1.17021         1.20165      0.00483289
            1888         1.17214         1.20164      0.00483035
            1889         1.17407         1.20162      0.00482782
            1890         1.17599         1.20161      0.00482528
            1891          1.1779          1.2016      0.00482275
            1892         1.17979         1.20158      0.00482021
            1893         1.18166         1.20157      0.00481768
            1894          1.1835         1.20156      0.00481514
            1895         1.18532         1.20156      0.00481261
            1896         1.18712         1.20155      0.00481008
            1897         1.18888         1.20154      0.00480755
            1898         1.19061         1.20154      0.00480502
            1899          1.1923         1.20153      0.00480249
            1900         1.19395         1.20153      0.00479996
            1901         1.19556         1.20152      0.00479744
            1902         1.19713         1.20152      0.00479492
            1903         1.19865         1.20152       0.0047924
            1904         1.20013         1.20152      0.00478988
            1905         1.20156         1.20152      0.00478737
            1906         1.20294         1.20152      0.00478485
            1907         1.20427         1.20152      0.00478235
            1908         1.20554         1.20152      0.00477984
            1909         1.20676         1.20153      0.00477734
            1910         1.20792         1.20153      0.00477484
            1911         1.20903         1.20153      0.00477234
            1912         1.21007         1.20154      0.00476985
            1913         1.21106         1.20154      0.00476735
            1914         1.21199         1.20155      0.00476487
            1915         1.21286         1.20155      0.00476238
            1916         1.21367         1.20156       0.0047599
            1917         1.21442         1.20157      0.00475742
            1918         1.21511         1.20157      0.00475495
            1919         1.21574         1.20158      0.00475248
            1920         1.21632         1.20159      0.00475001
            1921         1.21683          1.2016      0.00474754
            1922         1.21729         1.20161      0.00474508
            1923         1.21768         1.20161      0.00474262
            1924         1.21802         1.20162      0.00474016
            1925         1.21831         1.20163      0.00473771
            1926         1.21853         1.20164      0.00473525
            1927         1.21871         1.20165       0.0047328
            1928         1.21883         1.20166      0.00473036
            1929         1.21889         1.20167      0.00472791
            1930         1.21891         1.20168      0.00472547
            1931         1.21887         1.20168      0.00472303
            1932         1.21879         1.20169       0.0047206
            1933         1.21866          1.2017      0.00471816
            1934         1.21848         1.20171      0.00471573
            1935         1.21826         1.20172       0.0047133
            1936           1.218         1.20173      0.00471088
            1937         1.21769         1.20174      0.00470845
            1938         1.21734         1.20174      0.00470603
            1939         1.21696         1.20175      0.00470361
            1940         1.21654         1.20176      0.00470119
            1941         1.21608         1.20177      0.00469877
            1942          1.2156         1.20177      0.00469636
            1943         1.21508         1.20178      0.00469395
            1944         1.21453         1.20179      0.00469154
            1945         1.21395         1.20179      0.00468913
            1946         1.21335          1.2018      0.00468672
            1947         1.21272          1.2018      0.00468432
            1948         1.21207         1.20181      0.00468192
            1949         1.21141         1.20182      0.00467952
            1950         1.21072         1.20182      0.00467712
            1951         1.21001         1.20182      0.00467473
            1952         1.20929         1.20183      0.00467233
            1953         1.20856         1.20183      0.00466994
            1954         1.20781         1.20183      0.00466755
            1955         1.20705         1.20184      0.00466517
            1956         1.20628         1.20184      0.00466278
            1957          1.2055         1.20184       0.0046604
            1958         1.20472         1.20184      0.00465802
            1959         1.20393         1.20184      0.00465564
            1960         1.20314         1.20184      0.00465327
            1961         1.20235         1.20184      0.00465089
            1962         1.20155         1.20184      0.00464852
            1963         1.20076         1.20184      0.00464615
            1964         1.19997         1.20184      0.00464379
            1965         1.19918         1.20184      0.00464143
            1966          1.1984         1.20184      0.00463907
            1967         1.19762         1.20184      0.00463671
            1968         1.19685         1.20183      0.00463435
            1969         1.19609         1.20183        0.004632
            1970         1.19533         1.20183      0.00462965
            1971         1.19458         1.20183       0.0046273
            1972         1.19385         1.20182      0.00462496
            1973         1.19312         1.20182      0.00462261
            1974          1.1924         1.20181      0.00462028
            1975         1.19169         1.20181      0.00461794
            1976         1.19099          1.2018      0.00461561
            1977         1.19031          1.2018      0.00461327
            1978         1.18964         1.20179      0.00461095
            1979         1.18898         1.20178      0.00460862
            1980         1.18834         1.20178       0.0046063
            1981         1.18771         1.20177      0.00460398
            1982         1.18709         1.20176      0.00460166
            1983         1.18648         1.20175      0.00459935
            1984         1.18588         1.20175      0.00459704
            1985          1.1853         1.20174      0.00459473
            1986         1.18473         1.20173      0.00459242
            1987         1.18417         1.20172      0.00459012
            1988         1.18363         1.20171      0.00458782
            1989         1.18309          1.2017      0.00458552
            1990         1.18257         1.20169      0.00458323
            1991         1.18206         1.20168      0.00458094
            1992         1.18156         1.20167      0.00457865
            1993         1.18108         1.20166      0.00457636
            1994          1.1806         1.20165      0.00457408
            1995         1.18013         1.20164       0.0045718
            1996         1.17968         1.20163      0.00456952
            1997         1.17924         1.20162      0.00456725
            1998         1.17881         1.20161      0.00456498
            1999         1.17839          1.2016      0.00456271
            2000         1.17798         1.20158      0.00456044
            2001         1.17759         1.20157      0.00455818
            2002          1.1772         1.20156      0.00455592
            2003         1.17683         1.20155      0.00455366
            2004         1.17647         1.20153       0.0045514
            2005         1.17612         1.20152      0.00454915
            2006         1.17579         1.20151       0.0045469
            2007         1.17546          1.2015      0.00454466
            2008         1.17516         1.20148      0.00454241
            2009         1.17486         1.20147      0.00454017
            2010         1.17459         1.20146      0.00453793
            2011         1.17432         1.20144      0.00453569
            2012         1.17408         1.20143      0.00453346
            2013         1.17385         1.20142      0.00453123
            2014         1.17363          1.2014        0.004529
            2015         1.17344         1.20139      0.00452677
            2016         1.17326         1.20137      0.00452455
            2017         1.17311         1.20136      0.00452233
            2018         1.17297         1.20135      0.00452011
            2019         1.17285         1.20133      0.00451789
            2020         1.17275         1.20132      0.00451568
            2021         1.17267          1.2013      0.00451347
            2022         1.17261         1.20129      0.00451126
            2023         1.17258         1.20127      0.00450905
            2024         1.17256         1.20126      0.00450684
            2025         1.17257         1.20125      0.00450464
            2026         1.17259         1.20123      0.00450244
            2027         1.17264         1.20122      0.00450024
            2028         1.17271          1.2012      0.00449804
            2029          1.1728         1.20119      0.00449585
            2030         1.17292         1.20118      0.00449365
            2031         1.17305         1.20116      0.00449146
            2032          1.1732         1.20115      0.00448927
            2033         1.17338         1.20113      0.00448709
            2034         1.17358         1.20112       0.0044849
            2035          1.1738         1.20111      0.00448272
            2036         1.17404         1.20109      0.00448053
            2037          1.1743         1.20108      0.00447835
            2038         1.17458         1.20107      0.00447618
            2039         1.17488         1.20106        0.004474
            2040          1.1752         1.20104      0.00447182
            2041         1.17555         1.20103      0.00446965
            2042         1.17591         1.20102      0.00446748
            2043         1.17629         1.20101      0.00446531
            2044         1.17669         1.20099      0.00446314
            2045         1.17711         1.20098      0.00446097
            2046         1.17755         1.20097      0.00445881
            2047         1.17801         1.20096      0.00445664
            2048         1.17849         1.20095      0.00445448
            2049           1.179         1.20094      0.00445232
            2050         1.17952         1.20093      0.00445016
            2051         1.18006         1.20092        0.004448
            2052         1.18063         1.20091      0.00444584
            2053         1.18122          1.2009      0.00444369
            2054         1.18182         1.20089      0.00444153
            2055         1.18245         1.20088      0.00443938
            2056         1.18311         1.20087      0.00443723
            2057         1.18378         1.20086      0.00443508
            2058         1.18448         1.20085      0.00443293
            2059          1.1852         1.20085      0.00443079
            2060         1.18596         1.20084      0.00442864
            2061         1.18674         1.20083       0.0044265
            2062         1.18754         1.20083      0.00442436
            2063         1.18837         1.20082      0.00442222
            2064         1.18923         1.20082      0.00442008
            2065         1.19012         1.20081      0.00441794
            2066         1.19104         1.20081       0.0044158
            2067           1.192          1.2008      0.00441367
            2068         1.19298          1.2008      0.00441154
            2069         1.19401         1.20079      0.00440941
            2070         1.19506         1.20079      0.00440728
            2071         1.19616         1.20079      0.00440515
            2072         1.19729         1.20079      0.00440302
            2073         1.19846         1.20079       0.0044009
            2074         1.19966         1.20079      0.00439878
            2075         1.20091         1.20079      0.00439666
            2076         1.20221         1.20079      0.00439454
            2077         1.20354         1.20079      0.00439243
            2078         1.20493         1.20079      0.00439031
            2079         1.20635         1.20079       0.0043882
            2080         1.20783          1.2008      0.00438609
            2081         1.20935          1.2008      0.00438399
            2082         1.21092          1.2008      0.00438188
            2083         1.21253         1.20081      0.00437978
            2084          1.2142         1.20082      0.00437769
            2085         1.21592         1.20082      0.00437559
            2086         1.21768         1.20083       0.0043735
            2087          1.2195         1.20084      0.00437142
            2088         1.22136         1.20085      0.00436933
            2089         1.22328         1.20086      0.00436726
            2090         1.22525         1.20087      0.00436518
            2091         1.22727         1.20089      0.00436311
            2092         1.22934          1.2009      0.00436105
            2093         1.23146         1.20091      0.00435899
            2094         1.23362         1.20093      0.00435694
            2095         1.23584         1.20095      0.00435489
            2096          1.2381         1.20096      0.00435285
            2097          1.2404         1.20098      0.00435081
            2098         1.24275           1.201      0.00434878
            2099         1.24514         1.20102      0.00434676
            2100         1.24757         1.20105      0.00434475
            2101         1.25004         1.20107      0.00434274
            2102         1.25255         1.20109      0.00434075
            2103         1.25508         1.20112      0.00433876
            2104         1.25765         1.20115      0.00433678
            2105         1.26024         1.20117      0.00433481
            2106         1.26285          1.2012      0.00433285
            2107         1.26548         1.20123       0.0043309
            2108         1.26813         1.20127      0.00432896
            2109          1.2708          1.2013      0.00432704
            2110         1.27347         1.20133      0.00432512
            2111         1.27616         1.20137      0.00432322
            2112         1.27884         1.20141      0.00432133
            2113         1.28152         1.20144      0.00431945
            2114          1.2842         1.20148      0.00431758
            2115         1.28687         1.20152      0.00431573
            2116         1.28952         1.20156      0.00431389
            2117         1.29215         1.20161      0.00431206
            2118         1.29476         1.20165      0.00431025
            2119         1.29734          1.2017      0.00430845
            2120         1.29989         1.20174      0.00430667
            2121          1.3024         1.20179       0.0043049
            2122         1.30488         1.20184      0.00430315
            2123         1.30731         1.20189      0.00430141
            2124         1.30969         1.20194      0.00429968
            2125         1.31202         1.20199      0.00429797
            2126         1.31429         1.20204      0.00429627
            2127         1.31651          1.2021      0.00429459
            2128         1.31865         1.20215      0.00429292
            2129         1.32073         1.20221      0.00429127
            2130         1.32274         1.20226      0.00428962
            2131         1.32467         1.20232        0.004288
            2132         1.32653         1.20238      0.00428638
            2133          1.3283         1.20244      0.00428478
            2134         1.32998          1.2025      0.00428319
            2135         1.33158         1.20256      0.00428161
            2136         1.33309         1.20262      0.00428004
            2137         1.33451         1.20268      0.00427848
            2138         1.33583         1.20274      0.00427693
            2139         1.33705         1.20281      0.00427539
            2140         1.33817         1.20287      0.00427386
            2141         1.33919         1.20293      0.00427234
            2142         1.34011           1.203      0.00427083
            2143         1.34093         1.20306      0.00426932
            2144         1.34164         1.20313      0.00426782
            2145         1.34224         1.20319      0.00426632
            2146         1.34274         1.20326      0.00426483
            2147         1.34312         1.20332      0.00426334
            2148          1.3434         1.20339      0.00426185
            2149         1.34357         1.20345      0.00426037
            2150         1.34363         1.20352      0.00425889
            2151         1.34359         1.20358       0.0042574
            2152         1.34343         1.20365      0.00425592
            2153         1.34317         1.20371      0.00425444
            2154         1.34281         1.20378      0.00425295
            2155         1.34233         1.20384      0.00425147
            2156         1.34176         1.20391      0.00424998
            2157         1.34108         1.20397      0.00424848
            2158          1.3403         1.20403      0.00424698
            2159         1.33942          1.2041      0.00424548
            2160         1.33844         1.20416      0.00424397
            2161         1.33737         1.20422      0.00424245
            2162          1.3362         1.20428      0.00424093
            2163         1.33493         1.20434       0.0042394
            2164         1.33358          1.2044      0.00423786
            2165         1.33214         1.20446      0.00423631
            2166         1.33061         1.20452      0.00423476
            2167         1.32899         1.20457      0.00423319
            2168          1.3273         1.20463      0.00423162
            2169         1.32552         1.20469      0.00423003
            2170         1.32367         1.20474      0.00422844
            2171         1.32175          1.2048      0.00422684
            2172         1.31975         1.20485      0.00422522
            2173         1.31769          1.2049       0.0042236
            2174         1.31555         1.20495      0.00422196
            2175         1.31336           1.205      0.00422031
            2176          1.3111         1.20505      0.00421866
            2177         1.30878          1.2051      0.00421699
            2178         1.30641         1.20514      0.00421531
            2179         1.30398         1.20519      0.00421362
            2180          1.3015         1.20523      0.00421191
            2181         1.29897         1.20528       0.0042102
            2182         1.29639         1.20532      0.00420848
            2183         1.29376         1.20536      0.00420675
            2184         1.29109          1.2054        0.004205
            2185         1.28838         1.20544      0.00420325
            2186         1.28563         1.20547      0.00420149
            2187         1.28284         1.20551      0.00419972
            2188         1.28001         1.20554      0.00419794
            2189         1.27715         1.20558      0.00419615
            2190         1.27426         1.20561      0.00419435
            2191         1.27134         1.20564      0.00419254
            2192         1.26839         1.20567      0.00419072
            2193         1.26542         1.20569       0.0041889
            2194         1.26242         1.20572      0.00418707
            2195         1.25939         1.20574      0.00418524
            2196         1.25635         1.20577      0.00418339
            2197         1.25329         1.20579      0.00418155
            2198         1.25021         1.20581      0.00417969
            2199         1.24711         1.20583      0.00417783
            2200           1.244         1.20584      0.00417597
            2201         1.24087         1.20586       0.0041741
            2202         1.23774         1.20587      0.00417223
            2203         1.23459         1.20589      0.00417036
            2204         1.23144          1.2059      0.00416848
            2205         1.22829         1.20591      0.00416661
            2206         1.22513         1.20592      0.00416473
            2207         1.22196         1.20593      0.00416285
            2208          1.2188         1.20593      0.00416096
            2209         1.21564         1.20594      0.00415908
            2210         1.21249         1.20594       0.0041572
            2211         1.20934         1.20594      0.00415532
            2212          1.2062         1.20594      0.00415344
