#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
             699        1.022885       0.9499822     0.008514213
             700        1.023008       0.9500865     0.008502688
             701        1.023104       0.9501907     0.008491197
             702        1.023172       0.9502946     0.008479738
             703        1.023204       0.9503984      0.00846831
             704        1.023221       0.9505018     0.008456913
             705        1.023211       0.9506049     0.008445546
             706        1.023167       0.9507077     0.008434209
             707        1.023094       0.9508101     0.008422901
             708        1.022994        0.950912     0.008411621
             709        1.022878       0.9510135     0.008400369
             710        1.022714       0.9511145     0.008389145
             711        1.022529        0.951215     0.008377947
             712        1.022308       0.9513148     0.008366775
             713        1.022067       0.9514141     0.008355629
             714        1.021804       0.9515126     0.008344508
             715        1.021513       0.9516105     0.008333412
             716        1.021181       0.9517077     0.008322339
             717        1.020836       0.9518041      0.00831129
             718        1.020458       0.9518997     0.008300265
             719        1.020047       0.9519945     0.008289262
             720        1.019617       0.9520884     0.008278281
             721        1.019167       0.9521815     0.008267322
             722        1.018679       0.9522736     0.008256384
             723        1.018167       0.9523647     0.008245468
             724         1.01763       0.9524549     0.008234572
             725        1.017088        0.952544     0.008223696
             726        1.016522       0.9526321     0.008212841
             727        1.015935       0.9527192     0.008202006
             728        1.015312       0.9528052      0.00819119
             729        1.014674       0.9528901     0.008180393
             730        1.014006       0.9529738     0.008169616
             731        1.013323       0.9530563     0.008158857
             732        1.012606       0.9531377     0.008148117
             733        1.011889       0.9532178     0.008137395
             734        1.011138       0.9532967     0.008126691
             735        1.010369       0.9533744     0.008116005
             736        1.009566       0.9534507     0.008105337
             737        1.008765       0.9535258     0.008094687
             738        1.007961       0.9535996     0.008084054
             739        1.007128        0.953672      0.00807344
             740        1.006265       0.9537431     0.008062842
             741        1.005394       0.9538128     0.008052263
             742        1.004507       0.9538811       0.0080417
             743        1.003605        0.953948     0.008031156
             744        1.002683       0.9540135     0.008020628
             745        1.001754       0.9540776     0.008010118
             746        1.000807       0.9541402     0.007999626
             747        0.999849       0.9542014     0.007989151
             748       0.9988879       0.9542612     0.007978693
             749       0.9979109       0.9543194     0.007968254
             750       0.9969393       0.9543763     0.007957832
             751       0.9959356       0.9544316     0.007947428
             752       0.9949268       0.9544855     0.007937042
             753       0.9939276       0.9545378     0.007926675
             754       0.9929389       0.9545888     0.007916325
             755       0.9919347       0.9546382     0.007905995
             756       0.9909295       0.9546862     0.007895683
             757       0.9899505       0.9547328      0.00788539
             758       0.9889536        0.954778     0.007875116
             759       0.9879528       0.9548217     0.007864862
             760       0.9869687        0.954864     0.007854627
             761       0.9859836       0.9549049     0.007844412
             762       0.9849985       0.9549444     0.007834217
             763       0.9840345       0.9549825     0.007824042
             764       0.9830794       0.9550193     0.007813888
             765       0.9821283       0.9550547     0.007803754
             766       0.9811825       0.9550888     0.007793641
             767       0.9802559       0.9551216     0.007783549
             768       0.9793435       0.9551532     0.007773478
             769         0.97844       0.9551834     0.007763428
             770       0.9775595       0.9552125       0.0077534
             771       0.9766976       0.9552404     0.007743394
             772        0.975855       0.9552671      0.00773341
             773       0.9750259       0.9552926     0.007723447
             774       0.9742385       0.9553171     0.007713508
             775       0.9734549       0.9553405      0.00770359
             776        0.972702       0.9553629     0.007693695
             777       0.9719735       0.9553843     0.007683823
             778       0.9712895       0.9554047     0.007673974
             779       0.9705991       0.9554242     0.007664148
             780       0.9699491       0.9554428     0.007654345
             781       0.9693339       0.9554606     0.007644565
             782       0.9687474       0.9554776     0.007634808
             783       0.9681895       0.9554939     0.007625074
             784       0.9676543       0.9555094     0.007615364
             785       0.9671562       0.9555242     0.007605678
             786       0.9666827       0.9555384     0.007596014
             787       0.9662205        0.955552     0.007586375
             788       0.9657961        0.955565     0.007576759
             789       0.9654026       0.9555774     0.007567166
             790       0.9650395       0.9555894     0.007557597
             791       0.9647203        0.955601     0.007548051
             792       0.9644252       0.9556121     0.007538529
             793       0.9641466       0.9556229      0.00752903
             794       0.9639112       0.9556333     0.007519555
             795       0.9637123       0.9556435     0.007510103
             796       0.9635436       0.9556534     0.007500675
             797       0.9634046       0.9556631      0.00749127
             798       0.9632942       0.9556727     0.007481889
             799       0.9632188       0.9556821     0.007472531
             800       0.9631771       0.9556915     0.007463196
             801       0.9631426       0.9557008     0.007453884
             802       0.9631413       0.9557101     0.007444596
             803       0.9631662       0.9557194     0.007435331
             804       0.9632292       0.9557287     0.007426089
             805       0.9633096       0.9557381      0.00741687
             806       0.9634068       0.9557476     0.007407674
             807       0.9635265       0.9557573     0.007398501
             808       0.9636684       0.9557671     0.007389351
             809       0.9638327        0.955777     0.007380223
             810        0.964025       0.9557872     0.007371119
             811       0.9642249       0.9557976     0.007362037
             812       0.9644516       0.9558083     0.007352979
             813       0.9646974       0.9558192     0.007343943
             814       0.9649615       0.9558304     0.007334929
             815       0.9652563        0.955842     0.007325938
             816       0.9655554       0.9558539      0.00731697
             817       0.9658782       0.9558662     0.007308024
             818       0.9662052       0.9558788     0.007299101
             819        0.966555       0.9558919     0.007290201
             820       0.9669077       0.9559053     0.007281323
             821       0.9672829       0.9559191     0.007272467
             822       0.9676863       0.9559335     0.007263634
             823       0.9680976       0.9559482     0.007254823
             824       0.9685293       0.9559635     0.007246035
             825       0.9689614       0.9559793     0.007237269
             826       0.9694071       0.9559955     0.007228525
             827       0.9698737       0.9560123     0.007219804
             828       0.9703601       0.9560296     0.007211105
             829       0.9708519       0.9560475     0.007202429
             830       0.9713621        0.956066     0.007193775
             831       0.9718708        0.956085     0.007185143
             832       0.9723976       0.9561046     0.007176534
             833       0.9729352       0.9561248     0.007167947
             834       0.9734887       0.9561456     0.007159383
             835       0.9740454        0.956167     0.007150841
             836       0.9746189       0.9561891     0.007142321
             837       0.9751886       0.9562118     0.007133824
             838       0.9757666       0.9562352     0.007125349
             839       0.9763588       0.9562591     0.007116897
             840       0.9769583       0.9562838     0.007108467
             841       0.9775712       0.9563091      0.00710006
             842        0.978184       0.9563351     0.007091675
             843       0.9788022       0.9563617     0.007083313
             844       0.9794178        0.956389     0.007074973
             845       0.9800429        0.956417     0.007066655
             846       0.9806703       0.9564457      0.00705836
             847       0.9812862        0.956475     0.007050088
             848       0.9819298        0.956505     0.007041838
             849       0.9825544       0.9565357     0.007033611
             850       0.9831786       0.9565671     0.007025406
             851       0.9838074       0.9565991     0.007017223
             852       0.9844331       0.9566318     0.007009063
             853       0.9850743       0.9566651     0.007000925
             854       0.9857111       0.9566991      0.00699281
             855       0.9863303       0.9567338     0.006984717
             856       0.9869236        0.956769     0.006976647
             857       0.9875092       0.9568049     0.006968598
             858       0.9881055       0.9568414     0.006960572
             859       0.9886846       0.9568785     0.006952567
             860       0.9892509       0.9569161     0.006944585
             861       0.9898036       0.9569543     0.006936624
             862       0.9903557        0.956993     0.006928685
             863       0.9908923       0.9570323     0.006920768
             864       0.9914053       0.9570721     0.006912872
             865          0.9919       0.9571124     0.006904998
             866        0.992355       0.9571531     0.006897144
             867       0.9928018       0.9571942     0.006889312
             868       0.9932385       0.9572357       0.0068815
             869       0.9936315       0.9572776     0.006873708
             870       0.9940127       0.9573198     0.006865937
             871       0.9943686       0.9573624     0.006858186
             872       0.9946776       0.9574051     0.006850455
             873       0.9949642       0.9574482     0.006842743
             874       0.9952142       0.9574914      0.00683505
             875       0.9954458       0.9575348     0.006827376
             876       0.9956382       0.9575782     0.006819721
             877       0.9957966       0.9576218     0.006812084
             878       0.9959267       0.9576655     0.006804465
             879       0.9960342       0.9577091     0.006796864
             880       0.9960922       0.9577527      0.00678928
             881       0.9961124       0.9577963     0.006781713
             882       0.9960936       0.9578397     0.006774163
             883       0.9960289       0.9578829      0.00676663
             884       0.9959311        0.957926     0.006759112
             885       0.9957865       0.9579688      0.00675161
             886       0.9956276       0.9580113     0.006744123
             887       0.9954146       0.9580534     0.006736652
             888       0.9951613       0.9580952     0.006729195
             889       0.9948672       0.9581366     0.006721753
             890       0.9945181       0.9581775     0.006714325
             891       0.9941403       0.9582178      0.00670691
             892       0.9937277       0.9582576      0.00669951
             893       0.9932675       0.9582968     0.006692122
             894        0.992753       0.9583354     0.006684747
             895       0.9921974       0.9583732     0.006677385
             896       0.9916013       0.9584103     0.006670036
             897       0.9909721       0.9584466     0.006662699
             898       0.9903108       0.9584821     0.006655374
             899       0.9895917       0.9585167     0.006648061
             900       0.9888361       0.9585504     0.006640759
             901        0.988072       0.9585831      0.00663347
             902       0.9872748       0.9586149     0.006626192
             903        0.986432       0.9586458     0.006618925
             904       0.9855511       0.9586755     0.006611671
             905       0.9846529       0.9587042     0.006604427
             906       0.9837325       0.9587318     0.006597195
             907       0.9827727       0.9587584     0.006589975
             908       0.9817945       0.9587837     0.006582766
             909       0.9807863       0.9588079     0.006575569
             910       0.9797442       0.9588309     0.006568383
             911       0.9786837       0.9588527     0.006561209
             912       0.9776071       0.9588733     0.006554047
             913       0.9765421       0.9588926     0.006546897
             914        0.975465       0.9589108     0.006539759
             915       0.9743778       0.9589277     0.006532634
             916       0.9732763       0.9589433     0.006525521
             917       0.9721761       0.9589578     0.006518421
             918       0.9710534       0.9589709     0.006511333
             919       0.9699365       0.9589829     0.006504259
             920       0.9688151       0.9589936     0.006497198
             921       0.9677183        0.959003      0.00649015
             922       0.9666154       0.9590113     0.006483116
             923       0.9655154       0.9590183     0.006476096
             924        0.964447       0.9590242      0.00646909
             925         0.96338       0.9590289     0.006462098
             926       0.9623368       0.9590325     0.006455121
             927       0.9613131        0.959035     0.006448158
             928       0.9602986       0.9590363      0.00644121
             929       0.9593084       0.9590366     0.006434276
             930       0.9583635       0.9590359     0.006427357
             931       0.9574464       0.9590342     0.006420454
             932        0.956533       0.9590315     0.006413566
             933       0.9556848       0.9590279     0.006406693
             934       0.9548716       0.9590235     0.006399835
             935       0.9540889       0.9590182     0.006392992
             936       0.9533311       0.9590121     0.006386165
             937       0.9526128       0.9590053     0.006379353
             938        0.951922       0.9589977     0.006372556
             939       0.9512859       0.9589895     0.006365775
             940       0.9506799       0.9589807     0.006359009
             941       0.9501314       0.9589713     0.006352258
             942       0.9496226       0.9589613     0.006345523
             943       0.9491606        0.958951     0.006338802
             944       0.9487523       0.9589401     0.006332097
             945       0.9483849        0.958929     0.006325406
             946       0.9480596       0.9589175      0.00631873
             947       0.9477899       0.9589057     0.006312068
             948       0.9475826       0.9588938     0.006305421
             949       0.9474181       0.9588817     0.006298789
             950       0.9473093       0.9588695      0.00629217
             951       0.9472301       0.9588573     0.006285566
             952       0.9472121       0.9588451     0.006278975
             953       0.9472415       0.9588329     0.006272398
             954       0.9473173       0.9588208     0.006265835
             955       0.9474387       0.9588089     0.006259285
             956       0.9476055       0.9587972     0.006252749
             957       0.9478099       0.9587857     0.006246226
             958       0.9480635       0.9587745     0.006239716
             959       0.9483585       0.9587636     0.006233219
             960       0.9486735       0.9587531     0.006226735
             961       0.9490534        0.958743     0.006220263
             962       0.9494641       0.9587334     0.006213805
             963       0.9499095       0.9587242     0.006207359
             964       0.9503877       0.9587156     0.006200926
             965       0.9508965       0.9587075     0.006194505
             966       0.9514278       0.9586999     0.006188097
             967       0.9519863        0.958693     0.006181702
             968       0.9526019       0.9586867     0.006175319
             969       0.9532076        0.958681     0.006168949
             970       0.9538341        0.958676     0.006162591
             971       0.9544849       0.9586717     0.006156246
             972       0.9551581       0.9586681     0.006149914
             973       0.9558183       0.9586652     0.006143594
             974       0.9565152        0.958663     0.006137286
             975       0.9572136       0.9586615     0.006130992
             976       0.9579232       0.9586607      0.00612471
             977       0.9586348       0.9586607     0.006118441
             978       0.9593389       0.9586614     0.006112185
             979       0.9600333       0.9586628     0.006105942
             980       0.9607348       0.9586649     0.006099712
             981       0.9614143       0.9586677     0.006093495
             982       0.9620953       0.9586712     0.006087291
             983       0.9627686       0.9586754       0.0060811
             984       0.9634251       0.9586802     0.006074921
             985       0.9640497       0.9586857     0.006068756
             986       0.9646587       0.9586917     0.006062605
             987       0.9652359       0.9586983     0.006056466
             988       0.9657797       0.9587055      0.00605034
             989       0.9663072       0.9587132     0.006044227
             990       0.9667827       0.9587214     0.006038127
             991       0.9672299       0.9587299     0.006032041
             992       0.9676483       0.9587389     0.006025967
             993       0.9680298       0.9587483     0.006019905
             994       0.9683639        0.958758     0.006013857
             995       0.9686548       0.9587679     0.006007821
             996       0.9688877       0.9587781     0.006001798
             997       0.9690998       0.9587884     0.005995787
             998       0.9692513       0.9587989     0.005989788
             999       0.9693467       0.9588095     0.005983802
            1000       0.9693974         0.95882     0.005977827
            1001       0.9693957       0.9588306     0.005971865
            1002       0.9693601       0.9588411     0.005965914
            1003       0.9692701       0.9588515     0.005959975
            1004       0.9691127       0.9588617     0.005954048
            1005       0.9688867       0.9588717     0.005948131
            1006       0.9686302       0.9588814     0.005942227
            1007       0.9683115       0.9588908     0.005936333
            1008       0.9679298       0.9588997     0.005930451
            1009        0.967497       0.9589083     0.005924579
            1010       0.9670064       0.9589163     0.005918719
            1011       0.9664462       0.9589237     0.005912869
            1012       0.9658169       0.9589305      0.00590703
            1013       0.9651455       0.9589367     0.005901202
            1014       0.9644262       0.9589421     0.005895385
            1015       0.9636399       0.9589467     0.005889579
            1016       0.9628205       0.9589505     0.005883783
            1017       0.9619433       0.9589535     0.005877998
            1018       0.9610226       0.9589555     0.005872225
            1019       0.9600468       0.9589566     0.005866462
            1020        0.959011       0.9589566     0.005860711
            1021       0.9579499       0.9589556      0.00585497
            1022       0.9568394       0.9589536     0.005849242
            1023       0.9556886       0.9589504     0.005843525
            1024       0.9545127       0.9589461      0.00583782
            1025       0.9532881       0.9589405     0.005832127
            1026       0.9520311       0.9589338     0.005826447
            1027       0.9507437       0.9589258     0.005820779
            1028       0.9494355       0.9589166     0.005815124
            1029       0.9480835       0.9589061     0.005809482
            1030       0.9467301       0.9588942     0.005803854
            1031       0.9453597       0.9588811      0.00579824
            1032       0.9439821       0.9588667     0.005792639
            1033       0.9425938       0.9588509     0.005787053
            1034       0.9411793       0.9588338     0.005781481
            1035       0.9397619       0.9588154     0.005775925
            1036       0.9383644       0.9587957     0.005770383
            1037       0.9369645       0.9587746     0.005764857
            1038       0.9355467       0.9587522     0.005759347
            1039       0.9341541       0.9587286     0.005753852
            1040        0.932784       0.9587036     0.005748374
            1041       0.9314332       0.9586774     0.005742912
            1042       0.9300995         0.95865     0.005737466
            1043       0.9288065       0.9586214     0.005732036
            1044       0.9275323       0.9585916     0.005726623
            1045       0.9263069       0.9585607     0.005721226
            1046       0.9251202       0.9585287     0.005715846
            1047       0.9239626       0.9584957     0.005710482
            1048       0.9228246       0.9584617     0.005705135
            1049        0.921763       0.9584267     0.005699803
            1050       0.9207619       0.9583908     0.005694488
            1051       0.9198235       0.9583541     0.005689188
            1052       0.9189312       0.9583167     0.005683903
            1053       0.9181149       0.9582785     0.005678634
            1054       0.9173577       0.9582397     0.005673379
            1055       0.9166817       0.9582003     0.005668138
            1056       0.9160706       0.9581604     0.005662911
            1057       0.9155265         0.95812     0.005657697
            1058       0.9150579       0.9580793     0.005652496
            1059       0.9146659       0.9580383     0.005647307
            1060       0.9143453       0.9579971     0.005642129
            1061       0.9141038       0.9579557     0.005636963
            1062       0.9139628       0.9579143     0.005631808
            1063       0.9138843       0.9578729     0.005626662
            1064       0.9138886       0.9578316     0.005621526
            1065       0.9139697       0.9577904     0.005616398
            1066       0.9141477       0.9577494     0.005611279
            1067       0.9144092       0.9577088     0.005606167
            1068       0.9147472       0.9576686     0.005601062
            1069       0.9151678       0.9576288     0.005595963
            1070       0.9156714       0.9575896     0.005590871
            1071       0.9162636        0.957551     0.005585784
            1072       0.9169296       0.9575131     0.005580702
            1073       0.9176878        0.957476     0.005575624
            1074       0.9185177       0.9574398     0.005570551
            1075       0.9194109       0.9574044     0.005565481
            1076       0.9203924         0.95737     0.005560415
            1077       0.9214407       0.9573366     0.005555352
            1078       0.9225465       0.9573043     0.005550293
            1079       0.9237415       0.9572732     0.005545236
            1080       0.9250101       0.9572434     0.005540182
            1081       0.9263428       0.9572148      0.00553513
            1082       0.9277376       0.9571875     0.005530082
            1083       0.9291853       0.9571617     0.005525036
            1084       0.9306831       0.9571373     0.005519993
            1085       0.9322413       0.9571143     0.005514953
            1086       0.9338572       0.9570929     0.005509917
            1087       0.9355275       0.9570731     0.005504883
            1088       0.9372433       0.9570548     0.005499854
            1089       0.9389891       0.9570382     0.005494829
            1090       0.9407744       0.9570233     0.005489808
            1091       0.9426022       0.9570101     0.005484792
            1092       0.9444567       0.9569986     0.005479781
            1093        0.946349       0.9569889     0.005474776
            1094       0.9482572       0.9569809     0.005469778
            1095       0.9501968       0.9569747     0.005464786
            1096       0.9521574       0.9569703     0.005459802
            1097       0.9541226       0.9569677     0.005454825
            1098        0.956116       0.9569669     0.005449857
            1099       0.9581287        0.956968     0.005444898
            1100       0.9601313       0.9569709     0.005439949
            1101       0.9621465       0.9569756      0.00543501
            1102       0.9641843       0.9569821     0.005430082
            1103       0.9662094       0.9569905     0.005425166
            1104       0.9682513       0.9570007     0.005420261
            1105       0.9702556       0.9570127     0.005415369
            1106       0.9722587       0.9570264     0.005410491
            1107       0.9742635        0.957042     0.005405625
            1108       0.9762354       0.9570593     0.005400775
            1109       0.9781972       0.9570784     0.005395938
            1110       0.9801583       0.9570992     0.005391117
            1111         0.98209       0.9571217     0.005386311
            1112         0.98399       0.9571458     0.005381522
            1113       0.9858683       0.9571716     0.005376749
            1114       0.9876954        0.957199     0.005371992
            1115       0.9895087        0.957228     0.005367252
            1116       0.9912665       0.9572585     0.005362529
            1117       0.9930005       0.9572905     0.005357824
            1118       0.9946951        0.957324     0.005353136
            1119       0.9963394       0.9573588     0.005348466
            1120       0.9979388       0.9573951     0.005343813
            1121       0.9994984       0.9574326     0.005339178
            1122        1.001009       0.9574715     0.005334561
            1123        1.002469       0.9575115     0.005329961
            1124        1.003875       0.9575528     0.005325379
            1125        1.005231       0.9575952     0.005320814
            1126        1.006531       0.9576386     0.005316266
            1127        1.007766       0.9576831     0.005311735
            1128        1.008947       0.9577286      0.00530722
            1129        1.010066       0.9577749     0.005302722
            1130        1.011135       0.9578221     0.005298239
            1131        1.012127       0.9578702     0.005293772
            1132         1.01306       0.9579189      0.00528932
            1133        1.013907       0.9579683     0.005284883
            1134        1.014699       0.9580184     0.005280459
            1135        1.015417       0.9580689     0.005276049
            1136        1.016065         0.95812     0.005271651
            1137        1.016648       0.9581715     0.005267266
            1138        1.017159       0.9582233     0.005262893
            1139        1.017599       0.9582754      0.00525853
            1140        1.017973       0.9583278     0.005254178
            1141        1.018275       0.9583803     0.005249836
            1142        1.018485        0.958433     0.005245503
            1143        1.018637       0.9584856     0.005241178
            1144        1.018729       0.9585383     0.005236861
            1145        1.018729       0.9585909     0.005232551
            1146        1.018657       0.9586433     0.005228248
            1147        1.018501       0.9586955      0.00522395
            1148        1.018284       0.9587474     0.005219657
            1149        1.017983       0.9587989     0.005215369
            1150        1.017629       0.9588501     0.005211085
            1151        1.017205       0.9589008     0.005206804
            1152        1.016704       0.9589509     0.005202526
            1153        1.016133       0.9590005      0.00519825
            1154          1.0155       0.9590495     0.005193976
            1155        1.014792       0.9590978     0.005189704
            1156        1.014004       0.9591453     0.005185432
            1157         1.01317        0.959192      0.00518116
            1158        1.012265       0.9592378     0.005176889
            1159        1.011275       0.9592827     0.005172617
            1160        1.010238       0.9593266     0.005168344
            1161        1.009128       0.9593695      0.00516407
            1162        1.007978       0.9594113     0.005159796
            1163        1.006797       0.9594521      0.00515552
            1164         1.00553       0.9594917     0.005151243
            1165        1.004216       0.9595301     0.005146964
            1166        1.002842       0.9595672     0.005142684
            1167        1.001422       0.9596031     0.005138402
            1168       0.9999453       0.9596376     0.005134119
            1169       0.9984133       0.9596708     0.005129834
            1170       0.9968348       0.9597025     0.005125548
            1171       0.9952249       0.9597329     0.005121261
            1172       0.9935918       0.9597618     0.005116973
            1173       0.9919052       0.9597892     0.005112684
            1174       0.9901536        0.959815     0.005108394
            1175       0.9883918       0.9598394     0.005104105
            1176       0.9865762       0.9598621     0.005099815
            1177       0.9847364       0.9598832     0.005095526
            1178       0.9828744       0.9599027     0.005091238
            1179        0.980985       0.9599206     0.005086951
            1180        0.979057       0.9599368     0.005082666
            1181       0.9771121       0.9599514     0.005078383
            1182       0.9751461       0.9599642     0.005074103
            1183       0.9731549       0.9599754     0.005069826
            1184       0.9711671       0.9599848     0.005065553
            1185       0.9691526       0.9599926     0.005061284
            1186       0.9671394       0.9599986      0.00505702
            1187       0.9651107       0.9600029     0.005052761
            1188       0.9630755       0.9600055     0.005048509
            1189       0.9610419       0.9600064     0.005044263
            1190       0.9589935       0.9600055     0.005040024
            1191       0.9569655        0.960003     0.005035793
            1192       0.9549225       0.9599987      0.00503157
            1193       0.9528927       0.9599927     0.005027356
            1194       0.9508645       0.9599851     0.005023151
            1195       0.9488475       0.9599758     0.005018957
            1196       0.9468637       0.9599648     0.005014772
            1197       0.9448955       0.9599522     0.005010598
            1198       0.9429325        0.959938     0.005006436
            1199       0.9409708       0.9599222     0.005002286
            1200       0.9390591       0.9599048     0.004998147
            1201       0.9371674       0.9598859     0.004994021
            1202       0.9353039       0.9598654     0.004989908
            1203       0.9334713       0.9598435     0.004985809
            1204       0.9316855       0.9598201     0.004981723
            1205       0.9299289       0.9597953      0.00497765
            1206       0.9281977       0.9597691     0.004973592
            1207       0.9265075       0.9597415     0.004969547
            1208       0.9248678       0.9597127     0.004965517
            1209       0.9232939       0.9596825     0.004961502
            1210       0.9217498       0.9596512       0.0049575
            1211       0.9202571       0.9596187     0.004953513
            1212       0.9188041        0.959585     0.004949541
            1213       0.9174197       0.9595502     0.004945582
            1214       0.9160999       0.9595144     0.004941638
            1215       0.9148336       0.9594777     0.004937708
            1216       0.9136303         0.95944     0.004933791
            1217        0.912492       0.9594014     0.004929888
            1218       0.9114268        0.959362     0.004925998
            1219       0.9104175       0.9593218      0.00492212
            1220        0.909512        0.959281     0.004918255
            1221       0.9086418       0.9592395     0.004914402
            1222       0.9078546       0.9591975      0.00491056
            1223       0.9071581       0.9591549     0.004906729
            1224        0.906534        0.959112     0.004902909
            1225       0.9059905       0.9590686     0.004899098
            1226       0.9055293       0.9590249     0.004895297
            1227       0.9051457        0.958981     0.004891504
            1228        0.904867       0.9589369     0.004887719
            1229       0.9046615       0.9588928     0.004883942
            1230       0.9045369       0.9588486     0.004880171
            1231       0.9045133       0.9588044     0.004876406
            1232       0.9045587       0.9587604     0.004872647
            1233       0.9047138       0.9587166     0.004868892
            1234       0.9049531        0.958673     0.004865142
            1235       0.9052763       0.9586298     0.004861394
            1236       0.9056894       0.9585869      0.00485765
            1237       0.9061929       0.9585446     0.004853908
            1238       0.9067934       0.9585028     0.004850167
            1239       0.9074768       0.9584616     0.004846427
            1240       0.9082619       0.9584211     0.004842688
            1241       0.9091217       0.9583814     0.004838948
            1242       0.9100882       0.9583425     0.004835209
            1243       0.9111223       0.9583045     0.004831468
            1244       0.9122493       0.9582675     0.004827726
            1245       0.9134601       0.9582315     0.004823982
            1246       0.9147459       0.9581966     0.004820237
            1247        0.916105       0.9581629      0.00481649
            1248       0.9175425       0.9581303      0.00481274
            1249       0.9190765        0.958099     0.004808989
            1250       0.9206853       0.9580691     0.004805235
            1251       0.9223598       0.9580406     0.004801478
            1252       0.9241033       0.9580135      0.00479772
            1253       0.9259125       0.9579878     0.004793959
            1254       0.9277909       0.9579638     0.004790197
            1255       0.9297165       0.9579413     0.004786433
            1256       0.9316929       0.9579204     0.004782667
            1257       0.9337371       0.9579011     0.004778901
            1258       0.9358261       0.9578836     0.004775135
            1259       0.9379629       0.9578677     0.004771368
            1260       0.9401444       0.9578537     0.004767602
            1261       0.9423868       0.9578414     0.004763837
            1262       0.9446606        0.957831     0.004760074
            1263       0.9469693       0.9578224     0.004756313
            1264       0.9492897       0.9578156     0.004752554
            1265       0.9516509       0.9578107       0.0047488
            1266       0.9540298       0.9578078      0.00474505
            1267       0.9564432       0.9578067     0.004741305
            1268       0.9588496       0.9578075     0.004737566
            1269       0.9612919       0.9578103     0.004733833
            1270       0.9637273       0.9578149     0.004730108
            1271       0.9661972       0.9578215     0.004726391
            1272       0.9686722         0.95783     0.004722683
            1273         0.97117       0.9578405     0.004718985
            1274        0.973636       0.9578529     0.004715297
            1275       0.9760991       0.9578672     0.004711621
            1276       0.9785553       0.9578834     0.004707956
            1277       0.9810091       0.9579015     0.004704304
            1278       0.9834579       0.9579215     0.004700666
            1279       0.9858917       0.9579434     0.004697041
            1280       0.9883088       0.9579671     0.004693431
            1281       0.9906878       0.9579927     0.004689837
            1282       0.9930591         0.95802     0.004686259
            1283       0.9954138       0.9580492     0.004682697
            1284       0.9977369       0.9580801     0.004679152
            1285        1.000032       0.9581127     0.004675624
            1286        1.002305       0.9581471     0.004672115
            1287        1.004546       0.9581831     0.004668624
            1288        1.006741       0.9582209     0.004665151
            1289        1.008909       0.9582602     0.004661698
            1290        1.011042       0.9583011     0.004658264
            1291        1.013139       0.9583436     0.004654849
            1292        1.015192       0.9583876     0.004651454
            1293         1.01722       0.9584331     0.004648079
            1294        1.019188         0.95848     0.004644724
            1295        1.021142       0.9585284      0.00464139
            1296        1.023028       0.9585782     0.004638075
            1297        1.024886       0.9586293     0.004634781
            1298        1.026689       0.9586817     0.004631507
            1299        1.028475       0.9587355     0.004628253
            1300        1.030199       0.9587904     0.004625019
            1301        1.031879       0.9588466     0.004621805
            1302        1.033533        0.958904     0.004618612
            1303        1.035131       0.9589625     0.004615438
            1304        1.036677       0.9590221     0.004612283
            1305        1.038184       0.9590827     0.004609147
            1306        1.039651       0.9591444     0.004606031
            1307        1.041066       0.9592071     0.004602933
            1308        1.042462       0.9592708     0.004599854
            1309        1.043801       0.9593353     0.004596794
            1310        1.045083       0.9594008     0.004593751
            1311        1.046319       0.9594671     0.004590725
            1312        1.047518       0.9595342     0.004587717
            1313        1.048659       0.9596021     0.004584725
            1314        1.049761       0.9596707     0.004581749
            1315        1.050823         0.95974     0.004578789
            1316        1.051841         0.95981     0.004575844
            1317        1.052793       0.9598806     0.004572915
            1318        1.053707       0.9599518     0.004569999
            1319        1.054563       0.9600235     0.004567097
            1320        1.055408       0.9600958     0.004564209
            1321        1.056181       0.9601685     0.004561333
            1322        1.056916       0.9602417      0.00455847
            1323        1.057604       0.9603153     0.004555619
            1324        1.058259       0.9603893     0.004552778
            1325        1.058862       0.9604636     0.004549949
            1326        1.059433       0.9605382      0.00454713
            1327        1.059952       0.9606131      0.00454432
            1328        1.060426       0.9606883      0.00454152
            1329        1.060861       0.9607637     0.004538728
            1330        1.061244       0.9608392     0.004535944
            1331        1.061575       0.9609149     0.004533167
            1332        1.061854       0.9609907     0.004530398
            1333        1.062088       0.9610665     0.004527634
            1334        1.062282       0.9611424     0.004524875
            1335        1.062416       0.9612183     0.004522122
            1336        1.062511       0.9612941     0.004519372
            1337        1.062566       0.9613698     0.004516627
            1338        1.062574       0.9614455     0.004513885
            1339        1.062536        0.961521     0.004511145
            1340        1.062438       0.9615963     0.004508407
            1341        1.062313       0.9616714      0.00450567
            1342        1.062136       0.9617462     0.004502935
            1343        1.061919       0.9618208       0.0045002
            1344        1.061656       0.9618951     0.004497464
            1345         1.06134        0.961969     0.004494728
            1346        1.060977       0.9620426     0.004491991
            1347        1.060567       0.9621157     0.004489251
            1348        1.060111       0.9621884      0.00448651
            1349        1.059607       0.9622607     0.004483765
            1350         1.05905       0.9623324     0.004481017
            1351        1.058445       0.9624035     0.004478265
            1352          1.0578       0.9624741     0.004475508
            1353        1.057101        0.962544     0.004472747
            1354        1.056373       0.9626133      0.00446998
            1355        1.055578       0.9626819     0.004467208
            1356         1.05473       0.9627498     0.004464429
            1357        1.053854       0.9628169     0.004461644
            1358        1.052918       0.9628833     0.004458852
