#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
            1510       0.9326991       0.9509543     0.004046381
            1511       0.9325852       0.9509422     0.004043721
            1512        0.932511         0.95093     0.004041065
            1513       0.9324631       0.9509178     0.004038412
            1514       0.9324343       0.9509056     0.004035763
            1515       0.9324393       0.9508934     0.004033118
            1516       0.9324726       0.9508812     0.004030476
            1517       0.9325333       0.9508691     0.004027837
            1518       0.9326163       0.9508571     0.004025202
            1519        0.932718       0.9508452      0.00402257
            1520       0.9328441       0.9508333     0.004019941
            1521       0.9329912       0.9508216     0.004017315
            1522       0.9331584         0.95081     0.004014692
            1523       0.9333465       0.9507985     0.004012072
            1524       0.9335495       0.9507872     0.004009456
            1525       0.9337707        0.950776     0.004006842
            1526       0.9340044       0.9507651     0.004004231
            1527       0.9342511       0.9507542     0.004001624
            1528        0.934507       0.9507436     0.003999019
            1529       0.9347798       0.9507332     0.003996417
            1530       0.9350617       0.9507229     0.003993818
            1531       0.9353469       0.9507129     0.003991222
            1532       0.9356425        0.950703     0.003988629
            1533        0.935938       0.9506934     0.003986039
            1534       0.9362346        0.950684     0.003983452
            1535       0.9365306       0.9506748     0.003980867
            1536       0.9368336       0.9506658     0.003978286
            1537       0.9371312        0.950657     0.003975707
            1538       0.9374311       0.9506484     0.003973131
            1539       0.9377276         0.95064     0.003970559
            1540       0.9380216       0.9506318     0.003967989
            1541       0.9383101       0.9506238     0.003965422
            1542       0.9385833        0.950616     0.003962858
            1543       0.9388538       0.9506083     0.003960297
            1544       0.9391179       0.9506009     0.003957739
            1545       0.9393681       0.9505936     0.003955184
            1546       0.9396127       0.9505865     0.003952632
            1547       0.9398443       0.9505796     0.003950083
            1548       0.9400606       0.9505728     0.003947537
            1549       0.9402678       0.9505661     0.003944995
            1550       0.9404695       0.9505596     0.003942455
            1551       0.9406586       0.9505532     0.003939918
            1552       0.9408282        0.950547     0.003937384
            1553       0.9409867       0.9505408     0.003934854
            1554       0.9411316       0.9505348     0.003932327
            1555       0.9412603       0.9505288     0.003929802
            1556       0.9413771       0.9505229     0.003927281
            1557       0.9414775       0.9505171     0.003924763
            1558       0.9415661       0.9505114     0.003922248
            1559        0.941641       0.9505057     0.003919736
            1560       0.9417021          0.9505     0.003917228
            1561       0.9417471       0.9504944     0.003914722
            1562       0.9417759       0.9504888      0.00391222
            1563          0.9418       0.9504833     0.003909721
            1564       0.9418066       0.9504777     0.003907225
            1565       0.9417999       0.9504722     0.003904732
            1566       0.9417757       0.9504666     0.003902243
            1567        0.941748       0.9504611     0.003899757
            1568       0.9417083       0.9504555     0.003897274
            1569       0.9416459       0.9504499     0.003894794
            1570       0.9415813       0.9504442     0.003892317
            1571       0.9415082       0.9504385     0.003889844
            1572       0.9414229       0.9504328     0.003887373
            1573       0.9413282        0.950427     0.003884906
            1574       0.9412198       0.9504212     0.003882443
            1575       0.9411075       0.9504152     0.003879982
            1576       0.9409874       0.9504093     0.003877525
            1577       0.9408557       0.9504032     0.003875071
            1578       0.9407223       0.9503971      0.00387262
            1579       0.9405815       0.9503909     0.003870172
            1580       0.9404382       0.9503846     0.003867728
            1581       0.9402932       0.9503782     0.003865287
            1582       0.9401408       0.9503717     0.003862849
            1583       0.9399863       0.9503651     0.003860414
            1584       0.9398306       0.9503585     0.003857983
            1585       0.9396723       0.9503517     0.003855555
            1586       0.9395098       0.9503449      0.00385313
            1587       0.9393575        0.950338     0.003850708
            1588       0.9392031        0.950331      0.00384829
            1589       0.9390544       0.9503239     0.003845874
            1590       0.9389146       0.9503167     0.003843462
            1591       0.9387692       0.9503094     0.003841053
            1592        0.938639       0.9503021     0.003838648
            1593       0.9385099       0.9502947     0.003836245
            1594        0.938394       0.9502872     0.003833846
            1595       0.9382897       0.9502797     0.003831449
            1596       0.9381916       0.9502721     0.003829056
            1597       0.9381092       0.9502645     0.003826666
            1598       0.9380456       0.9502569     0.003824279
            1599       0.9379798       0.9502492     0.003821895
            1600       0.9379346       0.9502415     0.003819514
            1601       0.9378969       0.9502338     0.003817136
            1602       0.9378807       0.9502261     0.003814761
            1603         0.93788       0.9502184     0.003812389
            1604       0.9378973       0.9502107      0.00381002
            1605       0.9379311       0.9502031     0.003807654
            1606       0.9379776       0.9501954     0.003805291
            1607       0.9380439       0.9501879      0.00380293
            1608       0.9381281       0.9501804     0.003800573
            1609       0.9382346        0.950173     0.003798218
            1610       0.9383591       0.9501656     0.003795866
            1611       0.9384974       0.9501584     0.003793517
            1612       0.9386559       0.9501512      0.00379117
            1613       0.9388302       0.9501442     0.003788826
            1614         0.93902       0.9501373     0.003786485
            1615       0.9392316       0.9501306     0.003784146
            1616       0.9394535        0.950124      0.00378181
            1617       0.9396988       0.9501175     0.003779477
            1618       0.9399648       0.9501112     0.003777146
            1619       0.9402423       0.9501052     0.003774818
            1620       0.9405372       0.9500992     0.003772493
            1621       0.9408421       0.9500935      0.00377017
            1622       0.9411604        0.950088     0.003767849
            1623       0.9414934       0.9500827     0.003765532
            1624       0.9418312       0.9500777     0.003763216
            1625       0.9421843       0.9500728     0.003760904
            1626       0.9425472       0.9500682     0.003758594
            1627       0.9429144       0.9500638     0.003756286
            1628       0.9432939       0.9500596     0.003753981
            1629       0.9436802       0.9500557     0.003751679
            1630       0.9440724        0.950052     0.003749379
            1631       0.9444692       0.9500486     0.003747082
            1632       0.9448693       0.9500454     0.003744787
            1633       0.9452717       0.9500425     0.003742495
            1634       0.9456774       0.9500398     0.003740205
            1635       0.9460834       0.9500374     0.003737919
            1636       0.9464824       0.9500352     0.003735634
            1637       0.9468846       0.9500333     0.003733353
            1638       0.9472841       0.9500316     0.003731074
            1639       0.9476842       0.9500302     0.003728798
            1640       0.9480731        0.950029     0.003726524
            1641       0.9484592       0.9500281     0.003724254
            1642       0.9488435       0.9500273     0.003721986
            1643       0.9492163       0.9500268      0.00371972
            1644       0.9495881       0.9500266     0.003717458
            1645       0.9499407       0.9500265     0.003715198
            1646       0.9502845       0.9500267     0.003712941
            1647       0.9506301        0.950027     0.003710686
            1648        0.950964       0.9500276     0.003708435
            1649       0.9512763       0.9500284     0.003706186
            1650       0.9515848       0.9500293      0.00370394
            1651       0.9518869       0.9500304     0.003701697
            1652       0.9521732       0.9500317     0.003699456
            1653       0.9524454       0.9500332     0.003697218
            1654       0.9527103       0.9500348     0.003694983
            1655       0.9529568       0.9500366     0.003692751
            1656       0.9531919       0.9500385     0.003690522
            1657       0.9534181       0.9500405     0.003688295
            1658       0.9536376       0.9500427     0.003686071
            1659       0.9538455        0.950045      0.00368385
            1660       0.9540398       0.9500474     0.003681632
            1661       0.9542249       0.9500499     0.003679416
            1662       0.9543946       0.9500525     0.003677203
            1663       0.9545536       0.9500552     0.003674993
            1664       0.9547024        0.950058     0.003672785
            1665       0.9548413       0.9500609     0.003670581
            1666       0.9549712       0.9500638     0.003668379
            1667       0.9550971       0.9500669     0.003666179
            1668       0.9552124       0.9500699     0.003663983
            1669       0.9553221       0.9500731     0.003661789
            1670       0.9554223       0.9500763     0.003659597
            1671       0.9555134       0.9500795     0.003657409
            1672       0.9555958       0.9500828     0.003655223
            1673       0.9556815       0.9500862      0.00365304
            1674       0.9557531       0.9500896     0.003650859
            1675       0.9558227        0.950093     0.003648681
            1676       0.9558909       0.9500965     0.003646505
            1677       0.9559509          0.9501     0.003644333
            1678       0.9560105       0.9501035     0.003642163
            1679       0.9560723        0.950107     0.003639995
            1680       0.9561303       0.9501106      0.00363783
            1681       0.9561851       0.9501142     0.003635668
            1682       0.9562417       0.9501179     0.003633508
            1683       0.9562987       0.9501215     0.003631351
            1684       0.9563632       0.9501253     0.003629197
            1685       0.9564246        0.950129     0.003627045
            1686       0.9564858       0.9501328     0.003624895
            1687       0.9565498       0.9501366     0.003622749
            1688        0.956617       0.9501404     0.003620605
            1689       0.9566832       0.9501443     0.003618463
            1690        0.956758       0.9501482     0.003616324
            1691         0.95684       0.9501521     0.003614188
            1692       0.9569252       0.9501561     0.003612054
            1693       0.9570183       0.9501602     0.003609923
            1694       0.9571177       0.9501643     0.003607794
            1695       0.9572244       0.9501685     0.003605668
            1696       0.9573361       0.9501727     0.003603544
            1697       0.9574555        0.950177     0.003601423
            1698       0.9575871       0.9501814     0.003599305
            1699       0.9577249       0.9501858     0.003597189
            1700       0.9578677       0.9501903     0.003595076
            1701       0.9580178       0.9501949     0.003592966
            1702       0.9581817       0.9501996     0.003590858
            1703       0.9583573       0.9502044     0.003588752
            1704       0.9585449       0.9502093     0.003586649
            1705       0.9587382       0.9502143     0.003584549
            1706       0.9589441       0.9502194     0.003582452
            1707       0.9591561       0.9502246     0.003580357
            1708       0.9593857         0.95023     0.003578265
            1709       0.9596154       0.9502355     0.003576175
            1710       0.9598696       0.9502411     0.003574088
            1711       0.9601262       0.9502469     0.003572004
            1712       0.9604007       0.9502528     0.003569923
            1713       0.9606839       0.9502589     0.003567844
            1714        0.960969       0.9502652     0.003565768
            1715       0.9612716       0.9502716     0.003563694
            1716        0.961585       0.9502782     0.003561624
            1717       0.9619065        0.950285     0.003559556
            1718       0.9622402       0.9502919     0.003557491
            1719       0.9625838       0.9502991     0.003555428
            1720       0.9629393       0.9503064     0.003553369
            1721        0.963306        0.950314     0.003551312
            1722       0.9636773       0.9503217     0.003549258
            1723       0.9640592       0.9503297     0.003547207
            1724       0.9644487       0.9503379     0.003545159
            1725       0.9648432       0.9503463     0.003543114
            1726        0.965244       0.9503549     0.003541072
            1727       0.9656439       0.9503638     0.003539032
            1728        0.966056       0.9503729     0.003536996
            1729       0.9664754       0.9503822     0.003534963
            1730       0.9668969       0.9503917     0.003532932
            1731       0.9673257       0.9504015     0.003530905
            1732       0.9677524       0.9504115      0.00352888
            1733       0.9681805       0.9504218     0.003526859
            1734       0.9686089       0.9504323     0.003524841
            1735       0.9690368        0.950443     0.003522825
            1736       0.9694633        0.950454     0.003520813
            1737       0.9698874       0.9504651     0.003518804
            1738       0.9703058       0.9504766     0.003516798
            1739       0.9707222       0.9504882     0.003514795
            1740       0.9711336       0.9505001     0.003512795
            1741       0.9715411       0.9505122     0.003510798
            1742       0.9719368       0.9505245     0.003508804
            1743       0.9723243        0.950537     0.003506813
            1744       0.9727047       0.9505497     0.003504825
            1745        0.973077       0.9505626     0.003502841
            1746       0.9734337       0.9505757     0.003500859
            1747       0.9737782        0.950589      0.00349888
            1748       0.9741184       0.9506024     0.003496904
            1749         0.97444       0.9506161     0.003494932
            1750       0.9747421       0.9506298     0.003492962
            1751       0.9750278       0.9506438     0.003490995
            1752       0.9752938       0.9506578      0.00348903
            1753       0.9755487        0.950672     0.003487069
            1754       0.9757782       0.9506864      0.00348511
            1755       0.9759883       0.9507008     0.003483154
            1756       0.9761849       0.9507153     0.003481201
            1757       0.9763556       0.9507299      0.00347925
            1758       0.9765066       0.9507445     0.003477302
            1759       0.9766415       0.9507593     0.003475356
            1760       0.9767442        0.950774     0.003473413
            1761       0.9768255       0.9507888     0.003471472
            1762       0.9768844       0.9508036     0.003469534
            1763        0.976916       0.9508184     0.003467597
            1764       0.9769287       0.9508332     0.003465663
            1765        0.976909        0.950848     0.003463731
            1766       0.9768657       0.9508628     0.003461801
            1767       0.9768006       0.9508774     0.003459873
            1768       0.9767001        0.950892     0.003457947
            1769       0.9765746       0.9509066     0.003456023
            1770       0.9764218        0.950921       0.0034541
            1771       0.9762415       0.9509353     0.003452179
            1772       0.9760357       0.9509494      0.00345026
            1773       0.9758026       0.9509634     0.003448343
            1774        0.975531       0.9509773     0.003446427
            1775       0.9752386        0.950991     0.003444512
            1776       0.9749187       0.9510044     0.003442599
            1777       0.9745689       0.9510177     0.003440687
            1778       0.9741962       0.9510307     0.003438777
            1779       0.9737921       0.9510435     0.003436868
            1780         0.97337       0.9510561      0.00343496
            1781       0.9729193       0.9510683     0.003433053
            1782       0.9724374       0.9510803     0.003431147
            1783       0.9719289        0.951092     0.003429243
            1784       0.9713961       0.9511034      0.00342734
            1785       0.9708371       0.9511145     0.003425437
            1786        0.970252       0.9511252     0.003423536
            1787        0.969641       0.9511355     0.003421636
            1788       0.9690025       0.9511455     0.003419737
            1789       0.9683409       0.9511552     0.003417839
            1790       0.9676542       0.9511644     0.003415942
            1791       0.9669427       0.9511732     0.003414046
            1792       0.9662022       0.9511816     0.003412151
            1793       0.9654441       0.9511895     0.003410257
            1794       0.9646572        0.951197     0.003408365
            1795       0.9638483       0.9512041     0.003406473
            1796       0.9630218       0.9512107     0.003404583
            1797       0.9621628       0.9512167     0.003402694
            1798         0.96128       0.9512223     0.003400806
            1799       0.9603757       0.9512274     0.003398919
            1800       0.9594428        0.951232     0.003397034
            1801       0.9584904        0.951236      0.00339515
            1802        0.957514       0.9512395     0.003393268
            1803       0.9565155       0.9512424     0.003391387
            1804       0.9554946       0.9512448     0.003389508
            1805        0.954447       0.9512466     0.003387631
            1806       0.9533729       0.9512477     0.003385755
            1807       0.9522761       0.9512483     0.003383881
            1808       0.9511583       0.9512483      0.00338201
            1809       0.9500018       0.9512476      0.00338014
            1810        0.948822       0.9512462     0.003378273
            1811       0.9476228       0.9512442     0.003376408
            1812       0.9463949       0.9512416     0.003374546
            1813       0.9451333       0.9512382     0.003372686
            1814       0.9438533       0.9512341      0.00337083
            1815       0.9425431       0.9512293     0.003368976
            1816       0.9412066       0.9512238     0.003367125
            1817       0.9398432       0.9512175     0.003365278
            1818       0.9384479       0.9512105     0.003363434
            1819       0.9370178       0.9512027     0.003361594
            1820       0.9355635       0.9511941     0.003359758
            1821       0.9340711       0.9511847     0.003357926
            1822       0.9325511       0.9511745     0.003356099
            1823       0.9309964       0.9511634     0.003354276
            1824       0.9294066       0.9511515     0.003352458
            1825       0.9277875       0.9511387     0.003350646
            1826       0.9261319        0.951125     0.003348839
            1827       0.9244392       0.9511104     0.003347038
            1828       0.9227135       0.9510949     0.003345243
            1829       0.9209522       0.9510784     0.003343454
            1830       0.9191547       0.9510609     0.003341673
            1831       0.9173229       0.9510425     0.003339899
            1832       0.9154477       0.9510231     0.003338132
            1833       0.9135422       0.9510026     0.003336374
            1834       0.9116019       0.9509812     0.003334624
            1835       0.9096223       0.9509586     0.003332882
            1836       0.9076057        0.950935     0.003331151
            1837       0.9055499       0.9509103     0.003329429
            1838       0.9034593       0.9508845     0.003327718
            1839       0.9013276       0.9508575     0.003326017
            1840       0.8991594       0.9508294     0.003324328
            1841       0.8969548       0.9508002     0.003322651
            1842       0.8947164       0.9507697     0.003320987
            1843       0.8924404       0.9507381     0.003319336
            1844       0.8901367       0.9507052     0.003317699
            1845       0.8877952       0.9506711     0.003316076
            1846       0.8854233       0.9506358     0.003314468
            1847       0.8830194       0.9505992     0.003312875
            1848       0.8805868       0.9505613     0.003311299
            1849       0.8781202       0.9505221      0.00330974
            1850       0.8756302       0.9504816     0.003308199
            1851       0.8731092       0.9504398     0.003306675
            1852       0.8705566       0.9503967     0.003305171
            1853       0.8679851       0.9503522     0.003303687
            1854       0.8653953       0.9503064     0.003302223
            1855       0.8627849       0.9502592      0.00330078
            1856         0.86016       0.9502107     0.003299358
            1857        0.857523       0.9501607     0.003297959
            1858       0.8548741       0.9501095     0.003296583
            1859       0.8522161       0.9500568      0.00329523
            1860       0.8495475       0.9500028     0.003293901
            1861       0.8468715       0.9499473     0.003292597
            1862       0.8441984       0.9498905     0.003291319
            1863       0.8415316       0.9498324     0.003290066
            1864       0.8388761       0.9497729     0.003288839
            1865       0.8362265        0.949712     0.003287639
            1866       0.8335955       0.9496497     0.003286466
            1867       0.8309759       0.9495862     0.003285321
            1868       0.8283827       0.9495213     0.003284203
            1869       0.8258131       0.9494551     0.003283112
            1870       0.8232663       0.9493876      0.00328205
            1871       0.8207619       0.9493189     0.003281016
            1872       0.8182952       0.9492489      0.00328001
            1873        0.815872       0.9491777     0.003279031
            1874       0.8134963       0.9491053     0.003278081
            1875       0.8111652       0.9490317     0.003277158
            1876       0.8088915        0.948957     0.003276262
            1877       0.8066745       0.9488812     0.003275394
            1878       0.8045134       0.9488043     0.003274552
            1879       0.8024181       0.9487264     0.003273736
            1880       0.8003897       0.9486475     0.003272945
            1881       0.7984223       0.9485677     0.003272179
            1882       0.7965301       0.9484869     0.003271438
            1883         0.79472       0.9484052     0.003270719
            1884       0.7929835       0.9483227     0.003270023
            1885       0.7913317       0.9482394     0.003269349
            1886       0.7897598       0.9481554     0.003268695
            1887        0.788269       0.9480707     0.003268061
            1888       0.7868584       0.9479853     0.003267445
            1889       0.7855405       0.9478993     0.003266847
            1890       0.7843117       0.9478127     0.003266265
            1891       0.7831658       0.9477257     0.003265698
            1892       0.7821098       0.9476381     0.003265145
            1893       0.7811414       0.9475502     0.003264605
            1894       0.7802581       0.9474619     0.003264076
            1895       0.7794597       0.9473732     0.003263557
            1896       0.7787546       0.9472843     0.003263047
            1897       0.7781288       0.9471951     0.003262545
            1898       0.7775926       0.9471057      0.00326205
            1899       0.7771406       0.9470162      0.00326156
            1900       0.7767692       0.9469266     0.003261074
            1901        0.776482        0.946837      0.00326059
            1902       0.7762777       0.9467473     0.003260109
            1903       0.7761508       0.9466576     0.003259628
            1904       0.7761026       0.9465681     0.003259147
            1905        0.776134       0.9464786     0.003258664
            1906       0.7762396       0.9463893     0.003258178
            1907       0.7764207       0.9463002     0.003257688
            1908       0.7766742       0.9462113     0.003257194
            1909       0.7770035       0.9461226     0.003256693
            1910       0.7774077       0.9460343     0.003256186
            1911       0.7778819       0.9459463     0.003255671
            1912       0.7784322       0.9458587     0.003255146
            1913       0.7790447       0.9457715     0.003254613
            1914       0.7797324       0.9456847     0.003254068
            1915       0.7804926       0.9455985     0.003253512
            1916       0.7813228       0.9455127     0.003252943
            1917        0.782216       0.9454275     0.003252362
            1918       0.7831812        0.945343     0.003251766
            1919        0.784225        0.945259     0.003251155
            1920       0.7853295       0.9451757     0.003250529
            1921       0.7865125       0.9450931     0.003249886
            1922       0.7877604       0.9450112     0.003249226
            1923         0.78908       0.9449302     0.003248548
            1924       0.7904666       0.9448499     0.003247851
            1925       0.7919246       0.9447704     0.003247135
            1926        0.793447       0.9446919       0.0032464
            1927       0.7950378       0.9446142     0.003245644
            1928       0.7966968       0.9445375     0.003244867
            1929       0.7984234       0.9444617     0.003244069
            1930        0.800215        0.944387     0.003243249
            1931       0.8020798       0.9443133     0.003242406
            1932       0.8040039       0.9442407     0.003241541
            1933       0.8059931       0.9441692     0.003240653
            1934       0.8080507       0.9440988     0.003239742
            1935        0.810169       0.9440296     0.003238807
            1936       0.8123513       0.9439615     0.003237848
            1937       0.8145943       0.9438948     0.003236865
            1938       0.8168941       0.9438292     0.003235858
            1939       0.8192462        0.943765     0.003234827
            1940       0.8216622        0.943702     0.003233772
            1941        0.824129       0.9436404     0.003232693
            1942       0.8266423       0.9435802      0.00323159
            1943       0.8292042       0.9435213     0.003230462
            1944       0.8318124       0.9434639     0.003229312
            1945       0.8344711       0.9434078     0.003228138
            1946       0.8371708       0.9433532      0.00322694
            1947       0.8398996       0.9433001      0.00322572
            1948       0.8426656       0.9432484     0.003224478
            1949       0.8454656       0.9431983     0.003223214
            1950       0.8482962       0.9431496     0.003221928
            1951       0.8511521       0.9431024     0.003220622
            1952       0.8540255       0.9430568     0.003219295
            1953       0.8569238       0.9430127     0.003217949
            1954       0.8598368       0.9429701     0.003216584
            1955       0.8627545       0.9429291       0.0032152
            1956        0.865682       0.9428896     0.003213799
            1957        0.868611       0.9428517     0.003212381
            1958       0.8715467       0.9428152     0.003210947
            1959       0.8744699       0.9427804     0.003209497
            1960       0.8773924        0.942747     0.003208033
            1961       0.8802951       0.9427151     0.003206555
            1962       0.8831943       0.9426848     0.003205064
            1963       0.8860711        0.942656     0.003203561
            1964       0.8889284       0.9426286     0.003202047
            1965       0.8917559       0.9426027     0.003200522
            1966       0.8945544       0.9425783     0.003198987
            1967       0.8973229       0.9425553     0.003197444
            1968       0.9000536       0.9425337     0.003195892
            1969       0.9027454       0.9425135     0.003194333
            1970       0.9053995       0.9424946     0.003192767
            1971       0.9080066       0.9424771     0.003191195
            1972       0.9105659        0.942461     0.003189618
            1973         0.91307       0.9424461     0.003188036
            1974       0.9155213       0.9424324      0.00318645
            1975       0.9179195         0.94242     0.003184861
            1976       0.9202617       0.9424088     0.003183269
            1977       0.9225438       0.9423987     0.003181675
            1978       0.9247593       0.9423898     0.003180078
            1979       0.9269174        0.942382     0.003178481
            1980       0.9290072       0.9423753     0.003176883
            1981       0.9310273       0.9423695     0.003175285
            1982        0.932976       0.9423648     0.003173686
            1983       0.9348563        0.942361     0.003172088
            1984       0.9366738       0.9423581      0.00317049
            1985       0.9384076       0.9423561     0.003168894
            1986       0.9400723        0.942355     0.003167298
            1987       0.9416647       0.9423546     0.003165704
            1988       0.9431842       0.9423551     0.003164112
            1989       0.9446259       0.9423562     0.003162521
            1990       0.9459961        0.942358     0.003160933
            1991       0.9472812       0.9423605     0.003159346
            1992        0.948499       0.9423636     0.003157761
            1993       0.9496342       0.9423672     0.003156179
            1994       0.9506911       0.9423714     0.003154599
            1995       0.9516763       0.9423761     0.003153021
            1996       0.9525814       0.9423812     0.003151446
            1997       0.9534137       0.9423867     0.003149873
            1998       0.9541717       0.9423926     0.003148302
            1999       0.9548563       0.9423988     0.003146733
            2000       0.9554702       0.9424054     0.003145166
            2001       0.9560124       0.9424122     0.003143602
            2002        0.956486       0.9424192     0.003142039
            2003       0.9568833       0.9424264     0.003140479
            2004       0.9572122       0.9424338     0.003138921
            2005       0.9574762       0.9424413     0.003137364
            2006       0.9576741       0.9424489     0.003135809
            2007       0.9578032       0.9424566     0.003134256
            2008       0.9578694       0.9424642     0.003132705
            2009       0.9578812       0.9424719     0.003131155
            2010       0.9578287       0.9424795     0.003129606
            2011       0.9577226       0.9424871     0.003128059
            2012       0.9575575       0.9424946     0.003126513
            2013       0.9573393        0.942502     0.003124969
            2014       0.9570671       0.9425092     0.003123426
            2015       0.9567474       0.9425163     0.003121884
            2016       0.9563709       0.9425232     0.003120343
            2017       0.9559461       0.9425298     0.003118803
            2018       0.9554744       0.9425362     0.003117264
            2019       0.9549616       0.9425424     0.003115726
            2020        0.954407       0.9425483     0.003114189
            2021       0.9537967       0.9425538     0.003112653
            2022       0.9531522       0.9425591     0.003111118
            2023       0.9524706        0.942564     0.003109584
            2024       0.9517443       0.9425685     0.003108051
            2025        0.950986       0.9425727     0.003106519
            2026       0.9501926       0.9425764     0.003104988
            2027       0.9493653       0.9425798     0.003103458
            2028       0.9485027       0.9425827     0.003101929
            2029       0.9476106       0.9425852     0.003100401
            2030       0.9466877       0.9425872     0.003098875
            2031       0.9457352       0.9425887     0.003097349
            2032       0.9447542       0.9425898     0.003095825
            2033       0.9437364       0.9425904     0.003094302
            2034       0.9427008       0.9425904     0.003092781
            2035       0.9416394         0.94259     0.003091261
            2036       0.9405526        0.942589     0.003089743
            2037       0.9394456       0.9425874     0.003088227
            2038       0.9383079       0.9425853     0.003086712
            2039       0.9371492       0.9425826     0.003085199
            2040       0.9359701       0.9425794     0.003083689
            2041       0.9347668       0.9425756      0.00308218
            2042       0.9335467       0.9425712     0.003080674
            2043       0.9323018       0.9425661      0.00307917
            2044       0.9310412       0.9425605     0.003077669
            2045       0.9297587       0.9425542      0.00307617
            2046       0.9284573       0.9425473     0.003074675
            2047       0.9271376       0.9425398     0.003073182
            2048       0.9258001       0.9425316     0.003071692
            2049       0.9244433       0.9425228     0.003070206
            2050         0.92307       0.9425133     0.003068723
            2051       0.9216811       0.9425032     0.003067243
            2052       0.9202844       0.9424923     0.003065768
            2053       0.9188632       0.9424808     0.003064296
            2054       0.9174318       0.9424686     0.003062828
            2055       0.9159911       0.9424557     0.003061365
            2056       0.9145401       0.9424422     0.003059906
            2057       0.9130864       0.9424279     0.003058452
            2058       0.9116135       0.9424129     0.003057002
            2059       0.9101431       0.9423973     0.003055558
            2060       0.9086632       0.9423809     0.003054118
            2061       0.9071798       0.9423638     0.003052684
            2062       0.9056899        0.942346     0.003051256
            2063       0.9041973       0.9423275     0.003049833
            2064       0.9027108       0.9423083     0.003048415
            2065       0.9012298       0.9422884     0.003047004
            2066        0.899754       0.9422678     0.003045599
            2067       0.8982874       0.9422466       0.0030442
            2068       0.8968251       0.9422246     0.003042807
            2069       0.8953716        0.942202      0.00304142
            2070       0.8939379       0.9421786      0.00304004
            2071       0.8925151       0.9421547     0.003038667
            2072       0.8911123         0.94213       0.0030373
            2073       0.8897249       0.9421047      0.00303594
            2074       0.8883623       0.9420788     0.003034587
            2075       0.8870291       0.9420523     0.003033241
            2076       0.8857232       0.9420252     0.003031901
            2077       0.8844448       0.9419974     0.003030568
            2078       0.8832008       0.9419692     0.003029242
            2079       0.8819963       0.9419403     0.003027922
            2080       0.8808294       0.9419109     0.003026609
            2081       0.8796934        0.941881     0.003025302
            2082       0.8785995       0.9418506     0.003024002
            2083       0.8775523       0.9418198     0.003022707
            2084       0.8765474       0.9417884     0.003021419
            2085       0.8755958       0.9417567     0.003020137
            2086       0.8746976       0.9417245      0.00301886
            2087       0.8738503        0.941692     0.003017589
            2088        0.873056       0.9416592     0.003016323
            2089       0.8723211        0.941626     0.003015061
            2090       0.8716498       0.9415925     0.003013805
            2091       0.8710371       0.9415587     0.003012552
            2092       0.8704848       0.9415248     0.003011304
            2093       0.8699992       0.9414906     0.003010059
            2094       0.8695771       0.9414562     0.003008817
            2095       0.8692218       0.9414218     0.003007579
            2096       0.8689345       0.9413872     0.003006343
            2097       0.8687163       0.9413525     0.003005109
            2098       0.8685724       0.9413178     0.003003877
            2099       0.8684968       0.9412831     0.003002646
            2100       0.8684856       0.9412485     0.003001416
            2101       0.8685502       0.9412139     0.003000187
            2102       0.8686821       0.9411794     0.002998958
            2103        0.868888        0.941145     0.002997729
            2104       0.8691653       0.9411108       0.0029965
            2105       0.8695134       0.9410768     0.002995269
            2106       0.8699388        0.941043     0.002994037
            2107       0.8704274       0.9410095     0.002992804
            2108       0.8709829       0.9409763     0.002991568
            2109       0.8716155       0.9409434     0.002990331
            2110       0.8723085       0.9409108      0.00298909
            2111       0.8730584       0.9408787     0.002987847
            2112       0.8738865        0.940847     0.002986601
            2113       0.8747734       0.9408157     0.002985351
            2114       0.8757259       0.9407849     0.002984098
            2115       0.8767309       0.9407546     0.002982841
            2116       0.8777977       0.9407249     0.002981579
            2117       0.8789228       0.9406957     0.002980314
            2118       0.8801017       0.9406671     0.002979044
            2119       0.8813274       0.9406391      0.00297777
            2120       0.8826042       0.9406117     0.002976491
            2121       0.8839273        0.940585     0.002975208
            2122       0.8852987       0.9405589      0.00297392
            2123        0.886707       0.9405336     0.002972627
            2124       0.8881517       0.9405089      0.00297133
            2125       0.8896302        0.940485     0.002970028
            2126       0.8911489       0.9404617     0.002968722
            2127       0.8927006       0.9404393     0.002967411
            2128        0.894276       0.9404176     0.002966096
            2129       0.8958743       0.9403967     0.002964776
            2130       0.8974975       0.9403765     0.002963453
            2131       0.8991382       0.9403572     0.002962125
            2132       0.9008025       0.9403386     0.002960794
            2133       0.9024745       0.9403209     0.002959459
            2134       0.9041582       0.9403039     0.002958121
            2135       0.9058509       0.9402878     0.002956779
            2136       0.9075518       0.9402725     0.002955435
            2137       0.9092541        0.940258     0.002954087
            2138       0.9109619       0.9402443     0.002952737
            2139       0.9126654       0.9402314     0.002951385
            2140       0.9143649       0.9402193     0.002950031
            2141       0.9160555        0.940208     0.002948674
            2142       0.9177393       0.9401975     0.002947317
            2143       0.9194117       0.9401878     0.002945957
            2144       0.9210699       0.9401789     0.002944597
            2145       0.9227094       0.9401707     0.002943235
            2146       0.9243347       0.9401634     0.002941873
            2147       0.9259413       0.9401567      0.00294051
            2148       0.9275231       0.9401509     0.002939147
            2149       0.9290757       0.9401457     0.002937784
            2150       0.9306057       0.9401413     0.002936421
