#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
            1487       -0.167762      -0.0669916     0.000965313
            1488       -0.168152      -0.0670596     0.000967056
            1489       -0.168542      -0.0671278     0.000968805
            1490       -0.168929      -0.0671961     0.000970561
            1491       -0.169312      -0.0672646     0.000972323
            1492       -0.169693      -0.0673332     0.000974092
            1493        -0.17007      -0.0674021     0.000975867
            1494       -0.170442       -0.067471     0.000977648
            1495       -0.170812      -0.0675401     0.000979435
            1496       -0.171179      -0.0676094     0.000981227
            1497       -0.171542      -0.0676789     0.000983025
            1498       -0.171901      -0.0677484     0.000984828
            1499       -0.172256      -0.0678181     0.000986636
            1500       -0.172606       -0.067888     0.000988448
            1501       -0.172955       -0.067958     0.000990265
            1502       -0.173297      -0.0680281     0.000992086
            1503       -0.173634      -0.0680984     0.000993911
            1504       -0.173966      -0.0681688     0.000995739
            1505       -0.174294      -0.0682393     0.000997571
            1506       -0.174616      -0.0683099     0.000999407
            1507       -0.174936      -0.0683807      0.00100124
            1508       -0.175251      -0.0684516      0.00100309
            1509       -0.175553      -0.0685225      0.00100493
            1510       -0.175855      -0.0685936      0.00100677
            1511        -0.17615      -0.0686648      0.00100862
            1512       -0.176438      -0.0687361      0.00101047
            1513       -0.176723      -0.0688075      0.00101232
            1514       -0.177002      -0.0688789      0.00101417
            1515       -0.177272      -0.0689505      0.00101602
            1516       -0.177536      -0.0690221      0.00101787
            1517       -0.177797      -0.0690938      0.00101972
            1518       -0.178051      -0.0691656      0.00102158
            1519       -0.178299      -0.0692374      0.00102343
            1520       -0.178538      -0.0693093      0.00102528
            1521       -0.178774      -0.0693813      0.00102712
            1522          -0.179      -0.0694533      0.00102897
            1523       -0.179222      -0.0695254      0.00103082
            1524       -0.179435      -0.0695975      0.00103266
            1525       -0.179643      -0.0696697       0.0010345
            1526       -0.179845      -0.0697419      0.00103634
            1527       -0.180037      -0.0698141      0.00103818
            1528       -0.180227      -0.0698864      0.00104001
            1529       -0.180408      -0.0699586      0.00104184
            1530       -0.180582      -0.0700309      0.00104366
            1531       -0.180749      -0.0701033      0.00104548
            1532       -0.180911      -0.0701756       0.0010473
            1533       -0.181061      -0.0702479      0.00104911
            1534       -0.181209      -0.0703203      0.00105092
            1535       -0.181345      -0.0703926      0.00105272
            1536       -0.181476      -0.0704649      0.00105451
            1537       -0.181599      -0.0705372       0.0010563
            1538       -0.181716      -0.0706095      0.00105809
            1539       -0.181827      -0.0706818      0.00105987
            1540       -0.181929       -0.070754      0.00106164
            1541       -0.182024      -0.0708262       0.0010634
            1542       -0.182108      -0.0708984      0.00106516
            1543       -0.182186      -0.0709705      0.00106691
            1544       -0.182258      -0.0710426      0.00106865
            1545       -0.182324      -0.0711146      0.00107038
            1546       -0.182384      -0.0711866       0.0010721
            1547       -0.182437      -0.0712585      0.00107382
            1548        -0.18248      -0.0713303      0.00107553
            1549       -0.182519      -0.0714021      0.00107723
            1550       -0.182548      -0.0714738      0.00107891
            1551       -0.182572      -0.0715455      0.00108059
            1552       -0.182586       -0.071617      0.00108226
            1553       -0.182591      -0.0716885      0.00108392
            1554       -0.182599      -0.0717598      0.00108557
            1555       -0.182592      -0.0718311      0.00108721
            1556       -0.182576      -0.0719023      0.00108884
            1557       -0.182555      -0.0719734      0.00109046
            1558        -0.18253      -0.0720443      0.00109206
            1559       -0.182496      -0.0721152      0.00109366
            1560       -0.182455      -0.0721859      0.00109524
            1561       -0.182404      -0.0722565      0.00109682
            1562        -0.18235       -0.072327      0.00109838
            1563       -0.182289      -0.0723973      0.00109992
            1564       -0.182221      -0.0724676      0.00110146
            1565       -0.182147      -0.0725376      0.00110298
            1566       -0.182066      -0.0726076      0.00110449
            1567        -0.18198      -0.0726774      0.00110599
            1568       -0.181884       -0.072747      0.00110748
            1569       -0.181785      -0.0728165      0.00110895
            1570       -0.181678      -0.0728859      0.00111041
            1571       -0.181567       -0.072955      0.00111186
            1572        -0.18145      -0.0730241      0.00111329
            1573       -0.181325      -0.0730929      0.00111471
            1574       -0.181196      -0.0731616      0.00111611
            1575       -0.181063      -0.0732301       0.0011175
            1576       -0.180926      -0.0732984      0.00111888
            1577       -0.180781      -0.0733666      0.00112025
            1578       -0.180634      -0.0734346       0.0011216
            1579       -0.180479      -0.0735024      0.00112293
            1580       -0.180319        -0.07357      0.00112426
            1581       -0.180155      -0.0736374      0.00112557
            1582       -0.179983      -0.0737046      0.00112686
            1583       -0.179809      -0.0737716      0.00112814
            1584       -0.179631      -0.0738385      0.00112941
            1585       -0.179448      -0.0739051      0.00113066
            1586       -0.179261      -0.0739715      0.00113189
            1587        -0.17907      -0.0740377      0.00113312
            1588       -0.178875      -0.0741038      0.00113432
            1589       -0.178678      -0.0741696      0.00113552
            1590       -0.178476      -0.0742352       0.0011367
            1591        -0.17827      -0.0743006      0.00113786
            1592       -0.178061      -0.0743657      0.00113901
            1593       -0.177848      -0.0744307      0.00114015
            1594       -0.177632      -0.0744954      0.00114127
            1595       -0.177414        -0.07456      0.00114238
            1596       -0.177192      -0.0746243      0.00114347
            1597       -0.176969      -0.0746884      0.00114455
            1598       -0.176745      -0.0747522      0.00114561
            1599       -0.176516      -0.0748159      0.00114666
            1600       -0.176288      -0.0748793       0.0011477
            1601       -0.176055      -0.0749425      0.00114872
            1602       -0.175821      -0.0750054      0.00114973
            1603       -0.175585      -0.0750682      0.00115072
            1604       -0.175347      -0.0751307       0.0011517
            1605       -0.175109       -0.075193      0.00115267
            1606       -0.174872      -0.0752551      0.00115362
            1607       -0.174632      -0.0753169      0.00115456
            1608       -0.174391      -0.0753785      0.00115548
            1609       -0.174149      -0.0754399      0.00115639
            1610       -0.173906      -0.0755011      0.00115729
            1611       -0.173664       -0.075562      0.00115817
            1612       -0.173423      -0.0756227      0.00115905
            1613       -0.173183      -0.0756832       0.0011599
            1614       -0.172943      -0.0757435      0.00116075
            1615       -0.172702      -0.0758035      0.00116158
            1616       -0.172467      -0.0758633       0.0011624
            1617       -0.172229      -0.0759229      0.00116321
            1618       -0.171995      -0.0759823      0.00116401
            1619       -0.171764      -0.0760414      0.00116479
            1620       -0.171534      -0.0761004      0.00116556
            1621        -0.17131      -0.0761591      0.00116632
            1622       -0.171089      -0.0762176      0.00116707
            1623       -0.170871       -0.076276      0.00116781
            1624       -0.170654      -0.0763341      0.00116853
            1625       -0.170442       -0.076392      0.00116925
            1626       -0.170234      -0.0764497      0.00116995
            1627       -0.170028      -0.0765072      0.00117065
            1628       -0.169829      -0.0765645      0.00117133
            1629       -0.169636      -0.0766217        0.001172
            1630       -0.169449      -0.0766786      0.00117267
            1631       -0.169268      -0.0767354      0.00117332
            1632       -0.169094       -0.076792      0.00117397
            1633       -0.168926      -0.0768484       0.0011746
            1634       -0.168766      -0.0769047      0.00117523
            1635       -0.168614      -0.0769608      0.00117585
            1636       -0.168473      -0.0770167      0.00117646
            1637       -0.168337      -0.0770725      0.00117706
            1638       -0.168208      -0.0771281      0.00117766
            1639       -0.168091      -0.0771836      0.00117825
            1640       -0.167984       -0.077239      0.00117883
            1641       -0.167887      -0.0772942       0.0011794
            1642       -0.167801      -0.0773493      0.00117997
            1643       -0.167724      -0.0774043      0.00118054
            1644        -0.16766      -0.0774592      0.00118109
            1645       -0.167613      -0.0775141      0.00118165
            1646       -0.167573      -0.0775688       0.0011822
            1647       -0.167546      -0.0776234      0.00118274
            1648       -0.167532       -0.077678      0.00118328
            1649       -0.167531      -0.0777324      0.00118382
            1650       -0.167544      -0.0777869      0.00118435
            1651       -0.167571      -0.0778413      0.00118488
            1652       -0.167612      -0.0778956      0.00118541
            1653       -0.167667      -0.0779499      0.00118593
            1654       -0.167735      -0.0780042      0.00118646
            1655        -0.16782      -0.0780585      0.00118698
            1656        -0.16792      -0.0781127      0.00118751
            1657       -0.168036       -0.078167      0.00118803
            1658       -0.168164      -0.0782213      0.00118855
            1659       -0.168313      -0.0782756      0.00118907
            1660       -0.168476      -0.0783299       0.0011896
            1661       -0.168652      -0.0783843      0.00119013
            1662       -0.168846      -0.0784387      0.00119065
            1663       -0.169056      -0.0784932      0.00119118
            1664       -0.169279      -0.0785478      0.00119172
            1665       -0.169521      -0.0786024      0.00119225
            1666       -0.169778      -0.0786571      0.00119279
            1667       -0.170051       -0.078712      0.00119334
            1668       -0.170339      -0.0787669      0.00119388
            1669       -0.170643      -0.0788219      0.00119444
            1670       -0.170962      -0.0788771        0.001195
            1671       -0.171295      -0.0789324      0.00119556
            1672       -0.171641      -0.0789879      0.00119613
            1673       -0.172001      -0.0790435      0.00119671
            1674       -0.172376      -0.0790992      0.00119729
            1675       -0.172766      -0.0791551      0.00119788
            1676       -0.173169      -0.0792112      0.00119848
            1677       -0.173585      -0.0792675      0.00119908
            1678       -0.174017       -0.079324       0.0011997
            1679       -0.174455      -0.0793806      0.00120032
            1680       -0.174907      -0.0794375      0.00120095
            1681       -0.175371      -0.0794946      0.00120159
            1682       -0.175845      -0.0795518      0.00120224
            1683       -0.176332      -0.0796094       0.0012029
            1684       -0.176828      -0.0796671      0.00120357
            1685       -0.177324       -0.079725      0.00120425
            1686       -0.177835      -0.0797832      0.00120494
            1687       -0.178355      -0.0798417      0.00120565
            1688       -0.178882      -0.0799003      0.00120636
            1689       -0.179416      -0.0799593      0.00120708
            1690       -0.179958      -0.0800184      0.00120782
            1691       -0.180502      -0.0800778      0.00120856
            1692       -0.181057      -0.0801375      0.00120932
            1693       -0.181613      -0.0801975      0.00121009
            1694       -0.182173      -0.0802577      0.00121087
            1695       -0.182736      -0.0803181      0.00121167
            1696       -0.183303      -0.0803788      0.00121248
            1697       -0.183871      -0.0804398      0.00121329
            1698       -0.184442      -0.0805011      0.00121412
            1699       -0.185014      -0.0805626      0.00121497
            1700       -0.185584      -0.0806244      0.00121582
            1701        -0.18616      -0.0806864      0.00121669
            1702       -0.186733      -0.0807487      0.00121757
            1703       -0.187307      -0.0808113      0.00121846
            1704       -0.187876      -0.0808741      0.00121936
            1705       -0.188444      -0.0809372      0.00122028
            1706       -0.189009      -0.0810006      0.00122121
            1707       -0.189574      -0.0810642      0.00122215
            1708       -0.190139       -0.081128       0.0012231
            1709       -0.190701      -0.0811921      0.00122406
            1710       -0.191254      -0.0812565      0.00122504
            1711       -0.191808      -0.0813211      0.00122602
            1712       -0.192356       -0.081386      0.00122702
            1713       -0.192901      -0.0814511      0.00122803
            1714       -0.193438      -0.0815164      0.00122905
            1715       -0.193971       -0.081582      0.00123008
            1716       -0.194495      -0.0816478      0.00123113
            1717       -0.195016      -0.0817138      0.00123218
            1718       -0.195531      -0.0817801      0.00123324
            1719       -0.196037      -0.0818465      0.00123431
            1720       -0.196539      -0.0819132       0.0012354
            1721       -0.197033      -0.0819801      0.00123649
            1722       -0.197524      -0.0820472      0.00123759
            1723       -0.198004      -0.0821145       0.0012387
            1724       -0.198478       -0.082182      0.00123982
            1725       -0.198943      -0.0822497      0.00124095
            1726       -0.199401      -0.0823176      0.00124208
            1727       -0.199849      -0.0823856      0.00124322
            1728       -0.200289      -0.0824538      0.00124438
            1729       -0.200722      -0.0825222      0.00124554
            1730        -0.20115      -0.0825908       0.0012467
            1731       -0.201568      -0.0826596      0.00124787
            1732       -0.201977      -0.0827284      0.00124905
            1733       -0.202377      -0.0827975      0.00125024
            1734       -0.202766      -0.0828667      0.00125143
            1735       -0.203151       -0.082936      0.00125263
            1736       -0.203526      -0.0830055      0.00125383
            1737       -0.203894      -0.0830751      0.00125504
            1738       -0.204245      -0.0831448      0.00125625
            1739       -0.204593      -0.0832146      0.00125747
            1740       -0.204934      -0.0832846      0.00125869
            1741       -0.205262      -0.0833546      0.00125992
            1742       -0.205586      -0.0834248      0.00126115
            1743       -0.205898      -0.0834951      0.00126238
            1744       -0.206199      -0.0835654      0.00126361
            1745       -0.206493      -0.0836359      0.00126485
            1746       -0.206781      -0.0837064      0.00126609
            1747       -0.207057       -0.083777      0.00126734
            1748       -0.207325      -0.0838477      0.00126858
            1749       -0.207584      -0.0839184      0.00126983
            1750       -0.207839      -0.0839892      0.00127107
            1751        -0.20808      -0.0840601      0.00127232
            1752       -0.208313       -0.084131      0.00127357
            1753       -0.208537       -0.084202      0.00127482
            1754       -0.208757       -0.084273      0.00127607
            1755       -0.208964      -0.0843441      0.00127732
            1756       -0.209163      -0.0844151      0.00127857
            1757       -0.209358      -0.0844862      0.00127982
            1758       -0.209537      -0.0845574      0.00128106
            1759       -0.209711      -0.0846285      0.00128231
            1760       -0.209877      -0.0846997      0.00128355
            1761       -0.210037      -0.0847709       0.0012848
            1762       -0.210189       -0.084842      0.00128604
            1763       -0.210331      -0.0849132      0.00128728
            1764       -0.210465      -0.0849844      0.00128851
            1765        -0.21059      -0.0850556      0.00128975
            1766       -0.210709      -0.0851267      0.00129098
            1767       -0.210819      -0.0851979       0.0012922
            1768       -0.210926       -0.085269      0.00129343
            1769       -0.211024      -0.0853401      0.00129465
            1770       -0.211115      -0.0854111      0.00129587
            1771         -0.2112      -0.0854821      0.00129708
            1772       -0.211278      -0.0855531      0.00129829
            1773       -0.211347      -0.0856241      0.00129949
            1774       -0.211414       -0.085695      0.00130069
            1775       -0.211476      -0.0857658      0.00130189
            1776       -0.211527      -0.0858367      0.00130308
            1777       -0.211574      -0.0859074      0.00130427
            1778       -0.211617      -0.0859781      0.00130545
            1779       -0.211653      -0.0860488      0.00130663
            1780       -0.211685      -0.0861193       0.0013078
            1781       -0.211712      -0.0861899      0.00130896
            1782       -0.211731      -0.0862603      0.00131012
            1783       -0.211746      -0.0863307      0.00131128
            1784       -0.211759       -0.086401      0.00131243
            1785       -0.211768      -0.0864712      0.00131357
            1786       -0.211771      -0.0865414       0.0013147
            1787       -0.211772      -0.0866115      0.00131584
            1788        -0.21177      -0.0866815      0.00131696
            1789       -0.211765      -0.0867514      0.00131808
            1790       -0.211759      -0.0868212      0.00131919
            1791       -0.211747       -0.086891       0.0013203
            1792       -0.211731      -0.0869606       0.0013214
            1793       -0.211716      -0.0870302      0.00132249
            1794       -0.211698      -0.0870997      0.00132358
            1795       -0.211677      -0.0871691      0.00132466
            1796       -0.211654      -0.0872384      0.00132573
            1797        -0.21163      -0.0873076       0.0013268
            1798       -0.211604      -0.0873768      0.00132786
            1799        -0.21158      -0.0874458      0.00132892
            1800       -0.211552      -0.0875148      0.00132997
            1801       -0.211523      -0.0875836      0.00133101
            1802       -0.211491      -0.0876524      0.00133205
            1803       -0.211462      -0.0877211      0.00133308
            1804       -0.211431      -0.0877896       0.0013341
            1805       -0.211401      -0.0878581      0.00133512
            1806       -0.211369      -0.0879265      0.00133613
            1807       -0.211339      -0.0879948      0.00133713
            1808       -0.211309       -0.088063      0.00133813
            1809       -0.211284      -0.0881311      0.00133913
            1810       -0.211256      -0.0881991      0.00134011
            1811       -0.211228      -0.0882671      0.00134109
            1812       -0.211198      -0.0883349      0.00134207
            1813        -0.21117      -0.0884027      0.00134304
            1814       -0.211145      -0.0884703        0.001344
            1815       -0.211121      -0.0885379      0.00134496
            1816       -0.211096      -0.0886054      0.00134591
            1817       -0.211075      -0.0886728      0.00134686
            1818       -0.211057      -0.0887401       0.0013478
            1819       -0.211038      -0.0888074      0.00134873
            1820       -0.211021      -0.0888745      0.00134966
            1821       -0.211006      -0.0889416      0.00135058
            1822       -0.210991      -0.0890086       0.0013515
            1823       -0.210979      -0.0890755      0.00135242
            1824       -0.210968      -0.0891423      0.00135333
            1825        -0.21096       -0.089209      0.00135423
            1826       -0.210954      -0.0892757      0.00135513
            1827       -0.210948      -0.0893423      0.00135602
            1828       -0.210945      -0.0894088      0.00135691
            1829       -0.210941      -0.0894753      0.00135779
            1830       -0.210939      -0.0895417      0.00135867
            1831       -0.210938       -0.089608      0.00135955
            1832       -0.210938      -0.0896742      0.00136042
            1833       -0.210939      -0.0897403      0.00136128
            1834       -0.210941      -0.0898064      0.00136214
            1835       -0.210945      -0.0898724        0.001363
            1836       -0.210952      -0.0899384      0.00136385
            1837       -0.210957      -0.0900043       0.0013647
            1838       -0.210961      -0.0900701      0.00136554
            1839       -0.210967      -0.0901358      0.00136638
            1840       -0.210977      -0.0902015      0.00136722
            1841       -0.210992      -0.0902671      0.00136805
            1842       -0.211001      -0.0903326      0.00136888
            1843       -0.211009      -0.0903981       0.0013697
            1844       -0.211018      -0.0904635      0.00137052
            1845       -0.211032      -0.0905289      0.00137133
            1846       -0.211042      -0.0905942      0.00137214
            1847       -0.211049      -0.0906594      0.00137295
            1848       -0.211056      -0.0907245      0.00137375
            1849       -0.211063      -0.0907896      0.00137455
            1850       -0.211069      -0.0908546      0.00137534
            1851       -0.211078      -0.0909196      0.00137613
            1852       -0.211087      -0.0909845      0.00137692
            1853       -0.211092      -0.0910493       0.0013777
            1854       -0.211093       -0.091114      0.00137848
            1855         -0.2111      -0.0911787      0.00137925
            1856       -0.211107      -0.0912433      0.00138002
            1857       -0.211114      -0.0913079      0.00138078
            1858        -0.21112      -0.0913724      0.00138155
            1859       -0.211128      -0.0914368       0.0013823
            1860       -0.211133      -0.0915011      0.00138306
            1861        -0.21114      -0.0915654      0.00138381
            1862        -0.21114      -0.0916296      0.00138455
            1863       -0.211142      -0.0916938       0.0013853
            1864       -0.211146      -0.0917579      0.00138603
            1865       -0.211152      -0.0918219      0.00138677
            1866       -0.211153      -0.0918859       0.0013875
            1867       -0.211157      -0.0919497      0.00138823
            1868       -0.211161      -0.0920136      0.00138895
            1869       -0.211165      -0.0920773      0.00138967
            1870        -0.21117       -0.092141      0.00139038
            1871       -0.211175      -0.0922046       0.0013911
            1872        -0.21118      -0.0922682       0.0013918
            1873       -0.211189      -0.0923317      0.00139251
            1874       -0.211197      -0.0923951      0.00139321
            1875       -0.211206      -0.0924585      0.00139391
            1876       -0.211216      -0.0925218       0.0013946
            1877       -0.211225       -0.092585      0.00139529
            1878       -0.211239      -0.0926482      0.00139598
            1879       -0.211254      -0.0927113      0.00139666
            1880       -0.211272      -0.0927744      0.00139734
            1881       -0.211293      -0.0928374      0.00139802
            1882       -0.211316      -0.0929003      0.00139869
            1883       -0.211342      -0.0929632      0.00139936
            1884       -0.211371      -0.0930261      0.00140003
            1885       -0.211403      -0.0930889      0.00140069
            1886        -0.21144      -0.0931516      0.00140136
            1887        -0.21148      -0.0932143      0.00140202
            1888       -0.211522       -0.093277      0.00140267
            1889       -0.211573      -0.0933396      0.00140333
            1890       -0.211627      -0.0934022      0.00140398
            1891       -0.211685      -0.0934648      0.00140463
            1892       -0.211749      -0.0935273      0.00140528
            1893       -0.211819      -0.0935898      0.00140593
            1894       -0.211894      -0.0936522      0.00140657
            1895       -0.211975      -0.0937147      0.00140721
            1896        -0.21206      -0.0937771      0.00140785
            1897       -0.212154      -0.0938395      0.00140849
            1898       -0.212254      -0.0939019      0.00140913
            1899       -0.212359      -0.0939643      0.00140977
            1900       -0.212473      -0.0940266      0.00141041
            1901       -0.212598       -0.094089      0.00141105
            1902       -0.212725      -0.0941514      0.00141168
            1903       -0.212864      -0.0942138      0.00141232
            1904       -0.213009      -0.0942761      0.00141295
            1905       -0.213164      -0.0943386      0.00141359
            1906       -0.213325       -0.094401      0.00141422
            1907       -0.213495      -0.0944634      0.00141486
            1908       -0.213672      -0.0945259       0.0014155
            1909       -0.213859      -0.0945884      0.00141614
            1910       -0.214054       -0.094651      0.00141678
            1911       -0.214258      -0.0947136      0.00141742
            1912        -0.21447      -0.0947762      0.00141806
            1913       -0.214687      -0.0948389       0.0014187
            1914        -0.21492      -0.0949016      0.00141935
            1915       -0.215159      -0.0949644      0.00141999
            1916       -0.215407      -0.0950273      0.00142064
            1917       -0.215662      -0.0950902       0.0014213
            1918       -0.215928      -0.0951532      0.00142195
            1919       -0.216201      -0.0952163      0.00142261
            1920       -0.216485      -0.0952794      0.00142327
            1921       -0.216778      -0.0953427      0.00142393
            1922       -0.217077       -0.095406       0.0014246
            1923       -0.217387      -0.0954695      0.00142527
            1924       -0.217705       -0.095533      0.00142594
            1925       -0.218032      -0.0955966      0.00142662
            1926       -0.218368      -0.0956604      0.00142731
            1927       -0.218711      -0.0957242      0.00142799
            1928       -0.219062      -0.0957882      0.00142868
            1929       -0.219422      -0.0958523      0.00142938
            1930       -0.219786      -0.0959165      0.00143008
            1931       -0.220163      -0.0959809      0.00143079
            1932       -0.220544      -0.0960453       0.0014315
            1933       -0.220932      -0.0961099      0.00143222
            1934       -0.221328      -0.0961747      0.00143294
            1935       -0.221729      -0.0962396      0.00143367
            1936       -0.222138      -0.0963046       0.0014344
            1937       -0.222552      -0.0963698      0.00143514
            1938       -0.222972      -0.0964351      0.00143588
            1939       -0.223397      -0.0965006      0.00143664
            1940        -0.22383      -0.0965662      0.00143739
            1941       -0.224266       -0.096632      0.00143816
            1942       -0.224707       -0.096698      0.00143893
            1943       -0.225152      -0.0967641      0.00143971
            1944       -0.225603      -0.0968303      0.00144049
            1945       -0.226058      -0.0968968      0.00144128
            1946       -0.226515      -0.0969634      0.00144208
            1947       -0.226977      -0.0970302      0.00144288
            1948       -0.227442      -0.0970971      0.00144369
            1949        -0.22791      -0.0971642      0.00144451
            1950       -0.228378      -0.0972315      0.00144534
            1951       -0.228847       -0.097299      0.00144617
            1952       -0.229319      -0.0973666      0.00144701
            1953       -0.229792      -0.0974344      0.00144786
            1954       -0.230266      -0.0975024      0.00144871
            1955       -0.230741      -0.0975705      0.00144957
            1956       -0.231216      -0.0976389      0.00145044
            1957       -0.231692      -0.0977074      0.00145132
            1958        -0.23217       -0.097776       0.0014522
            1959       -0.232645      -0.0978449      0.00145309
            1960       -0.233119      -0.0979139      0.00145399
            1961       -0.233591      -0.0979831      0.00145489
            1962       -0.234063      -0.0980525       0.0014558
            1963       -0.234534       -0.098122      0.00145672
            1964       -0.235006      -0.0981917      0.00145764
            1965       -0.235473      -0.0982615      0.00145857
            1966       -0.235938      -0.0983316      0.00145951
            1967       -0.236401      -0.0984018      0.00146046
            1968       -0.236858      -0.0984721      0.00146141
            1969       -0.237318      -0.0985426      0.00146237
            1970       -0.237771      -0.0986133      0.00146333
            1971       -0.238221      -0.0986841       0.0014643
            1972       -0.238668      -0.0987551      0.00146528
            1973       -0.239112      -0.0988263      0.00146626
            1974       -0.239546      -0.0988975      0.00146725
            1975        -0.23998       -0.098969      0.00146825
            1976       -0.240407      -0.0990406      0.00146925
            1977       -0.240836      -0.0991123      0.00147025
            1978       -0.241253      -0.0991841      0.00147127
            1979       -0.241668      -0.0992561      0.00147228
            1980       -0.242077      -0.0993283      0.00147331
            1981       -0.242484      -0.0994005      0.00147433
            1982       -0.242879      -0.0994729      0.00147537
            1983       -0.243272      -0.0995454       0.0014764
            1984       -0.243656      -0.0996181      0.00147744
            1985       -0.244036      -0.0996908      0.00147849
            1986       -0.244415      -0.0997637      0.00147954
            1987        -0.24478      -0.0998367      0.00148059
            1988       -0.245141      -0.0999098      0.00148165
            1989       -0.245495       -0.099983      0.00148271
            1990       -0.245843       -0.100056      0.00148378
            1991       -0.246189        -0.10013      0.00148485
            1992        -0.24652       -0.100203      0.00148592
            1993       -0.246847       -0.100277        0.001487
            1994       -0.247166        -0.10035      0.00148807
            1995       -0.247478       -0.100424      0.00148915
            1996       -0.247778       -0.100498      0.00149024
            1997       -0.248075       -0.100572      0.00149132
            1998       -0.248364       -0.100646      0.00149241
            1999       -0.248646        -0.10072       0.0014935
            2000       -0.248923       -0.100794      0.00149459
            2001       -0.249189       -0.100868      0.00149568
            2002       -0.249445       -0.100942      0.00149677
            2003       -0.249695       -0.101017      0.00149787
            2004       -0.249937       -0.101091      0.00149896
            2005       -0.250174       -0.101165      0.00150006
            2006       -0.250397        -0.10124      0.00150115
            2007       -0.250615       -0.101314      0.00150225
            2008       -0.250824       -0.101389      0.00150334
            2009       -0.251025       -0.101463      0.00150444
            2010       -0.251217       -0.101538      0.00150554
            2011       -0.251401       -0.101612      0.00150663
            2012       -0.251577       -0.101687      0.00150772
            2013       -0.251746       -0.101761      0.00150882
            2014       -0.251902       -0.101836      0.00150991
            2015       -0.252054        -0.10191        0.001511
            2016       -0.252197       -0.101985      0.00151209
            2017       -0.252327       -0.102059      0.00151317
            2018        -0.25245       -0.102134      0.00151426
            2019       -0.252564       -0.102208      0.00151534
            2020        -0.25267       -0.102283      0.00151642
            2021       -0.252767       -0.102357      0.00151749
            2022       -0.252855       -0.102432      0.00151857
            2023       -0.252933       -0.102506      0.00151964
            2024       -0.253003        -0.10258      0.00152071
            2025       -0.253064       -0.102655      0.00152177
            2026       -0.253113       -0.102729      0.00152283
            2027       -0.253156       -0.102803      0.00152389
            2028       -0.253189       -0.102877      0.00152494
            2029       -0.253216       -0.102952      0.00152599
            2030       -0.253231       -0.103026      0.00152703
            2031       -0.253237         -0.1031      0.00152807
            2032       -0.253236       -0.103173       0.0015291
            2033       -0.253224       -0.103247      0.00153013
            2034       -0.253197       -0.103321      0.00153115
            2035       -0.253166       -0.103395      0.00153217
            2036       -0.253123       -0.103468      0.00153318
            2037       -0.253073       -0.103542      0.00153418
            2038       -0.253014       -0.103615      0.00153518
            2039       -0.252946       -0.103688      0.00153618
            2040       -0.252868       -0.103761      0.00153716
            2041       -0.252781       -0.103834      0.00153814
            2042       -0.252682       -0.103907      0.00153912
            2043       -0.252576        -0.10398      0.00154008
            2044       -0.252461       -0.104053      0.00154104
            2045       -0.252334       -0.104125      0.00154199
            2046         -0.2522       -0.104197      0.00154294
            2047       -0.252057        -0.10427      0.00154387
            2048       -0.251907       -0.104342       0.0015448
            2049       -0.251745       -0.104414      0.00154572
            2050       -0.251574       -0.104486      0.00154663
            2051       -0.251393       -0.104557      0.00154754
            2052       -0.251203       -0.104629      0.00154843
            2053       -0.251002         -0.1047      0.00154932
            2054       -0.250797       -0.104771      0.00155019
            2055       -0.250579       -0.104842      0.00155106
            2056       -0.250353       -0.104913      0.00155192
            2057       -0.250118       -0.104983      0.00155277
            2058       -0.249874       -0.105054      0.00155361
            2059       -0.249619       -0.105124      0.00155444
            2060       -0.249358       -0.105194      0.00155527
            2061       -0.249087       -0.105264      0.00155608
            2062       -0.248809       -0.105333      0.00155688
            2063       -0.248529       -0.105403      0.00155767
            2064       -0.248233       -0.105472      0.00155845
            2065       -0.247927       -0.105541      0.00155922
            2066       -0.247615        -0.10561      0.00155999
            2067       -0.247293       -0.105678      0.00156074
            2068       -0.246968       -0.105747      0.00156148
            2069       -0.246633       -0.105815      0.00156221
            2070       -0.246291       -0.105883      0.00156292
            2071       -0.245941        -0.10595      0.00156363
            2072       -0.245585       -0.106018      0.00156433
            2073       -0.245221       -0.106085      0.00156501
            2074       -0.244851       -0.106152      0.00156569
            2075       -0.244475       -0.106218      0.00156635
            2076        -0.24409       -0.106285      0.00156701
            2077       -0.243701       -0.106351      0.00156765
            2078       -0.243305       -0.106417      0.00156828
            2079       -0.242906       -0.106482       0.0015689
            2080       -0.242502       -0.106548      0.00156951
            2081       -0.242093       -0.106613       0.0015701
            2082        -0.24168       -0.106678      0.00157069
            2083       -0.241263       -0.106742      0.00157126
            2084       -0.240847       -0.106807      0.00157183
            2085       -0.240423       -0.106871      0.00157238
            2086       -0.239996       -0.106935      0.00157292
            2087       -0.239566       -0.106998      0.00157345
            2088       -0.239135       -0.107062      0.00157397
            2089       -0.238701       -0.107125      0.00157447
            2090       -0.238264       -0.107187      0.00157497
            2091       -0.237829        -0.10725      0.00157546
            2092       -0.237396       -0.107312      0.00157593
            2093        -0.23696       -0.107374      0.00157639
            2094       -0.236527       -0.107436      0.00157685
            2095       -0.236093       -0.107497      0.00157729
            2096       -0.235661       -0.107558      0.00157772
            2097        -0.23523       -0.107619      0.00157814
            2098       -0.234805        -0.10768      0.00157856
            2099        -0.23438        -0.10774      0.00157896
            2100       -0.233959         -0.1078      0.00157935
