#     BLOCK:   ACTUAL_M:     M_AVE:      ERROR:
             106            0.12        0.137736       0.0174899
             107               0        0.136449       0.0173738
             108             0.2        0.137037       0.0172228
             109            0.28        0.138349       0.0171147
             110            0.16        0.138545       0.0169603
             111            0.36        0.140541       0.0169244
             112            0.52        0.143929        0.017109
             113            0.36        0.145841       0.0170642
             114            0.56        0.149474       0.0172969
             115            0.64        0.153739       0.0176646
             116            0.72        0.158621       0.0181743
             117            0.88        0.164786       0.0190361
             118            0.64        0.168814       0.0192961
             119             0.6        0.172437       0.0194711
             120             0.6           0.176       0.0196322
             121            0.28         0.17686       0.0194887
             122            0.24        0.177377       0.0193359
             123            0.32        0.178537       0.0192134
             124            0.28        0.179355       0.0190759
             125            0.08         0.17856       0.0189398
             126           -0.24        0.175238       0.0190786
             127           -0.04        0.173543       0.0190035
             128           -0.16        0.170937       0.0190328
             129             0.2        0.171163       0.0188866
             130            0.08        0.170462       0.0187544
             131               0         0.16916       0.0186563
             132            -0.2        0.166364       0.0187234
             133            -0.2        0.163609       0.0187842
             134           -0.08        0.161791       0.0187317
             135           -0.08            0.16       0.0186784
             136            0.28        0.160882       0.0185619
             137             0.2        0.161168       0.0184286
             138            0.24        0.161739       0.0183039
             139            0.28         0.16259        0.018192
             140            0.28        0.163429       0.0180814
             141            0.44         0.16539       0.0180592
             142            0.28        0.166197       0.0179501
             143            0.32        0.167273       0.0178567
             144            0.24        0.167778       0.0177399
             145            0.36        0.169103        0.017667
             146            0.24        0.169589       0.0175527
             147            0.08         0.16898       0.0174438
             148           -0.04        0.167568        0.017383
             149            0.12        0.167248       0.0172693
             150               0        0.166133       0.0171901
             151           -0.24        0.163444       0.0172854
             152           -0.16        0.161316       0.0173022
             153           -0.28        0.158431       0.0174279
             154           -0.04        0.157143       0.0173623
             155           -0.04        0.155871       0.0172968
             156            0.12        0.155641       0.0171874
             157           -0.08         0.15414       0.0171434
             158           -0.04        0.152911       0.0170788
             159           -0.08        0.151447       0.0170341
             160           -0.36         0.14825        0.017225
             161           -0.24        0.145839        0.017286
             162           -0.04        0.144691       0.0172173
             163            -0.2        0.142577        0.017241
             164           -0.24        0.140244        0.017293
             165            -0.2        0.138182       0.0173107
             166           -0.16        0.136386       0.0172994
             167           -0.04        0.135329        0.017228
             168           -0.16        0.133571       0.0172149
             169           -0.12        0.132071       0.0171783
             170            -0.2        0.130118       0.0171879
             171           -0.04        0.129123       0.0171162
             172           -0.12        0.127674       0.0170779
             173            0.12         0.12763       0.0169792
             174            0.08        0.127356       0.0168838
             175           -0.04          0.1264       0.0168144
             176            0.08        0.126136       0.0167209
             177               0        0.125424       0.0166416
             178            0.12        0.125393       0.0165482
             179            0.04        0.124916       0.0164626
             180           -0.12        0.123556       0.0164273
             181            0.04        0.123094        0.016343
             182           -0.12        0.121758       0.0163077
             183               0        0.121093       0.0162322
             184            -0.2        0.119348       0.0162375
             185           -0.32        0.116973       0.0163224
             186           -0.32        0.114624       0.0164029
             187           -0.08        0.113583       0.0163482
             188           -0.24        0.111702        0.016369
             189           -0.04        0.110899       0.0163021
             190            0.08        0.110737       0.0162171
             191            0.08        0.110576        0.016133
             192           -0.04        0.109792        0.016068
             193            0.04         0.10943       0.0159888
             194           -0.04         0.10866        0.015925
             195           -0.04        0.107897       0.0158615
             196            -0.2        0.106327       0.0158582
             197            -0.2        0.104772       0.0158538
             198           -0.28        0.102828       0.0158923
             199           -0.16        0.101508       0.0158673
             200           -0.04          0.1008       0.0158037
             201           -0.16       0.0995025       0.0157782
             202           -0.04       0.0988119       0.0157152
             203           -0.12        0.097734       0.0156747
             204           -0.08       0.0968627       0.0156221
             205           -0.12       0.0958049       0.0155817
             206           -0.24       0.0941748       0.0155911
             207           -0.08       0.0933333       0.0155384
             208           -0.12       0.0923077       0.0154976
             209           -0.08       0.0914833       0.0154453
             210           -0.04       0.0908571       0.0153845
             211           -0.24       0.0892891       0.0153912
             212           -0.24       0.0877358       0.0153968
             213           -0.56       0.0846948        0.015622
             214            -0.4       0.0824299       0.0157123
             215           -0.12       0.0814884       0.0156674
             216           -0.04       0.0809259        0.015605
             217           -0.24        0.079447        0.015603
             218            -0.2       0.0781651        0.015584
             219            -0.2        0.076895       0.0155645
             220           -0.04       0.0763636       0.0155028
             221           -0.04       0.0758371       0.0154416
             222               0       0.0754955       0.0153758
             223             0.2       0.0760538        0.015317
             224            0.04       0.0758929       0.0152495
             225            0.08       0.0759111       0.0151817
             226            0.16       0.0762832       0.0151191
             227           -0.04       0.0757709       0.0150611
             228           -0.16       0.0747368       0.0150305
             229           -0.08       0.0740611       0.0149801
             230           -0.16       0.0730435       0.0149495
             231           -0.32        0.071342       0.0149813
             232           -0.32       0.0696552       0.0150114
             233           -0.12       0.0688412        0.014969
             234            0.04       0.0687179       0.0149055
             235            0.36       0.0699574       0.0148936
             236            0.36       0.0711864       0.0148811
             237            0.16       0.0715612        0.014823
             238           -0.04       0.0710924       0.0147681
             239            -0.2       0.0699582       0.0147498
             240           -0.16           0.069       0.0147195
             241            0.16       0.0693776       0.0146632
             242               0       0.0690909       0.0146054
             243           -0.04        0.068642       0.0145522
             244           -0.24        0.067377       0.0145475
             245           -0.04       0.0669388       0.0144947
             246            0.04       0.0668293       0.0144362
             247           -0.08       0.0662348         0.01439
             248           -0.16       0.0653226       0.0143608
             249           -0.32       0.0637751       0.0143863
             250            0.08         0.06384       0.0143289
             251           -0.04       0.0634263       0.0142778
             252               0       0.0631746       0.0142233
             253           -0.12       0.0624506       0.0141855
             254           -0.08       0.0618898       0.0141408
             255           -0.24       0.0607059       0.0141348
             256            -0.2       0.0596875       0.0141162
             257           -0.08        0.059144       0.0140717
             258           -0.08       0.0586047       0.0140275
             259           -0.12       0.0579151       0.0139903
             260               0       0.0576923       0.0139383
             261            0.04       0.0576245        0.013885
             262            0.16       0.0580153       0.0138375
             263            0.32       0.0590114       0.0138207
             264            0.24        0.059697       0.0137854
             265            0.32       0.0606792       0.0137683
             266            0.08       0.0607519       0.0137167
             267            0.08        0.060824       0.0136655
             268            0.04       0.0607463       0.0136148
             269            0.12       0.0609665       0.0135659
             270            0.08        0.061037       0.0135159
             271           -0.12        0.060369       0.0134825
             272               0       0.0601471       0.0134348
             273            0.08       0.0602198       0.0133858
             274             0.2       0.0607299       0.0133466
             275            0.04       0.0606545       0.0132983
             276            0.12       0.0608696       0.0132519
             277            0.12        0.061083       0.0132057
             278             0.2       0.0615827       0.0131677
             279             0.2       0.0620789       0.0131298
             280            0.32           0.063       0.0131152
             281            0.48        0.064484       0.0131522
             282            0.44       0.0658156       0.0131728
             283            0.32       0.0667138       0.0131569
             284            0.12       0.0669014       0.0131119
             285            0.16       0.0672281       0.0130699
             286             0.2       0.0676923       0.0130325
             287            0.16       0.0680139        0.012991
             288            0.24       0.0686111       0.0129596
             289            0.12       0.0687889        0.012916
             290            0.08       0.0688276       0.0128715
             291            0.12       0.0690034       0.0128285
             292             0.4        0.070137       0.0128346
             293            0.28       0.0708532       0.0128107
             294            0.36       0.0718367       0.0128048
             295            0.24       0.0724068       0.0127741
             296            0.12       0.0725676        0.012732
             297           -0.08       0.0720539       0.0126995
             298           -0.08       0.0715436       0.0126671
             299           -0.04       0.0711706       0.0126302
             300            0.08          0.0712       0.0125882
             301            0.28       0.0718937       0.0125654
             302             0.2       0.0723179        0.012531
             303           -0.12       0.0716832       0.0125057
             304           -0.08       0.0711842       0.0124745
             305            -0.2       0.0702951       0.0124653
             306           -0.36       0.0688889       0.0125036
             307            -0.4       0.0673616       0.0125558
             308            -0.4       0.0658442       0.0126064
             309           -0.32       0.0645955       0.0126273
             310           -0.16        0.063871       0.0126073
             311            -0.2       0.0630225       0.0125953
             312           -0.04       0.0626923       0.0125593
             313               0        0.062492       0.0125207
             314           -0.36       0.0611465       0.0125529
             315           -0.48       0.0594286       0.0126301
             316           -0.44       0.0578481       0.0126886
             317           -0.44       0.0562776       0.0127454
             318           -0.48       0.0545912       0.0128164
             319           -0.44       0.0530408       0.0128697
             320           -0.24        0.052125        0.012862
             321            -0.4       0.0507165       0.0128988
             322           -0.48       0.0490683       0.0129636
             323            -0.6       0.0470588       0.0130783
             324            -0.6       0.0450617       0.0131896
             325           -0.48       0.0434462       0.0132476
             326           -0.36       0.0422086       0.0132646
             327           -0.16       0.0415902       0.0132384
             328            0.04       0.0415854       0.0131981
             329            0.04       0.0415805        0.013158
             330               0       0.0414545       0.0131187
             331           -0.12       0.0409668       0.0130881
             332           -0.16       0.0403614       0.0130627
             333           -0.12       0.0398799       0.0130323
             334            0.12       0.0401198       0.0129955
             335            0.16       0.0404776       0.0129617
             336             0.2       0.0409524       0.0129318
             337            0.24        0.041543       0.0129069
             338            0.08       0.0416568       0.0128692
             339            0.16       0.0420059        0.012836
             340            0.24       0.0425882       0.0128114
             341            0.08       0.0426979       0.0127743
             342           -0.12       0.0422222       0.0127458
             343           -0.32       0.0411662       0.0127523
             344           -0.32       0.0401163       0.0127584
             345           -0.36       0.0389565        0.012774
             346           -0.52        0.037341       0.0128389
             347            -0.4       0.0360807       0.0128636
             348           -0.28       0.0351724       0.0128586
             349            -0.2       0.0344986       0.0128394
             350           -0.16       0.0339429       0.0128148
             351           -0.12       0.0335043       0.0127858
             352            -0.2       0.0328409       0.0127666
             353            -0.2       0.0321813       0.0127475
             354           -0.12       0.0317514       0.0127187
             355           -0.12       0.0313239       0.0126901
             356           -0.08       0.0310112       0.0126583
             357               0       0.0309244       0.0126231
             358            -0.2       0.0302793       0.0126044
             359           -0.36       0.0291922        0.012616
             360           -0.64       0.0273333       0.0127172
             361           -0.52       0.0258172        0.012772
             362           -0.48       0.0244199        0.012813
             363            -0.2       0.0238017       0.0127926
             364           -0.28        0.022967       0.0127846
             365           -0.28        0.022137       0.0127765
             366           -0.44       0.0208743       0.0128038
             367           -0.56       0.0192916       0.0128664
             368           -0.56       0.0177174       0.0129274
             369           -0.36       0.0166938       0.0129328
             370           -0.28       0.0158919       0.0129227
             371           -0.16       0.0154178       0.0128966
             372            0.12       0.0156989        0.012865
             373             0.2        0.016193       0.0128399
             374            0.04       0.0162567       0.0128058
             375             0.2       0.0167467        0.012781
             376            0.24       0.0173404       0.0127608
             377               0       0.0172944        0.012727
             378               0       0.0172487       0.0126934
             379            0.16       0.0176253       0.0126655
             380             0.2       0.0181053       0.0126413
             381             0.2       0.0185827       0.0126171
             382            0.32       0.0193717       0.0126087
             383            0.12       0.0196345       0.0125786
             384            0.32       0.0204167       0.0125701
             385            0.36       0.0212987       0.0125684
             386            0.36       0.0221762       0.0125664
             387            0.24        0.022739       0.0125465
             388            0.12       0.0229897       0.0125167
             389            0.04       0.0230334       0.0124846
             390           -0.12       0.0226667        0.012458
             391           -0.04       0.0225064       0.0124271
             392           -0.08       0.0222449       0.0123982
             393            0.12       0.0224936       0.0123691
             394            0.16       0.0228426       0.0123427
             395            0.04       0.0228861       0.0123115
             396           -0.04       0.0227273       0.0122814
             397            0.24       0.0232746       0.0122627
             398               0       0.0232161        0.012232
             399           -0.16       0.0227569         0.01221
             400           -0.24          0.0221       0.0121971
             401           -0.12       0.0217456       0.0121718
             402           -0.04        0.021592       0.0121425
             403           -0.08         0.02134        0.012115
             404               0       0.0212871       0.0120851
             405            -0.2       0.0207407       0.0120676
             406           -0.28            0.02       0.0120606
             407           -0.08       0.0197543       0.0120335
             408            0.08        0.019902       0.0120049
             409           -0.04       0.0197555       0.0119764
             410           -0.24        0.019122        0.011964
             411           -0.44       0.0180049       0.0119869
             412           -0.36       0.0170874       0.0119929
             413           -0.32       0.0162712       0.0119916
             414           -0.24       0.0156522       0.0119786
             415           -0.28       0.0149398       0.0119709
             416           -0.12       0.0146154       0.0119465
             417            -0.2       0.0141007       0.0119289
             418           -0.12       0.0137799       0.0119047
             419            -0.2       0.0132697       0.0118872
             420           -0.28       0.0125714       0.0118794
             421            -0.2       0.0120665       0.0118619
             422           -0.36       0.0111848       0.0118665
             423           -0.32       0.0104019       0.0118643
             424            0.04       0.0104717       0.0118365
             425               0       0.0104471       0.0118087
             426            -0.4      0.00948357       0.0118202
             427           -0.28      0.00880562       0.0118119
             428           -0.24       0.0082243       0.0117986
             429           -0.28      0.00755245       0.0117902
             430           -0.08      0.00734884       0.0117646
             431           -0.04      0.00723898       0.0117378
             432            0.04      0.00731481       0.0117109
             433               0      0.00729792       0.0116838
             434               0      0.00728111       0.0116569
             435               0      0.00726437       0.0116301
             436           -0.04      0.00715596        0.011604
             437            0.08      0.00732265       0.0115786
             438            0.28      0.00794521       0.0115689
             439            0.36      0.00874715       0.0115703
             440            0.24      0.00927273        0.011556
             441            0.16      0.00961451       0.0115348
             442            0.08      0.00977376       0.0115098
             443            0.16       0.0101129       0.0114888
             444            0.12       0.0103604       0.0114656
             445            0.24       0.0108764       0.0114515
             446            0.32       0.0115695       0.0114467
             447            0.28         0.01217       0.0114369
             448            0.36       0.0129464       0.0114377
             449            0.16       0.0132739       0.0114169
             450            0.24       0.0137778       0.0114026
             451            0.12       0.0140133       0.0113798
             452           -0.08       0.0138053       0.0113565
             453           -0.04       0.0136865        0.011332
             454           -0.04       0.0135683       0.0113077
             455           -0.12       0.0132747       0.0112867
             456           -0.12       0.0129825       0.0112657
             457           -0.16       0.0126039       0.0112474
             458           -0.12       0.0123144       0.0112266
             459           -0.04       0.0122004       0.0112027
             460               0       0.0121739       0.0111784
             461            0.04       0.0122343       0.0111543
             462           -0.04       0.0121212       0.0111307
             463            0.24       0.0126134       0.0111175
             464               0       0.0125862       0.0110936
             465           -0.16       0.0122151        0.011076
             466           -0.16       0.0118455       0.0110584
             467            -0.4       0.0109636       0.0110698
             468           -0.56      0.00974359       0.0111132
             469           -0.44      0.00878465       0.0111308
             470           -0.44      0.00782979        0.011148
             471           -0.12      0.00755839       0.0111276
             472           -0.04      0.00745763       0.0111045
             473            0.12      0.00769556       0.0110835
             474            0.04      0.00776371       0.0110604
             475            0.04      0.00783158       0.0110373
             476            0.04      0.00789916       0.0110143
             477               0       0.0078826       0.0109912
             478           -0.12      0.00761506       0.0109715
             479            0.08      0.00776618       0.0109496
             480           -0.04      0.00766667       0.0109273
             481            0.04      0.00773389       0.0109048
             482             0.2      0.00813278       0.0108894
             483             0.2      0.00853002       0.0108741
             484            0.08      0.00867769       0.0108527
             485           -0.04      0.00857732       0.0108308
             486           -0.08      0.00839506         0.01081
             487           -0.12      0.00813142        0.010791
             488           -0.16      0.00778689       0.0107744
             489               0      0.00777096       0.0107524
             490            0.04      0.00783673       0.0107306
             491               0      0.00782077       0.0107088
             492             0.2      0.00821138       0.0106942
             493             0.2      0.00860041       0.0106795
             494           -0.08      0.00842105       0.0106594
             495               0      0.00840404       0.0106379
             496               0       0.0083871       0.0106165
             497           -0.16      0.00804829       0.0106005
             498            0.04      0.00811245       0.0105794
             499           -0.28      0.00753507        0.010574
             500           -0.16          0.0072       0.0105581
             501           -0.32      0.00654691       0.0105572
             502           -0.52      0.00549801       0.0105882
             503           -0.36      0.00477137        0.010592
             504           -0.28      0.00420635       0.0105861
             505           -0.36      0.00348515       0.0105896
             506           -0.48      0.00252964       0.0106117
             507           -0.36       0.0018146       0.0106149
             508           -0.32       0.0011811       0.0106129
             509           -0.44     0.000314342       0.0106273
             510            -0.4    -0.000470588       0.0106355
             511           -0.24    -0.000939335        0.010625
             512           -0.12     -0.00117187       0.0106068
             513           -0.44     -0.00202729       0.0106205
             514           -0.12     -0.00225681       0.0106023
             515            0.16     -0.00194175       0.0105864
             516             0.4     -0.00116279       0.0105945
             517            0.52    -0.000154739       0.0106219
             518            0.52     0.000849421       0.0106487
             519            0.48      0.00177264       0.0106682
             520            0.52      0.00276923       0.0106941
             521            0.48      0.00368522       0.0107127
             522            0.28      0.00421456       0.0107053
             523            0.36      0.00489484       0.0107064
             524             0.4      0.00564885       0.0107125
             525            0.28      0.00617143       0.0107048
             526           -0.08       0.0060076       0.0106857
             527           -0.08       0.0058444       0.0106667
             528               0      0.00583333       0.0106465
             529           -0.28      0.00529301       0.0106401
             530           -0.16      0.00498113       0.0106246
             531           -0.08      0.00482109       0.0106058
             532            -0.2      0.00443609       0.0105928
             533           -0.08      0.00427767       0.0105741
             534           -0.28      0.00374532       0.0105677
             535           -0.36      0.00306542       0.0105698
             536            -0.2      0.00268657       0.0105569
             537           -0.12       0.0024581       0.0105397
             538           -0.04      0.00237918       0.0105204
             539           -0.08      0.00222635        0.010502
             540           -0.08      0.00207407       0.0104837
             541           -0.12      0.00184843       0.0104667
             542           -0.08      0.00169742       0.0104485
             543            -0.2      0.00132597       0.0104358
             544               0      0.00132353       0.0104167
             545           -0.04      0.00124771       0.0103978
             546            0.04      0.00131868        0.010379
             547               0      0.00131627         0.01036
             548           -0.24     0.000875912       0.0103505
             549           -0.12     0.000655738        0.010334
             550           -0.12     0.000436364       0.0103175
             551           -0.32    -0.000145191       0.0103152
             552               0    -0.000144928       0.0102965
             553            0.08     7.22498e-17       0.0102789
             554            0.12     0.000216606       0.0102626
             555            0.12     0.000432432       0.0102464
             556            0.28     0.000935252       0.0102403
             557             0.4      0.00165171       0.0102469
             558            0.28      0.00215054       0.0102407
             559           -0.04      0.00207513       0.0102227
             560            0.04      0.00214286       0.0102046
             561               0      0.00213904       0.0101864
             562           -0.12      0.00192171       0.0101706
             563           -0.08       0.0017762       0.0101536
             564           -0.12      0.00156028       0.0101379
             565           -0.04      0.00148673       0.0101202
             566             0.2      0.00183746       0.0101084
             567            0.04      0.00190476       0.0100908
             568           -0.16      0.00161972       0.0100771
             569           -0.36     0.000984183       0.0100794
             570           -0.32     0.000421053       0.0100774
             571            -0.4     -0.00028021       0.0100842
             572           -0.48     -0.00111888       0.0101013
             573           -0.52     -0.00202443       0.0101242
             574           -0.44     -0.00278746       0.0101353
             575           -0.56     -0.00375652       0.0101639
             576           -0.28     -0.00423611       0.0101576
             577           -0.28     -0.00471404       0.0101512
             578           -0.04     -0.00477509       0.0101338
             579           -0.12     -0.00497409       0.0101183
             580           -0.08     -0.00510345       0.0101016
             581            0.12     -0.00488812       0.0100865
             582           -0.16     -0.00515464       0.0100727
             583           -0.08     -0.00528302       0.0100563
             584           -0.16     -0.00554795       0.0100425
             585            -0.2     -0.00588034       0.0100309
             586           -0.16     -0.00614334       0.0100172
             587           -0.28     -0.00660988        0.010011
             588           -0.44     -0.00734694       0.0100211
             589           -0.48     -0.00814941       0.0100361
             590           -0.12     -0.00833898       0.0100209
             591            0.16     -0.00805415        0.010008
             592             0.2      -0.0077027      0.00999727
             593            0.32     -0.00715008      0.00999567
             594            0.28     -0.00666667      0.00999053
             595            0.16     -0.00638655      0.00997766
             596            0.28     -0.00590604      0.00997249
             597            0.36     -0.00529313       0.0099746
             598             0.4     -0.00461538      0.00998092
             599            0.36     -0.00400668       0.0099828
             600            0.16     -0.00373333       0.0099699
             601            0.12     -0.00352745      0.00995544
             602           -0.08     -0.00365449      0.00993971
             603           -0.04     -0.00371476      0.00992341
             604             0.2     -0.00337748      0.00991271
             605            0.24     -0.00297521      0.00990449
             606            0.12     -0.00277228      0.00989022
             607           -0.04     -0.00283361      0.00987412
             608            0.04     -0.00276316      0.00985813
             609             0.2     -0.00243021      0.00984756
             610            0.08     -0.00229508      0.00983235
             611           -0.04     -0.00235679      0.00981645
             612            0.04     -0.00228758      0.00980065
             613           -0.12     -0.00247961      0.00978655
             614           -0.16     -0.00273616      0.00977397
             615           -0.08     -0.00286179      0.00975888
             616           -0.16     -0.00311688      0.00974637
             617            0.04       -0.003047      0.00973083
             618           -0.04      -0.0031068      0.00971527
             619            -0.2     -0.00342488      0.00970478
             620           -0.24     -0.00380645      0.00969662
             621           -0.12     -0.00399356      0.00968281
             622           -0.08     -0.00411576      0.00966802
             623           -0.04     -0.00417335      0.00965267
             624               0     -0.00416667       0.0096372
             625            0.08       -0.004032      0.00962273
             626            0.12     -0.00383387      0.00960939
             627            0.12     -0.00363636       0.0095961
             628             0.2      -0.0033121      0.00958629
             629            0.36      -0.0027345      0.00958844
             630             0.6     -0.00177778      0.00962083
             631            0.48     -0.00101426      0.00963583
             632            0.36    -0.000443038       0.0096375
             633            0.16    -0.000189573      0.00962561
             634            0.32     0.000315457      0.00962367
             635            0.28     0.000755906      0.00961858
             636             0.2      0.00106918      0.00960856
             637            0.36      0.00163265      0.00960998
             638            0.32      0.00213166      0.00960787
             639             0.2      0.00244131      0.00959782
             640            0.24       0.0028125         0.00959
             641            0.36      0.00336973      0.00959122
             642            0.24      0.00373832      0.00958336
             643             0.2      0.00404355      0.00957331
             644            0.44       0.0047205      0.00958235
             645             0.4      0.00533333      0.00958707
             646            0.56      0.00619195       0.0096106
             647            0.76      0.00735703      0.00966611
             648             0.8      0.00858025      0.00972828
             649             0.8      0.00979969      0.00978942
             650            0.56       0.0106462      0.00981089
             651             0.6       0.0115515       0.0098375
             652             0.6        0.012454      0.00986373
             653            0.64        0.013415      0.00989532
             654            0.36        0.013945      0.00989438
             655             0.2        0.014229      0.00988335
             656            0.32       0.0146951      0.00987926
             657            0.24       0.0150381      0.00987018
             658             0.4       0.0156231       0.0098725
             659            0.28       0.0160243      0.00986567
             660               0           0.016      0.00985075
             661           -0.08       0.0158548      0.00983692
             662            0.04       0.0158912      0.00982213
             663            0.04       0.0159276      0.00980738
             664           -0.08       0.0157831      0.00979367
             665            0.04       0.0158195      0.00977901
             666               0       0.0157958      0.00976436
             667               0       0.0157721      0.00974975
             668            0.16        0.015988      0.00973754
             669            0.28       0.0163827      0.00973098
             670            0.24       0.0167164      0.00972218
             671            0.16         0.01693      0.00971004
             672            0.12       0.0170833       0.0096968
             673            0.28        0.017474      0.00969026
             674            0.36       0.0179822      0.00968919
             675            0.28       0.0183704      0.00968261
             676            0.24       0.0186982      0.00967384
             677            0.04       0.0187297       0.0096596
             678            0.04       0.0187611       0.0096454
             679            0.04       0.0187923      0.00963125
             680           -0.04       0.0187059      0.00961747
             681               0       0.0186784      0.00960339
             682           -0.04       0.0185924      0.00958969
             683           -0.16       0.0183309      0.00957922
             684           -0.04       0.0182456      0.00956559
             685           -0.08       0.0181022       0.0095527
             686            -0.2       0.0177843      0.00954407
             687            -0.2       0.0174672      0.00953544
             688           -0.16       0.0172093      0.00952507
             689           -0.32       0.0167199      0.00952381
             690            -0.2       0.0164058      0.00951518
             691           -0.16       0.0161505      0.00950484
             692             0.2       0.0164162      0.00949481
             693             0.2       0.0166811      0.00948481
             694            0.28       0.0170605      0.00947873
             695             0.4       0.0176115      0.00948109
             696             0.6       0.0184483      0.00950432
             697             0.6       0.0192826      0.00952724
             698            0.72       0.0202865      0.00956633
             699            0.52       0.0210014      0.00957932
             700            0.32       0.0214286      0.00957516
