#     BLOCK:   ACTUAL_M:     M_AVE:      ERROR:
             255           -0.96        0.153098       0.0331839
             256           -0.84        0.149219       0.0332803
             257            -0.8        0.145525       0.0333551
             258           -0.76        0.142016         0.03341
             259           -0.68        0.138842       0.0334314
             260           -0.68        0.135692       0.0334508
             261           -0.72        0.132414       0.0334829
             262           -0.72         0.12916       0.0335128
             263           -0.96        0.125019       0.0336403
             264              -1        0.120758       0.0337817
             265              -1        0.116528        0.033918
             266              -1        0.112331       0.0340492
             267              -1        0.108165       0.0341756
             268              -1         0.10403       0.0342973
             269              -1       0.0999257       0.0344145
             270              -1       0.0958519       0.0345273
             271              -1       0.0918081       0.0346359
             272              -1       0.0877941       0.0347403
             273              -1       0.0838095       0.0348409
             274              -1        0.079854       0.0349375
             275              -1       0.0759273       0.0350304
             276              -1        0.072029       0.0351198
             277              -1       0.0681588       0.0352056
             278           -0.96       0.0644604       0.0352727
             279              -1       0.0606452        0.035352
             280              -1       0.0568571       0.0354281
             281              -1       0.0530961       0.0355011
             282              -1       0.0493617        0.035571
             283              -1       0.0456537       0.0356381
             284              -1       0.0419718       0.0357023
             285              -1       0.0383158       0.0357637
             286              -1       0.0346853       0.0358225
             287              -1       0.0310801       0.0358786
             288              -1          0.0275       0.0359322
             289           -0.92       0.0242215       0.0359571
             290           -0.84       0.0212414       0.0359564
             291           -0.84       0.0182818       0.0359545
             292            -0.8       0.0154795       0.0359404
             293           -0.72       0.0129693       0.0359053
             294           -0.72       0.0104762       0.0358696
             295           -0.56      0.00854237       0.0358001
             296            -0.6      0.00648649       0.0357381
             297           -0.64      0.00430976        0.035684
             298           -0.56      0.00241611       0.0356145
             299           -0.44     0.000936455       0.0355261
             300           -0.56    -0.000933333       0.0354568
             301           -0.48     -0.00252492       0.0353748
             302           -0.56     -0.00437086       0.0353058
             303           -0.44     -0.00580858       0.0352185
             304           -0.24     -0.00657895       0.0351111
             305           -0.16     -0.00708197       0.0349996
             306           -0.04     -0.00718954       0.0348853
             307            -0.2     -0.00781759       0.0347774
             308           -0.12     -0.00818182       0.0346664
             309           -0.16     -0.00867314       0.0345576
             310           -0.24     -0.00941935       0.0344542
             311           -0.16     -0.00990354       0.0343468
             312           -0.24       -0.010641       0.0342447
             313           -0.32      -0.0116294       0.0341495
             314           -0.16      -0.0121019        0.034044
             315           -0.16      -0.0125714       0.0339392
             316           -0.12      -0.0129114       0.0338335
             317           -0.04      -0.0129968       0.0337269
             318           -0.24      -0.0137107       0.0336284
             319           -0.36      -0.0147962       0.0335405
             320               0        -0.01475       0.0334357
             321            0.12      -0.0143302       0.0333342
             322            0.24      -0.0135404         0.03324
             323            0.16      -0.0130031       0.0331414
             324            0.04      -0.0128395       0.0330395
             325            0.08      -0.0125538       0.0329391
             326            0.08      -0.0122699       0.0328393
             327            -0.2       -0.012844       0.0327439
             328           -0.12      -0.0131707       0.0326457
             329            0.04      -0.0130091       0.0325469
             330            0.08      -0.0127273       0.0324495
             331            0.08      -0.0124471       0.0323526
             332            0.08      -0.0121687       0.0322564
             333            0.16      -0.0116517       0.0321637
             334            0.24      -0.0108982       0.0320762
             335             0.4     -0.00967164       0.0320039
             336            0.52     -0.00809524       0.0319474
             337            0.48     -0.00664688       0.0318854
             338             0.6     -0.00485207       0.0318416
             339             0.8     -0.00247788        0.031836
             340            0.56    -0.000823529       0.0317854
             341            0.48      0.00058651       0.0317234
             342            0.44      0.00187135       0.0316567
             343            0.48      0.00326531        0.031595
             344             0.4       0.0044186       0.0315242
             345            0.36      0.00544928       0.0314497
             346            0.36      0.00647399       0.0313755
             347            0.52      0.00795389         0.03132
             348            0.64      0.00977011       0.0312826
             349            0.68       0.0116905       0.0312518
             350            0.88       0.0141714       0.0312609
             351            0.68       0.0160684       0.0312293
             352            0.72       0.0180682       0.0312045
             353            0.64         0.01983       0.0311658
             354            0.48       0.0211299       0.0311049
             355            0.52       0.0225352        0.031049
             356            0.36       0.0234831       0.0309763
             357             0.4       0.0245378       0.0309074
             358             0.4       0.0255866       0.0308389
             359             0.4       0.0266295       0.0307706
             360            0.48       0.0278889       0.0307109
             361            0.48       0.0291413       0.0306514
             362            0.48       0.0303867        0.030592
             363            0.44       0.0315152       0.0305285
             364             0.4       0.0325275       0.0304614
             365            0.44       0.0336438       0.0303984
             366             0.4       0.0346448       0.0303318
             367            0.36       0.0355313       0.0302621
             368            0.36        0.036413       0.0301928
             369            0.44       0.0375068       0.0301307
             370            0.44       0.0385946       0.0300689
             371             0.4       0.0395687       0.0300037
             372            0.48       0.0407527       0.0299464
             373             0.4       0.0417158       0.0298816
             374            0.44       0.0427807       0.0298206
             375            0.48       0.0439467       0.0297639
             376            0.64       0.0455319       0.0297269
             377            0.64       0.0471088       0.0296899
             378            0.52       0.0483598       0.0296377
             379             0.4       0.0492876        0.029574
             380            0.44       0.0503158        0.029514
             381            0.56       0.0516535       0.0294669
             382             0.6        0.053089       0.0294247
             383            0.52       0.0543081       0.0293731
             384            0.36       0.0551042       0.0293074
             385            0.52       0.0563117       0.0292561
             386            0.48       0.0574093       0.0292009
             387             0.4       0.0582946       0.0291389
             388            0.32       0.0589691       0.0290716
             389            0.28       0.0595373       0.0290024
             390            0.48       0.0606154       0.0289481
             391            0.44       0.0615857       0.0288903
             392            0.64       0.0630612       0.0288542
             393            0.56       0.0643257       0.0288085
             394            0.64       0.0657868       0.0287724
             395            0.56        0.067038       0.0287268
             396            0.64       0.0684848       0.0286906
             397            0.76       0.0702267       0.0286712
             398             0.8       0.0720603       0.0286577
             399            0.68        0.073584       0.0286264
             400            0.64           0.075       0.0285898
             401            0.64        0.076409       0.0285532
             402            0.64       0.0778109       0.0285166
             403            0.64        0.079206       0.0284799
             404            0.68       0.0806931       0.0284482
             405            0.68       0.0821728       0.0284164
             406            0.52       0.0832512       0.0283669
             407            0.56       0.0844226       0.0283214
             408            0.48       0.0853922       0.0282686
             409             0.4       0.0861614       0.0282099
             410            0.52       0.0872195       0.0281609
             411             0.6       0.0884672       0.0281201
             412            0.68       0.0899029       0.0280884
             413             0.6        0.091138       0.0280476
             414            0.64       0.0924638       0.0280111
             415             0.6       0.0936867       0.0279703
             416             0.6       0.0949038       0.0279295
             417             0.6       0.0961151       0.0278888
             418             0.6       0.0973206       0.0278481
             419            0.56       0.0984248       0.0278036
             420            0.56       0.0995238       0.0277591
             421            0.56        0.100618       0.0277147
             422            0.56        0.101706       0.0276704
             423            0.56         0.10279       0.0276262
             424            0.68        0.104151       0.0275945
             425            0.68        0.105506       0.0275628
             426            0.68        0.106854       0.0275311
             427            0.76        0.108384       0.0275091
             428            0.84        0.110093       0.0274979
             429            0.84        0.111795       0.0274864
             430            0.84        0.113488       0.0274746
             431            0.76        0.114988       0.0274517
             432            0.76        0.116481       0.0274288
             433            0.68        0.117783       0.0273963
             434             0.6        0.118894       0.0273557
             435            0.52        0.119816       0.0273083
             436            0.44         0.12055       0.0272556
             437            0.52        0.121465       0.0272085
             438            0.56        0.122466       0.0271648
             439            0.52        0.123371        0.027118
             440             0.6        0.124455        0.027078
             441            0.52        0.125351       0.0270315
             442            0.48        0.126154       0.0269822
             443            0.44        0.126862       0.0269306
             444            0.48        0.127658       0.0268817
             445            0.44         0.12836       0.0268305
             446            0.44        0.129058       0.0267794
             447            0.44        0.129754       0.0267285
             448            0.48        0.130536       0.0266803
             449            0.36        0.131047       0.0266258
             450            0.36        0.131556       0.0265715
             451             0.4        0.132151       0.0265192
             452            0.36        0.132655       0.0264653
             453            0.28         0.13298       0.0264089
             454            0.44        0.133656       0.0263594
             455            0.48        0.134418       0.0263124
             456            0.32        0.134825       0.0262579
             457            0.36        0.135317       0.0262051
             458            0.44        0.135983       0.0261563
             459            0.44        0.136645       0.0261077
             460            0.36         0.13713       0.0260554
             461             0.4        0.137701       0.0260052
             462            0.24        0.137922       0.0259498
             463            0.12        0.137883       0.0258938
             464             0.2        0.138017       0.0258383
             465            0.12        0.137978       0.0257828
             466               0        0.137682       0.0257292
             467            0.08        0.137559       0.0256744
             468            0.08        0.137436       0.0256198
             469            0.24        0.137655       0.0255661
             470            0.32        0.138043       0.0255147
             471             0.2        0.138174       0.0254608
             472            0.12        0.138136       0.0254069
             473            0.32         0.13852       0.0253561
             474            0.28        0.138819       0.0253044
             475            0.32          0.1392        0.025254
             476            0.32         0.13958       0.0252038
             477            0.36        0.140042       0.0251552
             478             0.4        0.140586       0.0251084
             479            0.36        0.141044       0.0250602
             480            0.32        0.141417       0.0250107
             481            0.32        0.141788       0.0249615
             482            0.28        0.142075       0.0249114
             483            0.24        0.142277       0.0248606
             484             0.4         0.14281        0.024815
             485             0.4         0.14334       0.0247695
             486            0.32        0.143704       0.0247212
             487            0.32        0.144066        0.024673
             488            0.32        0.144426       0.0246251
             489            0.32        0.144785       0.0245774
             490            0.32        0.145143       0.0245298
             491            0.48        0.145825       0.0244893
             492            0.44        0.146423       0.0244469
             493            0.52        0.147181        0.024409
             494            0.52        0.147935       0.0243713
             495            0.52        0.148687       0.0243336
             496            0.48        0.149355       0.0242937
             497            0.36        0.149779       0.0242485
             498             0.2         0.14988       0.0242001
             499            0.24         0.15006       0.0241522
             500            0.32          0.1504       0.0241063
             501            0.32        0.150739       0.0240606
             502            0.32        0.151076        0.024015
             503            0.32        0.151412       0.0239696
             504             0.2        0.151508       0.0239223
             505            0.24        0.151683       0.0238755
             506            0.24        0.151858        0.023829
             507             0.2        0.151953       0.0237822
             508            0.28        0.152205       0.0237367
             509            0.28        0.152456       0.0236914
             510             0.2        0.152549       0.0236451
             511             0.2        0.152642        0.023599
             512            0.24        0.152812       0.0235535
             513             0.4        0.153294       0.0235126
             514            0.48         0.15393       0.0234754
             515             0.4        0.154408       0.0234347
             516            0.44        0.154961       0.0233958
             517            0.36        0.155358       0.0233539
             518             0.2        0.155444        0.023309
             519            0.32        0.155761       0.0232662
             520            0.32        0.156077       0.0232236
             521            0.12        0.156008       0.0231792
             522            0.28        0.156245        0.023136
             523            0.28        0.156482       0.0230929
             524            0.16        0.156489       0.0230489
             525            0.12        0.156419       0.0230051
             526            0.32         0.15673       0.0229634
             527            0.12         0.15666         0.02292
             528            0.32         0.15697       0.0228787
             529            0.36        0.157353       0.0228386
             530            0.32         0.15766       0.0227976
             531            0.24        0.157815       0.0227552
             532            0.24         0.15797       0.0227129
             533            0.32        0.158274       0.0226724
             534             0.4        0.158727       0.0226344
             535            0.36        0.159103       0.0225952
             536            0.36        0.159478       0.0225562
             537            0.36        0.159851       0.0225173
             538             0.6        0.160669       0.0224903
             539            0.72        0.161707       0.0224725
             540            0.76        0.162815       0.0224582
             541            0.72        0.163845       0.0224403
             542            0.72        0.164871       0.0224223
             543            0.72        0.165893       0.0224043
             544            0.76        0.166985       0.0223897
             545            0.64        0.167853       0.0223655
             546            0.76        0.168938       0.0223508
             547            0.56        0.169653       0.0223213
             548            0.76         0.17073       0.0223066
             549            0.88        0.172022       0.0223033
             550               1        0.173527       0.0223135
             551               1        0.175027       0.0223234
             552               1        0.176522       0.0223329
             553               1        0.178011       0.0223421
             554               1        0.179495        0.022351
             555               1        0.180973       0.0223596
             556               1        0.182446       0.0223678
             557               1        0.183914       0.0223758
             558               1        0.185376       0.0223834
             559               1        0.186834       0.0223908
             560               1        0.188286       0.0223978
             561               1        0.189733       0.0224046
             562               1        0.191174       0.0224111
             563               1        0.192611       0.0224173
             564               1        0.194043       0.0224232
             565               1        0.195469       0.0224288
             566               1         0.19689       0.0224342
             567               1        0.198307       0.0224393
             568               1        0.199718       0.0224441
             569               1        0.201125       0.0224487
             570               1        0.202526        0.022453
             571               1        0.203923       0.0224571
             572               1        0.205315       0.0224609
             573            0.96        0.206632       0.0224603
             574            0.88        0.207805       0.0224518
             575            0.84        0.208904       0.0224397
             576            0.76        0.209861       0.0224211
             577            0.64        0.210607       0.0223946
             578            0.64        0.211349       0.0223682
             579            0.64         0.21209       0.0223418
             580            0.76        0.213034       0.0223233
             581            0.72        0.213907       0.0223019
             582             0.8        0.214914       0.0222863
             583            0.84        0.215986       0.0222738
             584            0.84        0.217055       0.0222613
             585            0.72        0.217915       0.0222399
             586            0.68        0.218703       0.0222159
             587            0.64        0.219421       0.0221896
             588            0.64        0.220136       0.0221634
             589            0.44        0.220509       0.0221289
             590            0.56        0.221085       0.0220989
             591            0.72        0.221929       0.0220776
             592            0.56          0.2225       0.0220477
             593            0.48        0.222934       0.0220148
             594            0.56        0.223502       0.0219851
             595            0.64        0.224202       0.0219592
             596            0.64        0.224899       0.0219335
             597            0.64        0.225595       0.0219078
             598            0.64        0.226288       0.0218821
             599            0.64        0.226978       0.0218565
             600            0.56        0.227533       0.0218271
             601            0.36        0.227754       0.0217919
             602            0.52        0.228239       0.0217611
             603            0.64        0.228922       0.0217357
             604            0.64        0.229603       0.0217104
             605             0.8        0.230545       0.0216949
             606            0.84        0.231551       0.0216824
             607            0.84        0.232554       0.0216699
             608            0.88        0.233618       0.0216604
             609            0.92        0.234745       0.0216541
             610               1           0.236       0.0216549
             611               1         0.23725       0.0216556
             612               1        0.238497        0.021656
             613               1        0.239739       0.0216563
             614               1        0.240977       0.0216564
             615               1        0.242211       0.0216563
             616               1        0.243442       0.0216561
             617            0.88        0.244473       0.0216455
             618            0.92        0.245566       0.0216381
             619            0.96        0.246721       0.0216339
             620            0.84        0.247677       0.0216201
             621            0.92         0.24876       0.0216124
             622            0.84        0.249711       0.0215986
             623            0.92        0.250787       0.0215907
             624            0.92        0.251859       0.0215827
             625            0.88        0.252864       0.0215715
             626             0.8        0.253738       0.0215548
             627            0.88        0.254737       0.0215435
             628             0.8        0.255605       0.0215267
             629            0.84        0.256534       0.0215125
             630             0.8        0.257397       0.0214957
             631            0.88        0.258384       0.0214842
             632            0.92         0.25943       0.0214757
             633            0.92        0.260474       0.0214672
             634            0.92        0.261514       0.0214585
             635            0.88        0.262488       0.0214468
             636            0.92        0.263522        0.021438
             637            0.88         0.26449       0.0214261
             638            0.84        0.265392       0.0214115
             639            0.84        0.266291       0.0213969
             640            0.84        0.267187       0.0213822
             641             0.8        0.268019        0.021365
             642            0.76        0.268785       0.0213455
             643            0.76        0.269549        0.021326
             644            0.76        0.270311       0.0213064
             645             0.6        0.270822       0.0212795
             646            0.52        0.271207       0.0212501
             647            0.64        0.271777       0.0212249
             648            0.48        0.272099       0.0211946
             649             0.6        0.272604       0.0211679
             650            0.64        0.273169       0.0211429
             651             0.6        0.273671       0.0211164
             652            0.64        0.274233       0.0210915
             653            0.56        0.274671       0.0210637
             654            0.48        0.274985       0.0210339
             655            0.32        0.275053       0.0210019
             656            0.32        0.275122         0.02097
             657            0.28        0.275129        0.020938
             658            0.28        0.275137       0.0209062
             659            0.16        0.274962       0.0208752
             660            0.28         0.27497       0.0208436
             661            0.36        0.275098       0.0208125
             662            0.36        0.275227       0.0207814
             663            0.32        0.275294       0.0207502
             664            0.24        0.275241        0.020719
             665            0.16        0.275068       0.0206886
             666            0.04        0.274715       0.0206605
             667             0.2        0.274603       0.0206298
             668            0.16        0.274431       0.0205997
             669            0.04        0.274081       0.0205719
             670            0.08        0.273791       0.0205432
             671            0.24        0.273741       0.0205126
             672            0.08        0.273452       0.0204841
             673               0        0.273046       0.0204577
             674            0.08         0.27276       0.0204294
             675            0.32         0.27283       0.0203992
             676            0.28         0.27284       0.0203691
             677            0.28        0.272851        0.020339
             678            0.32         0.27292       0.0203091
             679            0.24        0.272872       0.0202793
             680             0.2        0.272765       0.0202497
             681             0.2        0.272658       0.0202203
             682            0.12        0.272434       0.0201919
             683               0        0.272035       0.0201662
             684            0.04        0.271696       0.0201396
             685             0.2        0.271591       0.0201105
             686            0.44        0.271837       0.0200827
             687            0.48         0.27214       0.0200557
             688            0.52          0.2725       0.0200298
             689            0.52        0.272859       0.0200039
             690            0.52        0.273217       0.0199782
             691             0.6         0.27369       0.0199548
             692            0.52        0.274046       0.0199292
             693            0.64        0.274574       0.0199074
             694            0.68        0.275159       0.0198873
             695            0.64        0.275683       0.0198656
             696             0.8        0.276437       0.0198513
             697            0.84        0.277245       0.0198393
             698             0.8        0.277994        0.019825
             699            0.72        0.278627       0.0198068
             700             0.8        0.279371       0.0197925
