#     BLOCK:   ACTUAL_M:     M_AVE:      ERROR:
             380               1           0.874       0.0110202
             381               1        0.874331       0.0109963
             382               1         0.87466       0.0109724
             383               1        0.874987       0.0109486
             384               1        0.875312        0.010925
             385               1        0.875636       0.0109014
             386               1        0.875959       0.0108779
             387               1        0.876279       0.0108545
             388               1        0.876598       0.0108312
             389               1        0.876915        0.010808
             390               1        0.877231       0.0107849
             391               1        0.877545       0.0107619
             392               1        0.877857        0.010739
             393               1        0.878168       0.0107161
             394               1        0.878477       0.0106934
             395               1        0.878785       0.0106708
             396               1        0.879091       0.0106482
             397               1        0.879395       0.0106257
             398               1        0.879698       0.0106034
             399               1            0.88       0.0105811
             400               1          0.8803       0.0105589
             401               1        0.880599       0.0105368
             402               1        0.880896       0.0105147
             403               1        0.881191       0.0104928
             404               1        0.881485       0.0104709
             405               1        0.881778       0.0104492
             406               1        0.882069       0.0104275
             407               1        0.882359       0.0104059
             408               1        0.882647       0.0103844
             409               1        0.882934        0.010363
             410               1         0.88322       0.0103416
             411               1        0.883504       0.0103204
             412               1        0.883786       0.0102992
             413               1        0.884068       0.0102781
             414               1        0.884348       0.0102571
             415               1        0.884627       0.0102361
             416               1        0.884904       0.0102153
             417               1         0.88518       0.0101945
             418               1        0.885455       0.0101738
             419            0.96        0.885632       0.0101511
             420            0.92        0.885714       0.0101273
             421            0.96        0.885891       0.0101048
             422            0.96        0.886066       0.0100823
             423               1        0.886336       0.0100621
             424               1        0.886604       0.0100419
             425               1        0.886871       0.0100219
             426               1        0.887136       0.0100018
             427               1          0.8874      0.00998192
             428               1        0.887664      0.00996206
             429               1        0.887925      0.00994228
             430               1        0.888186      0.00992257
             431               1        0.888445      0.00990294
             432               1        0.888704      0.00988338
             433               1        0.888961       0.0098639
             434               1        0.889217      0.00984449
             435               1        0.889471      0.00982515
             436               1        0.889725      0.00980589
             437               1        0.889977       0.0097867
             438               1        0.890228      0.00976758
             439               1        0.890478      0.00974853
             440               1        0.890727      0.00972955
             441               1        0.890975      0.00971064
             442               1        0.891222       0.0096918
             443               1        0.891467      0.00967303
             444               1        0.891712      0.00965434
             445               1        0.891955      0.00963571
             446               1        0.892197      0.00961715
             447               1        0.892438      0.00959866
             448               1        0.892679      0.00958023
             449               1        0.892918      0.00956188
             450               1        0.893156      0.00954359
             451            0.96        0.893304      0.00952358
             452            0.96        0.893451      0.00950365
             453            0.96        0.893598      0.00948381
             454            0.88        0.893568      0.00946297
             455            0.88        0.893538      0.00944222
             456            0.92        0.893596      0.00942169
             457             0.8        0.893392       0.0094033
             458            0.84        0.893275      0.00938349
             459            0.84        0.893159      0.00936376
             460            0.92        0.893217      0.00934359
             461            0.88        0.893189      0.00932336
             462            0.84        0.893074      0.00930389
             463            0.96        0.893218      0.00928492
             464               1        0.893448      0.00926776
             465               1        0.893677      0.00925066
             466               1        0.893906      0.00923363
             467               1        0.894133      0.00921665
             468               1        0.894359      0.00919973
             469               1        0.894584      0.00918287
             470               1        0.894809      0.00916607
             471               1        0.895032      0.00914933
             472               1        0.895254      0.00913265
             473               1        0.895476      0.00911603
             474               1        0.895696      0.00909946
             475               1        0.895916      0.00908295
             476               1        0.896134       0.0090665
             477               1        0.896352      0.00905011
             478               1        0.896569      0.00903378
             479               1        0.896785       0.0090175
             480               1           0.897      0.00900127
             481               1        0.897214      0.00898511
             482               1        0.897427        0.008969
             483               1         0.89764      0.00895294
             484               1        0.897851      0.00893694
             485               1        0.898062      0.00892099
             486               1        0.898272       0.0089051
             487               1         0.89848      0.00888927
             488               1        0.898689      0.00887349
             489               1        0.898896      0.00885776
             490               1        0.899102      0.00884208
             491               1        0.899308      0.00882646
             492               1        0.899512       0.0088109
             493               1        0.899716      0.00879538
             494               1        0.899919      0.00877992
             495               1        0.900121      0.00876451
             496               1        0.900323      0.00874915
             497               1        0.900523      0.00873385
             498               1        0.900723      0.00871859
             499               1        0.900922      0.00870339
             500               1         0.90112      0.00868824
             501               1        0.901317      0.00867314
             502               1        0.901514      0.00865809
             503               1         0.90171      0.00864309
             504               1        0.901905      0.00862814
             505               1        0.902099      0.00861324
             506               1        0.902292      0.00859839
             507               1        0.902485      0.00858359
             508               1        0.902677      0.00856884
             509               1        0.902868      0.00855414
             510            0.96         0.90298       0.0085381
             511               1         0.90317       0.0085235
             512               1        0.903359      0.00850895
             513               1        0.903548      0.00849445
             514               1        0.903735         0.00848
             515               1        0.903922      0.00846559
             516               1        0.904109      0.00845123
             517               1        0.904294      0.00843692
             518               1        0.904479      0.00842266
             519               1        0.904663      0.00840844
             520            0.96        0.904769      0.00839294
             521               1        0.904952      0.00837882
             522               1        0.905134      0.00836475
             523               1        0.905315      0.00835072
             524               1        0.905496      0.00833674
             525               1        0.905676       0.0083228
             526               1        0.905856      0.00830891
             527               1        0.906034      0.00829507
             528               1        0.906212      0.00828126
             529               1        0.906389      0.00826751
             530               1        0.906566       0.0082538
             531               1        0.906742      0.00824013
             532               1        0.906917       0.0082265
             533               1        0.907092      0.00821292
             534               1        0.907266      0.00819938
             535               1        0.907439      0.00818589
             536            0.96        0.907537      0.00817121
             537               1        0.907709       0.0081578
             538               1        0.907881      0.00814444
             539               1        0.908052      0.00813113
             540               1        0.908222      0.00811785
             541               1        0.908392      0.00810462
             542               1        0.908561      0.00809143
